sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,avg:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,avg:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,avg:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p
0.5,-1,-1,1,-48666.15199524613,0.0,-0.00048666151995246124,0.0,0.0,1.830807933463112e+23,1.375509163129328e+24,1.416041925397163e+24,0.0,183080793346.31116,1438379816488.165,1416041925397.1626,0.0,0.0,1311842562034.8264,0.0,0.0,0.0,0.0,0.0,0.0,183080793346.31076,534517673453.2336,1416041925397.1565,0.0,0.0,-407980418999.89465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.408484572149865e-64,8735635.380171975,1336873316891.6821,5815667.797726455,0.0,0.0,0.0,0.0,8.540651613057683e-64,612942.8448891249,1021299274407.398,6704517.4349932,0.0,0.0,0.0,0.0,62589821.10579339,183091970091.63504,534517911729.37036,1416085399913.9893,0.0,0.0,0.0,0.0,0.0,0.0,4.009681601157277e+16,0.0,0.0,0.0,41929.528644705286,0.0,0.0,0.0,-1311842562034.8264,0.0,0.0,0.0,1021034714059.7446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407980418999.89465,0.0,0.0,0.0,-117172529095.28438,0.0,-1.262177448353619e-18,-48666.15199524449,-1.2621774483536189e-26,-0.0004866615199524448,0.0,1.830807933463112e+23,1.3755092032261444e+24,1.416041925397163e+24,0.0,183080793346.31116,1438379858417.694,1416041925397.1626,0.0,0.0,0.0,0.0,0.0,0.0,1021034714059.7446,0.0,0.0,183080793346.31076,534517673453.2336,1416041925397.1565,0.0,0.0,0.0,0.0,0.0,0.0,-117172529095.28438,0.0
0.52,-1,-1,1,-48630.06603599091,0.0,-0.000486300660359909,0.0,0.0,1.8308079395894657e+23,1.3733554749235612e+24,1.4160417408449312e+24,0.0,183080793958.94653,1436127689254.6858,1416041740844.931,0.0,0.0,1312063733460.2244,0.0,0.0,0.0,0.0,0.0,0.0,183080793958.94626,534517670341.3537,1416041740844.9246,0.0,0.0,-410453714546.8933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.378185066435841e-64,8708690.904299185,1337246370956.7466,5791877.557725213,0.0,0.0,0.0,0.0,8.550751448775303e-64,612670.901868241,1020421141906.0328,6712447.534512594,0.0,0.0,0.0,0.0,62589821.105793364,183091970091.63425,534517911729.3682,1416085399913.9856,0.0,0.0,0.0,0.0,0.0,0.0,4.289864814649853e+16,0.0,0.0,0.0,44859.42464256004,0.0,0.0,0.0,-1312063733460.2244,0.0,0.0,0.0,1020153408485.1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410453714546.8933,0.0,0.0,0.0,-118543344712.35892,0.0,-1.262177448353619e-18,-48630.0660359893,-1.2621774483536189e-26,-0.0004863006603598929,0.0,1.8308079395894657e+23,1.373355517822209e+24,1.4160417408449312e+24,0.0,183080793958.94653,1436127734114.1104,1416041740844.931,0.0,0.0,0.0,0.0,0.0,0.0,1020153408485.1147,0.0,0.0,183080793958.94626,534517670341.3537,1416041740844.9246,0.0,0.0,0.0,0.0,0.0,0.0,-118543344712.35892,0.0
0.54,-1,-1,1,-48593.16319353098,0.0,-0.00048593163193530974,0.0,0.0,1.830807945554856e+23,1.3711530317718126e+24,1.4160415537109762e+24,0.0,183080794555.48557,1433824578623.8337,1416041553710.9758,0.0,0.0,1312285191252.948,0.0,0.0,0.0,0.0,0.0,0.0,183080794555.48535,534517667146.7922,1416041553710.9685,0.0,0.0,-412978279775.9067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34221770517832e-64,8681504.892002907,1337622863449.744,5763637.145331664,0.0,0.0,0.0,0.0,8.562740569763788e-64,612377.3052121506,1019531578317.2333,6721861.028085226,0.0,0.0,0.0,0.0,62589821.10579339,183091970091.63474,534517911729.3696,1416085399913.9883,0.0,0.0,0.0,0.0,0.0,0.0,4.5866971123950664e+16,0.0,0.0,0.0,47963.42131087142,0.0,0.0,0.0,-1312285191252.948,0.0,0.0,0.0,1019260581720.4214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412978279775.9067,0.0,0.0,0.0,-119953622279.95891,0.0,-2.524354896707238e-18,-48593.163193529435,-2.5243548967072378e-26,-0.00048593163193529423,0.0,1.830807945554856e+23,1.3711530776387838e+24,1.4160415537109762e+24,0.0,183080794555.48557,1433824626587.2551,1416041553710.9758,0.0,0.0,0.0,0.0,0.0,0.0,1019260581720.4214,0.0,0.0,183080794555.48535,534517667146.7922,1416041553710.9685,0.0,0.0,0.0,0.0,0.0,0.0,-119953622279.95891,0.0
0.56,-1,-1,1,-48555.3871124073,0.0,-0.0004855538711240729,0.0,0.0,1.8308079513271805e+23,1.3688984700581475e+24,1.416041363925712e+24,0.0,183080795132.718,1431466967238.2542,1416041363925.7117,0.0,0.0,1312506782161.3027,0.0,0.0,0.0,0.0,0.0,0.0,183080795132.7177,534517663864.5228,1416041363925.7065,0.0,0.0,-415557478787.57153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.299821391321115e-64,8654074.440685742,1338002848236.5134,5730349.025372225,0.0,0.0,0.0,0.0,8.576872675053955e-64,612059.4110863219,1018630341100.1871,6732957.094364548,0.0,0.0,0.0,0.0,62589821.10579337,183091970091.63467,534517911729.36945,1416085399913.988,0.0,0.0,0.0,0.0,0.0,0.0,4.900038619479063e+16,0.0,0.0,0.0,51240.05596761363,0.0,0.0,0.0,-1312506782161.3027,0.0,0.0,0.0,1018355983839.9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415557478787.57153,0.0,0.0,0.0,-121406629226.12285,0.0,-1.262177448353619e-18,-48555.387112405915,-1.2621774483536189e-26,-0.0004855538711240591,0.0,1.8308079513271805e+23,1.3688985190585353e+24,1.416041363925712e+24,0.0,183080795132.718,1431467018478.3118,1416041363925.7117,0.0,0.0,0.0,0.0,0.0,0.0,1018355983839.9102,0.0,0.0,183080795132.7177,534517663864.5228,1416041363925.7065,0.0,0.0,0.0,0.0,0.0,0.0,-121406629226.12285,0.0
0.58,-1,-1,1,-48516.67500090628,0.0,-0.00048516675000906276,0.0,0.0,1.830807956869268e+23,1.366588042009479e+24,1.4160411714191372e+24,0.0,183080795686.92676,1429050936024.698,1416041171419.1367,0.0,0.0,1312728324094.919,0.0,0.0,0.0,0.0,0.0,0.0,183080795686.92648,534517660488.9973,1416041171419.1323,0.0,0.0,-418195048559.21893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.250168432209587e-64,8626397.21363345,1338386373286.2566,5691363.398931587,0.0,0.0,0.0,0.0,8.5934236622104e-64,611714.2065611931,1017717197528.0,6745952.333209208,0.0,0.0,0.0,0.0,62589821.105793424,183091970091.6351,534517911729.37024,1416085399913.989,0.0,0.0,0.0,0.0,0.0,0.0,5.229460605561553e+16,0.0,0.0,0.0,54684.84534880911,0.0,0.0,0.0,-1312728324094.919,0.0,0.0,0.0,1017439373796.0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418195048559.21893,0.0,0.0,0.0,-122906043575.53049,0.0,-2.524354896707238e-18,-48516.67500090493,-2.5243548967072378e-26,-0.0004851667500090492,0.0,1.830807956869268e+23,1.3665880943040847e+24,1.4160411714191372e+24,0.0,183080795686.92676,1429050990709.5427,1416041171419.1367,0.0,0.0,0.0,0.0,0.0,0.0,1017439373796.0748,0.0,0.0,183080795686.92648,534517660488.9973,1416041171419.1323,0.0,0.0,0.0,0.0,0.0,0.0,-122906043575.53049,0.0
0.6,-1,-1,1,-48476.95685339561,0.0,-0.00048476956853395604,0.0,0.0,1.8308079621381406e+23,1.364217569279373e+24,1.4160409761209275e+24,0.0,183080796213.81403,1426572115656.273,1416040976120.927,0.0,0.0,1312949602579.6094,0.0,0.0,0.0,0.0,0.0,0.0,183080796213.81372,534517657014.07086,1416040976120.9229,0.0,0.0,-420895143937.4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.192370100527608e-64,8598471.512310704,1338773479883.973,5645982.577107484,0.0,0.0,0.0,0.0,8.612689773685944e-64,611338.2641160798,1016791926708.2057,6761079.307737961,0.0,0.0,0.0,0.0,62589821.10579337,183091970091.635,534517911729.37036,1416085399913.99,0.0,0.0,0.0,0.0,0.0,0.0,5.5742179614336856e+16,0.0,0.0,0.0,58289.99779391629,0.0,0.0,0.0,-1312949602579.6094,0.0,0.0,0.0,1016510521321.6404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420895143937.4081,0.0,0.0,0.0,-124456004389.4407,0.0,-1.262177448353619e-18,-48476.95685339429,-1.2621774483536189e-26,-0.0004847695685339428,0.0,1.8308079621381406e+23,1.3642176250215528e+24,1.4160409761209275e+24,0.0,183080796213.81403,1426572173946.271,1416040976120.927,0.0,0.0,0.0,0.0,0.0,0.0,1016510521321.6404,0.0,0.0,183080796213.81372,534517657014.07086,1416040976120.9229,0.0,0.0,0.0,0.0,0.0,0.0,-124456004389.4407,0.0
0.62,-1,-1,1,-48436.15460471853,0.0,-0.00048436154604718527,0.0,0.0,1.8308079670843035e+23,1.3617823924766962e+24,1.41604077796046e+24,0.0,183080796708.4303,1424025633774.1882,1416040777960.4597,0.0,0.0,1313170367119.7498,0.0,0.0,0.0,0.0,0.0,0.0,183080796708.42993,534517653432.92804,1416040777960.4548,0.0,0.0,-423662386778.4907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.125486694898147e-64,8570296.33756084,1339164202001.539,5593468.888966713,0.0,0.0,0.0,0.0,8.634984243287785e-64,610927.6937868965,1015854321268.4333,6778583.908310479,0.0,0.0,0.0,0.0,62589821.10579339,183091970091.6347,534517911729.3691,1416085399913.988,0.0,0.0,0.0,0.0,0.0,0.0,5.93321745085683e+16,0.0,0.0,0.0,62044.08125302632,0.0,0.0,0.0,-1313170367119.7498,0.0,0.0,0.0,1015569208486.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423662386778.4907,0.0,0.0,0.0,-126061166101.11395,0.0,-1.262177448353619e-18,-48436.15460471688,-1.2621774483536189e-26,-0.00048436154604716874,0.0,1.8308079670843035e+23,1.361782451808871e+24,1.41604077796046e+24,0.0,183080796708.4303,1424025695818.2698,1416040777960.4597,0.0,0.0,0.0,0.0,0.0,0.0,1015569208486.4543,0.0,0.0,183080796708.42993,534517653432.92804,1416040777960.4548,0.0,0.0,0.0,0.0,0.0,0.0,-126061166101.11395,0.0
0.64,-1,-1,1,-48394.18121553054,0.0,-0.0004839418121553053,0.0,0.0,1.8308079716509402e+23,1.3592773165723886e+24,1.4160405768667172e+24,0.0,183080797165.09396,1421406057899.2231,1416040576866.7168,0.0,0.0,1313390327551.7058,0.0,0.0,0.0,0.0,0.0,0.0,183080797165.09378,534517649737.999,1416040576866.7102,0.0,0.0,-426501919390.48395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.048543124654931e-64,8541871.432906823,1339558565919.563,5533056.927225107,0.0,0.0,0.0,0.0,8.660632101253435e-64,610478.0936109363,1014904188474.9929,6798721.270593687,0.0,0.0,0.0,0.0,62589821.10579337,183091970091.6353,534517911729.37067,1416085399913.9885,0.0,0.0,0.0,0.0,0.0,0.0,6.3050157656836296e+16,0.0,0.0,0.0,65932.00294912409,0.0,0.0,0.0,-1313390327551.7058,0.0,0.0,0.0,1014615230677.2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426501919390.48395,0.0,0.0,0.0,-127726756583.99849,0.0,-2.524354896707238e-18,-48394.18121552898,-2.5243548967072378e-26,-0.00048394181215528974,0.0,1.8308079716509402e+23,1.3592773796225455e+24,1.4160405768667172e+24,0.0,183080797165.09396,1421406123831.2253,1416040576866.7168,0.0,0.0,0.0,0.0,0.0,0.0,1014615230677.2242,0.0,0.0,183080797165.09378,534517649737.999,1416040576866.7102,0.0,0.0,0.0,0.0,0.0,0.0,-127726756583.99849,0.0
0.66,-1,-1,1,-48350.9396857958,0.0,-0.00048350939685795787,0.0,0.0,1.830807975773014e+23,1.3566965520181538e+24,1.4160403727679389e+24,0.0,183080797577.30136,1418707333859.12,1416040372767.9385,0.0,0.0,1313609150493.0166,0.0,0.0,0.0,0.0,0.0,0.0,183080797577.30112,534517645920.8514,1416040372767.9336,0.0,0.0,-429419462554.7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.960550978932438e-64,8513197.300590344,1339956590221.076,5463970.884483201,0.0,0.0,0.0,0.0,8.689962817887095e-64,609984.4993100485,1013941350474.664,6821749.996770201,0.0,0.0,0.0,0.0,62589821.105793394,183091970091.63525,534517911729.37006,1416085399913.988,0.0,0.0,0.0,0.0,0.0,0.0,6.68784282240909e+16,0.0,0.0,0.0,69935.25299179718,0.0,0.0,0.0,-1313609150493.0166,0.0,0.0,0.0,1013648396690.3757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429419462554.7488,0.0,0.0,0.0,-129458638816.85567,0.0,-2.524354896707238e-18,-48350.939685794336,-2.5243548967072378e-26,-0.0004835093968579433,0.0,1.830807975773014e+23,1.3566966188965808e+24,1.4160403727679389e+24,0.0,183080797577.30136,1418707403794.3716,1416040372767.9385,0.0,0.0,0.0,0.0,0.0,0.0,1013648396690.3757,0.0,0.0,183080797577.30112,534517645920.8514,1416040372767.9336,0.0,0.0,0.0,0.0,0.0,0.0,-129458638816.85567,0.0
0.68,-1,-1,1,-48306.321988825635,0.0,-0.0004830632198882563,0.0,0.0,1.8308079793764126e+23,1.3540336511226513e+24,1.41604016559107e+24,0.0,183080797937.6412,1415922719256.7097,1416040165591.0696,0.0,0.0,1313826455992.3276,0.0,0.0,0.0,0.0,0.0,0.0,183080797937.64093,534517641972.0888,1416040165591.0657,0.0,0.0,-432421378707.7087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.860537828327524e-64,8484275.179483777,1340358286297.1138,5385447.566558084,0.0,0.0,0.0,0.0,8.723300536338478e-64,609441.3341394796,1012965643292.8202,6847924.484377345,0.0,0.0,0.0,0.0,62589821.10579341,183091970091.63516,534517911729.3705,1416085399913.9893,0.0,0.0,0.0,0.0,0.0,0.0,7.079655773901498e+16,0.0,0.0,0.0,74032.46918178738,0.0,0.0,0.0,-1313826455992.3276,0.0,0.0,0.0,1012668527570.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432421378707.7087,0.0,0.0,0.0,-131263376253.70099,0.0,-1.262177448353619e-18,-48306.32198882407,-1.2621774483536189e-26,-0.00048306321988824064,0.0,1.8308079793764126e+23,1.3540337219192086e+24,1.41604016559107e+24,0.0,183080797937.6412,1415922793289.1785,1416040165591.0696,0.0,0.0,0.0,0.0,0.0,0.0,1012668527570.789,0.0,0.0,183080797937.64093,534517641972.0888,1416040165591.0657,0.0,0.0,0.0,0.0,0.0,0.0,-131263376253.70099,0.0
0.7000000000000001,-1,-1,1,-48260.20790763751,0.0,-0.000482602079076375,0.0,0.0,1.8308079823769503e+23,1.351281438597527e+24,1.416039955260786e+24,0.0,183080798237.69498,1413044710841.398,1416039955260.7856,0.0,0.0,1314041814443.3232,0.0,0.0,0.0,0.0,0.0,0.0,183080798237.69473,534517637881.2105,1416039955260.7817,0.0,0.0,-435514741483.13763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74758410657397e-64,8455106.974785956,1340763659500.8462,5296765.3544604685,0.0,0.0,0.0,0.0,8.760951778710927e-64,608842.3591016198,1011976914216.8636,6877485.272263726,0.0,0.0,0.0,0.0,62589821.10579339,183091970091.6353,534517911729.3702,1416085399913.9888,0.0,0.0,0.0,0.0,0.0,0.0,7.478231247991755e+16,0.0,0.0,0.0,78200.40155654776,0.0,0.0,0.0,-1314041814443.3232,0.0,0.0,0.0,1011675453823.4724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435514741483.13763,0.0,0.0,0.0,-133148302662.88437,0.0,-1.262177448353619e-18,-48260.20790763606,-1.2621774483536189e-26,-0.00048260207907636053,0.0,1.8308079823769503e+23,1.3512815133798402e+24,1.416039955260786e+24,0.0,183080798237.69498,1413044789041.8,1416039955260.7856,0.0,0.0,0.0,0.0,0.0,0.0,1011675453823.4724,0.0,0.0,183080798237.69473,534517637881.2105,1416039955260.7817,0.0,0.0,0.0,0.0,0.0,0.0,-133148302662.88437,0.0
0.72,-1,-1,1,-48212.46373503258,0.0,-0.00048212463735032574,0.0,0.0,1.8308079846792796e+23,1.3484319339692612e+24,1.4160397416981055e+24,0.0,183080798467.92792,1410064963374.6763,1416039741698.1052,0.0,0.0,1314254743721.8047,0.0,0.0,0.0,0.0,0.0,0.0,183080798467.92764,534517633636.45306,1416039741698.1,0.0,0.0,-438707413983.5823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.620867300866599e-64,8425695.132746726,1341172711055.047,5197278.899897202,0.0,0.0,0.0,0.0,8.803190715952481e-64,608180.621818121,1010975017259.3269,6910647.475375275,0.0,0.0,0.0,0.0,62589821.105793364,183091970091.63492,534517911729.3699,1416085399913.9868,0.0,0.0,0.0,0.0,0.0,0.0,7.881291205934104e+16,0.0,0.0,0.0,82415.22850121083,0.0,0.0,0.0,-1314254743721.8047,0.0,0.0,0.0,1010669010687.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438707413983.5823,0.0,0.0,0.0,-135121598534.31157,0.0,-3.7865323450608574e-18,-48212.46373503116,-3.7865323450608567e-26,-0.0004821246373503116,0.0,1.8308079846792796e+23,1.3484320127821728e+24,1.4160397416981055e+24,0.0,183080798467.92792,1410065045789.904,1416039741698.1052,0.0,0.0,0.0,0.0,0.0,0.0,1010669010687.7632,0.0,0.0,183080798467.92764,534517633636.45306,1416039741698.1,0.0,0.0,0.0,0.0,0.0,0.0,-135121598534.31157,0.0
0.74,-1,-1,1,-48162.940761908525,0.0,-0.0004816294076190852,0.0,0.0,1.8308079861756133e+23,1.3454762613517956e+24,1.4160395248184853e+24,0.0,183080798617.56128,1406974195278.71,1416039524818.4849,0.0,0.0,1314464706304.7124,0.0,0.0,0.0,0.0,0.0,0.0,183080798617.56107,534517629224.58374,1416039524818.4812,0.0,0.0,-442008140250.5863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.479712341740645e-64,8396042.460316299,1341585440746.9712,5086458.68085349,0.0,0.0,0.0,0.0,8.850242371228786e-64,607448.3984027546,1009959806558.6826,6947587.599525714,0.0,0.0,0.0,0.0,62589821.1057934,183091970091.6352,534517911729.3705,1416085399913.989,0.0,0.0,0.0,0.0,0.0,0.0,8.286656845638299e+16,0.0,0.0,0.0,86654.16612574708,0.0,0.0,0.0,-1314464706304.7124,0.0,0.0,0.0,1009649031321.7869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442008140250.5863,0.0,0.0,0.0,-137192378613.49535,0.0,-1.262177448353619e-18,-48162.940761907135,-1.2621774483536189e-26,-0.00048162940761907133,0.0,1.8308079861756133e+23,1.3454763442183645e+24,1.4160395248184853e+24,0.0,183080798617.56128,1406974281932.8765,1416039524818.4849,0.0,0.0,0.0,0.0,0.0,0.0,1009649031321.7869,0.0,0.0,183080798617.56107,534517629224.58374,1416039524818.4812,0.0,0.0,0.0,0.0,0.0,0.0,-137192378613.49535,0.0
0.76,-1,-1,1,-48111.47341257362,0.0,-0.00048111473412573616,0.0,0.0,1.8308079867439203e+23,1.3424045381504052e+24,1.4160393045293174e+24,0.0,183080798674.392,1403762072253.1775,1416039304529.3171,0.0,0.0,1314671105755.245,0.0,0.0,0.0,0.0,0.0,0.0,183080798674.3917,534517624630.6091,1416039304529.3125,0.0,0.0,-445426658132.6762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.323646077733173e-64,8366151.903099448,1342001850299.7383,4963933.754602536,0.0,0.0,0.0,0.0,8.902264461701627e-64,606637.1146446364,1008931127929.6736,6988429.290377309,0.0,0.0,0.0,0.0,62589821.10579337,183091970091.6354,534517911729.37067,1416085399913.9897,0.0,0.0,0.0,0.0,0.0,0.0,8.69238601939853e+16,0.0,0.0,0.0,90896.90525203136,0.0,0.0,0.0,-1314671105755.245,0.0,0.0,0.0,1008615338088.6323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445426658132.6762,0.0,0.0,0.0,-139370799569.15857,0.0,-1.262177448353619e-18,-48111.47341257197,-1.2621774483536189e-26,-0.0004811147341257196,0.0,1.8308079867439203e+23,1.3424046250742662e+24,1.4160393045293174e+24,0.0,183080798674.392,1403762163150.0837,1416039304529.3171,0.0,0.0,0.0,0.0,0.0,0.0,1008615338088.6323,0.0,0.0,183080798674.3917,534517624630.6091,1416039304529.3125,0.0,0.0,0.0,0.0,0.0,0.0,-139370799569.15857,0.0
0.78,-1,-1,1,-48057.87676727919,0.0,-0.00048057876767279177,0.0,0.0,1.8308079862452585e+23,1.3392057271917355e+24,1.4160390807268405e+24,0.0,183080798624.52582,1400417052646.5876,1416039080726.84,0.0,0.0,1314873281250.5317,0.0,0.0,0.0,0.0,0.0,0.0,183080798624.5255,534517619837.35376,1416039080726.8357,0.0,0.0,-448973848441.29694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.152452673302123e-64,8336026.322933665,1342421947013.2063,4829535.224804643,0.0,0.0,0.0,0.0,8.959328932555091e-64,605737.2163690142,1007888809518.794,7033228.844419903,0.0,0.0,0.0,0.0,62589821.10579337,183091970091.6353,534517911729.3706,1416085399913.988,0.0,0.0,0.0,0.0,0.0,0.0,9.096850224425283e+16,0.0,0.0,0.0,95126.41650936723,0.0,0.0,0.0,-1314873281250.5317,0.0,0.0,0.0,1007567732860.9268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448973848441.29694,0.0,0.0,0.0,-141668204925.27618,0.0,-1.262177448353619e-18,-48057.87676727766,-1.2621774483536189e-26,-0.00048057876767277654,0.0,1.8308079862452585e+23,1.3392058181602386e+24,1.4160390807268405e+24,0.0,183080798624.52582,1400417147773.0051,1416039080726.84,0.0,0.0,0.0,0.0,0.0,0.0,1007567732860.9268,0.0,0.0,183080798624.5255,534517619837.35376,1416039080726.8357,0.0,0.0,0.0,0.0,0.0,0.0,-141668204925.27618,0.0
0.8,-1,-1,1,-48001.942993689256,0.0,-0.0004800194299368925,0.0,0.0,1.8308079845191196e+23,1.3358674237338628e+24,1.4160388532924925e+24,0.0,183080798451.91193,1396926164731.1685,1416038853292.4922,0.0,0.0,1315070497482.9104,0.0,0.0,0.0,0.0,0.0,0.0,183080798451.91165,534517614824.7512,1416038853292.4873,0.0,0.0,-452661947576.4926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9662258963468944e-64,8305668.372416706,1342845746677.1482,4683337.255998038,0.0,0.0,0.0,0.0,9.02140452782125e-64,604737.9254115352,1006832654028.8616,7081961.537521732,0.0,0.0,0.0,0.0,62589821.10579341,183091970091.63528,534517911729.37067,1416085399913.9902,0.0,0.0,0.0,0.0,0.0,0.0,9.498628059762266e+16,0.0,0.0,0.0,99327.83620581083,0.0,0.0,0.0,-1315070497482.9104,0.0,0.0,0.0,1006505988733.9227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452661947576.4926,0.0,0.0,0.0,-144097339499.66946,0.0,-1.262177448353619e-18,-48001.94299368775,-1.2621774483536189e-26,-0.0004800194299368774,0.0,1.8308079845191196e+23,1.3358675187201432e+24,1.4160388532924925e+24,0.0,183080798451.91193,1396926264059.0044,1416038853292.4922,0.0,0.0,0.0,0.0,0.0,0.0,1006505988733.9227,0.0,0.0,183080798451.91165,534517614824.7512,1416038853292.4873,0.0,0.0,0.0,0.0,0.0,0.0,-144097339499.66946,0.0
