sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.5,-1,-1,1,-45279.48971948886,0.0,-0.00045279489719488855,0.0,8.49899616722736e+23,1.1327012605511962e+23,1.416026759895607e+24,0.0,1296826833686.2305,113270126055.11958,1416026759895.6067,0.0,790044674237.2921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961987840.3688,113270126055.11932,1416026759895.605,0.0,-138179828391.4317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791730508492.8513,9884975.156580573,811262.4354554722,1.0334564139164648e-64,0.0,0.0,0.0,0.0,2368054770006.6553,115100.39322173792,36454430.66572108,4.643859574694205e-63,0.0,0.0,0.0,0.0,644963423710.2716,113277091343.03958,1416085399914.0012,62589821.10579345,0.0,0.0,0.0,0.0,-1763929201452970.8,0.0,0.0,0.0,-2691.5069452410344,0.0,0.0,0.0,-790044674237.2921,0.0,0.0,0.0,2348408712904.6396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138179828391.4317,0.0,0.0,0.0,-1696543869750.285,0.0,0.0,0.0,-1.8932661725304287e-18,-45279.48971948754,-1.8932661725304283e-26,-0.0004527948971948753,8.498996149588062e+23,1.1327012605511962e+23,1.416026759895607e+24,0.0,1296826830994.7227,113270126055.11958,1416026759895.6067,0.0,0.0,0.0,0.0,0.0,2348408712904.6396,0.0,0.0,0.0,644961987840.3688,113270126055.11932,1416026759895.605,0.0,0.0,0.0,0.0,0.0,-1696543869750.285,0.0,0.0,0.0
0.52,-1,-1,1,-45265.07194560762,0.0,-0.0004526507194560761,0.0,8.49309861555609e+23,1.1327012587513547e+23,1.416026756423035e+24,0.0,1295926950557.6975,113270125875.13545,1416026756423.0347,0.0,790032224468.7784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961985032.5419,113270125875.13527,1416026756423.033,0.0,-139067258943.62393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791728954244.3912,9885062.324492931,811261.3950521783,1.0334550888446017e-64,0.0,0.0,0.0,0.0,2368055466080.8774,115070.37978301661,36454439.33550068,4.6438606789208115e-63,0.0,0.0,0.0,0.0,644963423710.2705,113277091343.03911,1416085399914.0005,62589821.105793424,0.0,0.0,0.0,0.0,-1684390031671444.2,0.0,0.0,0.0,-2570.141400802321,0.0,0.0,0.0,-790032224468.7784,0.0,0.0,0.0,2348399080655.1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139067258943.62393,0.0,0.0,0.0,-1697434117700.1711,0.0,0.0,0.0,-1.8932661725304287e-18,-45265.071945606025,-1.8932661725304283e-26,-0.0004526507194560602,8.493098598712189e+23,1.1327012587513547e+23,1.416026756423035e+24,0.0,1295926947987.5562,113270125875.13545,1416026756423.0347,0.0,0.0,0.0,0.0,0.0,2348399080655.1855,0.0,0.0,0.0,644961985032.5419,113270125875.13527,1416026756423.033,0.0,0.0,0.0,0.0,0.0,-1697434117700.1711,0.0,0.0,0.0
0.54,-1,-1,1,-45250.327452895515,0.0,-0.0004525032745289551,0.0,8.487067420385188e+23,1.132701256965379e+23,1.4160267528733782e+24,0.0,1295006675317.7834,113270125696.53787,1416026752873.378,0.0,790019605500.0537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961982154.6411,113270125696.53775,1416026752873.3762,0.0,-139974912336.91205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791727479090.0352,9885145.177008072,811260.3316151927,1.0334537344366954e-64,0.0,0.0,0.0,0.0,2368056126722.7983,115041.84240153072,36454448.19722213,4.643861807594123e-63,0.0,0.0,0.0,0.0,644963423710.2709,113277091343.03915,1416085399913.9998,62589821.10579345,0.0,0.0,0.0,0.0,-1605075196294891.8,0.0,0.0,0.0,-2449.118158996019,0.0,0.0,0.0,-790019605500.0537,0.0,0.0,0.0,2348389179514.3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139974912336.91205,0.0,0.0,0.0,-1698344488800.293,0.0,0.0,0.0,-1.262177448353619e-18,-45250.32745289373,-1.2621774483536189e-26,-0.0004525032745289373,8.487067404334443e+23,1.132701256965379e+23,1.4160267528733782e+24,0.0,1295006672868.6663,113270125696.53787,1416026752873.378,0.0,0.0,0.0,0.0,0.0,2348389179514.3174,0.0,0.0,0.0,644961982154.6411,113270125696.53775,1416026752873.3762,0.0,0.0,0.0,0.0,0.0,-1698344488800.293,0.0,0.0,0.0
0.56,-1,-1,1,-45235.23290479456,0.0,-0.0004523523290479455,0.0,8.480893035957683e+23,1.1327012551909579e+23,1.4160267492411434e+24,0.0,1294064551418.733,113270125519.09576,1416026749241.143,0.0,790006795827.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961979201.5978,113270125519.09561,1416026749241.1404,0.0,-140904223610.69864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791726079145.2668,9885223.935967686,811259.2435011896,1.0334523485997351e-64,0.0,0.0,0.0,0.0,2368056753673.499,115014.70411473818,36454457.26457943,4.643862962458303e-63,0.0,0.0,0.0,0.0,644963423710.2708,113277091343.03926,1416085399914.0005,62589821.10579345,0.0,0.0,0.0,0.0,-1525958405857838.2,0.0,0.0,0.0,-2328.397105809131,0.0,0.0,0.0,-790006795827.834,0.0,0.0,0.0,2348378994498.6646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140904223610.69864,0.0,0.0,0.0,-1699276424609.9255,0.0,0.0,0.0,-1.262177448353619e-18,-45235.23290479299,-1.2621774483536189e-26,-0.0004523523290479298,8.480893020698107e+23,1.1327012551909579e+23,1.4160267492411434e+24,0.0,1294064549090.3372,113270125519.09576,1416026749241.143,0.0,0.0,0.0,0.0,0.0,2348378994498.6646,0.0,0.0,0.0,644961979201.5978,113270125519.09561,1416026749241.1404,0.0,0.0,0.0,0.0,0.0,-1699276424609.9255,0.0,0.0,0.0
0.58,-1,-1,1,-45219.762057140695,0.0,-0.00045219762057140686,0.0,8.474564727167568e+23,1.1327012534257033e+23,1.4160267455201413e+24,0.0,1293098940834.9185,113270125342.57031,1416026745520.1409,0.0,789993771853.5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961976167.7081,113270125342.57014,1416026745520.1406,0.0,-141856807186.29834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791724750632.6384,9885298.817003688,811258.1288623812,1.03345092898035e-64,0.0,0.0,0.0,0.0,2368057348625.9365,114988.89013613241,36454466.552970506,4.6438641454745125e-63,0.0,0.0,0.0,0.0,644963423710.2708,113277091343.03905,1416085399914.001,62589821.105793454,0.0,0.0,0.0,0.0,-1447003258163845.8,0.0,0.0,0.0,-2207.922696628838,0.0,0.0,0.0,-789993771853.5085,0.0,0.0,0.0,2348368508495.9814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141856807186.29834,0.0,0.0,0.0,-1700231546036.696,0.0,0.0,0.0,-1.8932661725304287e-18,-45219.762057139094,-1.8932661725304283e-26,-0.00045219762057139087,8.474564712697551e+23,1.1327012534257033e+23,1.4160267455201413e+24,0.0,1293098938626.998,113270125342.57031,1416026745520.1409,0.0,0.0,0.0,0.0,0.0,2348368508495.9814,0.0,0.0,0.0,644961976167.7081,113270125342.57014,1416026745520.1406,0.0,0.0,0.0,0.0,0.0,-1700231546036.696,0.0,0.0,0.0
0.6,-1,-1,1,-45203.88522530457,0.0,-0.0004520388522530456,0.0,8.46807035159585e+23,1.1327012516671491e+23,1.4160267417033834e+24,0.0,1292107990804.6177,113270125166.71489,1416026741703.383,0.0,789980507473.2827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961973046.513,113270125166.71472,1416026741703.3809,0.0,-142834489715.1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791723489875.2284,9885370.029993787,811256.9856084741,1.0334494729162348e-64,0.0,0.0,0.0,0.0,2368057913227.9043,114964.3276881807,36454476.07981402,4.643865358861335e-63,0.0,0.0,0.0,0.0,644963423710.2709,113277091343.03922,1416085399914.0005,62589821.10579343,0.0,0.0,0.0,0.0,-1368179776251549.2,0.0,0.0,0.0,-2087.649190843984,0.0,0.0,0.0,-789980507473.2827,0.0,0.0,0.0,2348357701886.7163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142834489715.1798,0.0,0.0,0.0,-1701211686216.2627,0.0,0.0,0.0,-1.8932661725304287e-18,-45203.88522530309,-1.8932661725304283e-26,-0.0004520388522530308,8.468070337914043e+23,1.1327012516671491e+23,1.4160267417033834e+24,0.0,1292107988716.967,113270125166.71489,1416026741703.383,0.0,0.0,0.0,0.0,0.0,2348357701886.7163,0.0,0.0,0.0,644961973046.513,113270125166.71472,1416026741703.3809,0.0,0.0,0.0,0.0,0.0,-1701211686216.2627,0.0,0.0,0.0
0.62,-1,-1,1,-45187.56861911287,0.0,-0.0004518756861911287,0.0,8.461396087461194e+23,1.1327012499126904e+23,1.416026737782907e+24,0.0,1291089592319.1228,113270124991.26901,1416026737782.9065,0.0,789966973566.9178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961969830.6521,113270124991.26877,1416026737782.905,0.0,-143839351078.44806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791722293288.7504,9885437.779598067,811255.8113602815,1.0334479773771853e-64,0.0,0.0,0.0,0.0,2368058449085.555,114940.94580672155,36454485.86493583,4.643866605143931e-63,0.0,0.0,0.0,0.0,644963423710.2704,113277091343.03911,1416085399914.0002,62589821.10579344,0.0,0.0,0.0,0.0,-1289455284356262.2,0.0,0.0,0.0,-1967.5267298505369,0.0,0.0,0.0,-789966973566.9178,0.0,0.0,0.0,2348346552071.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143839351078.44806,0.0,0.0,0.0,-1702218931550.416,0.0,0.0,0.0,-1.8932661725304287e-18,-45187.56861911134,-1.8932661725304283e-26,-0.00045187568619111334,8.461396074566642e+23,1.1327012499126904e+23,1.416026737782907e+24,0.0,1291089590351.5962,113270124991.26901,1416026737782.9065,0.0,0.0,0.0,0.0,0.0,2348346552071.3613,0.0,0.0,0.0,644961969830.6521,113270124991.26877,1416026737782.905,0.0,0.0,0.0,0.0,0.0,-1702218931550.416,0.0,0.0,0.0
0.64,-1,-1,1,-45170.77350314359,0.0,-0.00045170773503143576,0.0,8.454526090141466e+23,1.1327012481595681e+23,1.4160267337495885e+24,0.0,1290041327712.7766,113270124815.95679,1416026733749.5881,0.0,789953137352.4438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961966511.6815,113270124815.95663,1416026733749.5852,0.0,-144873776151.35056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791721157371.8215,9885502.265906762,811254.6033899356,1.0334464388889004e-64,0.0,0.0,0.0,0.0,2368058957767.8223,114918.67510644073,36454495.931067534,4.643867887217568e-63,0.0,0.0,0.0,0.0,644963423710.2706,113277091343.03906,1416085399914.0,62589821.10579342,0.0,0.0,0.0,0.0,-1210794137028987.0,0.0,0.0,0.0,-1847.5009237254408,0.0,0.0,0.0,-789953137352.4438,0.0,0.0,0.0,2348335032873.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144873776151.35056,0.0,0.0,0.0,-1703255673520.19,0.0,0.0,0.0,-1.8932661725304287e-18,-45170.77350314202,-1.8932661725304283e-26,-0.00045170773503142015,8.454526078033525e+23,1.1327012481595681e+23,1.4160267337495885e+24,0.0,1290041325865.2756,113270124815.95679,1416026733749.5881,0.0,0.0,0.0,0.0,0.0,2348335032873.785,0.0,0.0,0.0,644961966511.6815,113270124815.95663,1416026733749.5852,0.0,0.0,0.0,0.0,0.0,-1703255673520.19,0.0,0.0,0.0
0.66,-1,-1,1,-45153.45512295296,0.0,-0.00045153455122952954,0.0,8.447442052949216e+23,1.1327012464048102e+23,1.4160267295928778e+24,0.0,1288960403643.5122,113270124640.48099,1416026729592.8774,0.0,789938961561.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961963079.8269,113270124640.48085,1416026729592.876,0.0,-145940520997.41226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791720078693.6041,9885563.68524621,811253.3585453333,1.0334448534367565e-64,0.0,0.0,0.0,0.0,2368059440811.8926,114897.44749072689,36454506.30447584,4.643869208427748e-63,0.0,0.0,0.0,0.0,644963423710.2701,113277091343.03917,1416085399913.9985,62589821.10579344,0.0,0.0,0.0,0.0,-1132171727812593.8,0.0,0.0,0.0,-1727.5342264888413,0.0,0.0,0.0,-789938961561.097,0.0,0.0,0.0,2348323113778.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145940520997.41226,0.0,0.0,0.0,-1704324674941.895,0.0,0.0,0.0,-1.8932661725304287e-18,-45153.45512295143,-1.8932661725304283e-26,-0.00045153455122951425,8.44744204162749e+23,1.1327012464048102e+23,1.4160267295928778e+24,0.0,1288960401915.9768,113270124640.48099,1416026729592.8774,0.0,0.0,0.0,0.0,0.0,2348323113778.042,0.0,0.0,0.0,644961963079.8269,113270124640.48085,1416026729592.876,0.0,0.0,0.0,0.0,0.0,-1704324674941.895,0.0,0.0,0.0
0.68,-1,-1,1,-45135.561312349106,0.0,-0.000451355613123491,0.0,8.44012263744092e+23,1.1327012446451567e+23,1.4160267253004848e+24,0.0,1287843564166.0857,113270124464.51564,1416026725300.4846,0.0,789924403366.9543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961959523.6803,113270124464.5155,1416026725300.4824,0.0,-147042798724.54724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791719053877.5637,9885622.231217654,811252.0731516335,1.0334432163403747e-64,0.0,0.0,0.0,0.0,2368059899730.5825,114877.19577982342,36454517.01578349,4.643870572674797e-63,0.0,0.0,0.0,0.0,644963423710.2711,113277091343.03914,1416085399914.001,62589821.105793454,0.0,0.0,0.0,0.0,-1053508462178904.5,0.0,0.0,0.0,-1607.505188127202,0.0,0.0,0.0,-789924403366.9543,0.0,0.0,0.0,2348310758938.7324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147042798724.54724,0.0,0.0,0.0,-1705429155903.8333,0.0,0.0,0.0,-1.262177448353619e-18,-45135.5613123474,-1.2621774483536189e-26,-0.00045135561312347394,8.440122626905846e+23,1.1327012446451567e+23,1.4160267253004848e+24,0.0,1287843562558.5823,113270124464.51564,1416026725300.4846,0.0,0.0,0.0,0.0,0.0,2348310758938.7324,0.0,0.0,0.0,644961959523.6803,113270124464.5155,1416026725300.4824,0.0,0.0,0.0,0.0,0.0,-1705429155903.8333,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-45117.03065809036,0.0,-0.0004511703065809036,0.0,8.432542722691613e+23,1.1327012428769682e+23,1.4160267208579234e+24,0.0,1286686976181.9824,113270124287.6968,1416026720857.923,0.0,789909412975.6306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961955829.7825,113270124287.69662,1416026720857.9207,0.0,-148184392623.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791718079579.2344,9885678.096088795,811250.7428809971,1.033441522087747e-64,0.0,0.0,0.0,0.0,2368060336022.2124,114857.85321565793,36454528.10105533,4.643871984552058e-63,0.0,0.0,0.0,0.0,644963423710.2706,113277091343.03903,1416085399914.0007,62589821.105793424,0.0,0.0,0.0,0.0,-974774352911665.4,0.0,0.0,0.0,-1487.368052381853,0.0,0.0,0.0,-789909412975.6306,0.0,0.0,0.0,2348297925877.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148184392623.431,0.0,0.0,0.0,-1706572907012.2107,0.0,0.0,0.0,-1.262177448353619e-18,-45117.03065808856,-1.2621774483536189e-26,-0.00045117030658088555,8.432542712943883e+23,1.1327012428769682e+23,1.4160267208579234e+24,0.0,1286686974694.6162,113270124287.6968,1416026720857.923,0.0,0.0,0.0,0.0,0.0,2348297925877.0435,0.0,0.0,0.0,644961955829.7825,113270124287.69662,1416026720857.9207,0.0,0.0,0.0,0.0,0.0,-1706572907012.2107,0.0,0.0,0.0
0.72,-1,-1,1,-45097.79003807477,0.0,-0.0004509779003807476,0.0,8.424672398297768e+23,1.1327012410960867e+23,1.4160267162479463e+24,0.0,1285486075785.873,113270124109.60864,1416026716247.946,0.0,789893931729.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961951982.0753,113270124109.60843,1416026716247.9443,0.0,-149369807925.42422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791717152454.4023,9885731.472746776,811249.3625784189,1.033439764113417e-64,0.0,0.0,0.0,0.0,2368060751184.8926,114839.35277083496,36454539.60324771,4.643873449530731e-63,0.0,0.0,0.0,0.0,644963423710.2706,113277091343.03915,1416085399914.0007,62589821.10579344,0.0,0.0,0.0,0.0,-895928555023375.0,0.0,0.0,0.0,-1367.0604955680074,0.0,0.0,0.0,-789893931729.221,0.0,0.0,0.0,2348284563732.6807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149369807925.42422,0.0,0.0,0.0,-1707760441295.9475,0.0,0.0,0.0,-1.8932661725304287e-18,-45097.79003807329,-1.8932661725304283e-26,-0.00045097790038073284,8.424672389338486e+23,1.1327012410960867e+23,1.4160267162479463e+24,0.0,1285486074418.8132,113270124109.60864,1416026716247.946,0.0,0.0,0.0,0.0,0.0,2348284563732.6807,0.0,0.0,0.0,644961951982.0753,113270124109.60843,1416026716247.9443,0.0,0.0,0.0,0.0,0.0,-1707760441295.9475,0.0,0.0,0.0
0.74,-1,-1,1,-45077.75125309319,0.0,-0.00045077751253093184,0.0,8.416475586604689e+23,1.1327012392976023e+23,1.4160267114497345e+24,0.0,1284235358036.9644,113270123929.76021,1416026711449.7341,0.0,789877889509.1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961947961.1326,113270123929.76007,1416026711449.7312,0.0,-150604479433.32874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791716269111.191,9885782.557574933,811247.9260222013,1.0334379344933882e-64,0.0,0.0,0.0,0.0,2368061146738.021,114821.62613708722,36454551.57420705,4.643874974214166e-63,0.0,0.0,0.0,0.0,644963423710.2703,113277091343.03902,1416085399914.0002,62589821.10579345,0.0,0.0,0.0,0.0,-816901461998733.8,0.0,0.0,0.0,-1246.4763079697605,0.0,0.0,0.0,-789877889509.1581,0.0,0.0,0.0,2348270610874.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150604479433.32874,0.0,0.0,0.0,-1708997202044.8115,0.0,0.0,0.0,-1.8932661725304287e-18,-45077.75125309174,-1.8932661725304283e-26,-0.0004507775125309173,8.416475578435675e+23,1.1327012392976023e+23,1.4160267114497345e+24,0.0,1284235356790.4883,113270123929.76021,1416026711449.7341,0.0,0.0,0.0,0.0,0.0,2348270610874.1685,0.0,0.0,0.0,644961947961.1326,113270123929.76007,1416026711449.7312,0.0,0.0,0.0,0.0,0.0,-1708997202044.8115,0.0,0.0,0.0
0.76,-1,-1,1,-45056.80631598842,0.0,-0.0004505680631598841,0.0,8.407908115749633e+23,1.1327012374755287e+23,1.4160267064377726e+24,0.0,1282928082932.5818,113270123747.55284,1416026706437.7722,0.0,789861201094.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961943743.0911,113270123747.55266,1416026706437.7695,0.0,-151895061905.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791715426034.0494,9885831.55492011,811246.4255882439,1.0334360235177013e-64,0.0,0.0,0.0,0.0,2368061524256.281,114804.60216408757,36454564.07746588,4.6438765666939837e-63,0.0,0.0,0.0,0.0,644963423710.271,113277091343.03911,1416085399914.0002,62589821.10579341,0.0,0.0,0.0,0.0,-737639911930381.1,0.0,0.0,0.0,-1125.534372021415,0.0,0.0,0.0,-789861201094.963,0.0,0.0,0.0,2348255991560.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151895061905.474,0.0,0.0,0.0,-1710289853496.372,0.0,0.0,0.0,-1.8932661725304287e-18,-45056.806315986825,-1.8932661725304283e-26,-0.0004505680631598682,8.407908108373237e+23,1.1327012374755287e+23,1.4160267064377726e+24,0.0,1282928081807.0479,113270123747.55284,1416026706437.7722,0.0,0.0,0.0,0.0,0.0,2348255991560.3315,0.0,0.0,0.0,644961943743.0911,113270123747.55266,1416026706437.7695,0.0,0.0,0.0,0.0,0.0,-1710289853496.372,0.0,0.0,0.0
0.78,-1,-1,1,-45034.82070233038,0.0,-0.0004503482070233037,0.0,8.39891495886898e+23,1.1327012356222002e+23,1.4160267011802339e+24,0.0,1281555854150.1575,113270123562.21999,1416026701180.2334,0.0,789843760929.4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961939298.0848,113270123562.21982,1416026701180.2324,0.0,-153249846077.42114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791714619456.7894,9885878.684403721,811244.8517678089,1.0334340190762284e-64,0.0,0.0,0.0,0.0,2368061885426.492,114788.20432007742,36454577.192261234,4.643878237061958e-63,0.0,0.0,0.0,0.0,644963423710.2709,113277091343.03908,1416085399914.001,62589821.10579346,0.0,0.0,0.0,0.0,-658132493111818.0,0.0,0.0,0.0,-1004.2172750698592,0.0,0.0,0.0,-789843760929.4922,0.0,0.0,0.0,2348240611165.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153249846077.42114,0.0,0.0,0.0,-1711646697317.5132,0.0,0.0,0.0,-1.8932661725304287e-18,-45034.820702328754,-1.8932661725304283e-26,-0.0004503482070232875,8.398914952287648e+23,1.1327012356222002e+23,1.4160267011802339e+24,0.0,1281555853145.9395,113270123562.21999,1416026701180.2334,0.0,0.0,0.0,0.0,0.0,2348240611165.363,0.0,0.0,0.0,644961939298.0848,113270123562.21982,1416026701180.2324,0.0,0.0,0.0,0.0,0.0,-1711646697317.5132,0.0,0.0,0.0
0.8,-1,-1,1,-45011.62342643968,0.0,-0.0004501162342643967,0.0,8.38942617472182e+23,1.1327012337272573e+23,1.4160266956365886e+24,0.0,1280107999643.6992,113270123372.7257,1416026695636.5881,0.0,789825435386.4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961934587.9313,113270123372.72557,1416026695636.586,0.0,-154679370330.6806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791713845139.9648,9885924.193495708,811243.1924544973,1.033431905750614e-64,0.0,0.0,0.0,0.0,2368062232147.3257,114772.34634996673,36454591.019476734,4.6438799981667147e-63,0.0,0.0,0.0,0.0,644963423710.271,113277091343.03937,1416085399914.001,62589821.10579344,0.0,0.0,0.0,0.0,-578383355247259.6,0.0,0.0,0.0,-882.5313489779064,0.0,0.0,0.0,-789825435386.4482,0.0,0.0,0.0,2348224349173.7446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154679370330.6806,0.0,0.0,0.0,-1713078285000.5078,0.0,0.0,0.0,-1.8932661725304287e-18,-45011.62342643822,-1.8932661725304283e-26,-0.0004501162342643821,8.38942616893799e+23,1.1327012337272573e+23,1.4160266956365886e+24,0.0,1280107998761.1682,113270123372.7257,1416026695636.5881,0.0,0.0,0.0,0.0,0.0,2348224349173.7446,0.0,0.0,0.0,644961934587.9313,113270123372.72557,1416026695636.586,0.0,0.0,0.0,0.0,0.0,-1713078285000.5078,0.0,0.0,0.0
