sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.5,-1,-1,1,-41353.64697465376,0.0,-0.00041353646974653756,0.0,7.711499764812125e+23,1.374162408176942e+23,1.4160237090619733e+24,0.0,1027651915575.2206,137416240817.69417,1416023709061.973,0.0,538037758987.30646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760487523.2628,137416240817.69388,1416023709061.9712,0.0,-117146330935.3488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539765434341.8336,10937894.232492797,694583.5270763605,8.848199909764417e-65,0.0,0.0,0.0,0.0,3046486397851.335,1868579.3678036858,46326830.838792846,5.901480219074347e-63,0.0,0.0,0.0,0.0,606763118592.8317,137424289559.57843,1416085399913.997,62589821.10579343,0.0,0.0,0.0,0.0,-201933589202848.3,0.0,0.0,0.0,-269.1012722456362,0.0,0.0,0.0,-538037758987.30646,0.0,0.0,0.0,3028549682531.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117146330935.3488,0.0,0.0,0.0,-2607658254748.6113,0.0,0.0,0.0,-1.8932661725304287e-18,-41353.64697465244,-1.8932661725304283e-26,-0.00041353646974652433,7.711499762792797e+23,1.374162408176942e+23,1.4160237090619733e+24,0.0,1027651915306.1204,137416240817.69417,1416023709061.973,0.0,0.0,0.0,0.0,0.0,3028549682531.465,0.0,0.0,0.0,606760487523.2628,137416240817.69388,1416023709061.9712,0.0,0.0,0.0,0.0,0.0,-2607658254748.6113,0.0,0.0,0.0
0.52,-1,-1,1,-41339.72134869819,0.0,-0.00041339721348698186,0.0,7.704977638731471e+23,1.3741622933584311e+23,1.416023704535473e+24,0.0,1026782762289.2422,137416229335.84308,1416023704535.4724,0.0,537820787264.59406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760483103.4819,137416229335.84286,1416023704535.4707,0.0,-117798508078.83536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539558070425.55914,11013164.162448656,694583.0574894915,8.84819392924881e-65,0.0,0.0,0.0,0.0,3046766098799.8965,1769313.0467884745,46326837.882402584,5.90148111615173e-63,0.0,0.0,0.0,0.0,606763118592.8326,137424289559.57883,1416085399913.9968,62589821.10579344,0.0,0.0,0.0,0.0,-189222872104670.88,0.0,0.0,0.0,-252.16268290160224,0.0,0.0,0.0,-537820787264.59406,0.0,0.0,0.0,3028821415605.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117798508078.83536,0.0,0.0,0.0,-2608799136671.8975,0.0,0.0,0.0,-1.8932661725304287e-18,-41339.72134869666,-1.8932661725304283e-26,-0.0004133972134869665,7.704977636839237e+23,1.3741622933584311e+23,1.416023704535473e+24,0.0,1026782762037.0789,137416229335.84308,1416023704535.4724,0.0,0.0,0.0,0.0,0.0,3028821415605.496,0.0,0.0,0.0,606760483103.4819,137416229335.84286,1416023704535.4707,0.0,0.0,0.0,0.0,0.0,-2608799136671.8975,0.0,0.0,0.0
0.54,-1,-1,1,-41325.498866081645,0.0,-0.00041325498866081635,0.0,7.698316476462042e+23,1.3741621786472173e+23,1.4160236999386145e+24,0.0,1025895080726.0045,137416217864.7217,1416023699938.6143,0.0,537603923348.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760478606.5288,137416217864.72148,1416023699938.6116,0.0,-118469321228.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539351093964.54395,11085479.665104963,694582.5802384653,8.848187851123584e-65,0.0,0.0,0.0,0.0,3047044614419.8936,1674475.7287679836,46326845.040971614,5.901482027870561e-63,0.0,0.0,0.0,0.0,606763118592.8323,137424289559.57878,1416085399913.9963,62589821.10579341,0.0,0.0,0.0,0.0,-176942711919373.28,0.0,0.0,0.0,-235.79786344640888,0.0,0.0,0.0,-537603923348.151,0.0,0.0,0.0,3029091848955.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118469321228.676,0.0,0.0,0.0,-2609957247072.2974,0.0,0.0,0.0,-1.262177448353619e-18,-41325.49886608027,-1.2621774483536189e-26,-0.00041325498866080264,7.698316474692613e+23,1.3741621786472173e+23,1.4160236999386145e+24,0.0,1025895080490.2064,137416217864.7217,1416023699938.6143,0.0,0.0,0.0,0.0,0.0,3029091848955.973,0.0,0.0,0.0,606760478606.5288,137416217864.72148,1416023699938.6116,0.0,0.0,0.0,0.0,0.0,-2609957247072.2974,0.0,0.0,0.0
0.56,-1,-1,1,-41310.964954680014,0.0,-0.00041310964954680007,0.0,7.691509453001288e+23,1.3741620640290419e+23,1.4160236952675868e+24,0.0,1024987961370.2173,137416206402.90416,1416023695267.5864,0.0,537387130289.3558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760474028.2057,137416206402.9039,1416023695267.5845,0.0,-119159642947.34508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539144480980.9507,11154825.160459407,694582.0949154573,8.848181670194379e-65,0.0,0.0,0.0,0.0,3047321982406.609,1584057.3015558752,46326852.32061685,5.90148295501e-63,0.0,0.0,0.0,0.0,606763118592.8324,137424289559.57898,1416085399913.9966,62589821.1057934,0.0,0.0,0.0,0.0,-165103246688850.75,0.0,0.0,0.0,-220.02032406418584,0.0,0.0,0.0,-537387130289.3558,0.0,0.0,0.0,3029361013780.0723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119159642947.34508,0.0,0.0,0.0,-2611133526658.08,0.0,0.0,0.0,-1.262177448353619e-18,-41310.96495467864,-1.2621774483536189e-26,-0.0004131096495467863,7.691509451350251e+23,1.3741620640290419e+23,1.4160236952675868e+24,0.0,1024987961150.1964,137416206402.90416,1416023695267.5864,0.0,0.0,0.0,0.0,0.0,3029361013780.0723,0.0,0.0,0.0,606760474028.2057,137416206402.9039,1416023695267.5845,0.0,0.0,0.0,0.0,0.0,-2611133526658.08,0.0,0.0,0.0
0.58,-1,-1,1,-41296.10341670326,0.0,-0.0004129610341670326,0.0,7.684548981947191e+23,1.3741619494907218e+23,1.4160236905181817e+24,0.0,1024060393240.7742,137416194949.07216,1416023690518.1814,0.0,537170371989.69806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760469363.8832,137416194949.0719,1416023690518.1794,0.0,-119870448112.80783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538938209842.1873,11221209.0466467,694581.6010697355,8.848175380720625e-65,0.0,0.0,0.0,0.0,3047598236981.3555,1498015.7157775844,46326859.72809937,5.901483898431093e-63,0.0,0.0,0.0,0.0,606763118592.8324,137424289559.57875,1416085399913.9966,62589821.10579342,0.0,0.0,0.0,0.0,-153680666285749.53,0.0,0.0,0.0,-204.79833484021947,0.0,0.0,0.0,-537170371989.69806,0.0,0.0,0.0,3029628937098.0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119870448112.80783,0.0,0.0,0.0,-2612329013425.938,0.0,0.0,0.0,-1.262177448353619e-18,-41296.10341670195,-1.2621774483536189e-26,-0.0004129610341670195,7.684548980410382e+23,1.3741619494907218e+23,1.4160236905181817e+24,0.0,1024060393035.9756,137416194949.07216,1416023690518.1814,0.0,0.0,0.0,0.0,0.0,3029628937098.0293,0.0,0.0,0.0,606760469363.8832,137416194949.0719,1416023690518.1794,0.0,0.0,0.0,0.0,0.0,-2612329013425.938,0.0,0.0,0.0
0.6,-1,-1,1,-41280.89619585048,0.0,-0.00041280896195850474,0.0,7.67742660644286e+23,1.3741618350202673e+23,1.416023685685737e+24,0.0,1023111249357.7812,137416183502.0267,1416023685685.7368,0.0,536953613198.3773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760464608.4403,137416183502.0263,1416023685685.7349,0.0,-120602828449.03676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538732261477.4216,11284660.5187212,694581.0982013865,8.848168976335059e-65,0.0,0.0,0.0,0.0,3047873408643.0015,1416281.5826297582,46326867.27091763,5.901484859088986e-63,0.0,0.0,0.0,0.0,606763118592.8322,137424289559.57858,1416085399913.9963,62589821.10579341,0.0,0.0,0.0,0.0,-142681566365183.34,0.0,0.0,0.0,-190.14068529382348,0.0,0.0,0.0,-536953613198.3773,0.0,0.0,0.0,3029895641411.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120602828449.03676,0.0,0.0,0.0,-2613544856852.2505,0.0,0.0,0.0,-1.8932661725304287e-18,-41280.896195849265,-1.8932661725304283e-26,-0.00041280896195849265,7.677426605016042e+23,1.3741618350202673e+23,1.416023685685737e+24,0.0,1023111249167.6404,137416183502.0267,1416023685685.7368,0.0,0.0,0.0,0.0,0.0,3029895641411.4507,0.0,0.0,0.0,606760464608.4403,137416183502.0263,1416023685685.7349,0.0,0.0,0.0,0.0,0.0,-2613544856852.2505,0.0,0.0,0.0
0.62,-1,-1,1,-41265.32310018799,0.0,-0.0004126532310018798,0.0,7.67013286938317e+23,1.3741617206069308e+23,1.4160236807650677e+24,0.0,1022139269446.0015,137416172060.69304,1416023680765.0674,0.0,536736819435.9897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760459756.1892,137416172060.69276,1416023680765.065,0.0,-121358009746.17802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538526619560.02454,11345226.488624703,694580.585753775,8.848162449947984e-65,0.0,0.0,0.0,0.0,3048147523968.435,1338762.5735594577,46326874.957420826,5.901485838047108e-63,0.0,0.0,0.0,0.0,606763118592.8329,137424289559.57863,1416085399913.9976,62589821.105793424,0.0,0.0,0.0,0.0,-132110706041730.17,0.0,0.0,0.0,-176.0537175288191,0.0,0.0,0.0,-536736819435.9897,0.0,0.0,0.0,3030161144390.9946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121358009746.17802,0.0,0.0,0.0,-2614782334877.2363,0.0,0.0,0.0,-1.262177448353619e-18,-41265.323100186775,-1.2621774483536189e-26,-0.0004126532310018677,7.670132868062062e+23,1.3741617206069308e+23,1.4160236807650677e+24,0.0,1022139269269.9475,137416172060.69304,1416023680765.0674,0.0,0.0,0.0,0.0,0.0,3030161144390.9946,0.0,0.0,0.0,606760459756.1892,137416172060.69276,1416023680765.065,0.0,0.0,0.0,0.0,0.0,-2614782334877.2363,0.0,0.0,0.0
0.64,-1,-1,1,-41249.361468910676,0.0,-0.00041249361468910674,0.0,7.662657157338923e+23,1.3741616062412787e+23,1.4160236757503828e+24,0.0,1021143039135.8335,137416160624.12784,1416023675750.3823,0.0,536519956836.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760454800.7784,137416160624.12755,1416023675750.3804,0.0,-122137372501.72609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538321270659.2056,11402968.666217528,694580.0631047176,8.8481557936345e-65,0.0,0.0,0.0,0.0,3048420605456.874,1265347.545981573,46326882.79694159,5.901486836494175e-63,0.0,0.0,0.0,0.0,606763118592.833,137424289559.57881,1416085399913.998,62589821.10579342,0.0,0.0,0.0,0.0,-121929274273256.03,0.0,0.0,0.0,-162.48571107187308,0.0,0.0,0.0,-536519956836.7805,0.0,0.0,0.0,3030425458583.4116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122137372501.72609,0.0,0.0,0.0,-2616042874410.8433,0.0,0.0,0.0,-1.8932661725304287e-18,-41249.3614689095,-1.8932661725304283e-26,-0.0004124936146890949,7.662657156119626e+23,1.3741616062412787e+23,1.4160236757503828e+24,0.0,1021143038973.3474,137416160624.12784,1416023675750.3823,0.0,0.0,0.0,0.0,0.0,3030425458583.4116,0.0,0.0,0.0,606760454800.7784,137416160624.12755,1416023675750.3804,0.0,0.0,0.0,0.0,0.0,-2616042874410.8433,0.0,0.0,0.0
0.66,-1,-1,1,-41232.985767290054,0.0,-0.0004123298576729005,0.0,7.654987510846152e+23,1.3741614919151966e+23,1.4160236706351817e+24,0.0,1020120964682.0359,137416149191.51962,1416023670635.1814,0.0,536302991897.2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760449735.0923,137416149191.51936,1416023670635.179,0.0,-122942476950.2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538116204362.9387,11457960.844081523,694579.5295553603,8.848148998493227e-65,0.0,0.0,0.0,0.0,3048692671414.276,1195910.3431827505,46326890.79996254,5.901487855765415e-63,0.0,0.0,0.0,0.0,606763118592.832,137424289559.57857,1416085399913.9968,62589821.10579338,0.0,0.0,0.0,0.0,-112122083471125.02,0.0,0.0,0.0,-149.41642659856007,0.0,0.0,0.0,-536302991897.2294,0.0,0.0,0.0,3030688591127.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122942476950.2863,0.0,0.0,0.0,-2617328076329.801,0.0,0.0,0.0,-1.8932661725304287e-18,-41232.98576728857,-1.8932661725304283e-26,-0.00041232985767288564,7.65498750972493e+23,1.3741614919151966e+23,1.4160236706351817e+24,0.0,1020120964532.6193,137416149191.51962,1416023670635.1814,0.0,0.0,0.0,0.0,0.0,3030688591127.329,0.0,0.0,0.0,606760449735.0923,137416149191.51936,1416023670635.179,0.0,0.0,0.0,0.0,0.0,-2617328076329.801,0.0,0.0,0.0
0.68,-1,-1,1,-41216.16708867416,0.0,-0.0004121616708867416,0.0,7.647110391162778e+23,1.374161377621909e+23,1.4160236654121345e+24,0.0,1019071241881.1908,137416137762.19086,1416023665412.134,0.0,536085891110.88025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760444551.1068,137416137762.19061,1416023665412.1313,0.0,-123775093780.79779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537911413371.343,11510286.414014261,694578.98431675,8.848142054474891e-65,0.0,0.0,0.0,0.0,3048963735878.5244,1130313.2370205154,46326898.97831705,5.901488897368218e-63,0.0,0.0,0.0,0.0,606763118592.8313,137424289559.57837,1416085399913.9966,62589821.10579343,0.0,0.0,0.0,0.0,-102741595605245.55,0.0,0.0,0.0,-136.9157761175884,0.0,0.0,0.0,-536085891110.88025,0.0,0.0,0.0,3030950543469.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123775093780.79779,0.0,0.0,0.0,-2618639746276.3145,0.0,0.0,0.0,-2.524354896707238e-18,-41216.16708867302,-2.5243548967072378e-26,-0.00041216167088673015,7.647110390135362e+23,1.374161377621909e+23,1.4160236654121345e+24,0.0,1019071241744.275,137416137762.19086,1416023665412.134,0.0,0.0,0.0,0.0,0.0,3030950543469.482,0.0,0.0,0.0,606760444551.1068,137416137762.19061,1416023665412.1313,0.0,0.0,0.0,0.0,0.0,-2618639746276.3145,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-41198.872534580965,0.0,-0.00041198872534580963,0.0,7.639010389927522e+23,1.374161263355933e+23,1.4160236600729186e+24,0.0,1017991817380.1936,137416126335.59326,1416023660072.9182,0.0,535868620457.3717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760439239.7261,137416126335.59302,1416023660072.9158,0.0,-124637242316.90541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537706893554.8262,11560036.130821,694578.4264928525,8.848134950166365e-65,0.0,0.0,0.0,0.0,3049233808592.4185,1068409.998857978,46326907.34544583,5.901489963014569e-63,0.0,0.0,0.0,0.0,606763118592.8325,137424289559.5788,1416085399913.998,62589821.10579343,0.0,0.0,0.0,0.0,-93717362944919.9,0.0,0.0,0.0,-124.88987938826904,0.0,0.0,0.0,-535868620457.3717,0.0,0.0,0.0,3031211311075.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124637242316.90541,0.0,0.0,0.0,-2619979933060.318,0.0,0.0,0.0,-1.8932661725304287e-18,-41198.87253457962,-1.8932661725304283e-26,-0.00041198872534579614,7.639010388990348e+23,1.374161263355933e+23,1.4160236600729186e+24,0.0,1017991817255.3036,137416126335.59326,1416023660072.9182,0.0,0.0,0.0,0.0,0.0,3031211311075.893,0.0,0.0,0.0,606760439239.7261,137416126335.59302,1416023660072.9158,0.0,0.0,0.0,0.0,0.0,-2619979933060.318,0.0,0.0,0.0
0.72,-1,-1,1,-41181.064432304935,0.0,-0.00041181064432304926,0.0,7.63066986271865e+23,1.3741611491129714e+23,1.4160236546080213e+24,0.0,1016880339843.4613,137416114911.2971,1416023654608.021,0.0,535651144698.05914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760433790.5574,137416114911.29684,1416023654608.0193,0.0,-125531238645.15569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537502643966.2654,11607306.129025513,694577.8550594319,8.848127672521357e-65,0.0,0.0,0.0,0.0,3049502895037.304,1010048.5976459865,46326915.91671217,5.90149105466137e-63,0.0,0.0,0.0,0.0,606763118592.8335,137424289559.57916,1416085399913.997,62589821.10579343,0.0,0.0,0.0,0.0,-85048730434242.98,0.0,0.0,0.0,-113.33786346827401,0.0,0.0,0.0,-535651144698.05914,0.0,0.0,0.0,3031470883133.4746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125531238645.15569,0.0,0.0,0.0,-2621350977193.91,0.0,0.0,0.0,-1.8932661725304287e-18,-41181.06443230359,-1.8932661725304283e-26,-0.0004118106443230358,7.630669861868161e+23,1.3741611491129714e+23,1.4160236546080213e+24,0.0,1016880339730.1233,137416114911.2971,1416023654608.021,0.0,0.0,0.0,0.0,0.0,3031470883133.4746,0.0,0.0,0.0,606760433790.5574,137416114911.29684,1416023654608.0193,0.0,0.0,0.0,0.0,0.0,-2621350977193.91,0.0,0.0,0.0
0.74,-1,-1,1,-41162.699331705706,0.0,-0.00041162699331705703,0.0,7.62206845918832e+23,1.3741610348897605e+23,1.416023649006492e+24,0.0,1015734097337.5726,137416103488.97603,1416023649006.4917,0.0,535433426408.5112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760428191.6385,137416103488.97583,1416023649006.491,0.0,-126459757262.57825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537298666790.533,11652196.190350814,694577.2688361153,8.848120206505017e-65,0.0,0.0,0.0,0.0,3049770996548.7393,955073.5343885347,46326924.709820606,5.901492174563878e-63,0.0,0.0,0.0,0.0,606763118592.8322,137424289559.5785,1416085399913.997,62589821.105793424,0.0,0.0,0.0,0.0,-76756368193681.0,0.0,0.0,0.0,-102.28727382805664,0.0,0.0,0.0,-535433426408.5112,0.0,0.0,0.0,3031729242238.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126459757262.57825,0.0,0.0,0.0,-2622755573194.6855,0.0,0.0,0.0,-1.8932661725304287e-18,-41162.69933170438,-1.8932661725304283e-26,-0.00041162699331704375,7.622068458420753e+23,1.3741610348897605e+23,1.416023649006492e+24,0.0,1015734097235.285,137416103488.97603,1416023649006.4917,0.0,0.0,0.0,0.0,0.0,3031729242238.334,0.0,0.0,0.0,606760428191.6385,137416103488.97583,1416023649006.491,0.0,0.0,0.0,0.0,0.0,-2622755573194.6855,0.0,0.0,0.0
0.76,-1,-1,1,-41143.72669478354,0.0,-0.0004114372669478353,0.0,7.613182509311211e+23,1.374160920683803e+23,1.41602364325559e+24,0.0,1014549935541.3699,137416092068.38026,1416023643255.5896,0.0,535215424642.39923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760422429.0781,137416092068.38002,1416023643255.588,0.0,-127425911530.10873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537094967204.3944,11694808.254473284,694576.6664507326,8.848112534639233e-65,0.0,0.0,0.0,0.0,3050038110548.117,903327.8292939262,46326933.745353214,5.9014933253438e-63,0.0,0.0,0.0,0.0,606763118592.8329,137424289559.57889,1416085399913.9976,62589821.1057934,0.0,0.0,0.0,0.0,-68794312253184.414,0.0,0.0,0.0,-91.67685784061905,0.0,0.0,0.0,-535215424642.39923,0.0,0.0,0.0,3031986364067.5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127425911530.10873,0.0,0.0,0.0,-2624196851046.914,0.0,0.0,0.0,-1.8932661725304287e-18,-41143.72669478204,-1.8932661725304283e-26,-0.00041143726694782036,7.613182508623262e+23,1.374160920683803e+23,1.41602364325559e+24,0.0,1014549935449.6924,137416092068.38026,1416023643255.5896,0.0,0.0,0.0,0.0,0.0,3031986364067.5283,0.0,0.0,0.0,606760422429.0781,137416092068.38002,1416023643255.588,0.0,0.0,0.0,0.0,0.0,-2624196851046.914,0.0,0.0,0.0
0.78,-1,-1,1,-41124.08714595061,0.0,-0.00041124087145950607,0.0,7.603984203880851e+23,1.3741608064928002e+23,1.4160236373403445e+24,0.0,1013324148537.0457,137416080649.27998,1416023637340.344,0.0,534997093060.5498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760416486.5477,137416080649.27971,1416023637340.3428,0.0,-128433361010.05191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536891553100.49194,11735245.162855681,694576.0462900941,8.848104636376378e-65,0.0,0.0,0.0,0.0,3050304230948.6206,854654.6816102737,46326943.047507934,5.901494510083293e-63,0.0,0.0,0.0,0.0,606763118592.8322,137424289559.57869,1416085399913.9973,62589821.1057934,0.0,0.0,0.0,0.0,-61135666250801.805,0.0,0.0,0.0,-81.47077280515805,0.0,0.0,0.0,-534997093060.5498,0.0,0.0,0.0,3032242217035.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128433361010.05191,0.0,0.0,0.0,-2625678485066.83,0.0,0.0,0.0,-1.8932661725304287e-18,-41124.08714594932,-1.8932661725304283e-26,-0.00041124087145949316,7.603984203269497e+23,1.3741608064928002e+23,1.4160236373403445e+24,0.0,1013324148455.5754,137416080649.27998,1416023637340.344,0.0,0.0,0.0,0.0,0.0,3032242217035.856,0.0,0.0,0.0,606760416486.5477,137416080649.27971,1416023637340.3428,0.0,0.0,0.0,0.0,0.0,-2625678485066.83,0.0,0.0,0.0
0.8,-1,-1,1,-41103.71007396622,0.0,-0.00041103710073966217,0.0,7.594440471349652e+23,1.3741606923138218e+23,1.4160236312429163e+24,0.0,1012052329135.3027,137416069231.38214,1416023631242.916,0.0,534778377258.59155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760410344.6014,137416069231.38196,1416023631242.914,0.0,-129486458467.8902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536688434598.6018,11773609.625263318,694575.4064325587,8.848096487240422e-65,0.0,0.0,0.0,0.0,3050569348832.907,808898.8228231606,46326952.645107105,5.901495732453762e-63,0.0,0.0,0.0,0.0,606763118592.8328,137424289559.57875,1416085399913.998,62589821.105793424,0.0,0.0,0.0,0.0,-53785739328348.51,0.0,0.0,0.0,-71.67609380424256,0.0,0.0,0.0,-534778377258.59155,0.0,0.0,0.0,3032496761945.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129486458467.8902,0.0,0.0,0.0,-2627204843225.9956,0.0,0.0,0.0,-1.8932661725304287e-18,-41103.71007396494,-1.8932661725304283e-26,-0.00041103710073964937,7.594440470811796e+23,1.3741606923138218e+23,1.4160236312429163e+24,0.0,1012052329063.627,137416069231.38214,1416023631242.916,0.0,0.0,0.0,0.0,0.0,3032496761945.0234,0.0,0.0,0.0,606760410344.6014,137416069231.38196,1416023631242.914,0.0,0.0,0.0,0.0,0.0,-2627204843225.9956,0.0,0.0,0.0
