sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf
0.5,-1,-1,1,-48144.349100533705,0.0,-0.000481443491005337,0.0,1.1326026650352054e+24,1.4160240564388366e+24,1.4567467947898805e+23,0.0,1443235457710.411,1416024056438.8364,145674679478.988,0.0,1016717864439.7814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695458175.8077,1416024056438.835,145674679478.9876,0.0,-167177864905.17908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029121370465.311,3449152.729714471,3752331.428259839,4.393823938279583e-64,0.0,0.0,0.0,0.0,3014547558449.3037,46398096.97577835,2431409.5416873144,5.910563024532817e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9963,145682734079.84198,62589821.10579345,0.0,0.0,0.0,0.0,269918524755738.16,0.0,0.0,0.0,343.9476152108982,0.0,0.0,0.0,-1016717864439.7814,0.0,0.0,0.0,2999766365972.2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167177864905.17908,0.0,0.0,0.0,-2150226366093.668,0.0,0.0,0.0,-6.310887241768095e-19,-48144.34910053198,-6.3108872417680944e-27,-0.00048144349100531975,1.1326026653051233e+24,1.4160240564388366e+24,1.4567467947898805e+23,0.0,1443235458054.358,1416024056438.8364,145674679478.988,0.0,0.0,0.0,0.0,0.0,2999766365972.2207,0.0,0.0,0.0,593695458175.8077,1416024056438.835,145674679478.9876,0.0,0.0,0.0,0.0,0.0,-2150226366093.668,0.0,0.0,0.0
0.52,-1,-1,1,-48132.93797013864,0.0,-0.0004813293797013864,0.0,1.1320437543900884e+24,1.4160240503461845e+24,1.4567465880810675e+23,0.0,1442523257672.7222,1416024050346.184,145674658808.10672,0.0,1016558287665.1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695452189.7479,1416024050346.182,145674658808.1063,0.0,-167730482182.15054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029002804318.5095,3449145.6236382495,3766109.411289862,4.39381488819774e-64,0.0,0.0,0.0,0.0,3015159029570.477,46398118.293530345,2420358.8423069874,5.910565739557521e-63,0.0,0.0,0.0,0.0,593698451725.8864,1416085399913.9949,145682734079.84158,62589821.10579342,0.0,0.0,0.0,0.0,253166268847673.22,0.0,0.0,0.0,322.60080889519304,0.0,0.0,0.0,-1016558287665.1239,0.0,0.0,0.0,3000368759408.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167730482182.15054,0.0,0.0,0.0,-2151540953602.9585,0.0,0.0,0.0,-1.8932661725304287e-18,-48132.937970136954,-1.8932661725304283e-26,-0.0004813293797013694,1.1320437546432544e+24,1.4160240503461845e+24,1.4567465880810675e+23,0.0,1442523257995.3225,1416024050346.184,145674658808.10672,0.0,0.0,0.0,0.0,0.0,3000368759408.534,0.0,0.0,0.0,593695452189.7479,1416024050346.182,145674658808.1063,0.0,0.0,0.0,0.0,0.0,-2151540953602.9585,0.0,0.0,0.0
0.54,-1,-1,1,-48121.30186877684,0.0,-0.0004812130186877684,0.0,1.1314738246458526e+24,1.4160240441688017e+24,1.4567463788483084e+23,0.0,1441797016387.3376,1416024044168.8015,145674637884.8308,0.0,1016396212060.9762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695446112.4988,1416024044168.7993,145674637884.83038,0.0,-168294641786.13794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028882594955.2223,3449138.418089073,3781136.9982778383,4.3938057114316596e-64,0.0,0.0,0.0,0.0,3015774581756.7573,46398139.90969487,2403850.2296787812,5.910568492587483e-63,0.0,0.0,0.0,0.0,593698451725.8884,1416085399913.9958,145682734079.8422,62589821.10579341,0.0,0.0,0.0,0.0,236885134825121.6,0.0,0.0,0.0,301.8543365104124,0.0,0.0,0.0,-1016396212060.9762,0.0,0.0,0.0,3000975104357.6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168294641786.13794,0.0,0.0,0.0,-2152873533780.9573,0.0,0.0,0.0,-1.8932661725304287e-18,-48121.30186877534,-1.8932661725304283e-26,-0.0004812130186877533,1.1314738248827376e+24,1.4160240441688017e+24,1.4567463788483084e+23,0.0,1441797016689.192,1416024044168.8015,145674637884.8308,0.0,0.0,0.0,0.0,0.0,3000975104357.6504,0.0,0.0,0.0,593695446112.4988,1416024044168.7993,145674637884.83038,0.0,0.0,0.0,0.0,0.0,-2152873533780.9573,0.0,0.0,0.0
0.56,-1,-1,1,-48109.424265898706,0.0,-0.000481094242658987,0.0,1.1308920661207444e+24,1.4160240379019154e+24,1.4567461670684824e+23,0.0,1441055702105.4795,1416024037901.915,145674616706.8482,0.0,1016231547938.8427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695439939.1075,1416024037901.9126,145674616706.84775,0.0,-168871285772.47006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028760722418.6669,3449131.10733851,3797617.4157748795,4.3937964006861404e-64,0.0,0.0,0.0,0.0,3016394182843.8325,46398161.84145625,2380983.477016612,5.910571285811293e-63,0.0,0.0,0.0,0.0,593698451725.8888,1416085399913.9978,145682734079.84216,62589821.10579341,0.0,0.0,0.0,0.0,221088777964596.4,0.0,0.0,0.0,281.7255984917283,0.0,0.0,0.0,-1016231547938.8427,0.0,0.0,0.0,3001585360914.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168871285772.47006,0.0,0.0,0.0,-2154225098466.2773,0.0,0.0,0.0,-1.262177448353619e-18,-48109.42426589712,-1.2621774483536189e-26,-0.0004810942426589711,1.1308920663418337e+24,1.4160240379019154e+24,1.4567461670684824e+23,0.0,1441055702387.2058,1416024037901.915,145674616706.8482,0.0,0.0,0.0,0.0,0.0,3001585360914.3765,0.0,0.0,0.0,593695439939.1075,1416024037901.9126,145674616706.84775,0.0,0.0,0.0,0.0,0.0,-2154225098466.2773,0.0,0.0,0.0
0.58,-1,-1,1,-48097.286693232054,0.0,-0.00048097286693232045,0.0,1.130297574220726e+24,1.416024031540267e+24,1.4567459527255271e+23,0.0,1440298162135.0068,1416024031540.2666,145674595272.55267,0.0,1016064200989.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695433664.1366,1416024031540.264,145674595272.55234,0.0,-169461472518.13235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028637170752.3141,3449123.6850751666,3815767.7312814104,4.393786947923509e-64,0.0,0.0,0.0,0.0,3017017778366.45,46398184.107748635,2350817.0541317943,5.91057412164023e-63,0.0,0.0,0.0,0.0,593698451725.8884,1416085399913.996,145682734079.84216,62589821.105793394,0.0,0.0,0.0,0.0,205806500940085.62,0.0,0.0,0.0,262.25193419866264,0.0,0.0,0.0,-1016064200989.0035,0.0,0.0,0.0,3002199466155.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169461472518.13235,0.0,0.0,0.0,-2155596737422.7734,0.0,0.0,0.0,-1.8932661725304287e-18,-48097.286693230446,-1.8932661725304283e-26,-0.00048097286693230435,1.1302975744265332e+24,1.416024031540267e+24,1.4567459527255271e+23,0.0,1440298162397.2595,1416024031540.2666,145674595272.55267,0.0,0.0,0.0,0.0,0.0,3002199466155.899,0.0,0.0,0.0,593695433664.1366,1416024031540.264,145674595272.55234,0.0,0.0,0.0,0.0,0.0,-2155596737422.7734,0.0,0.0,0.0
0.6,-1,-1,1,-48084.8686214913,0.0,-0.00048084868621491294,0.0,1.1296893434006112e+24,1.4160240250780823e+24,1.4567457358100264e+23,0.0,1439523115145.3062,1416024025078.082,145674573581.0026,0.0,1015894071584.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695427281.6133,1416024025078.0793,145674573581.00214,0.0,-170066383721.0318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028511927831.5544,3449116.1443528915,3835811.003470911,4.393777344297655e-64,0.0,0.0,0.0,0.0,3017645293169.0967,46398206.72940962,2312410.1389510366,5.910577002728134e-63,0.0,0.0,0.0,0.0,593698451725.8866,1416085399913.9946,145682734079.84155,62589821.10579341,0.0,0.0,0.0,0.0,191053516620885.12,0.0,0.0,0.0,243.45272885169834,0.0,0.0,0.0,-1015894071584.725,0.0,0.0,0.0,3002817335730.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170066383721.0318,0.0,0.0,0.0,-2156989647623.2737,0.0,0.0,0.0,-1.8932661725304287e-18,-48084.86862148994,-1.8932661725304283e-26,-0.0004808486862148994,1.1296893435916661e+24,1.4160240250780823e+24,1.4567457358100264e+23,0.0,1439523115388.7607,1416024025078.082,145674573581.0026,0.0,0.0,0.0,0.0,0.0,3002817335730.421,0.0,0.0,0.0,593695427281.6133,1416024025078.0793,145674573581.00214,0.0,0.0,0.0,0.0,0.0,-2156989647623.2737,0.0,0.0,0.0
0.62,-1,-1,1,-48072.14737723181,0.0,-0.00048072147377231807,0.0,1.1290662630915554e+24,1.4160240185090227e+24,1.4567455163180115e+23,0.0,1438729145977.8381,1416024018509.0225,145674551631.80112,0.0,1015721053796.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695420784.9852,1416024018509.0198,145674551631.80075,0.0,-170687328603.9314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028384984701.817,3449108.477540372,3857964.7626039,4.393767580089725e-64,0.0,0.0,0.0,0.0,3018276635431.8027,46398229.729333214,2264881.2798023336,5.910579931990669e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9958,145682734079.84183,62589821.10579343,0.0,0.0,0.0,0.0,176904941075854.3,0.0,0.0,0.0,225.4237001966685,0.0,0.0,0.0,-1015721053796.783,0.0,0.0,0.0,3003438867878.1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170687328603.9314,0.0,0.0,0.0,-2158405142459.866,0.0,0.0,0.0,-1.262177448353619e-18,-48072.14737723026,-1.2621774483536189e-26,-0.0004807214737723026,1.1290662632684603e+24,1.4160240185090227e+24,1.4567455163180115e+23,0.0,1438729146203.2615,1416024018509.0225,145674551631.80112,0.0,0.0,0.0,0.0,0.0,3003438867878.1406,0.0,0.0,0.0,593695420784.9852,1416024018509.0198,145674551631.80075,0.0,0.0,0.0,0.0,0.0,-2158405142459.866,0.0,0.0,0.0
0.64,-1,-1,1,-48059.098107705,0.0,-0.0004805909810770499,0.0,1.1284271159799146e+24,1.4160240118261306e+24,1.4567452942486353e+23,0.0,1437914703452.9438,1416024011826.1304,145674529424.8635,0.0,1015545034036.0531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695414167.0621,1416024011826.1284,145674529424.86313,0.0,-171325744750.1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028256334298.4939,3449100.67627521,3882425.7264008634,4.393757644649934e-64,0.0,0.0,0.0,0.0,3018911703594.3115,46398253.132605284,2207483.258628777,5.910582912622772e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.996,145682734079.84186,62589821.105793424,0.0,0.0,0.0,0.0,163346357930486.8,0.0,0.0,0.0,208.14647795818746,0.0,0.0,0.0,-1015545034036.0531,0.0,0.0,0.0,3004063950367.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171325744750.1729,0.0,0.0,0.0,-2159844660873.2654,0.0,0.0,0.0,-6.310887241768095e-19,-48059.09810770333,-6.3108872417680944e-27,-0.0004805909810770332,1.1284271161432615e+24,1.4160240118261306e+24,1.4567452942486353e+23,0.0,1437914703661.0908,1416024011826.1304,145674529424.8635,0.0,0.0,0.0,0.0,0.0,3004063950367.29,0.0,0.0,0.0,593695414167.0621,1416024011826.1284,145674529424.86313,0.0,0.0,0.0,0.0,0.0,-2159844660873.2654,0.0,0.0,0.0
0.66,-1,-1,1,-48045.69379257144,0.0,-0.00048045693792571434,0.0,1.127770578581208e+24,1.4160240050218018e+24,1.4567450696007605e+23,0.0,1437078101101.2295,1416024005021.8015,145674506960.07602,0.0,1015365889245.7234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695407419.9746,1416024005021.8,145674506960.07565,0.0,-171983195564.4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028125969469.1252,3449092.731418223,3909351.315944939,4.393747526338972e-64,0.0,0.0,0.0,0.0,3019550396404.3364,46398276.966643654,2139690.442153103,5.910585948116211e-63,0.0,0.0,0.0,0.0,593698451725.8873,1416085399913.995,145682734079.84164,62589821.10579338,0.0,0.0,0.0,0.0,150480560056180.75,0.0,0.0,0.0,191.752047451213,0.0,0.0,0.0,-1015365889245.7234,0.0,0.0,0.0,3004692470565.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171983195564.4682,0.0,0.0,0.0,-2161309776692.347,0.0,0.0,0.0,-1.8932661725304287e-18,-48045.69379256966,-1.8932661725304283e-26,-0.0004804569379256965,1.1277705787316888e+24,1.4160240050218018e+24,1.4567450696007605e+23,0.0,1437078101292.9817,1416024005021.8015,145674506960.07602,0.0,0.0,0.0,0.0,0.0,3004692470565.354,0.0,0.0,0.0,593695407419.9746,1416024005021.8,145674506960.07565,0.0,0.0,0.0,0.0,0.0,-2161309776692.347,0.0,0.0,0.0
0.68,-1,-1,1,-48031.905286828354,0.0,-0.0004803190528682835,0.0,1.127095223343202e+24,1.416023998087748e+24,1.4567448423683335e+23,0.0,1436217519843.4497,1416023998087.7478,145674484236.8333,0.0,1015183484579.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695400535.1195,1416023998087.7456,145674484236.83304,0.0,-172661365271.40707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027993880300.803,3449084.6330050053,3938839.414865326,4.393737212466522e-64,0.0,0.0,0.0,0.0,3020192625890.9565,46398301.26134032,2061290.791326088,5.910589042278106e-63,0.0,0.0,0.0,0.0,593698451725.8875,1416085399913.9954,145682734079.8417,62589821.10579341,0.0,0.0,0.0,0.0,138329799979119.4,0.0,0.0,0.0,176.26876428164542,0.0,0.0,0.0,-1015183484579.7363,0.0,0.0,0.0,3005324328433.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172661365271.40707,0.0,0.0,0.0,-2162802208948.7065,0.0,0.0,0.0,-1.262177448353619e-18,-48031.90528682666,-1.2621774483536189e-26,-0.0004803190528682665,1.127095223481531e+24,1.416023998087748e+24,1.4567448423683335e+23,0.0,1436217520019.7175,1416023998087.7478,145674484236.8333,0.0,0.0,0.0,0.0,0.0,3005324328433.306,0.0,0.0,0.0,593695400535.1195,1416023998087.7456,145674484236.83304,0.0,0.0,0.0,0.0,0.0,-2162802208948.7065,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-48017.70136028964,0.0,-0.00048017701360289635,0.0,1.1263995205801287e+24,1.4160239910149135e+24,1.4567446125348111e+23,0.0,1435331010455.2139,1416023991014.9133,145674461253.48108,0.0,1014997670526.8179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695393503.091,1416023991014.912,145674461253.4808,0.0,-173362053574.69638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027860050867.3118,3449076.3701872476,3970908.7635447076,4.3937266892161056e-64,0.0,0.0,0.0,0.0,3020838332528.789,46398326.04923941,1972470.531354693,5.910592199253385e-63,0.0,0.0,0.0,0.0,593698451725.889,1416085399913.9963,145682734079.84225,62589821.10579343,0.0,0.0,0.0,0.0,126924019298216.16,0.0,0.0,0.0,161.73478196840733,0.0,0.0,0.0,-1014997670526.8179,0.0,0.0,0.0,3005959451686.9023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173362053574.69638,0.0,0.0,0.0,-2164323834573.043,0.0,0.0,0.0,-2.524354896707238e-18,-48017.70136028815,-2.5243548967072378e-26,-0.00048017701360288144,1.1263995207070521e+24,1.4160239910149135e+24,1.4567446125348111e+23,0.0,1435331010616.9478,1416023991014.9133,145674461253.48108,0.0,0.0,0.0,0.0,0.0,3005959451686.9023,0.0,0.0,0.0,593695393503.091,1416023991014.912,145674461253.4808,0.0,0.0,0.0,0.0,0.0,-2164323834573.043,0.0,0.0,0.0
0.72,-1,-1,1,-48003.04867795261,0.0,-0.000480030486779526,0.0,1.1256818375115997e+24,1.4160239837934194e+24,1.4567443800670667e+23,0.0,1434416492342.3086,1416023983793.419,145674438006.70663,0.0,1014808279460.1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695386313.5837,1416023983793.4165,145674438006.7063,0.0,-174087173431.39822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027724455629.3734,3449067.931144614,4005483.1338802925,4.3937159415327835e-64,0.0,0.0,0.0,0.0,3021487501325.2954,46398351.365801536,1873876.5581112257,5.91059542355857e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9968,145682734079.84195,62589821.10579345,0.0,0.0,0.0,0.0,116281349732358.19,0.0,0.0,0.0,148.17320511862636,0.0,0.0,0.0,-1014808279460.1224,0.0,0.0,0.0,3006597811827.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174087173431.39822,0.0,0.0,0.0,-2165876705650.4915,0.0,0.0,0.0,-6.310887241768095e-19,-48003.04867795106,-6.3108872417680944e-27,-0.0004800304867795106,1.1256818376278804e+24,1.4160239837934194e+24,1.4567443800670667e+23,0.0,1434416492490.4812,1416023983793.419,145674438006.70663,0.0,0.0,0.0,0.0,0.0,3006597811827.3906,0.0,0.0,0.0,593695386313.5837,1416023983793.4165,145674438006.7063,0.0,0.0,0.0,0.0,0.0,-2165876705650.4915,0.0,0.0,0.0
0.74,-1,-1,1,-47987.91164592626,0.0,-0.00047987911645926254,0.0,1.1249404307165454e+24,1.41602397641244e+24,1.4567441449093174e+23,0.0,1433471743925.0193,1416023976412.4397,145674414490.9317,0.0,1014615121594.2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695378955.28,1416023976412.437,145674414490.9315,0.0,-174838756624.5343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027587055814.042,3449059.3029538817,4042382.6636121385,4.393704952956188e-64,0.0,0.0,0.0,0.0,3022140177194.893,46398377.24979507,1766641.4485582397,5.910598720131717e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9954,145682734079.84195,62589821.10579342,0.0,0.0,0.0,0.0,106378970866312.94,0.0,0.0,0.0,135.5549544855021,0.0,0.0,0.0,-1014615121594.2719,0.0,0.0,0.0,3007239439369.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174838756624.5343,0.0,0.0,0.0,-2167463074264.0034,0.0,0.0,0.0,-2.524354896707238e-18,-47987.91164592443,-2.5243548967072378e-26,-0.0004798791164592442,1.1249404308229251e+24,1.41602397641244e+24,1.4567441449093174e+23,0.0,1433471744060.5752,1416023976412.4397,145674414490.9317,0.0,0.0,0.0,0.0,0.0,3007239439369.299,0.0,0.0,0.0,593695378955.28,1416023976412.437,145674414490.9315,0.0,0.0,0.0,0.0,0.0,-2167463074264.0034,0.0,0.0,0.0
0.76,-1,-1,1,-47972.25203125789,0.0,-0.00047972252031257886,0.0,1.12417342751242e+24,1.4160239688600272e+24,1.4567439069776164e+23,0.0,1432494378910.3105,1416023968860.0269,145674390697.7616,0.0,1014417980292.1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695371415.6456,1416023968860.0247,145674390697.7612,0.0,-175618972797.48022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027447796133.2239,3449050.4713830194,4081325.173703138,4.393693705358431e-64,0.0,0.0,0.0,0.0,3022796477921.558,46398403.74391518,1652359.531241435,5.910602094411216e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.996,145682734079.84186,62589821.10579342,0.0,0.0,0.0,0.0,97236618036136.64,0.0,0.0,0.0,123.90517810871825,0.0,0.0,0.0,-1014417980292.1455,0.0,0.0,0.0,3007884436527.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175618972797.48022,0.0,0.0,0.0,-2169085428909.3267,0.0,0.0,0.0,-6.310887241768095e-19,-47972.25203125635,-6.3108872417680944e-27,-0.0004797225203125634,1.1241734276096573e+24,1.4160239688600272e+24,1.4567439069776164e+23,0.0,1432494379034.2166,1416023968860.0269,145674390697.7616,0.0,0.0,0.0,0.0,0.0,3007884436527.896,0.0,0.0,0.0,593695371415.6456,1416023968860.0247,145674390697.7612,0.0,0.0,0.0,0.0,0.0,-2169085428909.3267,0.0,0.0,0.0
0.78,-1,-1,1,-47956.02824873298,0.0,-0.0004795602824873298,0.0,1.1233787910222671e+24,1.4160239611228447e+24,1.4567436661554148e+23,0.0,1431481801778.0261,1416023961122.8445,145674366615.54144,0.0,1014216606555.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695363680.6537,1416023961122.8416,145674366615.54117,0.0,-176430168458.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027306602157.1947,3449041.4205803736,4121938.880797772,4.3936821785478105e-64,0.0,0.0,0.0,0.0,3023456603323.597,46398430.89571635,1533009.8857405435,5.91060555245459e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9954,145682734079.8419,62589821.10579341,0.0,0.0,0.0,0.0,88810139679070.0,0.0,0.0,0.0,113.16761521575972,0.0,0.0,0.0,-1014216606555.571,0.0,0.0,0.0,3008532985939.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176430168458.199,0.0,0.0,0.0,-2170746547729.3608,0.0,0.0,0.0,-1.262177448353619e-18,-47956.02824873131,-1.2621774483536189e-26,-0.000479560282487313,1.1233787911110779e+24,1.4160239611228447e+24,1.4567436661554148e+23,0.0,1431481801891.1946,1416023961122.8445,145674366615.54144,0.0,0.0,0.0,0.0,0.0,3008532985939.901,0.0,0.0,0.0,593695363680.6537,1416023961122.8416,145674366615.54117,0.0,0.0,0.0,0.0,0.0,-2170746547729.3608,0.0,0.0,0.0
0.8,-1,-1,1,-47939.19418352671,0.0,-0.000479391941835267,0.0,1.1225542625072757e+24,1.4160239531857704e+24,1.4567434222904233e+23,0.0,1430431134297.3062,1416023953185.77,145674342229.0423,0.0,1014010712318.9633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695355734.3706,1416023953185.7678,145674342229.04208,0.0,-177274933756.02957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027163378542.0374,3449032.132600669,4163785.8813004848,4.393670349664879e-64,0.0,0.0,0.0,0.0,3024120839867.5293,46398458.7590327,1410831.9932435276,5.910609101119658e-63,0.0,0.0,0.0,0.0,593698451725.888,1416085399913.9963,145682734079.84195,62589821.10579343,0.0,0.0,0.0,0.0,81016062487194.58,0.0,0.0,0.0,103.23589872708544,0.0,0.0,0.0,-1014010712318.9633,0.0,0.0,0.0,3009185354618.8457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177274933756.02957,0.0,0.0,0.0,-2172449575952.6726,0.0,0.0,0.0,-1.8932661725304287e-18,-47939.19418352495,-1.8932661725304283e-26,-0.00047939194183524946,1.122554262588291e+24,1.4160239531857704e+24,1.4567434222904233e+23,0.0,1430431134400.5413,1416023953185.77,145674342229.0423,0.0,0.0,0.0,0.0,0.0,3009185354618.8457,0.0,0.0,0.0,593695355734.3706,1416023953185.7678,145674342229.04208,0.0,0.0,0.0,0.0,0.0,-2172449575952.6726,0.0,0.0,0.0
