sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,tot:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,tot:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,tot:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p
0.18,-1,-1,1,-58035.57877682147,0.0,-0.0005803557877682147,0.0,2.02362251612953e+24,0.0,1.9258773159894327e+23,1.4160318393610398e+24,2013676695809.1094,0.0,192587731598.94324,1416031839361.0393,1532540706946.3792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477791230.3413,0.0,192587731598.94296,1416031839361.0374,-38341802367.61148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534649926046.0261,5.549378827888553e-64,14565617.728937263,4356308.737831132,0.0,0.0,0.0,0.0,1841155785361.8687,3.92020124229133e-63,2432127.3186665303,30773607.889333863,0.0,0.0,0.0,0.0,519477910162.91046,62589821.10579337,192599064285.96344,1416085399913.986,0.0,0.0,0.0,0.0,-3.913678899583457e+16,0.0,0.0,0.0,-38944.43717716867,0.0,0.0,0.0,-1532540706946.3792,0.0,0.0,0.0,1836273499620.1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38341802367.61148,0.0,0.0,0.0,-342074633985.80817,0.0,0.0,0.0,-2.524354896707238e-18,-58035.57877681961,-2.5243548967072378e-26,-0.000580355787768196,2.0236224769927418e+24,0.0,1.9258773159894327e+23,1.4160318393610398e+24,2013676656864.673,0.0,192587731598.94324,1416031839361.0393,0.0,0.0,0.0,0.0,1836273499620.1387,0.0,0.0,0.0,519477791230.3413,0.0,192587731598.94296,1416031839361.0374,0.0,0.0,0.0,0.0,-342074633985.80817,0.0,0.0,0.0
0.2,-1,-1,1,-58019.02274873843,0.0,-0.0005801902274873842,0.0,2.0225840153278605e+24,0.0,1.9258772053153142e+23,1.416031834087414e+24,2012643299092.9568,0.0,192587720531.53137,1416031834087.4136,1532327611731.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477789354.1539,0.0,192587720531.53098,1416031834087.411,-39162101992.261795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534482286742.8987,5.5489721624367786e-64,14640312.433909753,4355989.342910133,0.0,0.0,0.0,0.0,1841406800906.409,3.920250945848778e-63,2346490.973868811,30773998.25121484,0.0,0.0,0.0,0.0,519477910162.91016,62589821.10579337,192599064285.96298,1416085399913.986,0.0,0.0,0.0,0.0,9.613412900927048e+16,0.0,0.0,0.0,95661.64327333635,0.0,0.0,0.0,-1532327611731.0625,0.0,0.0,0.0,1836506237966.9568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39162101992.261795,0.0,0.0,0.0,-343340632566.5111,0.0,0.0,0.0,-3.7865323450608574e-18,-58019.022748736614,-3.7865323450608567e-26,-0.000580190227487366,2.0225841114619895e+24,0.0,1.9258772053153142e+23,1.416031834087414e+24,2012643394754.5999,0.0,192587720531.53137,1416031834087.4136,0.0,0.0,0.0,0.0,1836506237966.9568,0.0,0.0,0.0,519477789354.1539,0.0,192587720531.53098,1416031834087.411,0.0,0.0,0.0,0.0,-343340632566.5111,0.0,0.0,0.0
0.22,-1,-1,1,-58002.0750767531,0.0,-0.0005800207507675309,0.0,2.0215210201342285e+24,0.0,1.9258770951173656e+23,1.4160318287200183e+24,2011585528371.3362,0.0,192587709511.7365,1416031828720.018,1532113875177.8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477787422.6223,0.0,192587709511.7362,1416031828720.0156,-40006134229.10533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534315325125.053,5.548563727378677e-64,14713251.134997437,4355668.558329779,0.0,0.0,0.0,0.0,1841656131567.514,3.920300865691451e-63,2263817.618008839,30774390.311526224,0.0,0.0,0.0,0.0,519477910162.9109,62589821.10579337,192599064285.9632,1416085399913.9878,0.0,0.0,0.0,0.0,8.934609838231574e+16,0.0,0.0,0.0,88906.97486310289,0.0,0.0,0.0,-1532113875177.8193,0.0,0.0,0.0,1836736970935.2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40006134229.10533,0.0,0.0,0.0,-344629141079.5709,0.0,0.0,0.0,-2.524354896707238e-18,-58002.075076751324,-2.5243548967072378e-26,-0.0005800207507675131,2.021521109480328e+24,0.0,1.9258770951173656e+23,1.4160318287200183e+24,2011585617278.3123,0.0,192587709511.7365,1416031828720.018,0.0,0.0,0.0,0.0,1836736970935.2603,0.0,0.0,0.0,519477787422.6223,0.0,192587709511.7362,1416031828720.0156,0.0,0.0,0.0,0.0,-344629141079.5709,0.0,0.0,0.0
0.24,-1,-1,1,-57984.723862158484,0.0,-0.0005798472386215847,0.0,2.0204327132550054e+24,0.0,1.9258769853971436e+23,1.4160318232557588e+24,2010502570367.5024,0.0,192587698539.71432,1416031823255.7585,1531899459138.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477785433.6582,0.0,192587698539.71396,1416031823255.757,-40874674204.72841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534149046059.3013,5.548153297758076e-64,14784442.10460782,4355346.207425024,0.0,0.0,0.0,0.0,1841903780913.9485,3.9203510293140014e-63,2184068.775021868,30774784.28618625,0.0,0.0,0.0,0.0,519477910162.91156,62589821.10579339,192599064285.96347,1416085399913.9888,0.0,0.0,0.0,0.0,8.290596314018827e+16,0.0,0.0,0.0,82498.49198076432,0.0,0.0,0.0,-1531899459138.5708,0.0,0.0,0.0,1836965692492.0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40874674204.72841,0.0,0.0,0.0,-345940825059.72064,0.0,0.0,0.0,-1.262177448353619e-18,-57984.72386215668,-1.2621774483536189e-26,-0.0005798472386215667,2.0204327961609685e+24,0.0,1.9258769853971436e+23,1.4160318232557588e+24,2010502652865.9944,0.0,192587698539.71432,1416031823255.7585,0.0,0.0,0.0,0.0,1836965692492.0557,0.0,0.0,0.0,519477785433.6582,0.0,192587698539.71396,1416031823255.757,0.0,0.0,0.0,0.0,-345940825059.72064,0.0,0.0,0.0
0.26,-1,-1,1,-57966.953237122216,0.0,-0.0005796695323712221,0.0,2.0193180994150152e+24,0.0,1.925876876155978e+23,1.4160318176902312e+24,2009393434697.9175,0.0,192587687615.59778,1416031817690.231,1531684316822.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477783384.61365,0.0,192587687615.59747,1416031817690.2295,-41768665509.47126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533983455115.2957,5.547740581109518e-64,14853898.847609969,4355022.060502516,0.0,0.0,0.0,0.0,1842149751436.5344,3.920401472462197e-63,2107198.5932672485,30775180.45592445,0.0,0.0,0.0,0.0,519477910162.9097,62589821.10579338,192599064285.963,1416085399913.986,0.0,0.0,0.0,0.0,7.6805061022472e+16,0.0,0.0,0.0,76427.57493969728,0.0,0.0,0.0,-1531684316822.774,0.0,0.0,0.0,1837192391018.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41768665509.47126,0.0,0.0,0.0,-347276663277.13885,0.0,0.0,0.0,-2.524354896707238e-18,-57966.95323712046,-2.5243548967072378e-26,-0.0005796695323712045,2.0193181762200763e+24,0.0,1.925876876155978e+23,1.4160318176902312e+24,2009393511125.4927,0.0,192587687615.59778,1416031817690.231,0.0,0.0,0.0,0.0,1837192391018.0166,0.0,0.0,0.0,519477783384.61365,0.0,192587687615.59747,1416031817690.2295,0.0,0.0,0.0,0.0,-347276663277.13885,0.0,0.0,0.0
0.28,-1,-1,1,-57948.74629744541,0.0,-0.000579487462974454,0.0,2.018176118336351e+24,0.0,1.9258767673958397e+23,1.4160318120187596e+24,2008257066295.791,0.0,192587676739.58392,1416031812018.7593,1531468399048.8574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477781272.6715,0.0,192587676739.5836,1416031812018.7559,-42689114025.73701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533818558924.378,5.547325274041458e-64,14921639.646024538,4354695.879289947,0.0,0.0,0.0,0.0,1842394044030.6177,3.9204522322172335e-63,2033154.5551233948,30775579.11195475,0.0,0.0,0.0,0.0,519477910162.91156,62589821.1057934,192599064285.96365,1416085399913.9878,0.0,0.0,0.0,0.0,7.10317720250224e+16,0.0,0.0,0.0,70682.6608464449,0.0,0.0,0.0,-1531468399048.8574,0.0,0.0,0.0,1837417052398.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42689114025.73701,0.0,0.0,0.0,-348637696692.24756,0.0,0.0,0.0,-2.524354896707238e-18,-57948.74629744358,-2.5243548967072378e-26,-0.0005794874629744356,2.0181761893681224e+24,0.0,1.9258767673958397e+23,1.4160318120187596e+24,2008257136978.4514,0.0,192587676739.58392,1416031812018.7593,0.0,0.0,0.0,0.0,1837417052398.0286,0.0,0.0,0.0,519477781272.6715,0.0,192587676739.5836,1416031812018.7559,0.0,0.0,0.0,0.0,-348637696692.24756,0.0,0.0,0.0
0.3,-1,-1,1,-57930.08501240465,0.0,-0.0005793008501240464,0.0,2.0170056390818646e+24,0.0,1.925876659119262e+23,1.4160318062363456e+24,2007092339782.3723,0.0,192587665911.92618,1416031806236.3452,1531251653979.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477779094.8099,0.0,192587665911.92593,1416031806236.3433,-43637093292.403244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533654365213.7222,5.5469070612187206e-64,14987686.920751037,4354367.416137062,0.0,0.0,0.0,0.0,1842636657965.8582,3.9205033471200896e-63,1961878.4949829534,30775980.556953825,0.0,0.0,0.0,0.0,519477910162.91095,62589821.105793364,192599064285.9634,1416085399913.987,0.0,0.0,0.0,0.0,6.557477639253231e+16,0.0,0.0,0.0,65252.485580706736,0.0,0.0,0.0,-1531251653979.964,0.0,0.0,0.0,1837639659912.7192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43637093292.403244,0.0,0.0,0.0,-350025033972.67285,0.0,0.0,0.0,-1.262177448353619e-18,-57930.08501240299,-1.2621774483536189e-26,-0.0005793008501240298,2.0170057046566395e+24,0.0,1.925876659119262e+23,1.4160318062363456e+24,2007092405034.8567,0.0,192587665911.92618,1416031806236.3452,0.0,0.0,0.0,0.0,1837639659912.7192,0.0,0.0,0.0,519477779094.8099,0.0,192587665911.92593,1416031806236.3433,0.0,0.0,0.0,0.0,-350025033972.67285,0.0,0.0,0.0
0.32,-1,-1,1,-57910.95012397629,0.0,-0.0005791095012397628,0.0,2.0158054537341468e+24,0.0,1.925876551329439e+23,1.4160318003376694e+24,2005898053176.9963,0.0,192587655132.94385,1416031800337.669,1531034026821.8972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477776847.8028,0.0,192587655132.94348,1416031800337.666,-44613750492.70275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533490882837.2053,5.5464856142100094e-64,15052066.633013146,4354036.413110865,0.0,0.0,0.0,0.0,1842877590860.9673,3.9205548573123486e-63,1893307.542980122,30776385.106165066,0.0,0.0,0.0,0.0,519477910162.9098,62589821.10579339,192599064285.96295,1416085399913.9856,0.0,0.0,0.0,0.0,6.042285929331632e+16,0.0,0.0,0.0,60125.88943011931,0.0,0.0,0.0,-1531034026821.8972,0.0,0.0,0.0,1837860194125.4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44613750492.70275,0.0,0.0,0.0,-351439857670.323,0.0,0.0,0.0,-2.524354896707238e-18,-57910.95012397451,-2.5243548967072378e-26,-0.000579109501239745,2.0158055141570057e+24,0.0,1.925876551329439e+23,1.4160318003376694e+24,2005898113302.8853,0.0,192587655132.94385,1416031800337.669,0.0,0.0,0.0,0.0,1837860194125.4055,0.0,0.0,0.0,519477776847.8028,0.0,192587655132.94348,1416031800337.666,0.0,0.0,0.0,0.0,-351439857670.323,0.0,0.0,0.0
0.34,-1,-1,1,-57891.321033877786,0.0,-0.0005789132103387778,0.0,2.014574270310452e+24,0.0,1.9258764440301944e+23,1.416031794317044e+24,2004672920846.831,0.0,192587644403.01938,1416031794317.0437,1530815459478.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477774528.1924,0.0,192587644403.01913,1416031794317.042,-45620313159.61861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533328121803.312,5.546060590187785e-64,15114807.727320254,4353702.600974477,0.0,0.0,0.0,0.0,1843116838663.109,3.9206068046951766e-63,1827374.9932256495,30776793.088647764,0.0,0.0,0.0,0.0,519477910162.91064,62589821.105793364,192599064285.96335,1416085399913.9866,0.0,0.0,0.0,0.0,5.5565063657212856e+16,0.0,0.0,0.0,55291.96917698125,0.0,0.0,0.0,-1530815459478.257,0.0,0.0,0.0,1838078632762.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45620313159.61861,0.0,0.0,0.0,-352883431152.12054,0.0,0.0,0.0,-2.524354896707238e-18,-57891.321033875975,-2.5243548967072378e-26,-0.0005789132103387597,2.0145743258755154e+24,0.0,1.9258764440301944e+23,1.416031794317044e+24,2004672976138.8,0.0,192587644403.01938,1416031794317.0437,0.0,0.0,0.0,0.0,1838078632762.728,0.0,0.0,0.0,519477774528.1924,0.0,192587644403.01913,1416031794317.042,0.0,0.0,0.0,0.0,-352883431152.12054,0.0,0.0,0.0
0.36,-1,-1,1,-57871.175676520994,0.0,-0.0005787117567652098,0.0,2.013310704793955e+24,0.0,1.9258763372259743e+23,1.416031788168376e+24,2003415565577.2996,0.0,192587633722.59738,1416031788168.3755,1530595890157.1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477772132.25964,0.0,192587633722.597,1416031788168.3733,-46658096712.15858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533166093300.6846,5.545631630451268e-64,15175941.616818592,4353365.698027683,0.0,0.0,0.0,0.0,1843354395630.7866,3.9206592331097745e-63,1764011.0967093061,30777204.848693572,0.0,0.0,0.0,0.0,519477910162.91113,62589821.10579336,192599064285.9636,1416085399913.986,0.0,0.0,0.0,0.0,5.099064289862019e+16,0.0,0.0,0.0,50740.03105364903,0.0,0.0,0.0,-1530595890157.1982,0.0,0.0,0.0,1838294950586.2722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46658096712.15858,0.0,0.0,0.0,-354357106401.2021,0.0,0.0,0.0,-2.524354896707238e-18,-57871.17567651942,-2.5243548967072378e-26,-0.0005787117567651941,2.0133107557845983e+24,0.0,1.9258763372259743e+23,1.416031788168376e+24,2003415616317.331,0.0,192587633722.59738,1416031788168.3755,0.0,0.0,0.0,0.0,1838294950586.2722,0.0,0.0,0.0,519477772132.25964,0.0,192587633722.597,1416031788168.3733,0.0,0.0,0.0,0.0,-354357106401.2021,0.0,0.0,0.0
0.38,-1,-1,1,-57850.49037560529,0.0,-0.0005785049037560527,0.0,2.0120132721387515e+24,0.0,1.9258762309218575e+23,1.4160317818851308e+24,2002124509621.2896,0.0,192587623092.1857,1416031781885.1304,1530375252922.3423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477769656.00824,0.0,192587623092.18542,1416031781885.1284,-47728512957.062416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533004809721.4,5.545198358748817e-64,15235501.711063908,4353025.40878946,0.0,0.0,0.0,0.0,1843590254320.076,3.9207121885424487e-63,1703143.7802369043,30777620.747436676,0.0,0.0,0.0,0.0,519477910162.9109,62589821.105793364,192599064285.9633,1416085399913.9868,0.0,0.0,0.0,0.0,4.6688996489668104e+16,0.0,0.0,0.0,46459.52663235739,0.0,0.0,0.0,-1530375252922.3423,0.0,0.0,0.0,1838509119252.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47728512957.062416,0.0,0.0,0.0,-355862332828.0773,0.0,0.0,0.0,-3.7865323450608574e-18,-57850.49037560329,-3.7865323450608567e-26,-0.0005785049037560328,2.0120133188277478e+24,0.0,1.9258762309218575e+23,1.4160317818851308e+24,2002124556080.816,0.0,192587623092.1857,1416031781885.1304,0.0,0.0,0.0,0.0,1838509119252.885,0.0,0.0,0.0,519477769656.00824,0.0,192587623092.18542,1416031781885.1284,0.0,0.0,0.0,0.0,-355862332828.0773,0.0,0.0,0.0
0.4,-1,-1,1,-57829.23968163935,0.0,-0.0005782923968163934,0.0,2.0106803760787977e+24,0.0,1.9258761251235835e+23,1.4160317754602925e+24,2000798164558.1807,0.0,192587612512.3583,1416031775460.292,1530153477179.4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477767095.131,0.0,192587612512.35797,1416031775460.2893,-48833079716.35114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532844284682.3987,5.544760379364505e-64,15293522.98560274,4352681.4224957945,0.0,0.0,0.0,0.0,1843824405573.6392,3.9207657193584857e-63,1644699.2936835983,30778041.16469086,0.0,0.0,0.0,0.0,519477910162.91156,62589821.10579338,192599064285.96353,1416085399913.987,0.0,0.0,0.0,0.0,4.264987574101139e+16,0.0,0.0,0.0,42440.25759462919,0.0,0.0,0.0,-1530153477179.4001,0.0,0.0,0.0,1838721107160.8352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48833079716.35114,0.0,0.0,0.0,-357400667257.527,0.0,0.0,0.0,-3.7865323450608574e-18,-57829.23968163768,-3.7865323450608567e-26,-0.0005782923968163767,2.0106804187286742e+24,0.0,1.9258761251235835e+23,1.4160317754602925e+24,2000798206998.439,0.0,192587612512.3583,1416031775460.292,0.0,0.0,0.0,0.0,1838721107160.8352,0.0,0.0,0.0,519477767095.131,0.0,192587612512.35797,1416031775460.2893,0.0,0.0,0.0,0.0,-357400667257.527,0.0,0.0,0.0
0.42,-1,-1,1,-57807.39618713946,0.0,-0.0005780739618713945,0.0,2.0093102975365267e+24,0.0,1.9258760198374944e+23,1.416031768886294e+24,1999434819759.4302,0.0,192587601983.7494,1416031768886.2935,1529930487087.8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477764444.9726,0.0,192587601983.74908,1416031768886.2922,-49973431773.36388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532684533045.0676,5.544317274931504e-64,15350041.592208268,4352333.411382577,0.0,0.0,0.0,0.0,1844056838512.124,3.9208198765693965e-63,1588602.7885720166,30778466.5010463,0.0,0.0,0.0,0.0,519477910162.9112,62589821.10579339,192599064285.96347,1416085399913.9873,0.0,0.0,0.0,0.0,3.8863094135984376e+16,0.0,0.0,0.0,38672.0874890968,0.0,0.0,0.0,-1529930487087.8193,0.0,0.0,0.0,1838930879278.5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49973431773.36388,0.0,0.0,0.0,-358973785291.963,0.0,0.0,0.0,-1.262177448353619e-18,-57807.39618713767,-1.2621774483536189e-26,-0.0005780739618713766,2.0093103363996207e+24,0.0,1.9258760198374944e+23,1.416031768886294e+24,1999434858431.5173,0.0,192587601983.7494,1416031768886.2935,0.0,0.0,0.0,0.0,1838930879278.5068,0.0,0.0,0.0,519477764444.9726,0.0,192587601983.74908,1416031768886.2922,0.0,0.0,0.0,0.0,-358973785291.963,0.0,0.0,0.0
0.44,-1,-1,1,-57784.930315572376,0.0,-0.0005778493031557237,0.0,2.0079011813847432e+24,0.0,1.9258759150705823e+23,1.4160317621549799e+24,1998032629215.5327,0.0,192587591507.05817,1416031762154.9795,1529706200884.6274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477761700.4992,0.0,192587591507.05783,1416031762154.977,-51151333369.59618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532525570933.075,5.543868603920742e-64,15405094.508237286,4351981.028714136,0.0,0.0,0.0,0.0,1844287540528.1653,3.920874714139839e-63,1534778.831491159,30778897.1802807,0.0,0.0,0.0,0.0,519477910162.9118,62589821.10579338,192599064285.9642,1416085399913.988,0.0,0.0,0.0,0.0,3.5318776817933324e+16,0.0,0.0,0.0,35145.18999263941,0.0,0.0,0.0,-1529706200884.6274,0.0,0.0,0.0,1839138396952.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51151333369.59618,0.0,0.0,0.0,-360583494292.1718,0.0,0.0,0.0,-2.524354896707238e-18,-57784.93031557074,-2.5243548967072378e-26,-0.0005778493031557073,2.0079012167035196e+24,0.0,1.9258759150705823e+23,1.4160317621549799e+24,1998032664360.7224,0.0,192587591507.05817,1416031762154.9795,0.0,0.0,0.0,0.0,1839138396952.395,0.0,0.0,0.0,519477761700.4992,0.0,192587591507.05783,1416031762154.977,0.0,0.0,0.0,0.0,-360583494292.1718,0.0,0.0,0.0
0.46,-1,-1,1,-57761.810079267554,0.0,-0.0005776181007926754,0.0,2.0064510212620692e+24,0.0,1.925875810830415e+23,1.4160317552575193e+24,1996589596426.0945,0.0,192587581083.04144,1416031755257.519,1529480530104.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477758856.24567,0.0,192587581083.0411,1416031755257.5176,-52368692534.8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532367415748.2932,5.543413897749847e-64,15458719.223281655,4351623.90651295,0.0,0.0,0.0,0.0,1844516497282.7903,3.9209302893409934e-63,1483151.85622937,30779333.652133156,0.0,0.0,0.0,0.0,519477910162.91144,62589821.10579339,192599064285.96362,1416085399913.9875,0.0,0.0,0.0,0.0,3.200719919844374e+16,0.0,0.0,0.0,31849.888311828137,0.0,0.0,0.0,-1529480530104.657,0.0,0.0,0.0,1839343617689.9414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52368692534.8115,0.0,0.0,0.0,-362231748270.2059,0.0,0.0,0.0,-2.524354896707238e-18,-57761.81007926569,-2.5243548967072378e-26,-0.0005776181007926568,2.0064510532692677e+24,0.0,1.925875810830415e+23,1.4160317552575193e+24,1996589628275.9822,0.0,192587581083.04144,1416031755257.519,0.0,0.0,0.0,0.0,1839343617689.9414,0.0,0.0,0.0,519477758856.24567,0.0,192587581083.0411,1416031755257.5176,0.0,0.0,0.0,0.0,-362231748270.2059,0.0,0.0,0.0
0.48,-1,-1,1,-57738.00080044831,0.0,-0.000577380008004483,0.0,2.0049576420751908e+24,0.0,1.9258757071251927e+23,1.4160317481843392e+24,1995103556988.0796,0.0,192587570712.51923,1416031748184.3389,1529253378677.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477755906.2686,0.0,192587570712.51892,1416031748184.3376,-53627577595.84952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532210086184.5063,5.542952657439204e-64,15510953.461118633,4351261.652934507,0.0,0.0,0.0,0.0,1844743692704.8237,3.920986663159273e-63,1433646.5586856103,30779776.39551282,0.0,0.0,0.0,0.0,519477910162.91095,62589821.10579338,192599064285.96332,1416085399913.9873,0.0,0.0,0.0,0.0,2.8918863916585216e+16,0.0,0.0,0.0,28776.731763927033,0.0,0.0,0.0,-1529253378677.66,0.0,0.0,0.0,1839546494912.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53627577595.84952,0.0,0.0,0.0,-363920665054.1682,0.0,0.0,0.0,-2.524354896707238e-18,-57738.00080044657,-2.5243548967072378e-26,-0.0005773800080044656,2.004957670994056e+24,0.0,1.9258757071251927e+23,1.4160317481843392e+24,1995103585764.8127,0.0,192587570712.51923,1416031748184.3389,0.0,0.0,0.0,0.0,1839546494912.71,0.0,0.0,0.0,519477755906.2686,0.0,192587570712.51892,1416031748184.3376,0.0,0.0,0.0,0.0,-363920665054.1682,0.0,0.0,0.0
