sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p
0.5,-1,-1,1,-46679.930165504804,0.0,-0.000466799301655048,0.0,9.00462332132904e+23,1.118072081186606e+23,0.0,1.4160347010791607e+24,1385690435253.5881,111807208118.66057,0.0,1416034701079.1604,981230570071.8413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278856693.0302,111807208118.66028,0.0,1416034701079.1582,-242818991511.28455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983761918089.4192,92843.83517175163,1.295760814946889e-65,101715.2582280666,0.0,0.0,0.0,0.0,928806640775.8219,3.7743335788236627,7.954917122838481e-64,6244688.914417285,0.0,0.0,0.0,0.0,647279152583.894,111813271513.45363,62589821.10579345,1416085399914.0005,0.0,0.0,0.0,0.0,118744458342111.72,0.0,0.0,0.0,182.731752670079,0.0,0.0,0.0,-981230570071.8413,0.0,0.0,0.0,928199255541.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242818991511.28455,0.0,0.0,0.0,-189787676798.1572,0.0,0.0,0.0,-1.8932661725304287e-18,-46679.93016550312,-1.8932661725304283e-26,-0.00046679930165503114,9.00462332251648e+23,1.118072081186606e+23,0.0,1.4160347010791607e+24,1385690435436.3193,111807208118.66057,0.0,1416034701079.1604,0.0,0.0,0.0,0.0,928199255541.446,0.0,0.0,0.0,647278856693.0302,111807208118.66028,0.0,1416034701079.1582,0.0,0.0,0.0,0.0,-189787676798.1572,0.0,0.0,0.0
0.52,-1,-1,1,-46640.76115940194,0.0,-0.0004664076115940193,0.0,8.988736976161721e+23,1.118071904610063e+23,0.0,1.4160346763304503e+24,1383245740371.4216,111807190461.00627,0.0,1416034676330.45,980615299486.1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278849980.7615,111807190461.0059,0.0,1416034676330.4478,-244648409095.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983165719100.7378,92913.02388210558,1.3107941891779082e-65,102895.36192327876,0.0,0.0,0.0,0.0,929443376350.8391,3.8994986317191143,7.953413785350311e-64,6243508.818727572,0.0,0.0,0.0,0.0,647279152583.8934,111813271513.45352,62589821.105793424,1416085399914.0002,0.0,0.0,0.0,0.0,111584563699327.39,0.0,0.0,0.0,171.7136376752751,0.0,0.0,0.0,-980615299486.1843,0.0,0.0,0.0,928826059056.6133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244648409095.5249,0.0,0.0,0.0,-192859168494.24008,0.0,0.0,0.0,-1.262177448353619e-18,-46640.76115940048,-1.2621774483536189e-26,-0.00046640761159400467,8.988736977277575e+23,1.118071904610063e+23,0.0,1.4160346763304503e+24,1383245740543.1365,111807190461.00627,0.0,1416034676330.45,0.0,0.0,0.0,0.0,928826059056.6133,0.0,0.0,0.0,647278849980.7615,111807190461.0059,0.0,1416034676330.4478,0.0,0.0,0.0,0.0,-192859168494.24008,0.0,0.0,0.0
0.54,-1,-1,1,-46600.8994687921,0.0,-0.00046600899468792097,0.0,8.972569686213556e+23,1.1180717250408763e+23,0.0,1.4160346515336262e+24,1380757811865.6196,111807172504.0876,0.0,1416034651533.626,979989532444.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278843097.7263,111807172504.08733,0.0,1416034651533.622,-246510563676.2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982559364957.609,92983.3849599881,1.3258398050766592e-65,104076.4266682294,0.0,0.0,0.0,0.0,930089984105.7107,4.03366023806367,7.95190922369531e-64,6242327.761991545,0.0,0.0,0.0,0.0,647279152583.8944,111813271513.45377,62589821.10579345,1416085399914.001,0.0,0.0,0.0,0.0,105231622221728.0,0.0,0.0,0.0,161.937315082876,0.0,0.0,0.0,-979989532444.165,0.0,0.0,0.0,929462563600.5396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246510563676.2729,0.0,0.0,0.0,-195983594670.71005,0.0,0.0,0.0,-1.8932661725304287e-18,-46600.89946879055,-1.8932661725304283e-26,-0.0004660089946879054,8.972569687265874e+23,1.1180717250408763e+23,0.0,1.4160346515336262e+24,1380757812027.5571,111807172504.0876,0.0,1416034651533.626,0.0,0.0,0.0,0.0,929462563600.5396,0.0,0.0,0.0,647278843097.7263,111807172504.08733,0.0,1416034651533.622,0.0,0.0,0.0,0.0,-195983594670.71005,0.0,0.0,0.0
0.56,-1,-1,1,-46560.316098485884,0.0,-0.0004656031609848588,0.0,8.956109691469646e+23,1.1180715423475214e+23,0.0,1.4160346266725074e+24,1378224840028.0376,111807154234.7521,0.0,1416034626672.507,979352846656.2096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278836036.5339,111807154234.75179,0.0,1416034626672.5051,-248406842664.70734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981942447833.9161,93054.96465669667,1.3409034607310698e-65,105258.907605834,0.0,0.0,0.0,0.0,930746850908.9818,4.177995838936106,7.950402858064668e-64,6241145.289069376,0.0,0.0,0.0,0.0,647279152583.8928,111813271513.45332,62589821.10579342,1416085399914.0,0.0,0.0,0.0,0.0,99599273952072.2,0.0,0.0,0.0,153.26988853234798,0.0,0.0,0.0,-979352846656.2096,0.0,0.0,0.0,930109148961.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248406842664.70734,0.0,0.0,0.0,-199163144816.74033,0.0,0.0,0.0,-1.8932661725304287e-18,-46560.316098484225,-1.8932661725304283e-26,-0.0004656031609848422,8.956109692465649e+23,1.1180715423475214e+23,0.0,1.4160346266725074e+24,1378224840181.309,111807154234.7521,0.0,1416034626672.507,0.0,0.0,0.0,0.0,930109148961.5125,0.0,0.0,0.0,647278836036.5339,111807154234.75179,0.0,1416034626672.5051,0.0,0.0,0.0,0.0,-199163144816.74033,0.0,0.0,0.0
0.58,-1,-1,1,-46518.979838203275,0.0,-0.00046518979838203265,0.0,8.939344333503444e+23,1.1180713563883105e+23,0.0,1.4160346017303218e+24,1375644876897.06,111807135638.83102,0.0,1416034601730.3215,978704785543.1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278828789.248,111807135638.83073,0.0,1416034601730.3196,-250338737435.38608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981314526698.1125,93127.81279169199,1.355991281257724e-65,106443.28555078403,0.0,0.0,0.0,0.0,931414395580.3042,4.333974264752501,7.948894075946675e-64,6239960.919149598,0.0,0.0,0.0,0.0,647279152583.8953,111813271513.45384,62589821.10579343,1416085399914.001,0.0,0.0,0.0,0.0,94621151103726.83,0.0,0.0,0.0,145.60922692518216,0.0,0.0,0.0,-978704785543.1965,0.0,0.0,0.0,930766226330.6268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250338737435.38608,0.0,0.0,0.0,-202400178077.20688,0.0,0.0,0.0,-1.8932661725304287e-18,-46518.97983820155,-1.8932661725304283e-26,-0.00046518979838201547,8.939344334449661e+23,1.1180713563883105e+23,0.0,1.4160346017303218e+24,1375644877042.6704,111807135638.83102,0.0,1416034601730.3215,0.0,0.0,0.0,0.0,930766226330.6268,0.0,0.0,0.0,647278828789.248,111807135638.83073,0.0,1416034601730.3196,0.0,0.0,0.0,0.0,-202400178077.20688,0.0,0.0,0.0
0.6,-1,-1,1,-46476.85701704848,0.0,-0.0004647685701704848,0.0,8.922259955895039e+23,1.1180711670102194e+23,0.0,1.4160345766895742e+24,1373015820933.314,111807116701.02191,0.0,1416034576689.5737,978044854575.2913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278821347.3019,111807116701.02159,0.0,1416034576689.571,-252307854989.2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980675123773.7156,93201.98304348989,1.371109760388093e-65,107630.07025411766,0.0,0.0,0.0,0.0,932093072272.022,4.5034750036830875,7.947382227968195e-64,6238774.142484611,0.0,0.0,0.0,0.0,647279152583.8938,111813271513.45364,62589821.10579342,1416085399914.0,0.0,0.0,0.0,0.0,90229339424427.77,0.0,0.0,0.0,138.85081936023198,0.0,0.0,0.0,-978044854575.2913,0.0,0.0,0.0,931434241623.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252307854989.2785,0.0,0.0,0.0,-205697241898.27536,0.0,0.0,0.0,-1.262177448353619e-18,-46476.85701704671,-1.2621774483536189e-26,-0.00046476857017046694,8.922259956797329e+23,1.1180711670102194e+23,0.0,1.4160345766895742e+24,1373015821072.1643,111807116701.02191,0.0,1416034576689.5737,0.0,0.0,0.0,0.0,931434241623.1385,0.0,0.0,0.0,647278821347.3019,111807116701.02159,0.0,1416034576689.571,0.0,0.0,0.0,0.0,-205697241898.27536,0.0,0.0,0.0
0.62,-1,-1,1,-46433.91121941037,0.0,-0.00046433911219410364,0.0,8.904841789004576e+23,1.1180709740476613e+23,0.0,1.4160345515319552e+24,1370335399287.8472,111807097404.7661,0.0,1416034551531.9548,977372517071.8331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278813701.4495,111807097404.76578,0.0,1416034551531.9526,-254315931485.43732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980023720480.2352,93277.53324204996,1.3862658086843614e-65,108819.80418813686,0.0,0.0,0.0,0.0,932783374348.351,4.688970000999334,7.94586662307296e-64,6237584.416605774,0.0,0.0,0.0,0.0,647279152583.8944,111813271513.45374,62589821.10579342,1416085399914.0005,0.0,0.0,0.0,0.0,86376966044141.2,0.0,0.0,0.0,132.9225347939646,0.0,0.0,0.0,-977372517071.8331,0.0,0.0,0.0,932113679287.9489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254315931485.43732,0.0,0.0,0.0,-209057093568.62997,0.0,0.0,0.0,-1.262177448353619e-18,-46433.91121940886,-1.2621774483536189e-26,-0.00046433911219408847,8.904841789868343e+23,1.1180709740476613e+23,0.0,1.4160345515319552e+24,1370335399420.7695,111807097404.7661,0.0,1416034551531.9548,0.0,0.0,0.0,0.0,932113679287.9489,0.0,0.0,0.0,647278813701.4495,111807097404.76578,0.0,1416034551531.9526,0.0,0.0,0.0,0.0,-209057093568.62997,0.0,0.0,0.0
0.64,-1,-1,1,-46390.10295288288,0.0,-0.0004639010295288288,0.0,8.887073815285108e+23,1.1180707773209656e+23,0.0,1.4160345262381847e+24,1367601147075.5881,111807077732.09654,0.0,1416034526238.1843,976687189356.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278805841.6707,111807077732.09627,0.0,1416034526238.1821,-256364848122.14224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979359752753.3351,93354.52564059381,1.401466810232748e-65,110013.06699678946,0.0,0.0,0.0,0.0,933485838859.2372,4.893803907883642,7.944346522852312e-64,6236391.161873033,0.0,0.0,0.0,0.0,647279152583.8934,111813271513.45358,62589821.10579344,1416085399913.9995,0.0,0.0,0.0,0.0,83003786101056.33,0.0,0.0,0.0,127.73166448576376,0.0,0.0,0.0,-976687189356.0588,0.0,0.0,0.0,932805066700.1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256364848122.14224,0.0,0.0,0.0,-212482725338.47894,0.0,0.0,0.0,-1.262177448353619e-18,-46390.10295288121,-1.2621774483536189e-26,-0.00046390102952881203,8.887073816115144e+23,1.1180707773209656e+23,0.0,1.4160345262381847e+24,1367601147203.3196,111807077732.09654,0.0,1416034526238.1843,0.0,0.0,0.0,0.0,932805066700.1272,0.0,0.0,0.0,647278805841.6707,111807077732.09627,0.0,1416034526238.1821,0.0,0.0,0.0,0.0,-212482725338.47894,0.0,0.0,0.0
0.66,-1,-1,1,-46345.38925498371,0.0,-0.00046345389254983705,0.0,8.8689386097737e+23,1.118070576634685e+23,0.0,1.4160345007878615e+24,1364810382829.0713,111807057663.46848,0.0,1416034500787.861,975988235133.5364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278797757.0773,111807057663.46811,0.0,1416034500787.8596,-258456650061.54233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978682605620.4362,93433.02712616052,1.416720690486342e-65,111210.48082119144,0.0,0.0,0.0,0.0,934201051727.6818,5.1226299536645135,7.942821134760929e-64,6235193.75614944,0.0,0.0,0.0,0.0,647279152583.8936,111813271513.45358,62589821.10579343,1416085399913.9998,0.0,0.0,0.0,0.0,80068374743205.1,0.0,0.0,0.0,123.2144611592521,0.0,0.0,0.0,-975988235133.5364,0.0,0.0,0.0,933508979252.2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258456650061.54233,0.0,0.0,0.0,-215977394057.06747,0.0,0.0,0.0,-1.8932661725304287e-18,-46345.389254981965,-1.8932661725304283e-26,-0.0004634538925498196,8.868938610574396e+23,1.118070576634685e+23,0.0,1.4160345007878615e+24,1364810382952.2876,111807057663.46848,0.0,1416034500787.861,0.0,0.0,0.0,0.0,933508979252.2766,0.0,0.0,0.0,647278797757.0773,111807057663.46811,0.0,1416034500787.8596,0.0,0.0,0.0,0.0,-215977394057.06747,0.0,0.0,0.0
0.68,-1,-1,1,-46299.7232188224,0.0,-0.00046299723218822393,0.0,8.850417147708364e+23,1.1180703717755701e+23,0.0,1.4160344751592738e+24,1361960178893.2715,111807037177.55699,0.0,1416034475159.2734,975274958934.8362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278789435.7996,111807037177.55672,0.0,1416034475159.2705,-260593569477.36536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977991606883.5295,93513.10929707876,1.4320359994133936e-65,112412.71682662869,0.0,0.0,0.0,0.0,934929653792.2509,5.382092751715485,7.941289603801924e-64,6233991.528274252,0.0,0.0,0.0,0.0,647279152583.8939,111813271513.45367,62589821.10579345,1416085399914.0,0.0,0.0,0.0,0.0,77531844089091.9,0.0,0.0,0.0,119.31108159443829,0.0,0.0,0.0,-975274958934.8362,0.0,0.0,0.0,934226046282.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260593569477.36536,0.0,0.0,0.0,-219544656705.23596,0.0,0.0,0.0,-1.8932661725304287e-18,-46299.723218820895,-1.8932661725304283e-26,-0.0004629972321882089,8.850417148483687e+23,1.1180703717755701e+23,0.0,1.4160344751592738e+24,1361960179012.583,111807037177.55699,0.0,1416034475159.2734,0.0,0.0,0.0,0.0,934226046282.0171,0.0,0.0,0.0,647278789435.7996,111807037177.55672,0.0,1416034475159.2705,0.0,0.0,0.0,0.0,-219544656705.23596,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-46253.05340571987,0.0,-0.0004625305340571986,0.0,8.831488566294595e+23,1.118070162510213e+23,0.0,1.416034449329159e+24,1359047324764.6763,111807016251.02127,0.0,1416034449329.1587,974546598431.1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278780864.8412,111807016251.02094,0.0,1416034449329.1567,-262778054531.36508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977286019736.8734,93594.8482842709,1.4474220169096638e-65,113620.5034772641,0.0,0.0,0.0,0.0,935672347868.6526,5.681904102321129,7.939751001985699e-64,6232783.749788164,0.0,0.0,0.0,0.0,647279152583.8939,111813271513.45383,62589821.10579343,1416085399914.0002,0.0,0.0,0.0,0.0,75355036910998.73,0.0,0.0,0.0,115.96126808371628,0.0,0.0,0.0,-974546598431.1993,0.0,0.0,0.0,934956957992.6058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262778054531.36508,0.0,0.0,0.0,-223188413976.8096,0.0,0.0,0.0,-1.8932661725304287e-18,-46253.053405717976,-1.8932661725304283e-26,-0.00046253053405717967,8.831488567048145e+23,1.118070162510213e+23,0.0,1.416034449329159e+24,1359047324880.6372,111807016251.02127,0.0,1416034449329.1587,0.0,0.0,0.0,0.0,934956957992.6058,0.0,0.0,0.0,647278780864.8412,111807016251.02094,0.0,1416034449329.1567,0.0,0.0,0.0,0.0,-223188413976.8096,0.0,0.0,0.0
0.72,-1,-1,1,-46205.32308968274,0.0,-0.0004620532308968273,0.0,8.812129858274894e+23,1.1180699485822317e+23,0.0,1.416034423272403e+24,1356068279935.7573,111806994858.22314,0.0,1416034423272.4028,973802315396.7732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278772029.9043,111806994858.22289,0.0,1416034423272.3994,-265012807490.92023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976565034126.611,93678.32410951369,1.4628888928263292e-65,114834.6375281941,0.0,0.0,0.0,0.0,936429907011.9137,6.036545584480378,7.93820431432708e-64,6231569.6239414085,0.0,0.0,0.0,0.0,647279152583.8934,111813271513.4536,62589821.10579345,1416085399914.0002,0.0,0.0,0.0,0.0,73515287684455.33,0.0,0.0,0.0,113.13014143297914,0.0,0.0,0.0,-973802315396.7732,0.0,0.0,0.0,935702473536.4883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265012807490.92023,0.0,0.0,0.0,-226912965517.50592,0.0,0.0,0.0,-1.262177448353619e-18,-46205.32308968114,-1.2621774483536189e-26,-0.00046205323089681125,8.812129859010041e+23,1.1180699485822317e+23,0.0,1.416034423272403e+24,1356068280048.8867,111806994858.22314,0.0,1416034423272.4028,0.0,0.0,0.0,0.0,935702473536.4883,0.0,0.0,0.0,647278772029.9043,111806994858.22289,0.0,1416034423272.3994,0.0,0.0,0.0,0.0,-226912965517.50592,0.0,0.0,0.0
0.74,-1,-1,1,-46156.469233517564,0.0,-0.0004615646923351756,0.0,8.792315456653063e+23,1.1180697297089367e+23,0.0,1.4160343969616267e+24,1353019109989.6245,111806972970.89365,0.0,1416034396961.6265,973041185053.9315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278762915.1536,111806972970.89336,0.0,1416034396961.6233,-267300837979.4618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975827756651.3105,93763.6192367657,1.4784478445188002e-65,116055.99953294,0.0,0.0,0.0,0.0,937203184164.4474,6.4679724053057885,7.936648419090481e-64,6230348.270186381,0.0,0.0,0.0,0.0,647279152583.8933,111813271513.45363,62589821.10579341,1416085399913.9993,0.0,0.0,0.0,0.0,71998569390486.9,0.0,0.0,0.0,110.7961159463739,0.0,0.0,0.0,-973041185053.9315,0.0,0.0,0.0,936463430426.3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267300837979.4618,0.0,0.0,0.0,-230723083241.09903,0.0,0.0,0.0,-1.8932661725304287e-18,-46156.469233515694,-1.8932661725304283e-26,-0.00046156469233515684,8.792315457373055e+23,1.1180697297089367e+23,0.0,1.4160343969616267e+24,1353019110100.4216,111806972970.89365,0.0,1416034396961.6265,0.0,0.0,0.0,0.0,936463430426.3652,0.0,0.0,0.0,647278762915.1536,111806972970.89336,0.0,1416034396961.6233,0.0,0.0,0.0,0.0,-230723083241.09903,0.0,0.0,0.0
0.76,-1,-1,1,-46106.421006660785,0.0,-0.00046106421006660773,0.0,8.772016633545874e+23,1.1180695055772478e+23,0.0,1.4160343703665912e+24,1349895394091.3801,111806950557.72475,0.0,1416034370366.5908,972262183506.2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278753502.8907,111806950557.72447,0.0,1416034370366.5872,-269645542917.74347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975073198828.3983,93850.81574795234,1.4941114557435643e-65,117285.57730672443,0.0,0.0,0.0,0.0,937993123342.4104,7.00991874725802,7.9350820579002e-64,6229118.700714456,0.0,0.0,0.0,0.0,647279152583.8934,111813271513.45361,62589821.10579345,1416085399913.999,0.0,0.0,0.0,0.0,70805780871590.36,0.0,0.0,0.0,108.96057482162723,0.0,0.0,0.0,-972262183506.2327,0.0,0.0,0.0,937240755387.4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269645542917.74347,0.0,0.0,0.0,-234624114689.96167,0.0,0.0,0.0,-1.262177448353619e-18,-46106.42100665905,-1.2621774483536189e-26,-0.00046106421006659044,8.772016634253939e+23,1.1180695055772478e+23,0.0,1.4160343703665912e+24,1349895394200.3418,111806950557.72475,0.0,1416034370366.5908,0.0,0.0,0.0,0.0,937240755387.4115,0.0,0.0,0.0,647278753502.8907,111806950557.72447,0.0,1416034370366.5872,0.0,0.0,0.0,0.0,-234624114689.96167,0.0,0.0,0.0
0.78,-1,-1,1,-46055.09747451429,0.0,-0.00046055097474514284,0.0,8.751200563006034e+23,1.1180692758387084e+23,0.0,1.4160343434532338e+24,1346692080769.1787,111806927583.87082,0.0,1416034343453.2334,971464172958.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278743773.0586,111806927583.87053,0.0,1416034343453.2307,-272050835962.02536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974300263663.3937,93939.99020476062,1.5098941624419937e-65,118524.5040603238,0.0,0.0,0.0,0.0,938800772390.2689,7.714767137079799,7.933503787162027e-64,6227879.782322428,0.0,0.0,0.0,0.0,647279152583.8938,111813271513.45363,62589821.10579341,1416085399914.0,0.0,0.0,0.0,0.0,69965614674072.016,0.0,0.0,0.0,107.6676720289397,0.0,0.0,0.0,-971464172958.144,0.0,0.0,0.0,938035476605.9685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272050835962.02536,0.0,0.0,0.0,-238622139502.1812,0.0,0.0,0.0,-1.8932661725304287e-18,-46055.09747451266,-1.8932661725304283e-26,-0.00046055097474512647,8.751200563705686e+23,1.1180692758387084e+23,0.0,1.4160343434532338e+24,1346692080876.8457,111806927583.87082,0.0,1416034343453.2334,0.0,0.0,0.0,0.0,938035476605.9685,0.0,0.0,0.0,647278743773.0586,111806927583.87053,0.0,1416034343453.2307,0.0,0.0,0.0,0.0,-238622139502.1812,0.0,0.0,0.0
0.8,-1,-1,1,-46002.40372396706,0.0,-0.0004600240372396705,0.0,8.729828749580082e+23,1.1180690401032176e+23,0.0,1.4160343161820928e+24,1343403246090.4177,111806904010.32173,0.0,1416034316182.0925,970645884492.3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278733702.4427,111806904010.32147,0.0,1416034316182.09,-274521372104.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973507730768.8273,94031.20464788143,1.525813094489303e-65,119774.12447683759,0.0,0.0,0.0,0.0,939627297005.3407,8.66452510054854,7.931911893888396e-64,6226630.170336215,0.0,0.0,0.0,0.0,647279152583.8937,111813271513.45364,62589821.10579341,1416085399914.0,0.0,0.0,0.0,0.0,69553560941936.4,0.0,0.0,0.0,107.03357674804283,0.0,0.0,0.0,-970645884492.3933,0.0,0.0,0.0,938848736929.4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274521372104.421,0.0,0.0,0.0,-242724224434.48926,0.0,0.0,0.0,-1.262177448353619e-18,-46002.40372396525,-1.2621774483536189e-26,-0.00046002403723965245,8.729828750275605e+23,1.1180690401032176e+23,0.0,1.4160343161820928e+24,1343403246197.4492,111806904010.32173,0.0,1416034316182.0925,0.0,0.0,0.0,0.0,938848736929.4954,0.0,0.0,0.0,647278733702.4427,111806904010.32147,0.0,1416034316182.09,0.0,0.0,0.0,0.0,-242724224434.48926,0.0,0.0,0.0
