sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,tot:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,tot:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,tot:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p
0.5,-1,-1,1,-58886.07159081686,0.0,-0.0005888607159081685,0.0,2.0008747627642655e+24,0.0,1.8470654262254593e+23,1.4160341290454208e+24,2074639247417.208,0.0,184706542622.54587,1416034129045.4204,1644992287977.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945751852.24194,0.0,184706542622.54556,1416034129045.4182,-102298792412.51717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650301462668.3132,7.303798227135957e-64,17741945.29847208,5733566.243406252,0.0,0.0,0.0,0.0,1647885140234.7466,3.311866750640501e-63,472723.2738488797,25998168.85237945,0.0,0.0,0.0,0.0,531945767251.0879,62589821.1057934,184717875496.52692,1416085399913.9905,0.0,0.0,0.0,0.0,-1.4231514202327317e+17,0.0,0.0,0.0,-147561.74880997383,0.0,0.0,0.0,-1644992287977.483,0.0,0.0,0.0,1646237690352.8232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102298792412.51717,0.0,0.0,0.0,-103544342349.60623,0.0,0.0,0.0,-3.7865323450608574e-18,-58886.07159081493,-3.7865323450608567e-26,-0.0005888607159081492,2.0008746204491242e+24,0.0,1.8470654262254593e+23,1.4160341290454208e+24,2074639099855.46,0.0,184706542622.54587,1416034129045.4204,0.0,0.0,0.0,0.0,1646237690352.8232,0.0,0.0,0.0,531945751852.24194,0.0,184706542622.54556,1416034129045.4182,0.0,0.0,0.0,0.0,-103544342349.60623,0.0,0.0,0.0
0.52,-1,-1,1,-58856.14648148169,0.0,-0.0005885614648148169,0.0,1.9990734201520402e+24,0.0,1.8470654238311177e+23,1.416034094845702e+24,2072771496296.0908,0.0,184706542383.11172,1416034094845.7017,1644960950769.0652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945751164.53796,0.0,184706542383.11142,1416034094845.6997,-104135205637.51382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650365902032.6782,7.253865916243947e-64,17733452.323529772,5694371.645571326,0.0,0.0,0.0,0.0,1647819502162.9812,3.316859981945852e-63,472803.3849135014,26037362.56738044,0.0,0.0,0.0,0.0,531945767251.0879,62589821.10579337,184717875496.52707,1416085399913.9907,0.0,0.0,0.0,0.0,-1.2960548248517218e+17,0.0,0.0,0.0,-134383.53346648742,0.0,0.0,0.0,-1644960950769.0652,0.0,0.0,0.0,1646143421275.4888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104135205637.51382,0.0,0.0,0.0,-105317810527.47049,0.0,0.0,0.0,-2.524354896707238e-18,-58856.146481479955,-2.5243548967072378e-26,-0.0005885614648147994,1.9990732905465573e+24,0.0,1.8470654238311177e+23,1.416034094845702e+24,2072771361912.5574,0.0,184706542383.11172,1416034094845.7017,0.0,0.0,0.0,0.0,1646143421275.4888,0.0,0.0,0.0,531945751164.53796,0.0,184706542383.11142,1416034094845.6997,0.0,0.0,0.0,0.0,-105317810527.47049,0.0,0.0,0.0
0.54,-1,-1,1,-58825.1366782946,0.0,-0.000588251366782946,0.0,1.9972067842665082e+24,0.0,1.847065421323298e+23,1.4160340601473093e+24,2070836044792.164,0.0,184706542132.32977,1416034060147.309,1644926939080.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945750430.849,0.0,184706542132.32935,1416034060147.3064,-106036644718.83444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650431056819.3452,7.203767859095701e-64,17724866.485871814,5655046.865718341,0.0,0.0,0.0,0.0,1647753070337.675,3.321869787877536e-63,472882.8193522631,26076686.45803474,0.0,0.0,0.0,0.0,531945767251.0878,62589821.1057934,184717875496.527,1416085399913.9905,0.0,0.0,0.0,0.0,-1.1761340873281262e+17,0.0,0.0,0.0,-121949.35851083176,0.0,0.0,0.0,-1644926939080.1477,0.0,0.0,0.0,1646047294141.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106036644718.83444,0.0,0.0,0.0,-107157121729.24693,0.0,0.0,0.0,-2.524354896707238e-18,-58825.13667829261,-2.5243548967072378e-26,-0.000588251366782926,1.9972066666530994e+24,0.0,1.847065421323298e+23,1.4160340601473093e+24,2070835922842.8052,0.0,184706542132.32977,1416034060147.309,0.0,0.0,0.0,0.0,1646047294141.2021,0.0,0.0,0.0,531945750430.849,0.0,184706542132.32935,1416034060147.3064,0.0,0.0,0.0,0.0,-107157121729.24693,0.0,0.0,0.0
0.56,-1,-1,1,-58792.969004319115,0.0,-0.000587929690043191,0.0,1.995270450173279e+24,0.0,1.847065418688185e+23,1.416034024928943e+24,2068828325578.206,0.0,184706541868.81845,1416034024928.9429,1644890045728.5566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945749646.8876,0.0,184706541868.81808,1416034024928.9402,-108007469797.23807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650496947136.8574,7.153501228215134e-64,17716185.51185307,5615589.676279146,0.0,0.0,0.0,0.0,1647685821972.669,3.326896451183193e-63,472961.2092620985,26116142.751826294,0.0,0.0,0.0,0.0,531945767251.0871,62589821.10579338,184717875496.52673,1416085399913.9878,0.0,0.0,0.0,0.0,-1.0632867049212406e+17,0.0,0.0,0.0,-110248.59578112533,0.0,0.0,0.0,-1644890045728.5566,0.0,0.0,0.0,1645949213866.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108007469797.23807,0.0,0.0,0.0,-109066748183.8995,0.0,0.0,0.0,-1.262177448353619e-18,-58792.969004317245,-1.2621774483536189e-26,-0.0005879296900431724,1.9952703438446092e+24,0.0,1.847065418688185e+23,1.416034024928943e+24,2068828215329.6108,0.0,184706541868.81845,1416034024928.9429,0.0,0.0,0.0,0.0,1645949213866.621,0.0,0.0,0.0,531945749646.8876,0.0,184706541868.81808,1416034024928.9402,0.0,0.0,0.0,0.0,-109066748183.8995,0.0,0.0,0.0
0.58,-1,-1,1,-58759.5625895752,0.0,-0.000587595625895752,0.0,1.9932595498493764e+24,0.0,1.8470654159102924e+23,1.4160339891675873e+24,2066743291166.1328,0.0,184706541591.0292,1416033989167.587,1644850040829.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945748807.82446,0.0,184706541591.02893,1416033989167.5842,-110052498471.36868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650563594238.0637,7.103062974854217e-64,17707407.009436358,5575997.67501745,0.0,0.0,0.0,0.0,1647617732998.8462,3.331940276737619e-63,473038.15329496533,26155733.85090128,0.0,0.0,0.0,0.0,531945767251.08704,62589821.10579339,184717875496.5266,1416085399913.9893,0.0,0.0,0.0,0.0,-9.573991342217605e+16,0.0,0.0,0.0,-99269.47234596772,0.0,0.0,0.0,-1644850040829.677,0.0,0.0,0.0,1645849076467.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110052498471.36868,0.0,0.0,0.0,-111051633378.29059,0.0,0.0,0.0,-1.262177448353619e-18,-58759.56258957336,-1.2621774483536189e-26,-0.0005875956258957336,1.993259454109466e+24,0.0,1.8470654159102924e+23,1.4160339891675873e+24,2066743191896.6633,0.0,184706541591.0292,1416033989167.587,0.0,0.0,0.0,0.0,1645849076467.127,0.0,0.0,0.0,531945748807.82446,0.0,184706541591.02893,1416033989167.5842,0.0,0.0,0.0,0.0,-111051633378.29059,0.0,0.0,0.0
0.6,-1,-1,1,-58724.82773049167,0.0,-0.0005872482773049166,0.0,1.9911686835272455e+24,0.0,1.8470654129721536e+23,1.416033952838292e+24,2064575342719.9229,0.0,184706541297.2153,1416033952838.2917,1644806668330.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945747908.1991,0.0,184706541297.2149,1416033952838.2896,-112177073519.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650631020584.5767,7.052449809424856e-64,17698528.466417633,5536268.269516412,0.0,0.0,0.0,0.0,1647548777989.4875,3.337001593499645e-63,473113.2096563136,26195462.347581763,0.0,0.0,0.0,0.0,531945767251.08716,62589821.10579337,184717875496.52652,1416085399913.99,0.0,0.0,0.0,0.0,-8.583455315308195e+16,0.0,0.0,0.0,-88998.93989860994,0.0,0.0,0.0,-1644806668330.722,0.0,0.0,0.0,1645746767850.8608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112177073519.00037,0.0,0.0,0.0,-113117262038.07784,0.0,0.0,0.0,-2.524354896707238e-18,-58724.827730489844,-2.5243548967072378e-26,-0.0005872482773048984,1.9911685976926908e+24,0.0,1.8470654129721536e+23,1.416033952838292e+24,2064575253720.9814,0.0,184706541297.2153,1416033952838.2917,0.0,0.0,0.0,0.0,1645746767850.8608,0.0,0.0,0.0,531945747908.1991,0.0,184706541297.2149,1416033952838.2896,0.0,0.0,0.0,0.0,-113117262038.07784,0.0,0.0,0.0
0.62,-1,-1,1,-58688.66509720196,0.0,-0.0005868866509720196,0.0,1.9889920021520118e+24,0.0,1.8470654098543975e+23,1.4160339159112255e+24,2062318415552.7554,0.0,184706540985.4397,1416033915911.225,1644759656492.7083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945746941.8463,0.0,184706540985.43933,1416033915911.2231,-114386987881.80122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650699256422.1575,7.001654475875266e-64,17689546.37367988,5496395.752675822,0.0,0.0,0.0,0.0,1647478923415.8584,3.34208112707449e-63,473185.91414270835,26235333.948800188,0.0,0.0,0.0,0.0,531945767251.08765,62589821.105793394,184717875496.5269,1416085399913.9905,0.0,0.0,0.0,0.0,-3.39407798708421e+17,0.0,0.0,0.0,-351920.4465886551,0.0,0.0,0.0,-1644759656492.7083,0.0,0.0,0.0,1645642154209.5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114386987881.80122,0.0,0.0,0.0,-115269837519.04234,0.0,0.0,0.0,-1.262177448353619e-18,-58688.66509720008,-1.2621774483536189e-26,-0.0005868866509720007,1.9889916627442125e+24,0.0,1.8470654098543975e+23,1.4160339159112255e+24,2062318063632.308,0.0,184706540985.4397,1416033915911.225,0.0,0.0,0.0,0.0,1645642154209.5044,0.0,0.0,0.0,531945746941.8463,0.0,184706540985.43933,1416033915911.2231,0.0,0.0,0.0,0.0,-115269837519.04234,0.0,0.0,0.0
0.64,-1,-1,1,-58650.9618234705,0.0,-0.0005865096182347049,0.0,1.9867224433095028e+24,0.0,1.847065406533581e+23,1.416033878362439e+24,2059965186886.6663,0.0,184706540653.35803,1416033878362.4387,1644708653349.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945745901.615,0.0,184706540653.3578,1416033878362.4365,-116689212364.04361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650768313157.3845,6.950681010256053e-64,17680459.81728457,5456383.279262772,0.0,0.0,0.0,0.0,1647408154899.7832,3.3471784738570684e-63,473255.66259596264,26275345.499824464,0.0,0.0,0.0,0.0,531945767251.0874,62589821.10579338,184717875496.52673,1416085399913.99,0.0,0.0,0.0,0.0,-3.139739006196342e+17,0.0,0.0,0.0,-325548.8994175025,0.0,0.0,0.0,-1644708653349.0955,0.0,0.0,0.0,1645535113840.3228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116689212364.04361,0.0,0.0,0.0,-117515998404.17007,0.0,0.0,0.0,-2.524354896707238e-18,-58650.9618234683,-2.5243548967072378e-26,-0.000586509618234683,1.986722129335603e+24,0.0,1.847065406533581e+23,1.416033878362439e+24,2059964861337.7676,0.0,184706540653.35803,1416033878362.4387,0.0,0.0,0.0,0.0,1645535113840.3228,0.0,0.0,0.0,531945745901.615,0.0,184706540653.3578,1416033878362.4365,0.0,0.0,0.0,0.0,-117515998404.17007,0.0,0.0,0.0
0.66,-1,-1,1,-58611.592810672686,0.0,-0.0005861159281067268,0.0,1.9843526147670612e+24,0.0,1.8470654029842336e+23,1.4160338401564028e+24,2057507991966.0771,0.0,184706540298.4233,1416033840156.4023,1644653311165.2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945744779.4235,0.0,184706540298.42294,1416033840156.4006,-119091063978.60367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650838224488.6216,6.899521074756857e-64,17671264.95736576,5416224.289746468,0.0,0.0,0.0,0.0,1647336435093.9097,3.3522944676284473e-63,473321.8625845884,26315503.559995525,0.0,0.0,0.0,0.0,531945767251.0876,62589821.105793364,184717875496.52704,1416085399913.9902,0.0,0.0,0.0,0.0,-2.89251532356377e+17,0.0,0.0,0.0,-299915.1134142265,0.0,0.0,0.0,-1644653311165.2568,0.0,0.0,0.0,1645425483443.1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119091063978.60367,0.0,0.0,0.0,-119863536171.62804,0.0,0.0,0.0,-1.262177448353619e-18,-58611.592810670605,-1.2621774483536189e-26,-0.000586115928106706,1.9843523255155292e+24,0.0,1.8470654029842336e+23,1.4160338401564028e+24,2057507692050.964,0.0,184706540298.4233,1416033840156.4023,0.0,0.0,0.0,0.0,1645425483443.1687,0.0,0.0,0.0,531945744779.4235,0.0,184706540298.42294,1416033840156.4006,0.0,0.0,0.0,0.0,-119863536171.62804,0.0,0.0,0.0
0.68,-1,-1,1,-58570.41608224083,0.0,-0.0005857041608224083,0.0,1.9818739701714466e+24,0.0,1.8470653991764428e+23,1.4160338012572826e+24,2054937969366.8833,0.0,184706539917.64423,1416033801257.2822,1644593217466.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945743565.90094,0.0,184706539917.6439,1416033801257.2795,-121600991665.69405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650909018375.7485,6.848170214875041e-64,17661958.812619954,5375915.270576239,0.0,0.0,0.0,0.0,1647263732358.6208,3.357429553838923e-63,473383.80685139267,26355811.64274383,0.0,0.0,0.0,0.0,531945767251.0871,62589821.10579339,184717875496.52664,1416085399913.9895,0.0,0.0,0.0,0.0,-2.652728173503381e+17,0.0,0.0,0.0,-275052.3962767315,0.0,0.0,0.0,-1644593217466.676,0.0,0.0,0.0,1645313090907.4768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121600991665.69405,0.0,0.0,0.0,-122321140158.89104,0.0,0.0,0.0,-2.524354896707238e-18,-58570.416082238924,-2.5243548967072378e-26,-0.0005857041608223892,1.981873704898629e+24,0.0,1.8470653991764428e+23,1.4160338012572826e+24,2054937694314.4868,0.0,184706539917.64423,1416033801257.2822,0.0,0.0,0.0,0.0,1645313090907.4768,0.0,0.0,0.0,531945743565.90094,0.0,184706539917.6439,1416033801257.2795,0.0,0.0,0.0,0.0,-122321140158.89104,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-58527.27020248427,0.0,-0.0005852727020248426,0.0,1.979276791817238e+24,0.0,1.847065395075442e+23,1.4160337616253562e+24,2052245043129.591,0.0,184706539507.54416,1416033761625.3557,1644527901043.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945742250.1614,0.0,184706539507.54388,1416033761625.3528,-124228600163.5846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650980724292.848,6.796623639829708e-64,17652538.303525105,5335452.441774559,0.0,0.0,0.0,0.0,1647190013328.0972,3.3625842115665826e-63,473440.6823695476,26396273.527917136,0.0,0.0,0.0,0.0,531945767251.087,62589821.10579341,184717875496.52658,1416085399913.9902,0.0,0.0,0.0,0.0,-2.4207589666790688e+17,0.0,0.0,0.0,-251000.29518445255,0.0,0.0,0.0,-1644527901043.0142,0.0,0.0,0.0,1645197743101.9395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124228600163.5846,0.0,0.0,0.0,-124898693222.80528,0.0,0.0,0.0,-1.262177448353619e-18,-58527.27020248244,-1.2621774483536189e-26,-0.0005852727020248243,1.979276549741342e+24,0.0,1.847065395075442e+23,1.4160337616253562e+24,2052244792129.2966,0.0,184706539507.54416,1416033761625.3557,0.0,0.0,0.0,0.0,1645197743101.9395,0.0,0.0,0.0,531945742250.1614,0.0,184706539507.54388,1416033761625.3528,0.0,0.0,0.0,0.0,-124898693222.80528,0.0,0.0,0.0
0.72,-1,-1,1,-58481.97033701306,0.0,-0.0005848197033701306,0.0,1.9765499534981152e+24,0.0,1.8470653906404537e+23,1.4160337212163048e+24,2049417676867.848,0.0,184706539064.04532,1416033721216.3044,1644456819779.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945740819.45056,0.0,184706539064.04498,1416033721216.3022,-126984883731.00877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651053373242.9949,6.744876215112573e-64,17643000.27382548,5294831.750650956,0.0,0.0,0.0,0.0,1647115242881.9512,3.3677589542623045e-63,473491.54560448474,26436893.268070564,0.0,0.0,0.0,0.0,531945767251.0868,62589821.10579336,184717875496.52655,1416085399913.989,0.0,0.0,0.0,0.0,-2.196985324861186e+17,0.0,0.0,0.0,-227797.96445929084,0.0,0.0,0.0,-1644456819779.407,0.0,0.0,0.0,1645079221934.7986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126984883731.00877,0.0,0.0,0.0,-127607513684.36472,0.0,0.0,0.0,-2.524354896707238e-18,-58481.970337011015,-2.5243548967072378e-26,-0.0005848197033701101,1.9765497337995848e+24,0.0,1.8470653906404537e+23,1.4160337212163048e+24,2049417449069.8855,0.0,184706539064.04532,1416033721216.3044,0.0,0.0,0.0,0.0,1645079221934.7986,0.0,0.0,0.0,531945740819.45056,0.0,184706539064.04498,1416033721216.3022,0.0,0.0,0.0,0.0,-127607513684.36472,0.0,0.0,0.0
0.74,-1,-1,1,-58434.303164326164,0.0,-0.0005843430316432616,0.0,1.973680614206293e+24,0.0,1.8470653858232167e+23,1.4160336799803115e+24,2046442556175.763,0.0,184706538582.32162,1416033679980.311,1644379344881.8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945739258.68414,0.0,184706538582.32126,1416033679980.3088,-129882527964.7654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651126997716.8105,6.692922469434059e-64,17633341.52682318,5254048.876737539,0.0,0.0,0.0,0.0,1647039384173.783,3.372954329055055e-63,473535.2899163268,26477675.18352696,0.0,0.0,0.0,0.0,531945767251.087,62589821.10579339,184717875496.52655,1416085399913.989,0.0,0.0,0.0,0.0,-1.981782102825487e+17,0.0,0.0,0.0,-205484.27152285283,0.0,0.0,0.0,-1644379344881.8442,0.0,0.0,0.0,1644957279329.3076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129882527964.7654,0.0,0.0,0.0,-130460667896.49997,0.0,0.0,0.0,-2.524354896707238e-18,-58434.30316432437,-2.5243548967072378e-26,-0.0005843430316432436,1.9736804160280833e+24,0.0,1.8470653858232167e+23,1.4160336799803115e+24,2046442350691.492,0.0,184706538582.32162,1416033679980.311,0.0,0.0,0.0,0.0,1644957279329.3076,0.0,0.0,0.0,531945739258.68414,0.0,184706538582.32126,1416033679980.3088,0.0,0.0,0.0,0.0,-130460667896.49997,0.0,0.0,0.0
0.76,-1,-1,1,-58384.02015851277,0.0,-0.0005838402015851277,0.0,1.9706538137798206e+24,0.0,1.8470653805659593e+23,1.4160336378608417e+24,2043304169368.293,0.0,184706538056.5959,1416033637860.8413,1644294739964.9966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945737549.8077,0.0,184706538056.5956,1416033637860.8386,-132936308146.51222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651201631545.2979,6.640756628578001e-64,17623558.88663386,5213099.25775647,0.0,0.0,0.0,0.0,1646962398768.8447,3.3781709133664743e-63,473570.601220728,26518623.836412545,0.0,0.0,0.0,0.0,531945767251.0873,62589821.10579339,184717875496.5266,1416085399913.989,0.0,0.0,0.0,0.0,-1.775517309499444e+17,0.0,0.0,0.0,-184097.37397393188,0.0,0.0,0.0,-1644294739964.9966,0.0,0.0,0.0,1644831630689.1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132936308146.51222,0.0,0.0,0.0,-133473382968.04427,0.0,0.0,0.0,-1.262177448353619e-18,-58384.02015851068,-1.2621774483536189e-26,-0.0005838402015851068,1.9706536362280893e+24,0.0,1.8470653805659593e+23,1.4160336378608417e+24,2043303985270.9187,0.0,184706538056.5959,1416033637860.8413,0.0,0.0,0.0,0.0,1644831630689.1555,0.0,0.0,0.0,531945737549.8077,0.0,184706538056.5956,1416033637860.8386,0.0,0.0,0.0,0.0,-133473382968.04427,0.0,0.0,0.0
0.78,-1,-1,1,-58330.828486107705,0.0,-0.0005833082848610769,0.0,1.9674519249323424e+24,0.0,1.847065374798536e+23,1.416033594792994e+24,2039984239309.4678,0.0,184706537479.85355,1416033594792.9937,1644202132573.1582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945735670.8797,0.0,184706537479.8533,1416033594792.9912,-136163628934.57083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651277309553.7583,6.588372698965707e-64,17613649.30292231,5171978.15451994,0.0,0.0,0.0,0.0,1646884246987.521,3.383409306554465e-63,473595.8952630733,26559743.96575717,0.0,0.0,0.0,0.0,531945767251.08734,62589821.10579338,184717875496.52667,1416085399913.9893,0.0,0.0,0.0,0.0,-1.5785495099940995e+17,0.0,0.0,0.0,-163674.45021399364,0.0,0.0,0.0,-1644202132573.1582,0.0,0.0,0.0,1644701946197.2988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136163628934.57083,0.0,0.0,0.0,-136663606233.1622,0.0,0.0,0.0,-1.262177448353619e-18,-58330.8284861058,-1.2621774483536189e-26,-0.0005833082848610579,1.9674517670773912e+24,0.0,1.847065374798536e+23,1.416033594792994e+24,2039984075635.0176,0.0,184706537479.85355,1416033594792.9937,0.0,0.0,0.0,0.0,1644701946197.2988,0.0,0.0,0.0,531945735670.8797,0.0,184706537479.8533,1416033594792.9912,0.0,0.0,0.0,0.0,-136663606233.1622,0.0,0.0,0.0
0.8,-1,-1,1,-58274.378281270256,0.0,-0.0005827437828127024,0.0,1.9640538872734398e+24,0.0,1.8470653684342316e+23,1.4160335507011414e+24,2036460929194.0352,0.0,184706536843.4231,1416033550701.141,1644100474141.8616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945733594.70856,0.0,184706536843.4228,1416033550701.1394,-139585278542.5361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651354066837.0544,6.535764643448298e-64,17603610.033943594,5130680.788149537,0.0,0.0,0.0,0.0,1646804888642.4563,3.388670112333938e-63,473609.2246330983,26601040.35027852,0.0,0.0,0.0,0.0,531945767251.08844,62589821.10579337,184717875496.5273,1416085399913.9912,0.0,0.0,0.0,0.0,-1.39122480679337e+17,0.0,0.0,0.0,-144251.38643692306,0.0,0.0,0.0,-1644100474141.8616,0.0,0.0,0.0,1644567838905.9297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139585278542.5361,0.0,0.0,0.0,-140052787557.98993,0.0,0.0,0.0,-3.7865323450608574e-18,-58274.37828126835,-3.7865323450608567e-26,-0.0005827437828126834,1.9640537481509595e+24,0.0,1.8470653684342316e+23,1.4160335507011414e+24,2036460784942.6492,0.0,184706536843.4231,1416033550701.141,0.0,0.0,0.0,0.0,1644567838905.9297,0.0,0.0,0.0,531945733594.70856,0.0,184706536843.4228,1416033550701.1394,0.0,0.0,0.0,0.0,-140052787557.98993,0.0,0.0,0.0
