sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n
0.27,-1,-1,1,0.0,-28965.604777218756,0.0,-0.00028965604777218747,5.2135604273155555e+23,0.0,6.320762246744165e+23,2.611216459593162e+22,521356042731.55554,0.0,1260422771057.389,26112164595.931625,0.0,0.0,1164147802873.3623,0.0,0.0,0.0,0.0,0.0,521356042731.5535,0.0,262156604328.03534,26112164595.9323,0.0,0.0,-165881636144.00888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266264.10798332974,4.42432259515983e-59,1167543510701.0178,7648461.281755618,0.0,0.0,0.0,0.0,58873999.69130653,9.782324622607883e-57,1088321049811.8702,97.27392011523774,0.0,0.0,0.0,0.0,521402021374.3321,45012376.128728874,262156766977.03683,26114961365.166256,0.0,0.0,0.0,0.0,0.0,0.0,3.522882802888754e+16,0.0,0.0,0.0,70249.78208624572,0.0,0.0,0.0,-1164147802873.3623,0.0,0.0,0.0,1087618775743.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165881636144.00888,0.0,0.0,0.0,-89352538764.22523,0.0,-28965.604777217653,-5.048709793414476e-18,-0.00028965604777217647,-5.0487097934144756e-26,5.2135604273155555e+23,0.0,6.320762599032449e+23,2.611216459593162e+22,521356042731.55554,0.0,1260422841307.1716,26112164595.931625,0.0,0.0,0.0,0.0,0.0,0.0,1087618775743.3615,0.0,521356042731.5535,0.0,262156604328.03534,26112164595.9323,0.0,0.0,0.0,0.0,0.0,0.0,-89352538764.22523,0.0
0.3,-1,-1,1,0.0,-28938.132016283696,0.0,-0.00028938132016283696,5.213559805118504e+23,0.0,6.312163715778063e+23,2.611215712298167e+22,521355980511.8504,0.0,1258708138580.4436,26112157122.981674,0.0,0.0,1163818268644.7605,0.0,0.0,0.0,0.0,0.0,521355980511.8484,0.0,262156599518.10486,26112157122.982285,0.0,0.0,-167266729582.42233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283115.9207240157,4.704335758555859e-59,1167242375799.7876,7652163.332272278,0.0,0.0,0.0,0.0,58857148.92925747,9.779524490794227e-57,1088660355530.8055,98.94480972887125,0.0,0.0,0.0,0.0,521402021374.3319,45012376.12872888,262156766977.03632,26114961365.166218,0.0,0.0,0.0,0.0,0.0,0.0,2.336537743763095e+16,0.0,0.0,0.0,46592.883305981755,0.0,0.0,0.0,-1163818268644.7605,0.0,0.0,0.0,1087940715947.9867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167266729582.42233,0.0,0.0,0.0,-91389130292.76463,0.0,-28938.132016282852,-2.524354896707238e-18,-0.00028938132016282845,-2.5243548967072378e-26,5.213559805118504e+23,0.0,6.312163949431839e+23,2.611215712298167e+22,521355980511.8504,0.0,1258708185173.3271,26112157122.981674,0.0,0.0,0.0,0.0,0.0,0.0,1087940715947.9867,0.0,521355980511.8484,0.0,262156599518.10486,26112157122.982285,0.0,0.0,0.0,0.0,0.0,0.0,-91389130292.76463,0.0
0.32999999999999996,-1,-1,1,0.0,-28910.240299839304,0.0,-0.000289102402998393,5.2135592183650834e+23,0.0,6.30343370837841e+23,2.611214951624985e+22,521355921836.50836,0.0,1256967288396.7983,26112149516.249855,0.0,0.0,1163472192775.9382,0.0,0.0,0.0,0.0,0.0,521355921836.5064,0.0,262156594563.0285,26112149516.250404,0.0,0.0,-168661498942.16992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299753.578967502,4.9807903676273065e-59,1166924897806.8372,7656066.345057139,0.0,0.0,0.0,0.0,58840512.30775999,9.776759944526091e-57,1089017720602.2391,100.68745384601134,0.0,0.0,0.0,0.0,521402021374.3318,45012376.12872889,262156766977.03586,26114961365.16617,0.0,0.0,0.0,0.0,0.0,0.0,7.174046976228671e+16,0.0,0.0,0.0,143057.62211087346,0.0,0.0,0.0,-1163472192775.9382,0.0,0.0,0.0,1088280342746.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168661498942.16992,0.0,0.0,0.0,-93469505855.28061,0.0,-28910.240299838362,-5.048709793414476e-18,-0.0002891024029983836,-5.0487097934144756e-26,5.2135592183650834e+23,0.0,6.303434425783092e+23,2.611214951624985e+22,521355921836.50836,0.0,1256967431454.4175,26112149516.249855,0.0,0.0,0.0,0.0,0.0,0.0,1088280342746.671,0.0,521355921836.5064,0.0,262156594563.0285,26112149516.250404,0.0,0.0,0.0,0.0,0.0,0.0,-93469505855.28061,0.0
0.36,-1,-1,1,0.0,-28881.92502375742,0.0,-0.00028881925023757415,5.213558662828794e+23,0.0,6.294571483654587e+23,2.6112141779123005e+22,521355866282.8794,0.0,1255200072765.5054,26112141779.12301,0.0,0.0,1163110826604.0996,0.0,0.0,0.0,0.0,0.0,521355866282.8778,0.0,262156589460.8456,26112141779.12349,0.0,0.0,-170067343299.44003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316176.2962355498,5.25367336156378e-59,1166592356781.0227,7660154.571906695,0.0,0.0,0.0,0.0,58824090.613266036,9.774031114411609e-57,1089391650660.031,102.50470071069769,0.0,0.0,0.0,0.0,521402021374.3324,45012376.12872891,262156766977.03677,26114961365.16627,0.0,0.0,0.0,0.0,0.0,0.0,5.163674045121591e+16,0.0,0.0,0.0,102968.78912257403,0.0,0.0,0.0,-1163110826604.0996,0.0,0.0,0.0,1088636170978.7849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170067343299.44003,0.0,0.0,0.0,-95592584705.33704,0.0,-28881.925023756477,-2.524354896707238e-18,-0.0002888192502375647,-2.5243548967072378e-26,5.213558662828794e+23,0.0,6.294572000021992e+23,2.6112141779123005e+22,521355866282.8794,0.0,1255200175734.2944,26112141779.12301,0.0,0.0,0.0,0.0,0.0,0.0,1088636170978.7849,0.0,521355866282.8778,0.0,262156589460.8456,26112141779.12349,0.0,0.0,0.0,0.0,0.0,0.0,-95592584705.33704,0.0
0.39,-1,-1,1,0.0,-28853.1848032709,0.0,-0.00028853184803270896,5.2135581350136976e+23,0.0,6.285576205560784e+23,2.6112133913817582e+22,521355813501.36975,0.0,1253406324970.7256,26112133913.81759,0.0,0.0,1162735173926.7236,0.0,0.0,0.0,0.0,0.0,521355813501.3677,0.0,262156584210.0051,26112133913.817993,0.0,0.0,-171485433166.00455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332383.07359005994,5.52296814909716e-59,1166245780548.7944,7664415.367385624,0.0,0.0,0.0,0.0,58807884.84467424,9.771338166363458e-57,1089780938210.3312,104.3998829943084,0.0,0.0,0.0,0.0,521402021374.3323,45012376.12872891,262156766977.03677,26114961365.16626,0.0,0.0,0.0,0.0,0.0,0.0,3.759773645487764e+16,0.0,0.0,0.0,74973.6207723245,0.0,0.0,0.0,-1162735173926.7236,0.0,0.0,0.0,1089007003196.4392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171485433166.00455,0.0,0.0,0.0,-97757187462.099,0.0,-28853.18480326982,-2.524354896707238e-18,-0.0002885318480326982,-2.5243548967072378e-26,5.2135581350136976e+23,0.0,6.285576581538147e+23,2.6112133913817582e+22,521355813501.36975,0.0,1253406399944.346,26112133913.81759,0.0,0.0,0.0,0.0,0.0,0.0,1089007003196.4392,0.0,521355813501.3677,0.0,262156584210.0051,26112133913.817993,0.0,0.0,0.0,0.0,0.0,0.0,-97757187462.099,0.0
0.42,-1,-1,1,0.0,-28824.0150175326,0.0,-0.000288240150175326,5.213557631861109e+23,0.0,6.276446439862323e+23,2.6112125921809266e+22,521355763186.1109,0.0,1251585759011.82,26112125921.80927,0.0,0.0,1162346084185.8557,0.0,0.0,0.0,0.0,0.0,521355763186.10925,0.0,262156578808.1814,26112125921.80964,0.0,0.0,-172916903982.2183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348377.1303966463,5.78872823083635e-59,1165886041855.8408,7668837.99352789,0.0,0.0,0.0,0.0,58791891.782841384,9.768680565375523e-57,1090184552721.3119,106.3767238509802,0.0,0.0,0.0,0.0,521402021374.33234,45012376.12872891,262156766977.03708,26114961365.166344,0.0,0.0,0.0,0.0,0.0,0.0,2.768284174201572e+16,0.0,0.0,0.0,55202.33594799042,0.0,0.0,0.0,-1162346084185.8557,0.0,0.0,0.0,1089391815119.4816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172916903982.2183,0.0,0.0,0.0,-99962579713.50777,0.0,-28824.01501753165,-2.524354896707238e-18,-0.00028824015017531646,-2.5243548967072378e-26,5.213557631861109e+23,0.0,6.276446716690741e+23,2.6112125921809266e+22,521355763186.1109,0.0,1251585814214.1558,26112125921.80927,0.0,0.0,0.0,0.0,0.0,0.0,1089391815119.4816,0.0,521355763186.10925,0.0,262156578808.1814,26112125921.80964,0.0,0.0,0.0,0.0,0.0,0.0,-99962579713.50777,0.0
0.44999999999999996,-1,-1,1,0.0,-28794.40983350505,0.0,-0.00028794409833505044,5.2135571507261445e+23,0.0,6.267180369162389e+23,2.6112117803864467e+22,521355715072.61444,0.0,1249738012481.8125,26112117803.86447,0.0,0.0,1161944262062.8794,0.0,0.0,0.0,0.0,0.0,521355715072.61285,0.0,262156573252.6482,26112117803.864773,0.0,0.0,-174362822833.71487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364163.48033673357,6.051036921694666e-59,1165513867281.8105,7673413.50976743,0.0,0.0,0.0,0.0,58776106.41441959,9.766057478298591e-57,1090601630099.2906,108.43937954470815,0.0,0.0,0.0,0.0,521402021374.3317,45012376.12872887,262156766977.03595,26114961365.166195,0.0,0.0,0.0,0.0,0.0,0.0,2.0602090463492664e+16,0.0,0.0,0.0,41082.61462444067,0.0,0.0,0.0,-1161944262062.8794,0.0,0.0,0.0,1089789746864.6288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174362822833.71487,0.0,0.0,0.0,-102208266552.84937,0.0,-28794.409833504065,-5.048709793414476e-18,-0.0002879440983350406,-5.0487097934144756e-26,5.2135571507261445e+23,0.0,6.267180575183304e+23,2.6112117803864467e+22,521355715072.61444,0.0,1249738053564.429,26112117803.86447,0.0,0.0,0.0,0.0,0.0,0.0,1089789746864.6288,0.0,521355715072.61285,0.0,262156573252.6482,26112117803.864773,0.0,0.0,0.0,0.0,0.0,0.0,-102208266552.84937,0.0
0.48,-1,-1,1,0.0,-28764.364158795106,0.0,-0.00028764364158795103,5.21355668934995e+23,0.0,6.257775995683085e+23,2.6112109560075454e+22,521355668934.995,0.0,1247862687003.948,26112109560.07546,0.0,0.0,1161530278086.4854,0.0,0.0,0.0,0.0,0.0,521355668934.9931,0.0,262156567540.67865,26112109560.075703,0.0,0.0,-175824158623.21692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379746.98782112665,6.30997505585784e-59,1165129847238.539,7678134.649516821,0.0,0.0,0.0,0.0,58760523.87532119,9.763468096790791e-57,1091031460894.6864,110.59248662827498,0.0,0.0,0.0,0.0,521402021374.3321,45012376.12872888,262156766977.03683,26114961365.166275,0.0,0.0,0.0,0.0,0.0,0.0,9.133208556868152e+16,0.0,0.0,0.0,182125.24990672618,0.0,0.0,0.0,-1161530278086.4854,0.0,0.0,0.0,1090200092868.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175824158623.21692,0.0,0.0,0.0,-104493791279.77792,0.0,-28764.364158794047,-5.048709793414476e-18,-0.0002876436415879404,-5.0487097934144756e-26,5.21355668934995e+23,0.0,6.257776909003949e+23,2.6112109560075454e+22,521355668934.995,0.0,1247862869129.1995,26112109560.07546,0.0,0.0,0.0,0.0,0.0,0.0,1090200092868.2974,0.0,521355668934.9931,0.0,262156567540.67865,26112109560.075703,0.0,0.0,0.0,0.0,0.0,0.0,-104493791279.77792,0.0
0.51,-1,-1,1,0.0,-28733.8660737563,0.0,-0.00028733866073756296,5.2135562456395915e+23,0.0,6.248230493251521e+23,2.6112101190173047e+22,521355624563.95917,0.0,1245959219011.2825,26112101190.173054,0.0,0.0,1161104635831.4258,0.0,0.0,0.0,0.0,0.0,521355624563.9574,0.0,262156561668.02075,26112101190.17326,0.0,0.0,-177301978488.16397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395137.59492787905,6.565707838479565e-59,1164734507194.6072,7682994.94375665,0.0,0.0,0.0,0.0,58745134.224105366,9.760910768800453e-57,1091473410078.9891,112.84108151651041,0.0,0.0,0.0,0.0,521402021374.3323,45012376.12872891,262156766977.03644,26114961365.166256,0.0,0.0,0.0,0.0,0.0,0.0,7.265307028820184e+16,0.0,0.0,0.0,144877.4382008314,0.0,0.0,0.0,-1161104635831.4258,0.0,0.0,0.0,1090622215880.5857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177301978488.16397,0.0,0.0,0.0,-106819413659.88608,0.0,-28733.86607375538,-2.524354896707238e-18,-0.00028733866073755375,-2.5243548967072378e-26,5.2135562456395915e+23,0.0,6.248231219782224e+23,2.6112101190173047e+22,521355624563.95917,0.0,1245959363888.7207,26112101190.173054,0.0,0.0,0.0,0.0,0.0,0.0,1090622215880.5857,0.0,521355624563.9574,0.0,262156561668.02075,26112101190.17326,0.0,0.0,0.0,0.0,0.0,0.0,-106819413659.88608,0.0
0.54,-1,-1,1,0.0,-28702.909006490652,0.0,-0.0002870290900649065,5.213555817885671e+23,0.0,6.238541299269762e+23,2.6112092693196647e+22,521355581788.5671,0.0,1244027097496.335,26112092693.19665,0.0,0.0,1160667708227.0195,0.0,0.0,0.0,0.0,0.0,521355581788.5658,0.0,262156555631.33984,26112092693.19681,0.0,0.0,-178797166362.02332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410341.03922420694,6.818330611362307e-59,1164328238217.3474,7687989.575200135,0.0,0.0,0.0,0.0,58729931.72358036,9.758384540909509e-57,1091926994314.86,115.1908080843048,0.0,0.0,0.0,0.0,521402021374.33203,45012376.12872889,262156766977.03665,26114961365.166267,0.0,0.0,0.0,0.0,0.0,0.0,5.825589775727697e+16,0.0,0.0,0.0,116168.0462186113,0.0,0.0,0.0,-1160667708227.0195,0.0,0.0,0.0,1091055633904.8075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178797166362.02332,0.0,0.0,0.0,-109184975871.76532,0.0,-28702.90900648972,-5.048709793414476e-18,-0.00028702909006489717,-5.0487097934144756e-26,5.213555817885671e+23,0.0,6.238541881828747e+23,2.6112092693196647e+22,521355581788.5671,0.0,1244027213664.3826,26112092693.19665,0.0,0.0,0.0,0.0,0.0,0.0,1091055633904.8075,0.0,521355581788.5658,0.0,262156555631.33984,26112092693.19681,0.0,0.0,0.0,0.0,0.0,0.0,-109184975871.76532,0.0
0.57,-1,-1,1,0.0,-28671.48321829643,0.0,-0.0002867148321829643,5.213555404535869e+23,0.0,6.228705372146682e+23,2.6112084067813924e+22,521355540453.5869,0.0,1242065715935.6255,26112084067.81393,0.0,0.0,1160219805897.2268,0.0,0.0,0.0,0.0,0.0,521355540453.58527,0.0,262156549426.51697,26112084067.81405,0.0,0.0,-180310639388.11945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425365.0287009317,7.067971456784721e-59,1163911369747.625,7693114.483254572,0.0,0.0,0.0,0.0,58714908.66625144,9.755888132295082e-57,1092391800073.2511,117.64783907183212,0.0,0.0,0.0,0.0,521402021374.3321,45012376.1287289,262156766977.03677,26114961365.166283,0.0,0.0,0.0,0.0,0.0,0.0,4.706811245207122e+16,0.0,0.0,0.0,93858.49112714082,0.0,0.0,0.0,-1160219805897.2268,0.0,0.0,0.0,1091499931758.2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180310639388.11945,0.0,0.0,0.0,-111590671390.6417,0.0,-28671.48321829544,-5.048709793414476e-18,-0.00028671483218295436,-5.0487097934144756e-26,5.213555404535869e+23,0.0,6.228705842827805e+23,2.6112084067813924e+22,521355540453.5869,0.0,1242065809794.1165,26112084067.81393,0.0,0.0,0.0,0.0,0.0,0.0,1091499931758.2417,0.0,521355540453.58527,0.0,262156549426.51697,26112084067.81405,0.0,0.0,0.0,0.0,0.0,0.0,-111590671390.6417,0.0
0.6,-1,-1,1,0.0,-28639.578115792836,0.0,-0.0002863957811579283,5.213555004214802e+23,0.0,6.218719401123955e+23,2.6112075312278865e+22,521355500421.48016,0.0,1240074414131.0613,26112075312.27887,0.0,0.0,1159761171653.6611,0.0,0.0,0.0,0.0,0.0,521355500421.47864,0.0,262156543049.1078,26112075312.27895,0.0,0.0,-181843300571.70856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440217.37542391976,7.314760185942708e-59,1163484163122.5354,7698366.444035873,0.0,0.0,0.0,0.0,58700057.240554355,9.753420244845131e-57,1092867490522.6748,120.2189600445252,0.0,0.0,0.0,0.0,521402021374.33203,45012376.12872891,262156766977.03665,26114961365.16626,0.0,0.0,0.0,0.0,0.0,0.0,3.830532772098295e+16,0.0,0.0,0.0,76384.62803629786,0.0,0.0,0.0,-1159761171653.6611,0.0,0.0,0.0,1091954769858.8899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181843300571.70856,0.0,0.0,0.0,-114036822392.30983,0.0,-28639.578115791865,-5.048709793414476e-18,-0.0002863957811579186,-5.0487097934144756e-26,5.213555004214802e+23,0.0,6.218719784177229e+23,2.6112075312278865e+22,521355500421.48016,0.0,1240074490515.6887,26112075312.27887,0.0,0.0,0.0,0.0,0.0,0.0,1091954769858.8899,0.0,521355500421.47864,0.0,262156543049.1078,26112075312.27895,0.0,0.0,0.0,0.0,0.0,0.0,-114036822392.30983,0.0
0.63,-1,-1,1,0.0,-28607.182258026394,0.0,-0.0002860718225802639,5.213554615697829e+23,0.0,6.208579808956192e+23,2.6112066424456754e+22,521355461569.7829,0.0,1238052478744.381,26112066424.45676,0.0,0.0,1159291988542.1448,0.0,0.0,0.0,0.0,0.0,521355461569.781,0.0,262156536494.33945,26112066424.45682,0.0,0.0,-183396046292.10297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454905.89767665527,7.558826712965253e-59,1163046819775.7573,7703742.970040084,0.0,0.0,0.0,0.0,58685369.62870618,9.750979579418272e-57,1093353796011.1226,122.91162983157906,0.0,0.0,0.0,0.0,521402021374.3321,45012376.1287289,262156766977.0364,26114961365.16619,0.0,0.0,0.0,0.0,0.0,0.0,3.1389900125706916e+16,0.0,0.0,0.0,62594.5785574168,0.0,0.0,0.0,-1159291988542.1448,0.0,0.0,0.0,1092419874790.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183396046292.10297,0.0,0.0,0.0,-116523869945.9001,0.0,-28607.182258025485,-5.048709793414476e-18,-0.00028607182258025477,-5.0487097934144756e-26,5.213554615697829e+23,0.0,6.208580122855197e+23,2.6112066424456754e+22,521355461569.7829,0.0,1238052541338.9604,26112066424.45676,0.0,0.0,0.0,0.0,0.0,0.0,1092419874790.52,0.0,521355461569.781,0.0,262156536494.33945,26112066424.45682,0.0,0.0,0.0,0.0,0.0,0.0,-116523869945.9001,0.0
0.6599999999999999,-1,-1,1,0.0,-28574.28334985395,0.0,-0.00028574283349853946,5.213554237889129e+23,0.0,6.198282750166704e+23,2.611205740184229e+22,521355423788.9129,0.0,1235999142949.3396,26112057401.842297,0.0,0.0,1158812386396.6519,0.0,0.0,0.0,0.0,0.0,521355423788.9116,0.0,262156529757.10657,26112057401.84233,0.0,0.0,-184969773204.4188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469438.35557714367,7.800299985150667e-59,1162599487932.8774,7709242.228382052,0.0,0.0,0.0,0.0,58670838.071085155,9.748564846541456e-57,1093850506258.0793,125.73405128942161,0.0,0.0,0.0,0.0,521402021374.3323,45012376.128728904,262156766977.03665,26114961365.166252,0.0,0.0,0.0,0.0,0.0,0.0,2.589289622048962e+16,0.0,0.0,0.0,51633.00679714978,0.0,0.0,0.0,-1158812386396.6519,0.0,0.0,0.0,1092895031556.4413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184969773204.4188,0.0,0.0,0.0,-119052366731.20183,0.0,-28574.28334985303,-5.048709793414476e-18,-0.00028574283349853025,-5.0487097934144756e-26,5.213554237889129e+23,0.0,6.198283009095668e+23,2.611205740184229e+22,521355423788.9129,0.0,1235999194582.3467,26112057401.842297,0.0,0.0,0.0,0.0,0.0,0.0,1092895031556.4413,0.0,521355423788.9116,0.0,262156529757.10657,26112057401.84233,0.0,0.0,0.0,0.0,0.0,0.0,-119052366731.20183,0.0
0.69,-1,-1,1,0.0,-28540.86822277542,0.0,-0.0002854086822277542,5.21355386980333e+23,0.0,6.18782410527956e+23,2.6112048241571145e+22,521355386980.333,0.0,1233913585281.5205,26112048241.571148,0.0,0.0,1158322447148.8381,0.0,0.0,0.0,0.0,0.0,521355386980.3311,0.0,262156522831.9599,26112048241.571136,0.0,0.0,-186565384699.2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483822.4111385703,8.039307319364144e-59,1162142268053.5583,7714862.974326494,0.0,0.0,0.0,0.0,58656454.90616657,9.746174773045942e-57,1094357463968.6035,128.6952539319693,0.0,0.0,0.0,0.0,521402021374.3323,45012376.128728904,262156766977.0365,26114961365.166237,0.0,0.0,0.0,0.0,0.0,0.0,2.1493213024152e+16,0.0,0.0,0.0,42859.60151844472,0.0,0.0,0.0,-1158322447148.8381,0.0,0.0,0.0,1093380077237.1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186565384699.2783,0.0,0.0,0.0,-121622971928.0018,0.0,-28540.868222774407,-5.048709793414476e-18,-0.00028540868222774404,-5.0487097934144756e-26,5.21355386980333e+23,0.0,6.187824320211691e+23,2.6112048241571145e+22,521355386980.333,0.0,1233913628141.122,26112048241.571148,0.0,0.0,0.0,0.0,0.0,0.0,1093380077237.1631,0.0,521355386980.3311,0.0,262156522831.9599,26112048241.571136,0.0,0.0,0.0,0.0,0.0,0.0,-121622971928.0018,0.0
0.72,-1,-1,1,0.0,-28506.922804058377,0.0,-0.00028506922804058375,5.213553510550008e+23,0.0,6.177199471320851e+23,2.611203894042639e+22,521355351055.0008,0.0,1231794927744.195,26112038940.426395,0.0,0.0,1157822209077.52,0.0,0.0,0.0,0.0,0.0,521355351054.9992,0.0,262156515713.09418,26112038940.42638,0.0,0.0,-188183797046.41937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498065.60626331187,8.275974036413489e-59,1161675217207.5059,7720604.497624316,0.0,0.0,0.0,0.0,58642212.592528634,9.743808105723558e-57,1094874559654.42,131.80519020794566,0.0,0.0,0.0,0.0,521402021374.33264,45012376.12872891,262156766977.0365,26114961365.16624,0.0,0.0,0.0,0.0,0.0,0.0,1.7948624709108834e+16,0.0,0.0,0.0,35791.340362749994,0.0,0.0,0.0,-1157822209077.52,0.0,0.0,0.0,1093874895839.1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188183797046.41937,0.0,0.0,0.0,-124236448016.69862,0.0,-28506.92280405742,-2.524354896707238e-18,-0.00028506922804057415,-2.5243548967072378e-26,5.213553510550008e+23,0.0,6.1771996508071e+23,2.611203894042639e+22,521355351055.0008,0.0,1231794963535.5356,26112038940.426395,0.0,0.0,0.0,0.0,0.0,0.0,1093874895839.1387,0.0,521355351054.9992,0.0,262156515713.09418,26112038940.42638,0.0,0.0,0.0,0.0,0.0,0.0,-124236448016.69862,0.0
