sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p
0.5,-1,-1,1,-43734.39632694405,0.0,-0.0004373439632694404,0.0,9.422412767498147e+23,1.5180107866292077e+23,0.0,1.416035076393097e+24,1161850410794.1301,151801078662.92075,0.0,1416035076393.0967,849735101095.7965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006067287.9144,151801078662.9202,0.0,1416035076393.094,-271890757589.58075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852547306395.4532,22361619.94049991,8.579943660984402e-66,67350.48239760657,0.0,0.0,0.0,0.0,786935185111.3337,9.564912643858609,7.998693769618382e-64,6279053.455769759,0.0,0.0,0.0,0.0,584006454764.8234,151809244614.6079,62589821.10579341,1416085399913.9956,0.0,0.0,0.0,0.0,11233387854862.71,0.0,0.0,0.0,13.85156500339508,0.0,0.0,0.0,-849735101095.7965,0.0,0.0,0.0,786267580948.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271890757589.58075,0.0,0.0,0.0,-208423237428.93054,0.0,0.0,0.0,-2.524354896707238e-18,-43734.39632694282,-2.5243548967072378e-26,-0.0004373439632694281,9.42241276761048e+23,1.5180107866292077e+23,0.0,1.416035076393097e+24,1161850410807.9814,151801078662.92075,0.0,1416035076393.0967,0.0,0.0,0.0,0.0,786267580948.9976,0.0,0.0,0.0,584006067287.9144,151801078662.9202,0.0,1416035076393.094,0.0,0.0,0.0,0.0,-208423237428.93054,0.0,0.0,0.0
0.52,-1,-1,1,-43708.51841236945,0.0,-0.0004370851841236944,0.0,9.409314361113232e+23,1.5180105496799996e+23,0.0,1.4160350540833015e+24,1160235284263.9534,151801054967.99994,0.0,1416035054083.3013,849033661972.8456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006061752.4589,151801054967.99945,0.0,1416035054083.2996,-272804439461.35092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851855375535.2096,22378258.62152235,8.68318248153487e-66,68160.8906011497,0.0,0.0,0.0,0.0,787675375709.0775,9.892247011231285,7.997661381368179e-64,6278243.053126039,0.0,0.0,0.0,0.0,584006454764.8231,151809244614.6079,62589821.10579342,1416085399913.9954,0.0,0.0,0.0,0.0,11619183598909.443,0.0,0.0,0.0,14.327278554439545,0.0,0.0,0.0,-849033661972.8456,0.0,0.0,0.0,787000179980.7567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272804439461.35092,0.0,0.0,0.0,-210770957454.9349,0.0,0.0,0.0,-1.262177448353619e-18,-43708.51841236808,-1.2621774483536189e-26,-0.00043708518412368075,9.409314361229416e+23,1.5180105496799996e+23,0.0,1.4160350540833015e+24,1160235284278.2798,151801054967.99994,0.0,1416035054083.3013,0.0,0.0,0.0,0.0,787000179980.7567,0.0,0.0,0.0,584006061752.4589,151801054967.99945,0.0,1416035054083.2996,0.0,0.0,0.0,0.0,-210770957454.9349,0.0,0.0,0.0
0.54,-1,-1,1,-43682.24290978562,0.0,-0.00043682242909785616,0.0,9.396014709029818e+23,1.518010308854704e+23,0.0,1.416035031690895e+24,1158595342709.935,151801030885.47037,0.0,1416035031690.8945,848321029800.5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006056116.9991,151801030885.46988,0.0,1416035031690.8916,-273731743207.5877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851152393368.9808,22395163.17034794,8.78713133729253e-66,68976.87259235574,0.0,0.0,0.0,0.0,788426262081.0862,10.260413553566751,7.996621892765617e-64,6277427.076731446,0.0,0.0,0.0,0.0,584006454764.8224,151809244614.60736,62589821.10579341,1416085399913.9946,0.0,0.0,0.0,0.0,12161526953088.66,0.0,0.0,0.0,14.996026426553726,0.0,0.0,0.0,-848321029800.5232,0.0,0.0,0.0,787743360334.8685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273731743207.5877,0.0,0.0,0.0,-213154073726.9364,0.0,0.0,0.0,-2.524354896707238e-18,-43682.24290978412,-2.5243548967072378e-26,-0.00043682242909784115,9.39601470915143e+23,1.518010308854704e+23,0.0,1.416035031690895e+24,1158595342724.9307,151801030885.47037,0.0,1416035031690.8945,0.0,0.0,0.0,0.0,787743360334.8685,0.0,0.0,0.0,584006056116.9991,151801030885.46988,0.0,1416035031690.8916,0.0,0.0,0.0,0.0,-213154073726.9364,0.0,0.0,0.0
0.56,-1,-1,1,-43655.552923289666,0.0,-0.0004365555292328966,0.0,9.382505259176416e+23,1.5180100639870928e+23,0.0,1.4160350092042495e+24,1156929531600.9248,151801006398.70926,0.0,1416035009204.2493,847596750461.0851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006050377.3096,151801006398.70868,0.0,1416035009204.2466,-274673269237.47034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850437912029.3407,22412344.33219927,8.891835120214169e-66,69798.7807673754,0.0,0.0,0.0,0.0,789188270613.1902,10.685567597094897,7.995574854891059e-64,6276605.174192183,0.0,0.0,0.0,0.0,584006454764.8223,151809244614.60754,62589821.10579342,1416085399913.9941,0.0,0.0,0.0,0.0,12840829952537.518,0.0,0.0,0.0,15.833655267953873,0.0,0.0,0.0,-847596750461.0851,0.0,0.0,0.0,788497543625.7754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274673269237.47034,0.0,0.0,0.0,-215574062386.32623,0.0,0.0,0.0,-1.262177448353619e-18,-43655.552923288225,-1.2621774483536189e-26,-0.0004365555292328822,9.382505259304822e+23,1.5180100639870928e+23,0.0,1.4160350092042495e+24,1156929531616.7583,151801006398.70926,0.0,1416035009204.2493,0.0,0.0,0.0,0.0,788497543625.7754,0.0,0.0,0.0,584006050377.3096,151801006398.70868,0.0,1416035009204.2466,0.0,0.0,0.0,0.0,-215574062386.32623,0.0,0.0,0.0
0.58,-1,-1,1,-43628.430300946195,0.0,-0.00043628430300946187,0.0,9.368776823722622e+23,1.518009814898603e+23,0.0,1.4160349866111764e+24,1155236718012.1833,151800981489.86026,0.0,1416034986611.176,846860335370.9742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006044528.8466,151800981489.85986,0.0,1416034986611.1733,-275629661887.6377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849711449639.7516,22429813.65821676,8.997341758017657e-66,70626.99135282567,0.0,0.0,0.0,0.0,789961860313.1981,11.193411255375887,7.994519788467359e-64,6275776.969284188,0.0,0.0,0.0,0.0,584006454764.8229,151809244614.60785,62589821.10579339,1416085399913.995,0.0,0.0,0.0,0.0,13633025284705.812,0.0,0.0,0.0,16.810488373041153,0.0,0.0,0.0,-846860335370.9742,0.0,0.0,0.0,789263183731.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275629661887.6377,0.0,0.0,0.0,-218032510231.51968,0.0,0.0,0.0,-2.524354896707238e-18,-43628.430300944565,-2.5243548967072378e-26,-0.00043628430300944555,9.368776823858947e+23,1.518009814898603e+23,0.0,1.4160349866111764e+24,1155236718028.9934,151800981489.86026,0.0,1416034986611.176,0.0,0.0,0.0,0.0,789263183731.667,0.0,0.0,0.0,584006044528.8466,151800981489.85986,0.0,1416034986611.1733,0.0,0.0,0.0,0.0,-218032510231.51968,0.0,0.0,0.0
0.6,-1,-1,1,-43600.85549795964,0.0,-0.0004360085549795963,0.0,9.354819509822185e+23,1.5180095613970458e+23,0.0,1.4160349638988337e+24,1153515682085.5105,151800956139.70456,0.0,1416034963898.8335,846111257840.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006038566.7129,151800956139.70407,0.0,1416034963898.8313,-276601614321.54425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848972486724.8766,22447583.587176587,9.103702559548646e-66,71461.90711686919,0.0,0.0,0.0,0.0,790747526243.5538,11.825290933463029,7.99345618040601e-64,6274942.059242019,0.0,0.0,0.0,0.0,584006454764.8225,151809244614.60776,62589821.10579341,1416085399913.995,0.0,0.0,0.0,0.0,14509480585423.586,0.0,0.0,0.0,17.89122000336647,0.0,0.0,0.0,-846111257840.342,0.0,0.0,0.0,790040770188.3541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276601614321.54425,0.0,0.0,0.0,-220531126651.66513,0.0,0.0,0.0,-2.524354896707238e-18,-43600.85549795801,-2.5243548967072378e-26,-0.00043600855497957997,9.354819509967283e+23,1.5180095613970458e+23,0.0,1.4160349638988337e+24,1153515682103.402,151800956139.70456,0.0,1416034963898.8335,0.0,0.0,0.0,0.0,790040770188.3541,0.0,0.0,0.0,584006038566.7129,151800956139.70407,0.0,1416034963898.8313,0.0,0.0,0.0,0.0,-220531126651.66513,0.0,0.0,0.0
0.62,-1,-1,1,-43572.8074207675,0.0,-0.00043572807420767497,0.0,9.340622640698146e+23,1.518009303275096e+23,0.0,1.4160349410536565e+24,1151765107298.4824,151800930327.50958,0.0,1416034941053.6562,845348948885.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006032485.6279,151800930327.50912,0.0,1416034941053.6533,-277589874072.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848220462080.9808,22465667.536317088,9.210972608344375e-66,72303.9604586383,0.0,0.0,0.0,0.0,791545803473.0858,12.648252304306917,7.992383479871614e-64,6274100.011669472,0.0,0.0,0.0,0.0,584006454764.8231,151809244614.60785,62589821.105793424,1416085399913.9958,0.0,0.0,0.0,0.0,15454415189138.686,0.0,0.0,0.0,19.05639147758484,0.0,0.0,0.0,-845348948885.7808,0.0,0.0,0.0,790830832096.9308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277589874072.927,0.0,0.0,0.0,-223071757265.0208,0.0,0.0,0.0,-2.524354896707238e-18,-43572.80742076621,-2.5243548967072378e-26,-0.00043572807420766196,9.340622640852698e+23,1.518009303275096e+23,0.0,1.4160349410536565e+24,1151765107317.5398,151800930327.50958,0.0,1416034941053.6562,0.0,0.0,0.0,0.0,790830832096.9308,0.0,0.0,0.0,584006032485.6279,151800930327.50912,0.0,1416034941053.6533,0.0,0.0,0.0,0.0,-223071757265.0208,0.0,0.0,0.0
0.64,-1,-1,1,-43544.26324858709,0.0,-0.0004354426324858709,0.0,9.326174665316265e+23,1.5180090403085173e+23,0.0,1.4160349180612468e+24,1149983569326.5432,151800904030.85168,0.0,1416034918061.2463,844572792407.3973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006026279.871,151800904030.85123,0.0,1416034918061.2441,-278595249360.72675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847454768018.8992,22484080.00068285,9.319211213261481e-66,73153.61694560117,0.0,0.0,0.0,0.0,792357271631.359,13.771630633368314,7.99130109377559e-64,6273250.361002233,0.0,0.0,0.0,0.0,584006454764.8229,151809244614.60767,62589821.10579341,1416085399913.9954,0.0,0.0,0.0,0.0,16458531814354.355,0.0,0.0,0.0,20.294538587331772,0.0,0.0,0.0,-844572792407.3973,0.0,0.0,0.0,791633942627.7177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278595249360.72675,0.0,0.0,0.0,-225656399560.7514,0.0,0.0,0.0,-2.524354896707238e-18,-43544.263248585725,-2.5243548967072378e-26,-0.0004354426324858572,9.326174665480857e+23,1.5180090403085173e+23,0.0,1.4160349180612468e+24,1149983569346.8386,151800904030.85168,0.0,1416034918061.2463,0.0,0.0,0.0,0.0,791633942627.7177,0.0,0.0,0.0,584006026279.871,151800904030.85123,0.0,1416034918061.2441,0.0,0.0,0.0,0.0,-225656399560.7514,0.0,0.0,0.0
0.66,-1,-1,1,-43515.19822756108,0.0,-0.0004351519822756107,0.0,9.311463054189629e+23,1.5180087722541916e+23,0.0,1.4160348949062612e+24,1148169523194.9744,151800877225.41913,0.0,1416034894906.261,843782119625.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006019943.2416,151800877225.41876,0.0,1416034894906.2573,-279618616373.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846674744876.4188,22502836.659217924,9.42848242836269e-66,74011.37939464426,0.0,0.0,0.0,0.0,793182560163.6172,15.374437166588223,7.990208381577271e-64,6272392.60442678,0.0,0.0,0.0,0.0,584006454764.8234,151809244614.60797,62589821.1057934,1416085399913.9956,0.0,0.0,0.0,0.0,17512909517963.871,0.0,0.0,0.0,21.59466117620468,0.0,0.0,0.0,-843782119625.0988,0.0,0.0,0.0,792450724217.1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279618616373.3662,0.0,0.0,0.0,-228287220943.8164,0.0,0.0,0.0,-2.524354896707238e-18,-43515.198227559704,-2.5243548967072378e-26,-0.00043515198227559696,9.311463054364755e+23,1.5180087722541916e+23,0.0,1.4160348949062612e+24,1148169523216.5686,151800877225.41913,0.0,1416034894906.261,0.0,0.0,0.0,0.0,792450724217.1439,0.0,0.0,0.0,584006019943.2416,151800877225.41876,0.0,1416034894906.2573,0.0,0.0,0.0,0.0,-228287220943.8164,0.0,0.0,0.0
0.68,-1,-1,1,-43485.58543051171,0.0,-0.000434855854305117,0.0,9.296474177774475e+23,1.5180084988477405e+23,0.0,1.4160348715722805e+24,1146321288284.2346,151800849884.77402,0.0,1416034871572.28,842976202645.4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006013468.986,151800849884.77356,0.0,1416034871572.2786,-280660927830.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845879674674.5203,22521954.48380489,9.538855660027177e-66,74877.79263780426,0.0,0.0,0.0,0.0,794022354405.7542,17.75058446137268,7.989104649212845e-64,6271526.197114804,0.0,0.0,0.0,0.0,584006454764.823,151809244614.60767,62589821.10579341,1416085399913.9946,0.0,0.0,0.0,0.0,18633848554672.86,0.0,0.0,0.0,22.976858615875244,0.0,0.0,0.0,-842976202645.4056,0.0,0.0,0.0,793281854575.1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280660927830.158,0.0,0.0,0.0,-230966579736.90164,0.0,0.0,0.0,0.0,-43485.585430510386,0.0,-0.0004348558543051038,9.296474177960809e+23,1.5180084988477405e+23,0.0,1.4160348715722805e+24,1146321288307.211,151800849884.77402,0.0,1416034871572.28,0.0,0.0,0.0,0.0,793281854575.1267,0.0,0.0,0.0,584006013468.986,151800849884.77356,0.0,1416034871572.2786,0.0,0.0,0.0,0.0,-230966579736.90164,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-43455.3954718766,0.0,-0.00043455395471876597,0.0,9.281193162181096e+23,1.5180082198008517e+23,0.0,1.4160348480416523e+24,1144437030538.0913,151800821980.08514,0.0,1416034848041.6519,842154246996.7318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006006849.7391,151800821980.08478,0.0,1416034848041.6501,-281723223308.38025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845068773760.4265,22541451.84385211,9.650406389036099e-66,75753.44919058881,0.0,0.0,0.0,0.0,794877402628.725,21.383591785328694,7.987989141874466e-64,6270650.546554784,0.0,0.0,0.0,0.0,584006454764.823,151809244614.60776,62589821.105793424,1416085399913.995,0.0,0.0,0.0,0.0,19824469625565.566,0.0,0.0,0.0,24.444978952407837,0.0,0.0,0.0,-842154246996.7318,0.0,0.0,0.0,794128073649.7054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281723223308.38025,0.0,0.0,0.0,-233697049936.90878,0.0,0.0,0.0,-1.262177448353619e-18,-43455.39547187528,-1.2621774483536189e-26,-0.00043455395471875274,9.281193162379334e+23,1.5180082198008517e+23,0.0,1.4160348480416523e+24,1144437030562.5354,151800821980.08514,0.0,1416034848041.6519,0.0,0.0,0.0,0.0,794128073649.7054,0.0,0.0,0.0,584006006849.7391,151800821980.08478,0.0,1416034848041.6501,0.0,0.0,0.0,0.0,-233697049936.90878,0.0,0.0,0.0
0.72,-1,-1,1,-43424.59616151572,0.0,-0.0004342459616151571,0.0,9.265603713943351e+23,1.5180079347980644e+23,0.0,1.4160348242953048e+24,1142514740856.455,151800793479.8064,0.0,1416034824295.3044,841315382926.4226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006000077.4258,151800793479.806,0.0,1416034824295.3018,-282806642147.3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844241184239.1656,22561348.592712644,9.76321705222728e-66,76638.99617287885,0.0,0.0,0.0,0.0,795748524241.3464,27.070010807891435,7.986861035193734e-64,6269765.005631209,0.0,0.0,0.0,0.0,584006454764.824,151809244614.6081,62589821.10579342,1416085399913.997,0.0,0.0,0.0,0.0,21094437770467.87,0.0,0.0,0.0,26.010939866304398,0.0,0.0,0.0,-841315382926.4226,0.0,0.0,0.0,794990191733.9595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282806642147.3939,0.0,0.0,0.0,-236481450928.9192,0.0,0.0,0.0,-2.524354896707238e-18,-43424.59616151428,-2.5243548967072378e-26,-0.0004342459616151427,9.265603714154305e+23,1.5180079347980644e+23,0.0,1.4160348242953048e+24,1142514740882.4673,151800793479.8064,0.0,1416034824295.3044,0.0,0.0,0.0,0.0,794990191733.9595,0.0,0.0,0.0,584006000077.4258,151800793479.806,0.0,1416034824295.3018,0.0,0.0,0.0,0.0,-236481450928.9192,0.0,0.0,0.0
0.74,-1,-1,1,-43393.15207023744,0.0,-0.0004339315207023743,0.0,9.24968790010345e+23,1.518007643493001e+23,0.0,1.4160348003124885e+24,1140552207978.2737,151800764349.30008,0.0,1416034800312.488,840458655196.5886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584005993143.1577,151800764349.29965,0.0,1416034800312.485,-283912440361.47217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843395963945.6355,22581666.111183036,9.87737815895356e-66,77535.1440730087,0.0,0.0,0.0,0.0,796636619387.5198,36.12336300846804,7.985719424077047e-64,6268868.863860563,0.0,0.0,0.0,0.0,584006454764.8226,151809244614.60788,62589821.10579339,1416085399913.9946,0.0,0.0,0.0,0.0,22452694548801.875,0.0,0.0,0.0,27.68576693534851,0.0,0.0,0.0,-840458655196.5886,0.0,0.0,0.0,795869098945.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283912440361.47217,0.0,0.0,0.0,-239322884082.24612,0.0,0.0,0.0,-2.524354896707238e-18,-43393.152070235905,-2.5243548967072378e-26,-0.00043393152070235903,9.249687900327984e+23,1.518007643493001e+23,0.0,1.4160348003124885e+24,1140552208005.9602,151800764349.30008,0.0,1416034800312.488,0.0,0.0,0.0,0.0,795869098945.0476,0.0,0.0,0.0,584005993143.1577,151800764349.29965,0.0,1416034800312.485,0.0,0.0,0.0,0.0,-239322884082.24612,0.0,0.0,0.0
0.76,-1,-1,1,-43361.02395879818,0.0,-0.00043361023958798174,0.0,9.23342585919192e+23,1.518007345503861e+23,0.0,1.4160347760704856e+24,1138546982843.3076,151800734550.38605,0.0,1416034776070.4854,839583011049.7267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584005986037.093,151800734550.38562,0.0,1416034776070.4832,-285042014243.5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842532074656.2096,22602427.2642655,9.99298977675421e-66,78442.67841014067,0.0,0.0,0.0,0.0,797542680223.2527,50.711101609563634,7.984563307849e-64,6267961.3357289545,0.0,0.0,0.0,0.0,584006454764.8231,151809244614.6078,62589821.10579341,1416085399913.995,0.0,0.0,0.0,0.0,23918430390664.555,0.0,0.0,0.0,29.493123322725296,0.0,0.0,0.0,-839583011049.7267,0.0,0.0,0.0,796765776350.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285042014243.5134,0.0,0.0,0.0,-242224779514.52634,0.0,0.0,0.0,-1.262177448353619e-18,-43361.023958796846,-1.2621774483536189e-26,-0.0004336102395879684,9.233425859431109e+23,1.518007345503861e+23,0.0,1.4160347760704856e+24,1138546982872.8013,151800734550.38605,0.0,1416034776070.4854,0.0,0.0,0.0,0.0,796765776350.233,0.0,0.0,0.0,584005986037.093,151800734550.38562,0.0,1416034776070.4832,0.0,0.0,0.0,0.0,-242224779514.52634,0.0,0.0,0.0
0.78,-1,-1,1,-43328.1679796178,0.0,-0.0004332816797961779,0.0,9.216795397162383e+23,1.518007040407864e+23,0.0,1.4160347515441302e+24,1136496328768.0198,151800704040.78638,0.0,1416034751544.13,838687285944.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584005978748.2272,151800704040.78598,0.0,1416034751544.1267,-286196935925.03436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841648368195.615,22623656.194751073,1.0110163639852392e-65,79362.47628573349,0.0,0.0,0.0,0.0,798467804196.5754,74.41131168506523,7.98339156916729e-64,6267041.544140877,0.0,0.0,0.0,0.0,584006454764.8225,151809244614.60745,62589821.10579343,1416085399913.9954,0.0,0.0,0.0,0.0,25491814770385.816,0.0,0.0,0.0,31.433218002319336,0.0,0.0,0.0,-838687285944.826,0.0,0.0,0.0,797681309043.8123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286196935925.03436,0.0,0.0,0.0,-245190958992.58737,0.0,0.0,0.0,-2.524354896707238e-18,-43328.167979616424,-2.5243548967072378e-26,-0.00043328167979616417,9.216795397417297e+23,1.518007040407864e+23,0.0,1.4160347515441302e+24,1136496328799.4526,151800704040.78638,0.0,1416034751544.13,0.0,0.0,0.0,0.0,797681309043.8123,0.0,0.0,0.0,584005978748.2272,151800704040.78598,0.0,1416034751544.1267,0.0,0.0,0.0,0.0,-245190958992.58737,0.0,0.0,0.0
0.8,-1,-1,1,-43294.5344729916,0.0,-0.000432945344729916,0.0,9.199771378074806e+23,1.5180067277343526e+23,0.0,1.4160347267051274e+24,1134397146312.4927,151800672773.4352,0.0,1416034726705.1272,837770186602.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584005971264.1023,151800672773.43488,0.0,1416034726705.1245,-287379011553.62134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840743570088.4868,22645377.821654532,1.0229026378459935e-65,80295.53173319282,0.0,0.0,0.0,0.0,799413209650.9006,113.13229837376906,7.982202941729758e-64,6266108.495069639,0.0,0.0,0.0,0.0,584006454764.8229,151809244614.6076,62589821.10579344,1416085399913.995,0.0,0.0,0.0,0.0,27207878723195.23,0.0,0.0,0.0,33.54924672842026,0.0,0.0,0.0,-837770186602.0101,0.0,0.0,0.0,798616901458.8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287379011553.62134,0.0,0.0,0.0,-248225726376.91565,0.0,0.0,0.0,-1.262177448353619e-18,-43294.534472990155,-1.2621774483536189e-26,-0.0004329453447299015,9.199771378346882e+23,1.5180067277343526e+23,0.0,1.4160347267051274e+24,1134397146346.0415,151800672773.4352,0.0,1416034726705.1272,0.0,0.0,0.0,0.0,798616901458.8542,0.0,0.0,0.0,584005971264.1023,151800672773.43488,0.0,1416034726705.1245,0.0,0.0,0.0,0.0,-248225726376.91565,0.0,0.0,0.0
