sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.5,-1,-1,1,0.0,-43418.90320733055,0.0,-0.00043418903207330546,8.525027442981685e+23,1.3354640027630005e+23,1.4160316460580246e+24,0.0,1160416986019.5916,133546400276.30002,1416031646058.0242,0.0,733157044974.5846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884622954.8937,133546400276.29968,1416031646058.022,0.0,-185624681909.88593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735431768913.5696,4017293.351023075,302943.7019742574,3.859183479039404e-65,0.0,0.0,0.0,0.0,1170624650003.9893,1302695.8926782794,8138166.144589763,1.0366949310658696e-63,0.0,0.0,0.0,0.0,612885546051.4305,133554177293.33344,1416085399913.9976,62589821.105793424,0.0,0.0,0.0,0.0,7993084183557.693,0.0,0.0,0.0,10.880094778956845,0.0,0.0,0.0,-733157044974.5846,0.0,0.0,0.0,1169191642167.6416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185624681909.88593,0.0,0.0,0.0,-621659279092.0629,0.0,0.0,0.0,-43418.90320732895,-1.262177448353619e-18,-0.00043418903207328947,-1.2621774483536189e-26,8.525027443061621e+23,1.3354640027630005e+23,1.4160316460580246e+24,0.0,1160416986030.4722,133546400276.30002,1416031646058.0242,0.0,0.0,0.0,0.0,0.0,1169191642167.6416,0.0,0.0,0.0,612884622954.8937,133546400276.29968,1416031646058.022,0.0,0.0,0.0,0.0,0.0,-621659279092.0629,0.0,0.0,0.0
0.52,-1,-1,1,0.0,-43390.094221994244,0.0,-0.0004339009422199424,8.511817691529228e+23,1.3354638925574777e+23,1.4160316377403708e+24,0.0,1158618889759.016,133546389255.74774,1416031637740.3704,0.0,732857878282.4224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884615874.308,133546389255.7475,1416031637740.3682,0.0,-187123604397.71466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735150974467.8119,4048398.984076149,302912.44590179826,3.858785374784697e-65,0.0,0.0,0.0,0.0,1171113899539.4067,1250736.6014620757,8138218.237721829,1.0367015661370994e-63,0.0,0.0,0.0,0.0,612885546051.4303,133554177293.33324,1416085399913.9963,62589821.105793424,0.0,0.0,0.0,0.0,7745958745088.378,0.0,0.0,0.0,10.543710458325222,0.0,0.0,0.0,-732857878282.4224,0.0,0.0,0.0,1169675544843.6353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187123604397.71466,0.0,0.0,0.0,-623941270948.3842,0.0,0.0,0.0,-43390.09422199271,-1.8932661725304287e-18,-0.00043390094221992706,-1.8932661725304283e-26,8.511817691606691e+23,1.3354638925574777e+23,1.4160316377403708e+24,0.0,1158618889769.5603,133546389255.74774,1416031637740.3704,0.0,0.0,0.0,0.0,0.0,1169675544843.6353,0.0,0.0,0.0,612884615874.308,133546389255.7475,1416031637740.3682,0.0,0.0,0.0,0.0,0.0,-623941270948.3842,0.0,0.0,0.0
0.54,-1,-1,1,0.0,-43360.66565552143,0.0,-0.0004336066565552142,8.498323842763813e+23,1.3354637817529865e+23,1.416031629267543e+24,0.0,1156782122497.1045,133546378175.29861,1416031629267.5427,0.0,732557013403.3655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884608643.5437,133546378175.29826,1416031629267.5393,0.0,-188659499549.80737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734868935999.486,4079280.074924995,302880.6901888445,3.858380906553089e-65,0.0,0.0,0.0,0.0,1171604933397.1545,1199258.715043916,8138271.163582867,1.0367083072746112e-63,0.0,0.0,0.0,0.0,612885546051.4312,133554177293.33356,1416085399913.997,62589821.10579343,0.0,0.0,0.0,0.0,7486089818499.457,0.0,0.0,0.0,10.189979847404175,0.0,0.0,0.0,-732557013403.3655,0.0,0.0,0.0,1170161138671.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188659499549.80737,0.0,0.0,0.0,-626263624807.672,0.0,0.0,0.0,-43360.66565551974,-6.310887241768095e-19,-0.00043360665655519737,-6.3108872417680944e-27,8.498323842838665e+23,1.3354637817529865e+23,1.416031629267543e+24,0.0,1156782122507.2932,133546378175.29861,1416031629267.5427,0.0,0.0,0.0,0.0,0.0,1170161138671.42,0.0,0.0,0.0,612884608643.5437,133546378175.29826,1416031629267.5393,0.0,0.0,0.0,0.0,0.0,-626263624807.672,0.0,0.0,0.0
0.56,-1,-1,1,0.0,-43330.58833090352,0.0,-0.0004333058833090351,8.484532518122781e+23,1.3354636703139262e+23,1.4160316206319632e+24,0.0,1154904863159.2075,133546367031.3926,1416031620631.963,0.0,732254345886.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884601255.1876,133546367031.39238,1416031620631.9607,0.0,-190234083982.38538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734585570224.1837,4109846.1438439908,302848.4107251537,3.857969767248794e-65,0.0,0.0,0.0,0.0,1172097891777.1938,1148419.713511464,8138324.962356419,1.0367151595966737e-63,0.0,0.0,0.0,0.0,612885546051.4309,133554177293.33344,1416085399913.9976,62589821.1057934,0.0,0.0,0.0,0.0,7221696914299.091,0.0,0.0,0.0,9.830091249896213,0.0,0.0,0.0,-732254345886.4037,0.0,0.0,0.0,1170648559467.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190234083982.38538,0.0,0.0,0.0,-628628297554.029,0.0,0.0,0.0,-43330.58833090208,-1.262177448353619e-18,-0.0004333058833090207,-1.2621774483536189e-26,8.484532518195002e+23,1.3354636703139262e+23,1.4160316206319632e+24,0.0,1154904863169.0383,133546367031.3926,1416031620631.963,0.0,0.0,0.0,0.0,0.0,1170648559467.878,0.0,0.0,0.0,612884601255.1876,133546367031.39238,1416031620631.9607,0.0,0.0,0.0,0.0,0.0,-628628297554.029,0.0,0.0,0.0
0.58,-1,-1,1,0.0,-43299.83048139011,0.0,-0.00043299830481390104,8.470429151565971e+23,1.3354635582018904e+23,1.4160316118253918e+24,0.0,1152985129032.5972,133546355820.18901,1416031611825.3914,0.0,731949762965.6416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884593701.1846,133546355820.18877,1416031611825.3892,0.0,-191849227634.23016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734300787418.8595,4140012.914052195,302815.5812686576,3.8575516226217215e-65,0.0,0.0,0.0,0.0,1172592925599.594,1098365.8925567016,8138379.677778979,1.0367221286741231e-63,0.0,0.0,0.0,0.0,612885546051.4304,133554177293.33324,1416085399913.9968,62589821.10579341,0.0,0.0,0.0,0.0,6945427546142.245,0.0,0.0,0.0,9.454036545474082,0.0,0.0,0.0,-731949762965.6416,0.0,0.0,0.0,1171137953359.8452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191849227634.23016,0.0,0.0,0.0,-631037418018.9788,0.0,0.0,0.0,-43299.83048138864,-1.262177448353619e-18,-0.00043299830481388635,-1.2621774483536189e-26,8.470429151635433e+23,1.3354635582018904e+23,1.4160316118253918e+24,0.0,1152985129042.0522,133546355820.18901,1416031611825.3914,0.0,0.0,0.0,0.0,0.0,1171137953359.8452,0.0,0.0,0.0,612884593701.1846,133546355820.18877,1416031611825.3892,0.0,0.0,0.0,0.0,0.0,-631037418018.9788,0.0,0.0,0.0
0.6,-1,-1,1,0.0,-43268.35737200872,0.0,-0.0004326835737200872,8.455997816031048e+23,1.335463445375639e+23,1.4160316028388312e+24,0.0,1151020752143.7625,133546344537.56386,1416031602838.8308,0.0,731643143333.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884585972.7404,133546344537.56364,1416031602838.829,0.0,-193506977162.16986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734014491481.2582,4169703.020458326,302782.17315020465,3.85712610750746e-65,0.0,0.0,0.0,0.0,1173090196352.9937,1049231.1730265808,8138435.357632158,1.0367292205930309e-63,0.0,0.0,0.0,0.0,612885546051.4316,133554177293.33392,1416085399913.9973,62589821.105793424,0.0,0.0,0.0,0.0,6660125413413.361,0.0,0.0,0.0,9.065686545218341,0.0,0.0,0.0,-731643143333.19,0.0,0.0,0.0,1171629476577.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193506977162.16986,0.0,0.0,0.0,-633493310396.9691,0.0,0.0,0.0,-43268.35737200746,-1.8932661725304287e-18,-0.0004326835737200745,-1.8932661725304283e-26,8.455997816097637e+23,1.335463445375639e+23,1.4160316028388312e+24,0.0,1151020752152.8267,133546344537.56386,1416031602838.8308,0.0,0.0,0.0,0.0,0.0,1171629476577.054,0.0,0.0,0.0,612884585972.7404,133546344537.56364,1416031602838.829,0.0,0.0,0.0,0.0,0.0,-633493310396.9691,0.0,0.0,0.0
0.62,-1,-1,1,0.0,-43236.130854468465,0.0,-0.00043236130854468457,8.441221019341702e+23,1.3354633317910175e+23,1.4160315936624172e+24,0.0,1149009351477.6694,133546333179.10172,1416031593662.4167,0.0,731334356821.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884578060.2174,133546333179.10143,1416031593662.4143,0.0,-195209583404.03708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733726579948.8829,4198846.540775695,302748.1549251334,3.8566928213889834e-65,0.0,0.0,0.0,0.0,1173589876012.891,1001136.224402786,8138492.05432341,1.0367364420286823e-63,0.0,0.0,0.0,0.0,612885546051.4302,133554177293.33342,1416085399913.9968,62589821.10579342,0.0,0.0,0.0,0.0,6367756141620.606,0.0,0.0,0.0,8.667716836091131,0.0,0.0,0.0,-731334356821.487,0.0,0.0,0.0,1172123295305.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195209583404.03708,0.0,0.0,0.0,-635998521879.3088,0.0,0.0,0.0,-43236.13085446693,-1.8932661725304287e-18,-0.0004323613085446693,-1.8932661725304283e-26,8.441221019405369e+23,1.3354633317910175e+23,1.4160315936624172e+24,0.0,1149009351486.336,133546333179.10172,1416031593662.4167,0.0,0.0,0.0,0.0,0.0,1172123295305.426,0.0,0.0,0.0,612884578060.2174,133546333179.10143,1416031593662.4143,0.0,0.0,0.0,0.0,0.0,-635998521879.3088,0.0,0.0,0.0
0.64,-1,-1,1,0.0,-43203.1088397125,0.0,-0.0004320310883971249,8.426079462357472e+23,1.3354632174009411e+23,1.416031584285294e+24,0.0,1146948300057.3894,133546321740.09409,1416031584285.2937,0.0,731023263970.4983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884569953.0231,133546321740.0938,1416031584285.292,0.0,-196959533866.13217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733436943964.7136,4227381.351476953,302713.4919591454,3.8562513231214135e-65,0.0,0.0,0.0,0.0,1174092147051.4248,954187.8964684737,8138549.825576196,1.0367438003334896e-63,0.0,0.0,0.0,0.0,612885546051.4307,133554177293.33336,1416085399913.997,62589821.105793394,0.0,0.0,0.0,0.0,6064605832922.281,0.0,0.0,0.0,8.25507210282376,0.0,0.0,0.0,-731023263970.4983,0.0,0.0,0.0,1172619585620.0527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196959533866.13217,0.0,0.0,0.0,-638555855507.4309,0.0,0.0,0.0,-43203.108839710825,-1.8932661725304287e-18,-0.0004320310883971082,-1.8932661725304283e-26,8.426079462418123e+23,1.3354632174009411e+23,1.416031584285294e+24,0.0,1146948300065.6453,133546321740.09409,1416031584285.2937,0.0,0.0,0.0,0.0,0.0,1172619585620.0527,0.0,0.0,0.0,612884569953.0231,133546321740.0938,1416031584285.292,0.0,0.0,0.0,0.0,0.0,-638555855507.4309,0.0,0.0,0.0
0.66,-1,-1,1,0.0,-43169.24466716983,0.0,-0.00043169244667169823,8.410551749754472e+23,1.335463102155227e+23,1.41603157469546e+24,0.0,1144834685575.9036,133546310215.52267,1416031574695.4595,0.0,730709715453.9794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884561639.4469,133546310215.52242,1416031574695.456,0.0,-198759591517.52426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733145468179.5853,4255253.316403595,302678.14593145926,3.855801124603699e-65,0.0,0.0,0.0,0.0,1174597202555.485,908478.9441701914,8138608.735258104,1.0367513036424764e-63,0.0,0.0,0.0,0.0,612885546051.4293,133554177293.3332,1416085399913.9956,62589821.10579341,0.0,0.0,0.0,0.0,5750191305451.03,0.0,0.0,0.0,7.827094643784221,0.0,0.0,0.0,-730709715453.9794,0.0,0.0,0.0,1173118533511.6262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198759591517.52426,0.0,0.0,0.0,-641168409567.3431,0.0,0.0,0.0,-43169.24466716821,-1.262177448353619e-18,-0.000431692446671682,-1.2621774483536189e-26,8.410551749811975e+23,1.335463102155227e+23,1.41603157469546e+24,0.0,1144834685583.7307,133546310215.52267,1416031574695.4595,0.0,0.0,0.0,0.0,0.0,1173118533511.6262,0.0,0.0,0.0,612884561639.4469,133546310215.52242,1416031574695.456,0.0,0.0,0.0,0.0,0.0,-641168409567.3431,0.0,0.0,0.0
0.68,-1,-1,1,0.0,-43134.486342501375,0.0,-0.0004313448634250137,8.394614040507877e+23,1.3354629860004684e+23,1.4160315648795843e+24,0.0,1142665262820.1777,133546298600.0468,1416031564879.584,0.0,730393551333.6812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884553106.5004,133546298600.04651,1416031564879.581,0.0,-200612841620.00436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732852030581.3271,4282416.320323017,302642.0742320982,3.855341683101196e-65,0.0,0.0,0.0,0.0,1175105246469.596,864088.0230170622,8138668.854385324,1.0367589610012147e-63,0.0,0.0,0.0,0.0,612885546051.4308,133554177293.33342,1416085399913.9966,62589821.10579342,0.0,0.0,0.0,0.0,5430400246438.267,0.0,0.0,0.0,7.391798711498268,0.0,0.0,0.0,-730393551333.6812,0.0,0.0,0.0,1173620335018.6204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200612841620.00436,0.0,0.0,0.0,-643839625297.5513,0.0,0.0,0.0,-43134.48634249983,-6.310887241768095e-19,-0.0004313448634249983,-6.3108872417680944e-27,8.394614040562175e+23,1.3354629860004684e+23,1.4160315648795843e+24,0.0,1142665262827.5688,133546298600.0468,1416031564879.584,0.0,0.0,0.0,0.0,0.0,1173620335018.6204,0.0,0.0,0.0,612884553106.5004,133546298600.04651,1416031564879.581,0.0,0.0,0.0,0.0,0.0,-643839625297.5513,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,0.0,-43098.775605549185,0.0,-0.0004309877560554918,8.378239620517286e+23,1.3354628688797982e+23,1.416031554822768e+24,0.0,1140436395497.417,133546286887.97978,1416031554822.7678,0.0,730074600098.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884544339.678,133546286887.97952,1416031554822.7644,0.0,-202522748940.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732556502236.375,4308832.163364733,302605.22922183987,3.85487239182006e-65,0.0,0.0,0.0,0.0,1175616493987.401,821079.9262415424,8138730.262356067,1.0367667825229395e-63,0.0,0.0,0.0,0.0,612885546051.4316,133554177293.33372,1416085399913.9976,62589821.10579343,0.0,0.0,0.0,0.0,5099749052563.09,0.0,0.0,0.0,6.9417200878378935,0.0,0.0,0.0,-730074600098.421,0.0,0.0,0.0,1174125196483.4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202522748940.682,0.0,0.0,0.0,-646573345318.7611,0.0,0.0,0.0,-43098.77560554765,-1.262177448353619e-18,-0.00043098775605547644,-1.2621774483536189e-26,8.378239620568288e+23,1.3354628688797982e+23,1.416031554822768e+24,0.0,1140436395504.3594,133546286887.97978,1416031554822.7678,0.0,0.0,0.0,0.0,0.0,1174125196483.4434,0.0,0.0,0.0,612884544339.678,133546286887.97952,1416031554822.7644,0.0,0.0,0.0,0.0,0.0,-646573345318.7611,0.0,0.0,0.0
0.72,-1,-1,1,0.0,-43062.04677528717,0.0,-0.0004306204677528716,8.361398372979743e+23,1.3354627507326002e+23,1.4160315445082788e+24,0.0,1138143984142.8455,133546275073.25998,1416031544508.2783,0.0,729752677429.5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884535322.697,133546275073.2597,1416031544508.2773,0.0,-204493228609.3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732258746925.4149,4334470.334810549,302567.55731162505,3.854392568180853e-65,0.0,0.0,0.0,0.0,1176131172122.5842,779506.03075861,8138793.048484863,1.036774779583971e-63,0.0,0.0,0.0,0.0,612885546051.4308,133554177293.33345,1416085399913.998,62589821.10579345,0.0,0.0,0.0,0.0,4760342778336.002,0.0,0.0,0.0,6.4797241489286534,0.0,0.0,0.0,-729752677429.5304,0.0,0.0,0.0,1174633334955.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204493228609.3826,0.0,0.0,0.0,-649373886128.955,0.0,0.0,0.0,-43062.04677528582,-1.8932661725304287e-18,-0.0004306204677528581,-1.8932661725304283e-26,8.361398373027347e+23,1.3354627507326002e+23,1.4160315445082788e+24,0.0,1138143984149.3252,133546275073.25998,1416031544508.2783,0.0,0.0,0.0,0.0,0.0,1174633334955.582,0.0,0.0,0.0,612884535322.697,133546275073.2597,1416031544508.2773,0.0,0.0,0.0,0.0,0.0,-649373886128.955,0.0,0.0,0.0
0.74,-1,-1,1,0.0,-43024.22529529584,0.0,-0.00043024225295295834,8.344056111443498e+23,1.3354626314941377e+23,1.4160315339171796e+24,0.0,1135783375335.7476,133546263149.41374,1416031533917.1792,0.0,729427584617.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884526037.1597,133546263149.41353,1416031533917.177,0.0,-206528735319.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731958620655.6692,4359307.685926924,302528.9977960026,3.8539014389603806e-65,0.0,0.0,0.0,0.0,1176649520488.0337,739404.9170500406,8138857.313946882,1.0367829650713694e-63,0.0,0.0,0.0,0.0,612885546051.4307,133554177293.33353,1416085399913.9973,62589821.10579342,0.0,0.0,0.0,0.0,4414942505455.968,0.0,0.0,0.0,6.009569247602485,0.0,0.0,0.0,-729427584617.64,0.0,0.0,0.0,1175144978759.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206528735319.0526,0.0,0.0,0.0,-652246129454.8451,0.0,0.0,0.0,-43024.22529529456,-6.310887241768095e-19,-0.0004302422529529455,-6.3108872417680944e-27,8.344056111487648e+23,1.3354626314941377e+23,1.4160315339171796e+24,0.0,1135783375341.7573,133546263149.41374,1416031533917.1792,0.0,0.0,0.0,0.0,0.0,1175144978759.442,0.0,0.0,0.0,612884526037.1597,133546263149.41353,1416031533917.177,0.0,0.0,0.0,0.0,0.0,-652246129454.8451,0.0,0.0,0.0
0.76,-1,-1,1,0.0,-42985.225865933404,0.0,-0.00042985225865933396,8.326173723349414e+23,1.3354625110949704e+23,1.4160315230278698e+24,0.0,1133349245119.3044,133546251109.49701,1416031523027.8694,0.0,729099106529.0814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884516462.0951,133546251109.4968,1416031523027.8672,0.0,-208634377871.87225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731655971034.0774,4383328.021699603,302489.48134301155,3.8533981210575125e-65,0.0,0.0,0.0,0.0,1177171792308.9243,700803.1279875234,8138923.174294627,1.0367913537034808e-63,0.0,0.0,0.0,0.0,612885546051.43,133554177293.33337,1416085399913.9966,62589821.105793424,0.0,0.0,0.0,0.0,4059012818914.6714,0.0,0.0,0.0,5.5250818288186565,0.0,0.0,0.0,-729099106529.0814,0.0,0.0,0.0,1175660368235.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208634377871.87225,0.0,0.0,0.0,-655195639573.213,0.0,0.0,0.0,-42985.22586593212,-1.262177448353619e-18,-0.00042985225865932117,-1.2621774483536189e-26,8.326173723390003e+23,1.3354625110949704e+23,1.4160315230278698e+24,0.0,1133349245124.8293,133546251109.49701,1416031523027.8694,0.0,0.0,0.0,0.0,0.0,1175660368235.947,0.0,0.0,0.0,612884516462.0951,133546251109.4968,1416031523027.8672,0.0,0.0,0.0,0.0,0.0,-655195639573.213,0.0,0.0,0.0
0.78,-1,-1,1,0.0,-42944.949987899345,0.0,-0.00042944949987899344,8.307706043676527e+23,1.3354623894601988e+23,1.416031511815475e+24,0.0,1130835445682.5144,133546238946.01985,1416031511815.4746,0.0,728767008966.8313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884506573.386,133546238946.01967,1416031511815.473,0.0,-210816069857.7033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731350636478.6881,4406521.631013602,302448.92798340524,3.85288159588304e-65,0.0,0.0,0.0,0.0,1177698255707.131,663716.0324309999,8138990.762809378,1.0367999624567975e-63,0.0,0.0,0.0,0.0,612885546051.4304,133554177293.33337,1416085399913.9966,62589821.1057934,0.0,0.0,0.0,0.0,3697464737330.7817,0.0,0.0,0.0,5.032946714956779,0.0,0.0,0.0,-728767008966.8313,0.0,0.0,0.0,1176179756669.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210816069857.7033,0.0,0.0,0.0,-658228817555.7799,0.0,0.0,0.0,-42944.94998789788,-6.310887241768095e-19,-0.00042944949987897875,-6.3108872417680944e-27,8.307706043713505e+23,1.3354623894601988e+23,1.416031511815475e+24,0.0,1130835445687.5479,133546238946.01985,1416031511815.4746,0.0,0.0,0.0,0.0,0.0,1176179756669.94,0.0,0.0,0.0,612884506573.386,133546238946.01967,1416031511815.473,0.0,0.0,0.0,0.0,0.0,-658228817555.7799,0.0,0.0,0.0
0.8,-1,-1,1,0.0,-42903.282636421296,0.0,-0.0004290328263642129,8.288600329952019e+23,1.3354622665082581e+23,1.416031500251005e+24,0.0,1128234797780.2957,133546226650.82578,1416031500251.0046,0.0,728431035178.3928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884496342.9508,133546226650.8255,1416031500251.0022,0.0,-213080733741.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731042445232.7837,4428884.774039802,302407.24434135517,3.852350674089892e-65,0.0,0.0,0.0,0.0,1178229195316.1147,628148.7611134348,8139060.23511652,1.0368088111537688e-63,0.0,0.0,0.0,0.0,612885546051.4303,133554177293.33328,1416085399913.9958,62589821.1057934,0.0,0.0,0.0,0.0,3321612336761.749,0.0,0.0,0.0,4.521340725681512,0.0,0.0,0.0,-728431035178.3928,0.0,0.0,0.0,1176703411421.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213080733741.0492,0.0,0.0,0.0,-661353109979.8552,0.0,0.0,0.0,-42903.28263641998,-1.262177448353619e-18,-0.0004290328263641997,-1.2621774483536189e-26,8.288600329985239e+23,1.3354622665082581e+23,1.416031500251005e+24,0.0,1128234797784.8176,133546226650.82578,1416031500251.0046,0.0,0.0,0.0,0.0,0.0,1176703411421.722,0.0,0.0,0.0,612884496342.9508,133546226650.8255,1416031500251.0022,0.0,0.0,0.0,0.0,0.0,-661353109979.8552,0.0,0.0,0.0
