sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,tot:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,tot:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,tot:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p
0.5,-1,-1,1,-54170.88575906247,0.0,-0.0005417088575906246,0.0,1.8421021129283136e+24,0.0,1.9980901185617355e+23,1.4160291903132829e+24,1765242866010.5046,0.0,199809011856.1735,1416029190313.2825,1338932193613.6091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052945225.9976,0.0,199809011856.17307,1416029190313.28,-81742272829.1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343932734488.9148,5.2158420438001736e-64,13400231.16593238,4094450.8276973763,0.0,0.0,0.0,0.0,2167002742300.1777,4.635766245273554e-63,6297645.938310316,36390852.86007872,0.0,0.0,0.0,0.0,508053773231.78845,62589821.10579339,199820496106.5129,1416085399913.9878,0.0,0.0,0.0,0.0,-1.0829827403453246e+16,0.0,0.0,0.0,-10377.967339541763,0.0,0.0,0.0,-1338932193613.6091,0.0,0.0,0.0,2156610708729.5571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81742272829.1028,0.0,0.0,0.0,-899420798323.0192,0.0,0.0,0.0,-3.7865323450608574e-18,-54170.88575906088,-3.7865323450608567e-26,-0.0005417088575906088,1.8421021020984868e+24,0.0,1.9980901185617355e+23,1.4160291903132829e+24,1765242855632.5378,0.0,199809011856.1735,1416029190313.2825,0.0,0.0,0.0,0.0,2156610708729.5571,0.0,0.0,0.0,508052945225.9976,0.0,199809011856.17307,1416029190313.28,0.0,0.0,0.0,0.0,-899420798323.0192,0.0,0.0,0.0
0.52,-1,-1,1,-54151.75111122856,0.0,-0.0005415175111122855,0.0,1.8408558538587493e+24,0.0,1.9980898994274212e+23,1.416029181515213e+24,1764048605433.7922,0.0,199808989942.74207,1416029181515.2126,1338583598261.9885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052939667.8639,0.0,199808989942.7417,1416029181515.2104,-82587932496.06221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343635916914.6853,5.215764667173419e-64,13536293.431148067,4094390.069340311,0.0,0.0,0.0,0.0,2167687599306.725,4.635779141378617e-63,6049227.640335719,36390954.12156856,0.0,0.0,0.0,0.0,508053773231.7871,62589821.10579337,199820496106.51205,1416085399913.986,0.0,0.0,0.0,0.0,-1.0351746678817156e+16,0.0,0.0,0.0,-9919.833893725649,0.0,0.0,0.0,-1338583598261.9885,0.0,0.0,0.0,2157273769584.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82587932496.06221,0.0,0.0,0.0,-901278113738.8647,0.0,0.0,0.0,-2.524354896707238e-18,-54151.75111122687,-2.5243548967072378e-26,-0.0005415175111122687,1.8408558435070023e+24,0.0,1.9980898994274212e+23,1.416029181515213e+24,1764048595513.9575,0.0,199808989942.74207,1416029181515.2126,0.0,0.0,0.0,0.0,2157273769584.9573,0.0,0.0,0.0,508052939667.8639,0.0,199808989942.7417,1416029181515.2104,0.0,0.0,0.0,0.0,-901278113738.8647,0.0,0.0,0.0
0.54,-1,-1,1,-54132.11243328467,0.0,-0.0005413211243328465,0.0,1.839576766166364e+24,0.0,1.9980896798202126e+23,1.4160291725703086e+24,1762822885964.6384,0.0,199808967982.0212,1416029172570.308,1338232312244.7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052933996.4214,0.0,199808967982.02066,1416029172570.3062,-83462360276.55522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343338170697.5557,5.2156860583793176e-64,13676365.319276825,4094328.343435796,0.0,0.0,0.0,0.0,2168370992060.4353,4.6357922428449293e-63,5794353.933109635,36391056.995598406,0.0,0.0,0.0,0.0,508053773231.7877,62589821.10579337,199820496106.51236,1416085399913.987,0.0,0.0,0.0,0.0,-9867717820178304.0,0.0,0.0,0.0,-9456.000491842628,0.0,0.0,0.0,-1338232312244.7725,0.0,0.0,0.0,2157935015814.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83462360276.55522,0.0,0.0,0.0,-903165073301.9106,0.0,0.0,0.0,-1.262177448353619e-18,-54132.11243328298,-1.2621774483536189e-26,-0.0005413211243328297,1.8395767562986477e+24,0.0,1.9980896798202126e+23,1.4160291725703086e+24,1762822876508.6394,0.0,199808967982.0212,1416029172570.308,0.0,0.0,0.0,0.0,2157935015814.128,0.0,0.0,0.0,508052933996.4214,0.0,199808967982.02066,1416029172570.3062,0.0,0.0,0.0,0.0,-903165073301.9106,0.0,0.0,0.0
0.56,-1,-1,1,-54111.945875043915,0.0,-0.0005411194587504391,0.0,1.8382632964339947e+24,0.0,1.998089459736912e+23,1.4160291634712842e+24,1761564219000.1345,0.0,199808945973.69113,1416029163471.284,1337878247693.6257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052928206.0163,0.0,199808945973.6908,1416029163471.2817,-84366956899.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343039494731.169,5.2156061563343726e-64,13819673.550518764,4094265.6020240146,0.0,0.0,0.0,0.0,2169052917832.0754,4.635805559853054e-63,5534909.374840616,36391161.562099785,0.0,0.0,0.0,0.0,508053773231.78705,62589821.105793394,199820496106.51205,1416085399913.9868,0.0,0.0,0.0,0.0,-9379647676819264.0,0.0,0.0,0.0,-8988.2944224393,0.0,0.0,0.0,-1337878247693.6257,0.0,0.0,0.0,2158594429510.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84366956899.508,0.0,0.0,0.0,-905083147704.2645,0.0,0.0,0.0,-2.524354896707238e-18,-54111.945875042155,-2.5243548967072378e-26,-0.0005411194587504215,1.838263287054347e+24,0.0,1.998089459736912e+23,1.4160291634712842e+24,1761564210011.8403,0.0,199808945973.69113,1416029163471.284,0.0,0.0,0.0,0.0,2158594429510.0862,0.0,0.0,0.0,508052928206.0163,0.0,199808945973.6908,1416029163471.2817,0.0,0.0,0.0,0.0,-905083147704.2645,0.0,0.0,0.0
0.58,-1,-1,1,-54091.226185744985,0.0,-0.0005409122618574497,0.0,1.8369138000229022e+24,0.0,1.9980892391642496e+23,1.416029154210285e+24,1760271028521.893,0.0,199808923916.42493,1416029154210.2847,1337521298871.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052922290.5419,0.0,199808923916.4246,1416029154210.282,-85303192639.66655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342739874347.9316,5.215524895189511e-64,13965406.200037807,4094201.7934046146,0.0,0.0,0.0,0.0,2169733404684.969,4.635819103377841e-63,5272830.889352036,36391267.9072375,0.0,0.0,0.0,0.0,508053773231.7872,62589821.105793394,199820496106.51218,1416085399913.986,0.0,0.0,0.0,0.0,-8889442122879600.0,0.0,0.0,0.0,-8518.542039605789,0.0,0.0,0.0,-1337521298871.0168,0.0,0.0,0.0,2159252022254.5195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85303192639.66655,0.0,0.0,0.0,-907033924541.7106,0.0,0.0,0.0,-1.262177448353619e-18,-54091.226185743195,-1.2621774483536189e-26,-0.0005409122618574318,1.8369137911334594e+24,0.0,1.9980892391642496e+23,1.416029154210285e+24,1760271020003.3503,0.0,199808923916.42493,1416029154210.2847,0.0,0.0,0.0,0.0,2159252022254.5195,0.0,0.0,0.0,508052922290.5419,0.0,199808923916.4246,1416029154210.282,0.0,0.0,0.0,0.0,-907033924541.7106,0.0,0.0,0.0
0.6,-1,-1,1,-54069.92639476967,0.0,-0.0005406992639476967,0.0,1.8355265202772505e+24,0.0,1.9980890180791233e+23,1.416029144778788e+24,1758941631168.1926,0.0,199808901807.9123,1416029144778.7876,1337161341382.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052916243.36554,0.0,199808901807.91183,1416029144778.7854,-86272626457.59502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342439281682.2734,5.2154422035731674e-64,14112736.622099673,4094136.8615429546,0.0,0.0,0.0,0.0,2170412509848.3105,4.6358328853145515e-63,5010052.133384529,36391376.1244009,0.0,0.0,0.0,0.0,508053773231.78613,62589821.105793364,199820496106.5119,1416085399913.9858,0.0,0.0,0.0,0.0,-8398967471632050.0,0.0,0.0,0.0,-8048.531787189655,0.0,0.0,0.0,-1337161341382.422,0.0,0.0,0.0,2159907833226.1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86272626457.59502,0.0,0.0,0.0,-909019126349.8969,0.0,0.0,0.0,-2.524354896707238e-18,-54069.926394767856,-2.5243548967072378e-26,-0.0005406992639476786,1.8355265118782833e+24,0.0,1.9980890180791233e+23,1.416029144778788e+24,1758941623119.6611,0.0,199808901807.9123,1416029144778.7876,0.0,0.0,0.0,0.0,2159907833226.1921,0.0,0.0,0.0,508052916243.36554,0.0,199808901807.91183,1416029144778.7854,0.0,0.0,0.0,0.0,-909019126349.8969,0.0,0.0,0.0
0.62,-1,-1,1,-54048.01742551475,0.0,-0.0005404801742551474,0.0,1.834099563374485e+24,0.0,1.998088796449135e+23,1.4160291351675096e+24,1757574212133.6924,0.0,199808879644.91345,1416029135167.5093,1336798231443.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052910057.25494,0.0,199808879644.91318,1416029135167.506,-87276929366.68631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342137676348.4148,5.2153580036857853e-64,14260846.945858715,4094070.745360057,0.0,0.0,0.0,0.0,2171090317422.1462,4.6358469186297753e-63,4748450.467384493,36391486.31538506,0.0,0.0,0.0,0.0,508053773231.7876,62589821.105793394,199820496106.51254,1416085399913.9875,0.0,0.0,0.0,0.0,-7910154174206105.0,0.0,0.0,0.0,-7580.113570828922,0.0,0.0,0.0,-1336798231443.123,0.0,0.0,0.0,2160561926603.4597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87276929366.68631,0.0,0.0,0.0,-911040632107.1364,0.0,0.0,0.0,-2.524354896707238e-18,-54048.017425512895,-2.5243548967072378e-26,-0.0005404801742551289,1.834099555464331e+24,0.0,1.998088796449135e+23,1.4160291351675096e+24,1757574204553.5793,0.0,199808879644.91345,1416029135167.5093,0.0,0.0,0.0,0.0,2160561926603.4597,0.0,0.0,0.0,508052910057.25494,0.0,199808879644.91318,1416029135167.506,0.0,0.0,0.0,0.0,-911040632107.1364,0.0,0.0,0.0
0.64,-1,-1,1,-54025.46763438643,0.0,-0.0005402546763438642,0.0,1.8326308682988804e+24,0.0,1.9980885742332126e+23,1.4160291253662568e+24,1756166796395.7915,0.0,199808857423.32123,1416029125366.2563,1336431805104.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052903724.2741,0.0,199808857423.32077,1416029125366.2537,-88317912433.32211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341835006364.1292,5.2152722102212396e-64,14408949.830857377,4094003.377886105,0.0,0.0,0.0,0.0,2171766935592.8835,4.635861217541216e-63,4489799.386456963,36391598.59180438,0.0,0.0,0.0,0.0,508053773231.78674,62589821.10579338,199820496106.51196,1416085399913.9858,0.0,0.0,0.0,0.0,-7424689062432568.0,0.0,0.0,0.0,-7114.903841552325,0.0,0.0,0.0,-1336431805104.838,0.0,0.0,0.0,2161214388434.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88317912433.32211,0.0,0.0,0.0,-913100502878.0692,0.0,0.0,0.0,-2.524354896707238e-18,-54025.46763438466,-2.5243548967072378e-26,-0.0005402546763438465,1.832630860874191e+24,0.0,1.9980885742332126e+23,1.4160291253662568e+24,1756166789280.8872,0.0,199808857423.32123,1416029125366.2563,0.0,0.0,0.0,0.0,2161214388434.682,0.0,0.0,0.0,508052903724.2741,0.0,199808857423.32077,1416029125366.2537,0.0,0.0,0.0,0.0,-913100502878.0692,0.0,0.0,0.0
0.66,-1,-1,1,-54002.24226325506,0.0,-0.0005400224226325505,0.0,1.831118171178559e+24,0.0,1.9980883513824246e+23,1.4160291153638012e+24,1754717214539.6384,0.0,199808835138.2424,1416029115363.8008,1336061877328.2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052897235.6799,0.0,199808835138.24203,1416029115363.7983,-89397560024.24956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341531209245.299,5.2151847290740305e-64,14556307.407801619,4093934.6852459228,0.0,0.0,0.0,0.0,2172442493544.0051,4.6358757977331166e-63,4235728.626388746,36391713.07678075,0.0,0.0,0.0,0.0,508053773231.78644,62589821.10579338,199820496106.51205,1416085399913.986,0.0,0.0,0.0,0.0,-6944233199565472.0,0.0,0.0,0.0,-6654.494356971234,0.0,0.0,0.0,-1336061877328.2073,0.0,0.0,0.0,2161865323153.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89397560024.24956,0.0,0.0,0.0,-915201012503.5409,0.0,0.0,0.0,-2.524354896707238e-18,-54002.24226325351,-2.5243548967072378e-26,-0.000540022422632535,1.8311181642343245e+24,0.0,1.9980883513824246e+23,1.4160291153638012e+24,1754717207885.1428,0.0,199808835138.2424,1416029115363.8008,0.0,0.0,0.0,0.0,2161865323153.0037,0.0,0.0,0.0,508052897235.6799,0.0,199808835138.24203,1416029115363.7983,0.0,0.0,0.0,0.0,-915201012503.5409,0.0,0.0,0.0
0.68,-1,-1,1,-53978.302788317575,0.0,-0.0005397830278831756,0.0,1.8295589628752e+24,0.0,1.9980881278407484e+23,1.416029105147672e+24,1753223062117.3533,0.0,199808812784.0748,1416029105147.6716,1335688240768.2942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052890581.7724,0.0,199808812784.07446,1416029105147.6702,-90518069232.71416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341226213196.37,5.2150954557832634e-64,14702246.641444832,4093864.585438466,0.0,0.0,0.0,0.0,2173117138240.1577,4.6358906766156154e-63,3987693.3824422746,36391829.906979635,0.0,0.0,0.0,0.0,508053773231.7874,62589821.105793364,199820496106.51224,1416085399913.9868,0.0,0.0,0.0,0.0,-6470360899996847.0,0.0,0.0,0.0,-6200.393745315261,0.0,0.0,0.0,-1335688240768.2942,0.0,0.0,0.0,2162514849900.8093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90518069232.71416,0.0,0.0,0.0,-917344684565.6232,0.0,0.0,0.0,-2.524354896707238e-18,-53978.30278831597,-2.5243548967072378e-26,-0.0005397830278831596,1.8295589564048402e+24,0.0,1.9980881278407484e+23,1.416029105147672e+24,1753223055916.9604,0.0,199808812784.0748,1416029105147.6716,0.0,0.0,0.0,0.0,2162514849900.8093,0.0,0.0,0.0,508052890581.7724,0.0,199808812784.07446,1416029105147.6702,0.0,0.0,0.0,0.0,-917344684565.6232,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-53953.606140464755,0.0,-0.0005395360614046475,0.0,1.8279504382046722e+24,0.0,1.9980879035458554e+23,1.416029094703946e+24,1751681650987.3604,0.0,199808790354.5855,1416029094703.9456,1335310664118.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052883751.73376,0.0,199808790354.5852,1416029094703.9438,-91681896883.06018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340919938328.6155,5.215004273640346e-64,14846170.693179524,4093792.9868525947,0.0,0.0,0.0,0.0,2173791031239.3005,4.6359058736401593e-63,3746953.269646252,36391949.235082045,0.0,0.0,0.0,0.0,508053773231.7871,62589821.105793364,199820496106.51218,1416085399913.986,0.0,0.0,0.0,0.0,-6004473829084947.0,0.0,0.0,0.0,-5753.945189330261,0.0,0.0,0.0,-1335310664118.6875,0.0,0.0,0.0,2163163098799.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91681896883.06018,0.0,0.0,0.0,-919534337317.8921,0.0,0.0,0.0,-2.524354896707238e-18,-53953.60614046287,-2.5243548967072378e-26,-0.0005395360614046286,1.8279504322001974e+24,0.0,1.9980879035458554e+23,1.416029094703946e+24,1751681645233.4143,0.0,199808790354.5855,1416029094703.9456,0.0,0.0,0.0,0.0,2163163098799.573,0.0,0.0,0.0,508052883751.73376,0.0,199808790354.5852,1416029094703.9438,0.0,0.0,0.0,0.0,-919534337317.8921,0.0,0.0,0.0
0.72,-1,-1,1,-53928.10376083832,0.0,-0.0005392810376083831,0.0,1.8262894344232091e+24,0.0,1.9980876784298627e+23,1.4160290840169679e+24,1750089950367.1472,0.0,199808767842.98624,1416029084016.9675,1334928889831.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052876733.4192,0.0,199808767842.98584,1416029084016.9656,-92891816197.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340612297851.1418,5.214911051362203e-64,14987566.190155454,4093719.786442082,0.0,0.0,0.0,0.0,2174464345654.2327,4.635921410687246e-63,3514560.904066467,36392071.23282798,0.0,0.0,0.0,0.0,508053773231.7876,62589821.10579337,199820496106.5123,1416085399913.9875,0.0,0.0,0.0,0.0,-5547884324377357.0,0.0,0.0,0.0,-5316.406271034852,0.0,0.0,0.0,-1334928889831.0671,0.0,0.0,0.0,2163810207258.8992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92891816197.339,0.0,0.0,0.0,-921773138941.5773,0.0,0.0,0.0,-1.262177448353619e-18,-53928.10376083648,-1.2621774483536189e-26,-0.0005392810376083647,1.826289428875326e+24,0.0,1.9980876784298627e+23,1.4160290840169679e+24,1750089945050.7422,0.0,199808767842.98624,1416029084016.9675,0.0,0.0,0.0,0.0,2163810207258.8992,0.0,0.0,0.0,508052876733.4192,0.0,199808767842.98584,1416029084016.9656,0.0,0.0,0.0,0.0,-921773138941.5773,0.0,0.0,0.0
0.74,-1,-1,1,-53901.74043842932,0.0,-0.0005390174043842931,0.0,1.824572355517264e+24,0.0,1.9980874524199088e+23,1.416029073069007e+24,1748444514282.0225,0.0,199808745241.9908,1416029073069.0068,1334542630979.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052869513.0943,0.0,199808745241.99036,1416029073069.0037,-94150986210.53882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340303199193.0562,5.2148156401773054e-64,15126006.593679342,4093644.8674388193,0.0,0.0,0.0,0.0,2175137263348.9617,4.635937312552161e-63,3291359.362283745,36392196.09482615,0.0,0.0,0.0,0.0,508053773231.787,62589821.10579338,199820496106.51215,1416085399913.9858,0.0,0.0,0.0,0.0,-5101764205951514.0,0.0,0.0,0.0,-4888.8999178810045,0.0,0.0,0.0,-1334542630979.4675,0.0,0.0,0.0,2164456316370.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94150986210.53882,0.0,0.0,0.0,-924064676490.4717,0.0,0.0,0.0,-1.262177448353619e-18,-53901.74043842772,-1.2621774483536189e-26,-0.0005390174043842771,1.8245723504155005e+24,0.0,1.9980874524199088e+23,1.416029073069007e+24,1748444509393.123,0.0,199808745241.9908,1416029073069.0068,0.0,0.0,0.0,0.0,2164456316370.5,0.0,0.0,0.0,508052869513.0943,0.0,199808745241.99036,1416029073069.0037,0.0,0.0,0.0,0.0,-924064676490.4717,0.0,0.0,0.0
0.76,-1,-1,1,-53874.45285111868,0.0,-0.0005387445285111867,0.0,1.8227950771780498e+24,0.0,1.998087225438599e+23,1.4160290618398216e+24,1746741390504.467,0.0,199808722543.85986,1416029061839.8213,1334151566956.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052862075.1072,0.0,199808722543.8596,1416029061839.8193,-95463038527.17012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339992545025.71,5.214717870105726e-64,15261152.082146745,4093568.096431128,0.0,0.0,0.0,0.0,2175809972430.3083,4.6359536075648576e-63,3077987.3200704195,36392324.04342379,0.0,0.0,0.0,0.0,508053773231.787,62589821.10579339,199820496106.512,1416085399913.9873,0.0,0.0,0.0,0.0,-4667162061501157.0,0.0,0.0,0.0,-4472.430966643384,0.0,0.0,0.0,-1334151566956.528,0.0,0.0,0.0,2165101567389.3074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95463038527.17012,0.0,0.0,0.0,-926413043432.3792,0.0,0.0,0.0,-2.524354896707238e-18,-53874.45285111703,-2.5243548967072378e-26,-0.0005387445285111702,1.8227950725108887e+24,0.0,1.998087225438599e+23,1.4160290618398216e+24,1746741386032.0374,0.0,199808722543.85986,1416029061839.8213,0.0,0.0,0.0,0.0,2165101567389.3074,0.0,0.0,0.0,508052862075.1072,0.0,199808722543.8596,1416029061839.8193,0.0,0.0,0.0,0.0,-926413043432.3792,0.0,0.0,0.0
0.78,-1,-1,1,-53846.16769155054,0.0,-0.0005384616769155053,0.0,1.8209528247352932e+24,0.0,1.9980869974041592e+23,1.4160290503060715e+24,1744976003580.9395,0.0,199808699740.41586,1416029050306.0713,1333755337549.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052854401.4463,0.0,199808699740.41562,1416029050306.0693,-96832188370.26012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339680234159.1206,5.214617545093755e-64,15392746.51305347,4093489.319543368,0.0,0.0,0.0,0.0,2176482665081.1199,4.6359703284009846e-63,2874890.3943879725,36392455.33507476,0.0,0.0,0.0,0.0,508053773231.7872,62589821.10579336,199820496106.51202,1416085399913.9858,0.0,0.0,0.0,0.0,-4244982791182504.0,0.0,0.0,0.0,-4067.866561729461,0.0,0.0,0.0,-1333755337549.753,0.0,0.0,0.0,2165746098261.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96832188370.26012,0.0,0.0,0.0,-928822953149.6348,0.0,0.0,0.0,-3.7865323450608574e-18,-53846.16769154895,-3.7865323450608567e-26,-0.0005384616769154894,1.8209528204903094e+24,0.0,1.9980869974041592e+23,1.4160290503060715e+24,1744975999513.072,0.0,199808699740.41586,1416029050306.0713,0.0,0.0,0.0,0.0,2165746098261.261,0.0,0.0,0.0,508052854401.4463,0.0,199808699740.41562,1416029050306.0693,0.0,0.0,0.0,0.0,-928822953149.6348,0.0,0.0,0.0
0.8,-1,-1,1,-53816.79919339134,0.0,-0.0005381679919339134,0.0,1.8190400120367207e+24,0.0,1.9980867682301837e+23,1.4160290384405627e+24,1743143000433.898,0.0,199808676823.0183,1416029038440.5623,1333353534712.6296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052846471.15845,0.0,199808676823.0179,1416029038440.5605,-98263380749.89253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339366162291.4968,5.214514436450459e-64,15520612.103902945,4093408.357280005,0.0,0.0,0.0,0.0,2177155535768.4395,4.635987513175677e-63,2682337.107172717,36392590.26893032,0.0,0.0,0.0,0.0,508053773231.7863,62589821.10579337,199820496106.51184,1416085399913.9858,0.0,0.0,0.0,0.0,-3836061317574357.0,0.0,0.0,0.0,-3676.0067896901164,0.0,0.0,0.0,-1333353534712.6296,0.0,0.0,0.0,2166390040097.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98263380749.89253,0.0,0.0,0.0,-931299889810.3516,0.0,0.0,0.0,-2.524354896707238e-18,-53816.79919338976,-2.5243548967072378e-26,-0.0005381679919338974,1.8190400082006588e+24,0.0,1.9980867682301837e+23,1.4160290384405627e+24,1743142996757.8906,0.0,199808676823.0183,1416029038440.5623,0.0,0.0,0.0,0.0,2166390040097.0825,0.0,0.0,0.0,508052846471.15845,0.0,199808676823.0179,1416029038440.5605,0.0,0.0,0.0,0.0,-931299889810.3516,0.0,0.0,0.0
