sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.5,-1,-1,1,0.0,-39712.46680599966,0.0,-0.00039712466805999654,7.90548431581525e+23,1.6800464587098493e+23,1.416030097126504e+24,0.0,894622703805.421,168004645870.9849,1416030097126.5037,0.0,479563218451.63855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369517498.3606,168004645870.98438,1416030097126.5012,0.0,-143310032144.57828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481680110483.3379,10618856.061132237,257514.0668587288,3.2804603350040466e-65,0.0,0.0,0.0,0.0,1307179615058.4001,7887159.440085009,10576674.418656705,1.347328239843559e-63,0.0,0.0,0.0,0.0,558370834876.8556,168014046982.9849,1416085399913.9917,62589821.1057934,0.0,0.0,0.0,0.0,4240977104145.606,0.0,0.0,0.0,4.799294074997306,0.0,0.0,0.0,-479563218451.63855,0.0,0.0,0.0,1305860610461.7368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143310032144.57828,0.0,0.0,0.0,-969607424149.8772,0.0,0.0,0.0,-39712.46680599829,-2.524354896707238e-18,-0.0003971246680599828,-2.5243548967072378e-26,7.90548431585766e+23,1.6800464587098493e+23,1.416030097126504e+24,0.0,894622703810.2203,168004645870.9849,1416030097126.5037,0.0,0.0,0.0,0.0,0.0,1305860610461.7368,0.0,0.0,0.0,558369517498.3606,168004645870.98438,1416030097126.5012,0.0,0.0,0.0,0.0,0.0,-969607424149.8772,0.0,0.0,0.0
0.52,-1,-1,1,0.0,-39694.20382908711,0.0,-0.0003969420382908711,7.895411783698425e+23,1.6800462482665077e+23,1.4160300889816576e+24,0.0,893482847528.8745,168004624826.65073,1416030088981.6572,0.0,479196665934.53894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369510734.9653,168004624826.65027,1416030088981.6553,0.0,-144083329140.63095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481325016243.0565,10641968.929378808,257504.21719469113,3.2803348813742476e-65,0.0,0.0,0.0,0.0,1308328461626.9114,7828597.056549296,10576703.967470301,1.3473320034526494e-63,0.0,0.0,0.0,0.0,558370834876.8555,168014046982.98486,1416085399913.9922,62589821.10579342,0.0,0.0,0.0,0.0,4072018622666.7563,0.0,0.0,0.0,4.608092514798045,0.0,0.0,0.0,-479196665934.53894,0.0,0.0,0.0,1307006245918.4214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144083329140.63095,0.0,0.0,0.0,-971892909119.9061,0.0,0.0,0.0,-39694.20382908577,-1.262177448353619e-18,-0.0003969420382908576,-1.2621774483536189e-26,7.895411783739146e+23,1.6800462482665077e+23,1.4160300889816576e+24,0.0,893482847533.4825,168004624826.65073,1416030088981.6572,0.0,0.0,0.0,0.0,0.0,1307006245918.4214,0.0,0.0,0.0,558369510734.9653,168004624826.65027,1416030088981.6553,0.0,0.0,0.0,0.0,0.0,-971892909119.9061,0.0,0.0,0.0
0.54,-1,-1,1,0.0,-39675.585669485285,0.0,-0.0003967558566948528,7.885143356931604e+23,1.6800460352563752e+23,1.4160300807143473e+24,0.0,892320822869.6664,168004603525.63748,1416030080714.347,0.0,478825924823.91327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369503855.4398,168004603525.63715,1416030080714.3457,0.0,-144874605809.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480965996531.57324,10668909.378024565,257494.23238819014,3.2802077064486505e-65,0.0,0.0,0.0,0.0,1309488582219.4807,7757991.108343381,10576733.92170887,1.3473358187006172e-63,0.0,0.0,0.0,0.0,558370834876.8564,168014046982.98517,1416085399913.993,62589821.10579341,0.0,0.0,0.0,0.0,3903278204258.703,0.0,0.0,0.0,4.417137725278735,0.0,0.0,0.0,-478825924823.91327,0.0,0.0,0.0,1308163097306.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144874605809.6875,0.0,0.0,0.0,-974211778287.4766,0.0,0.0,0.0,-39675.58566948401,-1.262177448353619e-18,-0.00039675585669484006,-1.2621774483536189e-26,7.885143356970637e+23,1.6800460352563752e+23,1.4160300807143473e+24,0.0,892320822874.0835,168004603525.63748,1416030080714.347,0.0,0.0,0.0,0.0,0.0,1308163097306.12,0.0,0.0,0.0,558369503855.4398,168004603525.63715,1416030080714.3457,0.0,0.0,0.0,0.0,0.0,-974211778287.4766,0.0,0.0,0.0
0.56,-1,-1,1,0.0,-39656.58766317145,0.0,-0.00039656587663171447,7.87466543236857e+23,1.68004581964303e+23,1.41603007231842e+24,0.0,891135090430.2133,168004581964.30295,1416030072318.4197,0.0,478450929370.46136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369496854.1326,168004581964.30258,1416030072318.417,0.0,-145685335794.38086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480603007018.56744,10700138.062948102,257484.1055517864,3.280078722499515e-65,0.0,0.0,0.0,0.0,1310660075476.1943,7673905.225194514,10576764.302034551,1.3473396882192962e-63,0.0,0.0,0.0,0.0,558370834876.8563,168014046982.98483,1416085399913.9924,62589821.10579339,0.0,0.0,0.0,0.0,3729857024277.749,0.0,0.0,0.0,4.220885960385203,0.0,0.0,0.0,-478450929370.46136,0.0,0.0,0.0,1309331259574.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145685335794.38086,0.0,0.0,0.0,-976565665993.872,0.0,0.0,0.0,-39656.58766317015,-3.7865323450608574e-18,-0.0003965658766317014,-3.7865323450608567e-26,7.87466543240587e+23,1.68004581964303e+23,1.41603007231842e+24,0.0,891135090434.4341,168004581964.30295,1416030072318.4197,0.0,0.0,0.0,0.0,0.0,1309331259574.173,0.0,0.0,0.0,558369496854.1326,168004581964.30258,1416030072318.417,0.0,0.0,0.0,0.0,0.0,-976565665993.872,0.0,0.0,0.0
0.58,-1,-1,1,0.0,-39637.182590771175,0.0,-0.0003963718259077117,7.863962997483296e+23,1.6800456013927138e+23,1.4160300637871803e+24,0.0,889923951320.7202,168004560139.27133,1416030063787.18,0.0,478071616872.9145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369489724.905,168004560139.27094,1416030063787.1768,0.0,-146517155277.09937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480236008824.55096,10736126.118042158,257473.82918908013,3.279947834043118e-65,0.0,0.0,0.0,0.0,1311843021413.8188,7574877.359991034,10576795.130936436,1.3473436148731934e-63,0.0,0.0,0.0,0.0,558370834876.855,168014046982.9845,1416085399913.991,62589821.1057934,0.0,0.0,0.0,0.0,3549388894965.379,0.0,0.0,0.0,4.016659528017044,0.0,0.0,0.0,-478071616872.9145,0.0,0.0,0.0,1310510808828.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146517155277.09937,0.0,0.0,0.0,-978956347229.0802,0.0,0.0,0.0,-39637.18259076992,-2.524354896707238e-18,-0.00039637182590769913,-2.5243548967072378e-26,7.863962997518794e+23,1.6800456013927138e+23,1.4160300637871803e+24,0.0,889923951324.7374,168004560139.27133,1416030063787.18,0.0,0.0,0.0,0.0,0.0,1310510808828.912,0.0,0.0,0.0,558369489724.905,168004560139.27094,1416030063787.1768,0.0,0.0,0.0,0.0,0.0,-978956347229.0802,0.0,0.0,0.0
0.6,-1,-1,1,0.0,-39617.34049185237,0.0,-0.0003961734049185236,7.853019527945878e+23,1.680045380473859e+23,1.4160300551133435e+24,0.0,888685535568.381,168004538047.38586,1416030055113.343,0.0,477687926771.9208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369482461.0865,168004538047.3855,1416030055113.3418,0.0,-147371873664.62607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479864967788.64325,10777339.901306562,257463.39513515952,3.279814937082303e-65,0.0,0.0,0.0,0.0,1313037483881.115,7459469.28367783,10576826.432909098,1.3473476017822286e-63,0.0,0.0,0.0,0.0,558370834876.8563,168014046982.98505,1416085399913.9924,62589821.1057934,0.0,0.0,0.0,0.0,3366029416958.599,0.0,0.0,0.0,3.8091611061245203,0.0,0.0,0.0,-477687926771.9208,0.0,0.0,0.0,1311701804819.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147371873664.62607,0.0,0.0,0.0,-981385751707.9648,0.0,0.0,0.0,-39617.34049185119,-1.262177448353619e-18,-0.00039617340491851185,-1.2621774483536189e-26,7.85301952797954e+23,1.680045380473859e+23,1.4160300551133435e+24,0.0,888685535572.1904,168004538047.38586,1416030055113.343,0.0,0.0,0.0,0.0,0.0,1311701804819.0674,0.0,0.0,0.0,558369482461.0865,168004538047.3855,1416030055113.3418,0.0,0.0,0.0,0.0,0.0,-981385751707.9648,0.0,0.0,0.0
0.62,-1,-1,1,0.0,-39597.028494717255,0.0,-0.00039597028494717246,7.841816893746798e+23,1.6800451568562023e+23,1.4160300462889657e+24,0.0,887417791493.9447,168004515685.62018,1416030046288.9653,0.0,477299799060.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369475055.4021,168004515685.61978,1416030046288.963,0.0,-148251482621.54874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479489853032.4376,10824221.300605267,257452.7944934329,3.279679918301127e-65,0.0,0.0,0.0,0.0,1314243515260.8462,7326330.006230931,10576858.23464216,1.3473516523458757e-63,0.0,0.0,0.0,0.0,558370834876.8556,168014046982.98453,1416085399913.9922,62589821.10579341,0.0,0.0,0.0,0.0,3172896239996.1123,0.0,0.0,0.0,3.590602295473218,0.0,0.0,0.0,-477299799060.09,0.0,0.0,0.0,1312904295679.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148251482621.54874,0.0,0.0,0.0,-983855979237.8452,0.0,0.0,0.0,-39597.02849471596,-2.524354896707238e-18,-0.00039597028494715956,-2.5243548967072378e-26,7.841816893778525e+23,1.6800451568562023e+23,1.4160300462889657e+24,0.0,887417791497.535,168004515685.62018,1416030046288.9653,0.0,0.0,0.0,0.0,0.0,1312904295679.977,0.0,0.0,0.0,558369475055.4021,168004515685.61978,1416030046288.963,0.0,0.0,0.0,0.0,0.0,-983855979237.8452,0.0,0.0,0.0
0.64,-1,-1,1,0.0,-39576.21066436446,0.0,-0.0003957621066436445,7.830335275344253e+23,1.68004493050943e+23,1.416030037305389e+24,0.0,886118476222.5453,168004493050.94296,1416030037305.3887,0.0,476907171875.8203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369467499.9299,168004493050.94254,1416030037305.3857,0.0,-149158163153.20538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479110634682.96967,10877163.74706339,257442.01756824268,3.2795426542059903e-65,0.0,0.0,0.0,0.0,1315461163836.712,7174272.515932259,10576890.565222437,1.347355770268949e-63,0.0,0.0,0.0,0.0,558370834876.855,168014046982.9845,1416085399913.9912,62589821.10579341,0.0,0.0,0.0,0.0,2979095964574.3545,0.0,0.0,0.0,3.371288564056158,0.0,0.0,0.0,-476907171875.8203,0.0,0.0,0.0,1314118325353.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149158163153.20538,0.0,0.0,0.0,-986369316627.9696,0.0,0.0,0.0,-39576.210664363054,-2.524354896707238e-18,-0.0003957621066436305,-2.5243548967072378e-26,7.830335275374046e+23,1.68004493050943e+23,1.416030037305389e+24,0.0,886118476225.9169,168004493050.94296,1416030037305.3887,0.0,0.0,0.0,0.0,0.0,1314118325353.956,0.0,0.0,0.0,558369467499.9299,168004493050.94254,1416030037305.3857,0.0,0.0,0.0,0.0,0.0,-986369316627.9696,0.0,0.0,0.0
0.66,-1,-1,1,0.0,-39554.84786638319,0.0,-0.00039554847866383184,7.818553088597929e+23,1.680044701401204e+23,1.41603002815317e+24,0.0,884785147188.8453,168004470140.12036,1416030028153.1697,0.0,476509978185.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369459786.0243,168004470140.1201,1416030028153.1675,0.0,-150094290782.18155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478727280658.8463,10936484.656489065,257431.0537908196,3.279403010181715e-65,0.0,0.0,0.0,0.0,1316690484106.9233,7002361.395196711,10576923.456355987,1.3473599595898956e-63,0.0,0.0,0.0,0.0,558370834876.8549,168014046982.98456,1416085399913.991,62589821.1057934,0.0,0.0,0.0,0.0,2778881467390.0474,0.0,0.0,0.0,3.144716190174222,0.0,0.0,0.0,-476509978185.0027,0.0,0.0,0.0,1315343943965.4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150094290782.18155,0.0,0.0,0.0,-988928256559.4755,0.0,0.0,0.0,-39554.84786638189,-2.524354896707238e-18,-0.00039554847866381883,-2.5243548967072378e-26,7.818553088625724e+23,1.680044701401204e+23,1.41603002815317e+24,0.0,884785147191.9907,168004470140.12036,1416030028153.1697,0.0,0.0,0.0,0.0,0.0,1315343943965.4424,0.0,0.0,0.0,558369459786.0243,168004470140.1201,1416030028153.1675,0.0,0.0,0.0,0.0,0.0,-988928256559.4755,0.0,0.0,0.0
0.68,-1,-1,1,0.0,-39532.89763728214,0.0,-0.00039532897637282137,7.806446913252812e+23,1.6800444694946362e+23,1.416030018822008e+24,0.0,883415154043.9187,168004446949.46356,1416030018822.0076,0.0,476108141504.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369451904.2391,168004446949.46323,1416030018822.005,0.0,-151062439364.84238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478339752480.1092,11002395.7245051,257419.89163554454,3.2792608394242074e-65,0.0,0.0,0.0,0.0,1317931550140.8975,6810006.633574369,10576956.94261953,1.347364224712845e-63,0.0,0.0,0.0,0.0,558370834876.8561,168014046982.98505,1416085399913.9924,62589821.10579342,0.0,0.0,0.0,0.0,2574818077341.8403,0.0,0.0,0.0,2.9137882236391306,0.0,0.0,0.0,-476108141504.522,0.0,0.0,0.0,1316581221241.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151062439364.84238,0.0,0.0,0.0,-991535519099.2468,0.0,0.0,0.0,-39532.89763728095,-3.7865323450608574e-18,-0.00039532897637280945,-3.7865323450608567e-26,7.806446913278559e+23,1.6800444694946362e+23,1.416030018822008e+24,0.0,883415154046.8324,168004446949.46356,1416030018822.0076,0.0,0.0,0.0,0.0,0.0,1316581221241.84,0.0,0.0,0.0,558369451904.2391,168004446949.46323,1416030018822.005,0.0,0.0,0.0,0.0,0.0,-991535519099.2468,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,0.0,-39510.314042162725,0.0,-0.0003951031404216272,7.793991414443945e+23,1.6800442347451288e+23,1.4160300093006384e+24,0.0,882005629772.3517,168004423474.51285,1416030009300.638,0.0,475701570679.1222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369443844.2356,168004423474.51257,1416030009300.636,0.0,-152065384751.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477948000129.1092,11074973.25910185,257408.51852080738,3.279115981677432e-65,0.0,0.0,0.0,0.0,1319184471860.0571,6597056.579951609,10576991.061757628,1.347368570445477e-63,0.0,0.0,0.0,0.0,558370834876.8558,168014046982.98474,1416085399913.9922,62589821.10579338,0.0,0.0,0.0,0.0,2364274251941.428,0.0,0.0,0.0,2.6755266841500998,0.0,0.0,0.0,-475701570679.1222,0.0,0.0,0.0,1317830262852.4797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152065384751.007,0.0,0.0,0.0,-994194076921.6869,0.0,0.0,0.0,-39510.31404216157,-2.524354896707238e-18,-0.00039510314042161563,-2.5243548967072378e-26,7.793991414467584e+23,1.6800442347451288e+23,1.4160300093006384e+24,0.0,882005629775.0269,168004423474.51285,1416030009300.638,0.0,0.0,0.0,0.0,0.0,1317830262852.4797,0.0,0.0,0.0,558369443844.2356,168004423474.51257,1416030009300.636,0.0,0.0,0.0,0.0,0.0,-994194076921.6869,0.0,0.0,0.0
0.72,-1,-1,1,0.0,-39487.04748865148,0.0,-0.00039487047488651473,7.781159240076678e+23,1.680043997096746e+23,1.416029999576739e+24,0.0,880553479079.2969,168004399709.67456,1416029999576.7385,0.0,475290153787.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369435594.6788,168004399709.67416,1416029999576.7356,0.0,-153106110302.3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477551956064.79877,11154131.411823623,257396.9206875172,3.278968261685843e-65,0.0,0.0,0.0,0.0,1320449413883.7388,6363880.884556856,10577025.85504728,1.3473730020454552e-63,0.0,0.0,0.0,0.0,558370834876.8556,168014046982.98456,1416085399913.9917,62589821.10579341,0.0,0.0,0.0,0.0,2145029938968.9966,0.0,0.0,0.0,2.4274192536249757,0.0,0.0,0.0,-475290153787.0004,0.0,0.0,0.0,1319091229295.3872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153106110302.3826,0.0,0.0,0.0,-996907185808.341,0.0,0.0,0.0,-39487.04748865013,-2.524354896707238e-18,-0.00039487047488650124,-2.5243548967072378e-26,7.78115924009813e+23,1.680043997096746e+23,1.416029999576739e+24,0.0,880553479081.7244,168004399709.67456,1416029999576.7385,0.0,0.0,0.0,0.0,0.0,1319091229295.3872,0.0,0.0,0.0,558369435594.6788,168004399709.67416,1416029999576.7356,0.0,0.0,0.0,0.0,0.0,-996907185808.341,0.0,0.0,0.0
0.74,-1,-1,1,0.0,-39463.04445138144,0.0,-0.0003946304445138143,7.76792086887133e+23,1.6800437564780513e+23,1.4160299896367756e+24,0.0,879055361194.4741,168004375647.80508,1416029989636.7754,0.0,474873751316.86127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369427143.0942,168004375647.80463,1416029989636.774,0.0,-154187817265.48224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477151528574.3865,11239601.593023863,257385.0830445489,3.2788174872255906e-65,0.0,0.0,0.0,0.0,1321726616323.8774,6111433.024809679,10577061.367761662,1.3473775252795025e-63,0.0,0.0,0.0,0.0,558370834876.856,168014046982.9848,1416085399913.993,62589821.10579339,0.0,0.0,0.0,0.0,1926129563688.7415,0.0,0.0,0.0,2.1797010395675898,0.0,0.0,0.0,-474873751316.86127,0.0,0.0,0.0,1320364356702.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154187817265.48224,0.0,0.0,0.0,-999678422648.5308,0.0,0.0,0.0,-39463.04445138015,-1.262177448353619e-18,-0.0003946304445138014,-1.2621774483536189e-26,7.767920868890585e+23,1.6800437564780513e+23,1.4160299896367756e+24,0.0,879055361196.653,168004375647.80508,1416029989636.7754,0.0,0.0,0.0,0.0,0.0,1320364356702.0903,0.0,0.0,0.0,558369427143.0942,168004375647.80463,1416029989636.774,0.0,0.0,0.0,0.0,0.0,-999678422648.5308,0.0,0.0,0.0
0.76,-1,-1,1,0.0,-39438.24704344095,0.0,-0.0003943824704344094,7.754244374005521e+23,1.6800435127976376e+23,1.4160299794658212e+24,0.0,877507663124.7992,168004351279.7637,1416029979465.8208,0.0,474452188817.5858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369418475.6877,168004351279.76334,1416029979465.8186,0.0,-155313944168.4744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476746594722.1128,11330921.35167846,257372.98896539927,3.2786634465130307e-65,0.0,0.0,0.0,0.0,1323016416676.0002,5841282.137055593,10577097.649779925,1.3473821465011225e-63,0.0,0.0,0.0,0.0,558370834876.8546,168014046982.98456,1416085399913.9907,62589821.10579337,0.0,0.0,0.0,0.0,1698410450291.5315,0.0,0.0,0.0,1.9220031164586544,0.0,0.0,0.0,-474452188817.5858,0.0,0.0,0.0,1321649978693.3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155313944168.4744,0.0,0.0,0.0,-1002511734042.36,0.0,0.0,0.0,-39438.24704343953,-1.262177448353619e-18,-0.00039438247043439525,-1.2621774483536189e-26,7.754244374022503e+23,1.6800435127976376e+23,1.4160299794658212e+24,0.0,877507663126.7211,168004351279.7637,1416029979465.8208,0.0,0.0,0.0,0.0,0.0,1321649978693.3938,0.0,0.0,0.0,558369418475.6877,168004351279.76334,1416029979465.8186,0.0,0.0,0.0,0.0,0.0,-1002511734042.36,0.0,0.0,0.0
0.78,-1,-1,1,0.0,-39412.59234831769,0.0,-0.0003941259234831768,7.740095054659185e+23,1.6800432659394896e+23,1.4160299690473158e+24,0.0,875906457958.2415,168004326593.9489,1416029969047.3154,0.0,474025249245.07623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369409577.1179,168004326593.94843,1416029969047.313,0.0,-156488200863.9532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476336993200.47345,11427435.441217007,257360.62001182084,3.278505904683991e-65,0.0,0.0,0.0,0.0,1324319271817.4717,5555605.768557977,10577134.756416481,1.3473868727562437e-63,0.0,0.0,0.0,0.0,558370834876.8563,168014046982.98502,1416085399913.992,62589821.10579341,0.0,0.0,0.0,0.0,1467462464805.211,0.0,0.0,0.0,1.660651246085763,0.0,0.0,0.0,-474025249245.07623,0.0,0.0,0.0,1322948548282.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156488200863.9532,0.0,0.0,0.0,-1005411499899.871,0.0,0.0,0.0,-39412.592348316364,-3.7865323450608574e-18,-0.0003941259234831636,-3.7865323450608567e-26,7.74009505467386e+23,1.6800432659394896e+23,1.4160299690473158e+24,0.0,875906457959.9021,168004326593.9489,1416029969047.3154,0.0,0.0,0.0,0.0,0.0,1322948548282.655,0.0,0.0,0.0,558369409577.1179,168004326593.94843,1416029969047.313,0.0,0.0,0.0,0.0,0.0,-1005411499899.871,0.0,0.0,0.0
0.8,-1,-1,1,0.0,-39386.011393072156,0.0,-0.00039386011393072147,7.725434869684982e+23,1.6800430157580687e+23,1.416029958362703e+24,0.0,874247440775.237,168004301575.80682,1416029958362.703,0.0,473592665190.47156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369400430.1578,168004301575.80655,1416029958362.7007,0.0,-157714624845.39255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475922517379.74585,11528310.660370125,257347.9555452823,3.278344598844478e-65,0.0,0.0,0.0,0.0,1325635779163.6533,5257138.859229125,10577172.749586603,1.3473917119316826e-63,0.0,0.0,0.0,0.0,558370834876.8561,168014046982.9847,1416085399913.9924,62589821.105793424,0.0,0.0,0.0,0.0,1232952433278.5178,0.0,0.0,0.0,1.3952683927491307,0.0,0.0,0.0,-473592665190.47156,0.0,0.0,0.0,1324260658863.5688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157714624845.39255,0.0,0.0,0.0,-1008382618517.0951,0.0,0.0,0.0,-39386.0113930708,-3.7865323450608574e-18,-0.0003938601139307079,-3.7865323450608567e-26,7.725434869697315e+23,1.6800430157580687e+23,1.416029958362703e+24,0.0,874247440776.6327,168004301575.80682,1416029958362.703,0.0,0.0,0.0,0.0,0.0,1324260658863.5688,0.0,0.0,0.0,558369400430.1578,168004301575.80655,1416029958362.7007,0.0,0.0,0.0,0.0,0.0,-1008382618517.0951,0.0,0.0,0.0
