sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,avg:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,avg:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,avg:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p
0.5,-1,-1,1,-45111.27965855217,0.0,-0.00045111279658552165,0.0,0.0,1.639173798822622e+23,1.0686643129987863e+24,1.4160442393764735e+24,0.0,163917379882.26218,1235663239225.396,1416044239376.4731,0.0,0.0,1613888890930.1987,0.0,0.0,0.0,0.0,0.0,0.0,163917379882.26184,564834275290.5771,1416044239376.4648,0.0,0.0,-943059926995.3804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.099266676675257e-64,15802312.990235452,1663028301410.9114,4787944.728530906,0.0,0.0,0.0,0.0,6.864639821802035e-64,576910.9311162295,819594439044.3279,5388818.181037243,0.0,0.0,0.0,0.0,62589821.10579339,163927941057.22415,564834959273.6581,1416085399913.9937,0.0,0.0,0.0,0.0,0.0,0.0,1.2765027519647916e+16,0.0,0.0,0.0,14759.803487278405,0.0,0.0,0.0,-1613888890930.1987,0.0,0.0,0.0,819120940632.6133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943059926995.3804,0.0,0.0,0.0,-148291961937.9913,0.0,-2.524354896707238e-18,-45111.27965855071,-2.5243548967072378e-26,-0.000451112796585507,0.0,1.639173798822622e+23,1.0686643257638139e+24,1.4160442393764735e+24,0.0,163917379882.26218,1235663253985.1997,1416044239376.4731,0.0,0.0,0.0,0.0,0.0,0.0,819120940632.6133,0.0,0.0,163917379882.26184,564834275290.5771,1416044239376.4648,0.0,0.0,0.0,0.0,0.0,0.0,-148291961937.9913,0.0
0.52,-1,-1,1,-45083.7515154987,0.0,-0.0004508375151549869,0.0,0.0,1.6391737938660952e+23,1.0671785248828527e+24,1.4160440382038687e+24,0.0,163917379386.60947,1233945268732.8796,1416044038203.8684,0.0,0.0,1614190474646.6453,0.0,0.0,0.0,0.0,0.0,0.0,163917379386.60925,564834271050.7678,1416044038203.8596,0.0,0.0,-945079476964.5331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1022450534541e-64,15749336.99472383,1663435211235.867,4790283.191146191,0.0,0.0,0.0,0.0,6.864044146420479e-64,575975.237923004,818937456346.7113,5388350.488809746,0.0,0.0,0.0,0.0,62589821.10579339,163927941057.2237,564834959273.6562,1416085399913.992,0.0,0.0,0.0,0.0,0.0,0.0,1.3202997689004066e+16,0.0,0.0,0.0,15266.214744366327,0.0,0.0,0.0,-1614190474646.6453,0.0,0.0,0.0,818460537174.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945079476964.5331,0.0,0.0,0.0,-149349524226.04318,0.0,-2.524354896707238e-18,-45083.75151549727,-2.5243548967072378e-26,-0.00045083751515497266,0.0,1.6391737938660952e+23,1.0671785380858509e+24,1.4160440382038687e+24,0.0,163917379386.60947,1233945283999.095,1416044038203.8684,0.0,0.0,0.0,0.0,0.0,0.0,818460537174.37,0.0,0.0,163917379386.60925,564834271050.7678,1416044038203.8596,0.0,0.0,0.0,0.0,0.0,0.0,-149349524226.04318,0.0
0.54,-1,-1,1,-45055.75103582724,0.0,-0.00045055751035827233,0.0,0.0,1.6391737887975778e+23,1.0656672426174926e+24,1.4160438341734592e+24,0.0,163917378879.75772,1232197820149.93,1416043834173.4587,0.0,0.0,1614494277597.104,0.0,0.0,0.0,0.0,0.0,0.0,163917378879.75754,564834266732.4338,1416043834173.4512,0.0,0.0,-947130724179.6082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.104302506494995e-64,15695852.727767525,1663845993846.0354,4791898.565402474,0.0,0.0,0.0,0.0,6.863632655794484e-64,575027.4661287048,818271484560.0454,5388027.414162868,0.0,0.0,0.0,0.0,62589821.10579338,163927941057.2243,564834959273.6572,1416085399913.993,0.0,0.0,0.0,0.0,0.0,0.0,1.366392342959179e+16,0.0,0.0,0.0,15799.168813038064,0.0,0.0,0.0,-1614494277597.104,0.0,0.0,0.0,817791078727.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947130724179.6082,0.0,0.0,0.0,-150427509510.41415,0.0,-1.262177448353619e-18,-45055.751035825924,-1.2621774483536189e-26,-0.00045055751035825916,0.0,1.6391737887975778e+23,1.0656672562814165e+24,1.4160438341734592e+24,0.0,163917378879.75772,1232197835949.0994,1416043834173.4587,0.0,0.0,0.0,0.0,0.0,0.0,817791078727.0804,0.0,0.0,163917378879.75754,564834266732.4338,1416043834173.4512,0.0,0.0,0.0,0.0,0.0,0.0,-150427509510.41415,0.0
0.56,-1,-1,1,-45027.254584437935,0.0,-0.0004502725458443793,0.0,0.0,1.6391737836084003e+23,1.0641291904810808e+24,1.4160436271750193e+24,0.0,163917378360.84,1230419418399.3904,1416043627175.019,0.0,0.0,1614800368996.2017,0.0,0.0,0.0,0.0,0.0,0.0,163917378360.83975,564834262331.9977,1416043627175.0122,0.0,0.0,-949215212928.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.105223973157652e-64,15641840.562893564,1664260799145.4727,4792621.993657508,0.0,0.0,0.0,0.0,6.863448362453976e-64,574067.1265280042,817596180320.62,5387882.728605024,0.0,0.0,0.0,0.0,62589821.105793424,163927941057.22382,564834959273.6569,1416085399913.9932,0.0,0.0,0.0,0.0,0.0,0.0,1.4148944455583698e+16,0.0,0.0,0.0,16359.98350927118,0.0,0.0,0.0,-1614800368996.2017,0.0,0.0,0.0,817112218312.9105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949215212928.81,0.0,0.0,0.0,-151527045885.5342,0.0,-2.524354896707238e-18,-45027.25458443635,-2.5243548967072378e-26,-0.0004502725458443634,0.0,1.6391737836084003e+23,1.064129204630025e+24,1.4160436271750193e+24,0.0,163917378360.84,1230419434759.3735,1416043627175.019,0.0,0.0,0.0,0.0,0.0,0.0,817112218312.9105,0.0,0.0,163917378360.83975,564834262331.9977,1416043627175.0122,0.0,0.0,0.0,0.0,0.0,0.0,-151527045885.5342,0.0
0.58,-1,-1,1,-44998.23602524483,0.0,-0.00044998236025244824,0.0,0.0,1.6391737782886558e+23,1.0625629577552124e+24,1.4160434170918246e+24,0.0,163917377828.86554,1228608432311.536,1416043417091.8242,0.0,0.0,1615108818025.163,0.0,0.0,0.0,0.0,0.0,0.0,163917377828.86533,564834257845.5831,1416043417091.816,0.0,0.0,-951334643559.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.104749325440377e-64,15587279.81954912,1664679785176.3271,4792249.2365446575,0.0,0.0,0.0,0.0,6.863543292001548e-64,573093.6963163179,816911180633.8779,5387957.27998476,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.22433,564834959273.658,1416085399913.9934,0.0,0.0,0.0,0.0,0.0,0.0,1.4659172963603962e+16,0.0,0.0,0.0,16949.944831359586,0.0,0.0,0.0,-1615108818025.163,0.0,0.0,0.0,816423588890.4095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951334643559.2108,0.0,0.0,0.0,-152649397474.51157,0.0,-1.262177448353619e-18,-44998.236025243445,-1.2621774483536189e-26,-0.00044998236025243436,0.0,1.6391737782886558e+23,1.0625629724143852e+24,1.4160434170918246e+24,0.0,163917377828.86554,1228608449261.4805,1416043417091.8242,0.0,0.0,0.0,0.0,0.0,0.0,816423588890.4095,0.0,0.0,163917377828.86533,564834257845.5831,1416043417091.816,0.0,0.0,0.0,0.0,0.0,0.0,-152649397474.51157,0.0
0.6,-1,-1,1,-44968.666307930886,0.0,-0.0004496866630793088,0.0,0.0,1.639173772826897e+23,1.060966976418145e+24,1.4160432038001874e+24,0.0,163917377282.68964,1226763048831.6946,1416043203800.187,0.0,0.0,1615419692932.593,0.0,0.0,0.0,0.0,0.0,0.0,163917377282.68942,564834253268.9551,1416043203800.1802,0.0,0.0,-953490897369.8566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.102564664507872e-64,15532148.712503672,1665103118524.1506,4790533.838822243,0.0,0.0,0.0,0.0,6.863980224206961e-64,572106.615767549,816216101689.941,5388300.359319409,0.0,0.0,0.0,0.0,62589821.10579339,163927941057.22437,564834959273.6575,1416085399913.9927,0.0,0.0,0.0,0.0,0.0,0.0,1.519570688732887e+16,0.0,0.0,0.0,17570.322285795068,0.0,0.0,0.0,-1615419692932.593,0.0,0.0,0.0,815724802092.0896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953490897369.8566,0.0,0.0,0.0,-153795988959.02856,0.0,-1.262177448353619e-18,-44968.66630792926,-1.2621774483536189e-26,-0.00044968666307929257,0.0,1.639173772826897e+23,1.0609669916138517e+24,1.4160432038001874e+24,0.0,163917377282.68964,1226763066402.0166,1416043203800.187,0.0,0.0,0.0,0.0,0.0,0.0,815724802092.0896,0.0,0.0,163917377282.68942,564834253268.9551,1416043203800.1802,0.0,0.0,0.0,0.0,0.0,0.0,-153795988959.02856,0.0
0.62,-1,-1,1,-44938.51297233807,0.0,-0.00044938512972338065,0.0,0.0,1.6391737672098514e+23,1.0593394943925075e+24,1.4160429871690233e+24,0.0,163917376720.9851,1224881242087.4072,1416042987169.023,0.0,0.0,1615733059870.6565,0.0,0.0,0.0,0.0,0.0,0.0,163917376720.9849,564834248597.4858,1416042987169.0159,0.0,0.0,-955686066380.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.098292246503504e-64,15476424.301792663,1665530974713.8213,4787179.22105372,0.0,0.0,0.0,0.0,6.864834707844822e-64,571105.2845109943,815510537650.8333,5388971.282457241,0.0,0.0,0.0,0.0,62589821.10579339,163927941057.2239,564834959273.6567,1416085399913.9924,0.0,0.0,0.0,0.0,0.0,0.0,1.575954225212369e+16,0.0,0.0,0.0,18222.267545665454,0.0,0.0,0.0,-1615733059870.6565,0.0,0.0,0.0,815015446917.4291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955686066380.736,0.0,0.0,0.0,-154968435205.2406,0.0,0.0,-44938.512972336604,0.0,-0.00044938512972336595,0.0,1.6391737672098514e+23,1.0593395101520498e+24,1.4160429871690233e+24,0.0,163917376720.9851,1224881260309.6748,1416042987169.023,0.0,0.0,0.0,0.0,0.0,0.0,815015446917.4291,0.0,0.0,163917376720.9849,564834248597.4858,1416042987169.0159,0.0,0.0,0.0,0.0,0.0,0.0,-154968435205.2406,0.0
0.64,-1,-1,1,-44907.739553769825,0.0,-0.00044907739553769817,0.0,0.0,1.6391737614220498e+23,1.0576785434439978e+24,1.4160427670593407e+24,0.0,163917376142.20493,1222960736270.6921,1416042767059.3403,0.0,0.0,1616048981410.5903,0.0,0.0,0.0,0.0,0.0,0.0,163917376142.20465,564834243826.0881,1416042767059.3337,0.0,0.0,-957922488965.9849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.091478978203282e-64,15420082.443896877,1665963538591.6526,4781829.648859602,0.0,0.0,0.0,0.0,6.866197361563847e-64,570089.0573206089,814794059413.7684,5390041.196224696,0.0,0.0,0.0,0.0,62589821.10579338,163927941057.22418,564834959273.6576,1416085399913.993,0.0,0.0,0.0,0.0,0.0,0.0,1.6351592289983744e+16,0.0,0.0,0.0,18906.836552665227,0.0,0.0,0.0,-1616048981410.5903,0.0,0.0,0.0,814295088382.3352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957922488965.9849,0.0,0.0,0.0,-156168577030.89307,0.0,-1.262177448353619e-18,-44907.73955376844,-1.2621774483536189e-26,-0.00044907739553768435,0.0,1.6391737614220498e+23,1.0576785597955914e+24,1.4160427670593407e+24,0.0,163917376142.20493,1222960755177.53,1416042767059.3403,0.0,0.0,0.0,0.0,0.0,0.0,814295088382.3352,0.0,0.0,163917376142.20465,564834243826.0881,1416042767059.3337,0.0,0.0,0.0,0.0,0.0,0.0,-156168577030.89307,0.0
0.66,-1,-1,1,-44876.30486956514,0.0,-0.0004487630486956513,0.0,0.0,1.6391737554453277e+23,1.0559819006714752e+24,1.4160425433237297e+24,0.0,163917375544.5327,1220998961110.239,1416042543323.7295,0.0,0.0,1616367514676.849,0.0,0.0,0.0,0.0,0.0,0.0,163917375544.53253,564834238949.1399,1416042543323.723,0.0,0.0,-960202792515.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.081583506632543e-64,15363097.744708944,1666401004693.5918,4774060.098651696,0.0,0.0,0.0,0.0,6.868176455963682e-64,569057.2392958766,814066213347.9285,5391595.105276135,0.0,0.0,0.0,0.0,62589821.10579342,163927941057.22397,564834959273.6569,1416085399913.993,0.0,0.0,0.0,0.0,0.0,0.0,1.6972631145116146e+16,0.0,0.0,0.0,19624.92442561416,0.0,0.0,0.0,-1616367514676.849,0.0,0.0,0.0,813563266118.4825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960202792515.749,0.0,0.0,0.0,-157398524332.45758,0.0,-1.262177448353619e-18,-44876.30486956368,-1.2621774483536189e-26,-0.00044876304869563674,0.0,1.6391737554453277e+23,1.0559819176441072e+24,1.4160425433237297e+24,0.0,163917375544.5327,1220998980735.1646,1416042543323.7295,0.0,0.0,0.0,0.0,0.0,0.0,813563266118.4825,0.0,0.0,163917375544.53253,564834238949.1399,1416042543323.723,0.0,0.0,0.0,0.0,0.0,0.0,-157398524332.45758,0.0
0.68,-1,-1,1,-44844.162163841356,0.0,-0.0004484416216384135,0.0,0.0,1.6391737492583166e+23,1.0542470423408749e+24,1.4160423158058116e+24,0.0,163917374925.8316,1218992998491.0034,1416042315805.8113,0.0,0.0,1616688709030.3503,0.0,0.0,0.0,0.0,0.0,0.0,163917374925.83145,564834233960.411,1416042315805.806,0.0,0.0,-962529944499.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0679620670963e-64,15305443.515085919,1666843577601.465,4763365.1490824865,0.0,0.0,0.0,0.0,6.87090074398885e-64,568009.0802580172,813326519998.1215,5393734.093799484,0.0,0.0,0.0,0.0,62589821.105793424,163927941057.2243,564834959273.6582,1416085399913.9937,0.0,0.0,0.0,0.0,0.0,0.0,1.7623296560397528e+16,0.0,0.0,0.0,20377.268566724677,0.0,0.0,0.0,-1616688709030.3503,0.0,0.0,0.0,812819492911.3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962529944499.759,0.0,0.0,0.0,-158660708003.48505,0.0,-1.262177448353619e-18,-44844.162163839705,-1.2621774483536189e-26,-0.00044844162163839695,0.0,1.6391737492583166e+23,1.054247059964171e+24,1.4160423158058116e+24,0.0,163917374925.8316,1218993018868.2715,1416042315805.8113,0.0,0.0,0.0,0.0,0.0,0.0,812819492911.3444,0.0,0.0,163917374925.83145,564834233960.411,1416042315805.806,0.0,0.0,0.0,0.0,0.0,0.0,-158660708003.48505,0.0
0.7000000000000001,-1,-1,1,-44811.258083132234,0.0,-0.0004481125808313223,0.0,0.0,1.6391737428357157e+23,1.0524710885910348e+24,1.416042084339641e+24,0.0,163917374283.57153,1216939518519.2769,1416042084339.6406,0.0,0.0,1617012603220.6562,0.0,0.0,0.0,0.0,0.0,0.0,163917374283.5713,564834228852.9523,1416042084339.6348,0.0,0.0,-964907313554.3309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0498534707938386e-64,15247091.72971696,1667291472291.3594,4749147.197757609,0.0,0.0,0.0,0.0,6.874522463406131e-64,566943.7681262117,812574472744.211,5396577.682167701,0.0,0.0,0.0,0.0,62589821.10579339,163927941057.22415,564834959273.6576,1416085399913.993,0.0,0.0,0.0,0.0,0.0,0.0,1.830406241247574e+16,0.0,0.0,0.0,21164.41690479588,0.0,0.0,0.0,-1617012603220.6562,0.0,0.0,0.0,812063253160.2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964907313554.3309,0.0,0.0,0.0,-159957942329.47794,0.0,0.0,-44811.25808313078,0.0,-0.0004481125808313077,0.0,1.6391737428357157e+23,1.0524711068950973e+24,1.416042084339641e+24,0.0,163917374283.57153,1216939539683.6938,1416042084339.6406,0.0,0.0,0.0,0.0,0.0,0.0,812063253160.2196,0.0,0.0,163917374283.5713,564834228852.9523,1416042084339.6348,0.0,0.0,0.0,0.0,0.0,0.0,-159957942329.47794,0.0
0.72,-1,-1,1,-44777.5314507736,0.0,-0.0004477753145077359,0.0,0.0,1.6391737361475054e+23,1.0506507372759096e+24,1.4160418487490478e+24,0.0,163917373614.75052,1214834703026.5017,1416041848749.0474,0.0,0.0,1617339221920.2947,0.0,0.0,0.0,0.0,0.0,0.0,163917373614.7502,564834223618.9758,1416041848749.0417,0.0,0.0,-967338742512.7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.026363931762116e-64,15188012.988394057,1667744914486.81,4730704.552878649,0.0,0.0,0.0,0.0,6.879220371415828e-64,565860.4209864498,811809536389.8771,5400266.208601953,0.0,0.0,0.0,0.0,62589821.105793394,163927941057.2245,564834959273.6581,1416085399913.994,0.0,0.0,0.0,0.0,0.0,0.0,1.9015254869416588e+16,0.0,0.0,0.0,21986.74657779694,0.0,0.0,0.0,-1617339221920.2947,0.0,0.0,0.0,811294001227.3762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967338742512.7709,0.0,0.0,0.0,-161293499833.10483,0.0,-1.262177448353619e-18,-44777.53145077207,-1.2621774483536189e-26,-0.0004477753145077206,0.0,1.6391737361475054e+23,1.0506507562911645e+24,1.4160418487490478e+24,0.0,163917373614.75052,1214834725013.2483,1416041848749.0474,0.0,0.0,0.0,0.0,0.0,0.0,811294001227.3762,0.0,0.0,163917373614.7502,564834223618.9758,1416041848749.0417,0.0,0.0,0.0,0.0,0.0,0.0,-161293499833.10483,0.0
0.74,-1,-1,1,-44742.911801954855,0.0,-0.00044742911801954845,0.0,0.0,1.639173729157885e+23,1.0487821848877519e+24,1.4160416088468892e+24,0.0,163917372915.78845,1212674154135.2092,1416041608846.889,0.0,0.0,1617668571554.9783,0.0,0.0,0.0,0.0,0.0,0.0,163917372915.78824,564834218249.7053,1416041608846.8826,0.0,0.0,-969828635669.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9964528799022414e-64,15128176.474953452,1668204141049.1262,4707220.300283438,0.0,0.0,0.0,0.0,6.885202582046766e-64,564758.0774998139,811031145619.0493,5404963.05575269,0.0,0.0,0.0,0.0,62589821.10579338,163927941057.22418,564834959273.6573,1416085399913.9927,0.0,0.0,0.0,0.0,0.0,0.0,1.9757146024880644e+16,0.0,0.0,0.0,22844.572199147537,0.0,0.0,0.0,-1617668571554.9783,0.0,0.0,0.0,810511159607.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969828635669.474,0.0,0.0,0.0,-162671200876.9268,0.0,-2.524354896707238e-18,-44742.911801953436,-2.5243548967072378e-26,-0.0004474291180195343,0.0,1.639173729157885e+23,1.0487822046448991e+24,1.4160416088468892e+24,0.0,163917372915.78845,1212674176979.783,1416041608846.889,0.0,0.0,0.0,0.0,0.0,0.0,810511159607.0035,0.0,0.0,163917372915.78824,564834218249.7053,1416041608846.8826,0.0,0.0,0.0,0.0,0.0,0.0,-162671200876.9268,0.0
0.76,-1,-1,1,-44707.31763315772,0.0,-0.0004470731763315771,0.0,0.0,1.639173721824047e+23,1.0468610320629857e+24,1.416041364434181e+24,0.0,163917372182.40463,1210452784998.407,1416041364434.1807,0.0,0.0,1618000635348.457,0.0,0.0,0.0,0.0,0.0,0.0,163917372182.40433,564834212735.1879,1416041364434.1753,0.0,0.0,-972382063085.2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9589215042673376e-64,15067549.903926045,1668669400468.5337,4677753.3153484445,0.0,0.0,0.0,0.0,6.892708857498673e-64,563635.6851515379,810238703201.7723,5410856.448304673,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.22443,564834959273.6583,1416085399913.9937,0.0,0.0,0.0,0.0,0.0,0.0,2.053006964399179e+16,0.0,0.0,0.0,23738.279691058313,0.0,0.0,0.0,-1618000635348.457,0.0,0.0,0.0,809714116786.4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972382063085.2378,0.0,0.0,0.0,-164095520785.0006,0.0,-2.524354896707238e-18,-44707.31763315633,-2.5243548967072378e-26,-0.00044707317633156326,0.0,1.639173721824047e+23,1.046861052593055e+24,1.416041364434181e+24,0.0,163917372182.40463,1210452808736.6863,1416041364434.1807,0.0,0.0,0.0,0.0,0.0,0.0,809714116786.4993,0.0,0.0,163917372182.40433,564834212735.1879,1416041364434.1753,0.0,0.0,0.0,0.0,0.0,0.0,-164095520785.0006,0.0
0.78,-1,-1,1,-44670.65430593283,0.0,-0.00044670654305932825,0.0,0.0,1.639173714094524e+23,1.0448821704294986e+24,1.4160411152989765e+24,0.0,163917371409.45236,1208164688964.6282,1416041115298.976,0.0,0.0,1618335367496.6074,0.0,0.0,0.0,0.0,0.0,0.0,163917371409.45212,564834207064.0464,1416041115298.971,0.0,0.0,-975004885596.0269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.912406525817689e-64,15006099.439470802,1669140953559.689,4641233.382114074,0.0,0.0,0.0,0.0,6.902011853591308e-64,562492.0854989357,809431577756.6925,5418160.4291332485,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.22394,564834959273.657,1416085399913.9924,0.0,0.0,0.0,0.0,0.0,0.0,2.133463370346144e+16,0.0,0.0,0.0,24668.572038052524,0.0,0.0,0.0,-1618335367496.6074,0.0,0.0,0.0,808902224595.4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975004885596.0269,0.0,0.0,0.0,-165571718026.3302,0.0,-2.524354896707238e-18,-44670.65430593133,-2.5243548967072378e-26,-0.0004467065430593133,0.0,1.639173714094524e+23,1.0448821917641315e+24,1.4160411152989765e+24,0.0,163917371409.45236,1208164713633.1992,1416041115298.976,0.0,0.0,0.0,0.0,0.0,0.0,808902224595.4832,0.0,0.0,163917371409.45212,564834207064.0464,1416041115298.971,0.0,0.0,0.0,0.0,0.0,0.0,-165571718026.3302,0.0
0.8,-1,-1,1,-44632.81151821435,0.0,-0.0004463281151821434,0.0,0.0,1.639173705907132e+23,1.0428396461099538e+24,1.416040861214931e+24,0.0,163917370590.71317,1205802981751.0662,1416040861214.9307,0.0,0.0,1618672686348.3303,0.0,0.0,0.0,0.0,0.0,0.0,163917370590.71292,564834201223.1636,1416040861214.9258,0.0,0.0,-977703905820.4279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.855382586418044e-64,14943789.565877028,1669619074512.5825,4596463.078757843,0.0,0.0,0.0,0.0,6.913416641964935e-64,561325.9948583014,808609100786.3289,5427114.48218624,0.0,0.0,0.0,0.0,62589821.105793394,163927941057.22424,564834959273.6582,1416085399913.9937,0.0,0.0,0.0,0.0,0.0,0.0,2.217211961001843e+16,0.0,0.0,0.0,25636.93089079453,0.0,0.0,0.0,-1618672686348.3303,0.0,0.0,0.0,808074794741.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977703905820.4279,0.0,0.0,0.0,-167105988576.7359,0.0,-1.262177448353619e-18,-44632.8115182129,-1.2621774483536189e-26,-0.00044632811518212893,0.0,1.639173705907132e+23,1.0428396682820743e+24,1.416040861214931e+24,0.0,163917370590.71317,1205803007387.998,1416040861214.9307,0.0,0.0,0.0,0.0,0.0,0.0,808074794741.569,0.0,0.0,163917370590.71292,564834201223.1636,1416040861214.9258,0.0,0.0,0.0,0.0,0.0,0.0,-167105988576.7359,0.0
