sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf
0.5,-1,-1,1,0.0,-47631.953613111655,0.0,-0.0004763195361311165,9.940642615416406e+23,1.416046603510464e+24,1.2313755492417791e+23,0.0,1433768513556.9412,1416046603510.4636,123137554924.17787,0.0,1676795718496.4539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351437015.6421,1416046603510.4546,123137554924.17769,0.0,-872378641955.1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.709854201568334e+16,0.0,0.0,0.0,39085.03484989144,0.0,0.0,0.0,-1676795718496.4539,0.0,0.0,0.0,952601805709.3345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872378641955.1552,0.0,0.0,0.0,-148184690083.00098,0.0,0.0,0.0,-47631.95361310948,6.6397879280208254e-18,-0.0004763195361310947,6.639787928020825e-26,9.940642886401816e+23,1.416046603510464e+24,1.2313755492417791e+23,0.0,1433768552641.9746,1416046603510.4636,123137554924.17787,0.0,0.0,0.0,0.0,0.0,952601805709.3345,0.0,0.0,0.0,629351437015.6421,1416046603510.4546,123137554924.17769,0.0,0.0,0.0,0.0,0.0,-148184690083.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722268534745.2112,77.38687971233723,2700537.566432265,9.858424538915192e-69,0.0,0.0,0.0,0.0,953074432611.9202,6346388.755134536,144046.9202604185,8.084474463017346e-64,0.0,0.0,0.0,0.0,629352118816.059,1416085781024.6006,123145458325.03978,62589837.95057231
0.52,-1,-1,1,0.0,-47610.46150748347,0.0,-0.0004761046150748347,9.931343792405589e+23,1.416046368184964e+24,1.2313755430703023e+23,0.0,1432427316597.9668,1416046368184.9636,123137554307.03021,0.0,1676958714355.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351433798.1124,1416046368184.9546,123137554307.03004,0.0,-873882831555.1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8012000804945788e+16,0.0,0.0,0.0,40402.54368824884,0.0,0.0,0.0,-1676958714355.0176,0.0,0.0,0.0,951933781753.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873882831555.1641,0.0,0.0,0.0,-148857858550.92017,0.0,0.0,0.0,-47610.4615074812,6.6397879280208254e-18,-0.00047610461507481197,6.639787928020825e-26,9.9313440725256e+23,1.416046368184964e+24,1.2313755430703023e+23,0.0,1432427357000.511,1416046368184.9636,123137554307.03021,0.0,0.0,0.0,0.0,0.0,951933781753.3182,0.0,0.0,0.0,629351433798.1124,1416046368184.9546,123137554307.03004,0.0,0.0,0.0,0.0,0.0,-148857858550.92017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722509952057.0464,79.75423847261855,2689755.254656293,1.016014508968148e-68,0.0,0.0,0.0,0.0,952408585173.4941,6346388.281666124,144048.67876570177,8.084473859576236e-64,0.0,0.0,0.0,0.0,629352118816.0593,1416085781024.6016,123145458325.04004,62589837.95057232
0.54,-1,-1,1,0.0,-47588.62132008076,0.0,-0.0004758862132008075,9.92189436554957e+23,1.416046129274119e+24,1.2313755367952332e+23,0.0,1431064397597.508,1416046129274.1187,123137553679.52328,0.0,1677122870386.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351430522.3326,1416046129274.1091,123137553679.52312,0.0,-875409903311.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.898874236614967e+16,0.0,0.0,0.0,41811.32715478726,0.0,0.0,0.0,-1677122870386.907,0.0,0.0,0.0,951255962038.2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875409903311.732,0.0,0.0,0.0,-149542953151.73672,0.0,0.0,0.0,-47588.621320078506,7.901965376374445e-18,-0.00047588621320078495,7.901965376374444e-26,9.921894655437002e+23,1.416046129274119e+24,1.2313755367952332e+23,0.0,1431064439408.8364,1416046129274.1187,123137553679.52328,0.0,0.0,0.0,0.0,0.0,951255962038.2378,0.0,0.0,0.0,629351430522.3326,1416046129274.1091,123137553679.52312,0.0,0.0,0.0,0.0,0.0,-149542953151.73672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722753722450.6477,82.28526592763887,2678867.5877933926,1.0482720485902909e-68,0.0,0.0,0.0,0.0,951732980536.2394,6346387.775464203,144050.66025865724,8.084473214425438e-64,0.0,0.0,0.0,0.0,629352118816.0599,1416085781024.6018,123145458325.04005,62589837.9505723
0.56,-1,-1,1,0.0,-47566.41804270938,0.0,-0.0004756641804270937,9.912287841239295e+23,1.416045886624716e+24,1.2313755304118977e+23,0.0,1429678819962.9768,1416045886624.7156,123137553041.18974,0.0,1677288239484.5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351427185.749,1416045886624.7068,123137553041.18954,0.0,-876960846707.3009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0035325045651308e+16,0.0,0.0,0.0,43320.84454793483,0.0,0.0,0.0,-1677288239484.5278,0.0,0.0,0.0,950567928145.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876960846707.3009,0.0,0.0,0.0,-150240492047.4371,0.0,0.0,0.0,-47566.418042707235,6.6397879280208254e-18,-0.00047566418042707225,6.639787928020825e-26,9.912288141592539e+23,1.416045886624716e+24,1.2313755304118977e+23,0.0,1429678863283.8203,1416045886624.7156,123137553041.18974,0.0,0.0,0.0,0.0,0.0,950567928145.508,0.0,0.0,0.0,629351427185.749,1416045886624.7068,123137553041.18954,0.0,0.0,0.0,0.0,0.0,-150240492047.4371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722999950405.5393,85.00517139366006,2667869.94163535,1.082935853454319e-68,0.0,0.0,0.0,0.0,951047201956.4695,6346387.231486973,144052.87858222012,8.084472521149349e-64,0.0,0.0,0.0,0.0,629352118816.0603,1416085781024.602,123145458325.04019,62589837.95057231
0.58,-1,-1,1,0.0,-47543.83556316245,0.0,-0.0004754383556316245,9.902517248187193e+23,1.416045640072308e+24,1.2313755239152653e+23,0.0,1428269578204.7874,1416045640072.3076,123137552391.5265,0.0,1677454878457.5608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351423785.6172,1416045640072.2996,123137552391.52632,0.0,-878536724038.3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1159232989457764e+16,0.0,0.0,0.0,44941.890474550426,0.0,0.0,0.0,-1677454878457.5608,0.0,0.0,0.0,949869230964.7112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878536724038.3922,0.0,0.0,0.0,-150951031603.65234,0.0,0.0,0.0,-47543.83556316007,7.270876652197636e-18,-0.0004754383556316006,7.270876652197634e-26,9.902517559779512e+23,1.416045640072308e+24,1.2313755239152653e+23,0.0,1428269623146.6763,1416045640072.3076,123137552391.5265,0.0,0.0,0.0,0.0,0.0,949869230964.7112,0.0,0.0,0.0,629351423785.6172,1416045640072.2996,123137552391.52632,0.0,0.0,0.0,0.0,0.0,-150951031603.65234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723248748113.4949,87.9482718952753,2656757.3432368757,1.1204426210676632e-68,0.0,0.0,0.0,0.0,950350802122.3708,6346386.642871015,144055.34870390952,8.08447177101399e-64,0.0,0.0,0.0,0.0,629352118816.0616,1416085781024.6025,123145458325.04042,62589837.95057233
0.6,-1,-1,1,0.0,-47520.856548458396,0.0,-0.00047520856548458393,9.892575086907068e+23,1.4160453894400142e+24,1.2313755172999146e+23,0.0,1426835590649.6929,1416045389440.014,123137551729.99142,0.0,1677622848451.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351420318.9806,1416045389440.0046,123137551729.99126,0.0,-880138678121.1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2369042236463784e+16,0.0,0.0,0.0,46686.834411149845,0.0,0.0,0.0,-1677622848451.892,0.0,0.0,0.0,949159387439.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880138678121.1788,0.0,0.0,0.0,-151675170421.45334,0.0,0.0,0.0,-47520.85654845588,6.6397879280208254e-18,-0.0004752085654845587,6.639787928020825e-26,9.892575410597502e+23,1.4160453894400142e+24,1.2313755172999146e+23,0.0,1426835637336.529,1416045389440.014,123137551729.99142,0.0,0.0,0.0,0.0,0.0,949159387439.0004,0.0,0.0,0.0,629351420318.9806,1416045389440.0046,123137551729.99126,0.0,0.0,0.0,0.0,0.0,-151675170421.45334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723500236299.0,91.16310278194314,2645524.4349585474,1.1614100952732194e-68,0.0,0.0,0.0,0.0,949643299912.4594,6346385.999909373,144058.08683565998,8.084470951664502e-64,0.0,0.0,0.0,0.0,629352118816.0602,1416085781024.6016,123145458325.04019,62589837.950572304
0.62,-1,-1,1,0.0,-47497.46231139616,0.0,-0.00047497462311396144,9.88245327197464e+23,1.4160451345371697e+24,1.2313755105600044e+23,0.0,1425375691112.85,1416045134537.1692,123137551056.00041,0.0,1677792215424.4768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351416782.6521,1416045134537.1611,123137551056.00026,0.0,-881767941094.2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3674636069878604e+16,0.0,0.0,0.0,48569.931311687455,0.0,0.0,0.0,-1677792215424.4768,0.0,0.0,0.0,948437876858.0536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881767941094.2788,0.0,0.0,0.0,-152413553957.92587,0.0,0.0,0.0,-47497.462311393785,7.901965376374445e-18,-0.00047497462311393775,7.901965376374444e-26,9.882453608720992e+23,1.4160451345371697e+24,1.2313755105600044e+23,0.0,1425375739682.7803,1416045134537.1692,123137551056.00041,0.0,0.0,0.0,0.0,0.0,948437876858.0536,0.0,0.0,0.0,629351416782.6521,1416045134537.1611,123137551056.00026,0.0,0.0,0.0,0.0,0.0,-152413553957.92587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723754545153.309,94.72079305763224,2634165.4333756324,1.2067437796610133e-68,0.0,0.0,0.0,0.0,948924176703.4381,6346385.288376344,144061.1105745132,8.084470044990816e-64,0.0,0.0,0.0,0.0,629352118816.0594,1416085781024.601,123145458325.04016,62589837.950572304
0.64,-1,-1,1,0.0,-47473.63265717838,0.0,-0.0004747363265717837,9.872143065664109e+23,1.4160448751577674e+24,1.2313755036892088e+23,0.0,1423888619326.0232,1416044875157.767,123137550368.92085,0.0,1677963050684.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351413173.186,1416044875157.7585,123137550368.92072,0.0,-883425844531.7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5087442177050492e+16,0.0,0.0,0.0,50607.66367023997,0.0,0.0,0.0,-1677963050684.613,0.0,0.0,0.0,947704136614.9369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883425844531.7755,0.0,0.0,0.0,-153166879854.43552,0.0,0.0,0.0,-47473.63265717627,7.901965376374445e-18,-0.00047473632657176265,7.901965376374444e-26,9.872143416538538e+23,1.4160448751577674e+24,1.2313755036892088e+23,0.0,1423888669933.6877,1416044875157.767,123137550368.92085,0.0,0.0,0.0,0.0,0.0,947704136614.9369,0.0,0.0,0.0,629351413173.186,1416044875157.7585,123137550368.92072,0.0,0.0,0.0,0.0,0.0,-153166879854.43552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724011815403.4177,98.72886011267462,2622674.0818146765,1.2578127026800478e-68,0.0,0.0,0.0,0.0,948192872144.1925,6346384.486768596,144064.43907375066,8.084469023612355e-64,0.0,0.0,0.0,0.0,629352118816.061,1416085781024.6025,123145458325.04037,62589837.95057233
0.66,-1,-1,1,0.0,-47449.345706000604,0.0,-0.00047449345706000593,9.861635001185386e+23,1.4160446110786613e+24,1.2313754966806574e+23,0.0,1422373009865.8606,1416044611078.661,123137549668.0657,0.0,1678135431514.3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351409486.8344,1416044611078.6526,123137549668.06548,0.0,-885113831135.3721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.662077051070122e+16,0.0,0.0,0.0,52819.22882833518,0.0,0.0,0.0,-1678135431514.3984,0.0,0.0,0.0,946957557324.3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885113831135.3721,0.0,0.0,0.0,-153935904126.04514,0.0,0.0,0.0,-47449.34570599815,6.6397879280208254e-18,-0.00047449345705998143,6.639787928020825e-26,9.861635367393106e+23,1.4160446110786613e+24,1.2313754966806574e+23,0.0,1422373062685.0916,1416044611078.661,123137549668.0657,0.0,0.0,0.0,0.0,0.0,946957557324.3016,0.0,0.0,0.0,629351409486.8344,1416044611078.6526,123137549668.06548,0.0,0.0,0.0,0.0,0.0,-153935904126.04514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724272199542.5251,103.35401694988502,2611043.595252982,1.3167400286589737e-68,0.0,0.0,0.0,0.0,947448779293.9304,6346383.56174375,144068.0932591726,8.084467845065833e-64,0.0,0.0,0.0,0.0,629352118816.0599,1416085781024.602,123145458325.04018,62589837.95057233
0.68,-1,-1,1,0.0,-47424.577686202836,0.0,-0.00047424577686202825,9.850918793185122e+23,1.4160443420575145e+24,1.231375489526874e+23,0.0,1420827379245.1926,1416044342057.5142,123137548952.68736,0.0,1678309441882.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351405719.5292,1416044342057.5066,123137548952.6872,0.0,-886833468356.5964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.829009664422774e+16,0.0,0.0,0.0,55226.94766674936,0.0,0.0,0.0,-1678309441882.261,0.0,0.0,0.0,946197477176.7456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886833468356.5964,0.0,0.0,0.0,-154721448424.13403,0.0,0.0,0.0,-47424.577686200486,7.270876652197636e-18,-0.00047424577686200483,7.270876652197634e-26,9.850919176086097e+23,1.4160443420575145e+24,1.231375489526874e+23,0.0,1420827434472.1416,1416044342057.5142,123137548952.68736,0.0,0.0,0.0,0.0,0.0,946197477176.7456,0.0,0.0,0.0,629351405719.5292,1416044342057.5066,123137548952.6872,0.0,0.0,0.0,0.0,0.0,-154721448424.13403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724535863254.0303,108.85998949004643,2599266.596252955,1.3868849084762808e-68,0.0,0.0,0.0,0.0,946691238999.9724,6346382.460557009,144072.09611319567,8.084466442168245e-64,0.0,0.0,0.0,0.0,629352118816.0608,1416085781024.6033,123145458325.04005,62589837.95057234
0.7000000000000001,-1,-1,1,0.0,-47399.30269043233,0.0,-0.00047399302690432325,9.839983232239752e+23,1.4160440678303681e+24,1.2313754822196897e+23,0.0,1419250110695.4473,1416044067830.368,123137548221.96893,0.0,1678485173263.0793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351401866.8213,1416044067830.3616,123137548221.96877,0.0,-888586464434.4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.011367807835667e+16,0.0,0.0,0.0,57857.15352296457,0.0,0.0,0.0,-1678485173263.0793,0.0,0.0,0.0,945423175376.3518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888586464434.4519,0.0,0.0,0.0,-155524408690.57156,0.0,0.0,0.0,-47399.30269043002,6.6397879280208254e-18,-0.00047399302690430016,6.639787928020825e-26,9.839983633376541e+23,1.4160440678303681e+24,1.2313754822196897e+23,0.0,1419250168552.602,1416044067830.368,123137548221.96893,0.0,0.0,0.0,0.0,0.0,945423175376.3518,0.0,0.0,0.0,629351401866.8213,1416044067830.3616,123137548221.96877,0.0,0.0,0.0,0.0,0.0,-155524408690.57156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724802987067.7441,115.67035683003752,2587335.0404154137,1.4736431125955473e-68,0.0,0.0,0.0,0.0,945919533363.2682,6346381.098493182,144076.47306755892,8.084464707004179e-64,0.0,0.0,0.0,0.0,629352118816.0599,1416085781024.6016,123145458325.0402,62589837.950572304
0.72,-1,-1,1,0.0,-47373.49238346439,0.0,-0.0004737349238346439,9.828816058433969e+23,1.416043788108846e+24,1.2313754747501114e+23,0.0,1417639435932.498,1416043788108.8457,123137547475.01111,0.0,1678662725575.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351397923.8301,1416043788108.8381,123137547475.01094,0.0,-890374687566.4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.211302993148874e+16,0.0,0.0,0.0,60740.878293531016,0.0,0.0,0.0,-1678662725575.0706,0.0,0.0,0.0,944633864473.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890374687566.4034,0.0,0.0,0.0,-156345765723.7202,0.0,0.0,0.0,-47373.49238346216,6.6397879280208254e-18,-0.00047373492383462156,6.639787928020825e-26,9.828816479564272e+23,1.416043788108846e+24,1.2313754747501114e+23,0.0,1417639496673.3767,1416043788108.8457,123137547475.01111,0.0,0.0,0.0,0.0,0.0,944633864473.266,0.0,0.0,0.0,629351397923.8301,1416043788108.8381,123137547475.01094,0.0,0.0,0.0,0.0,0.0,-156345765723.7202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725073768295.9636,124.47314123160102,2575240.129452023,1.5857795176689988e-68,0.0,0.0,0.0,0.0,945132878105.1973,6346379.337948718,144081.25259181895,8.084462464276061e-64,0.0,0.0,0.0,0.0,629352118816.0604,1416085781024.602,123145458325.04024,62589837.950572304
0.74,-1,-1,1,0.0,-47347.11564324899,0.0,-0.0004734711564324898,9.817403806043835e+23,1.416043502576814e+24,1.231375467108175e+23,0.0,1415993412754.8452,1416043502576.8137,123137546710.81746,0.0,1678842208231.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351393885.1691,1416043502576.8076,123137546710.81729,0.0,-892200189361.7998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.431374952920774e+16,0.0,0.0,0.0,63915.04176409356,0.0,0.0,0.0,-1678842208231.474,0.0,0.0,0.0,943828681358.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892200189361.7998,0.0,0.0,0.0,-157186598573.4125,0.0,0.0,0.0,-47347.11564324673,7.901965376374445e-18,-0.00047347115643246723,7.901965376374444e-26,9.817404249181318e+23,1.416043502576814e+24,1.231375467108175e+23,0.0,1415993476669.8853,1416043502576.8137,123137546710.81746,0.0,0.0,0.0,0.0,0.0,943828681358.1294,0.0,0.0,0.0,629351393885.1691,1416043502576.8076,123137546710.81729,0.0,0.0,0.0,0.0,0.0,-157186598573.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725348423307.439,136.39510844850554,2562972.2093602223,1.7376486144155352e-68,0.0,0.0,0.0,0.0,944330413605.3694,6346376.953572097,144086.46716566285,8.084459426894138e-64,0.0,0.0,0.0,0.0,629352118816.0594,1416085781024.6023,123145458325.03995,62589837.95057234
0.76,-1,-1,1,0.0,-47320.13810293892,0.0,-0.0004732013810293892,9.805731605373653e+23,1.416043210886462e+24,1.2313754592827103e+23,0.0,1414309896461.9578,1416043210886.4617,123137545928.271,0.0,1679023741275.7263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351389744.8453,1416043210886.4553,123137545928.27084,0.0,-894065234558.6152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.674649795689745e+16,0.0,0.0,0.0,67423.86733198725,0.0,0.0,0.0,-1679023741275.7263,0.0,0.0,0.0,943006676626.8295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894065234558.6152,0.0,0.0,0.0,-158048102485.84995,0.0,0.0,0.0,-47320.13810293665,6.6397879280208254e-18,-0.00047320138102936645,6.639787928020825e-26,9.805732072838636e+23,1.416043210886462e+24,1.2313754592827103e+23,0.0,1414309963885.8254,1416043210886.4617,123137545928.271,0.0,0.0,0.0,0.0,0.0,943006676626.8295,0.0,0.0,0.0,629351389744.8453,1416043210886.4553,123137545928.27084,0.0,0.0,0.0,0.0,0.0,-158048102485.84995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725627190211.2954,153.29254351799864,2550520.650355741,1.9528987633152866e-68,0.0,0.0,0.0,0.0,943511194324.49,6346373.574108917,144092.15503614873,8.084455121891151e-64,0.0,0.0,0.0,0.0,629352118816.0599,1416085781024.602,123145458325.04012,62589837.950572334
0.78,-1,-1,1,0.0,-47292.52153376819,0.0,-0.0004729252153376818,9.793782915725134e+23,1.4160429126535767e+24,1.231375451260908e+23,0.0,1412586501339.62,1416042912653.5764,123137545126.09076,0.0,1679207456498.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351385496.1077,1416042912653.57,123137545126.09064,0.0,-895972340654.8997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.944831251480375e+16,0.0,0.0,0.0,71320.77499929257,0.0,0.0,0.0,-1679207456498.412,0.0,0.0,0.0,942166801950.4858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895972340654.8997,0.0,0.0,0.0,-158931614786.19992,0.0,0.0,0.0,-47292.521533766165,7.901965376374445e-18,-0.00047292521533766156,7.901965376374444e-26,9.793783410208256e+23,1.4160429126535767e+24,1.231375451260908e+23,0.0,1412586572660.3945,1416042912653.5764,123137545126.09076,0.0,0.0,0.0,0.0,0.0,942166801950.4858,0.0,0.0,0.0,629351385496.1077,1416042912653.57,123137545126.09064,0.0,0.0,0.0,0.0,0.0,-158931614786.19992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725910332039.4631,178.23675728844378,2537873.7042061905,2.2706571211683e-68,0.0,0.0,0.0,0.0,942674176258.1382,6346368.585301348,144098.3636133819,8.084448766723982e-64,0.0,0.0,0.0,0.0,629352118816.0609,1416085781024.6035,123145458325.04024,62589837.95057234
0.8,-1,-1,1,0.0,-47264.22295092926,0.0,-0.00047264222950929254,9.781539138501682e+23,1.4160426074518386e+24,1.2313754430275899e+23,0.0,1410820544856.81,1416042607451.8384,123137544302.75896,0.0,1679393498272.5215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351381131.1975,1416042607451.831,123137544302.75885,0.0,-897924334546.9092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.246424749097813e+16,0.0,0.0,0.0,75670.74790855683,0.0,0.0,0.0,-1679393498272.5215,0.0,0.0,0.0,941307894996.7087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897924334546.9092,0.0,0.0,0.0,-159838655600.34988,0.0,0.0,0.0,-47264.22295092691,7.901965376374445e-18,-0.00047264222950926907,7.901965376374444e-26,9.78153966314415e+23,1.4160426074518386e+24,1.2313754430275899e+23,0.0,1410820620527.557,1416042607451.8384,123137544302.75896,0.0,0.0,0.0,0.0,0.0,941307894996.7087,0.0,0.0,0.0,629351381131.1975,1416042607451.831,123137544302.75885,0.0,0.0,0.0,0.0,0.0,-159838655600.34988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726198140533.7954,216.32531586014926,2525018.3334603226,2.7558640641145226e-68,0.0,0.0,0.0,0.0,941818201989.823,6346360.967643385,144105.15633575115,8.084439062585117e-64,0.0,0.0,0.0,0.0,629352118816.0602,1416085781024.6023,123145458325.04025,62589837.950572334
