sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p
0.5,-1,-1,1,-49602.22135067966,0.0,-0.0004960222135067965,0.0,9.612492270936008e+23,1.007713181730772e+23,0.0,1.4160342505470095e+24,1579121861421.9739,100771318173.07716,0.0,1416034250547.0093,999532155073.1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737502898.5875,100771318173.07701,0.0,1416034250547.0066,-85147796549.72174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000411938177.0571,7592202.066331413,4.390824634738794e-65,344683.23282695585,0.0,0.0,0.0,0.0,996682143342.8793,261872.07392191986,7.645410727461321e-64,6001722.5227302145,0.0,0.0,0.0,0.0,664737522005.554,100777477279.20201,62589821.10579347,1416085399914.002,0.0,0.0,0.0,0.0,789509968907935.2,0.0,0.0,0.0,1296.9918899000622,0.0,0.0,0.0,-999532155073.1072,0.0,0.0,0.0,996423155468.9758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85147796549.72174,0.0,0.0,0.0,-82038795648.59924,0.0,0.0,0.0,-1.262177448353619e-18,-49602.221350677864,-1.2621774483536189e-26,-0.0004960222135067785,9.612492278831099e+23,1.007713181730772e+23,0.0,1.4160342505470095e+24,1579121862718.9644,100771318173.07716,0.0,1416034250547.0093,0.0,0.0,0.0,0.0,996423155468.9758,0.0,0.0,0.0,664737502898.5875,100771318173.07701,0.0,1416034250547.0066,0.0,0.0,0.0,0.0,-82038795648.59924,0.0,0.0,0.0
0.52,-1,-1,1,-49560.59660148703,0.0,-0.0004956059660148702,0.0,9.596677646565677e+23,1.0077131804064448e+23,0.0,1.4160342343204846e+24,1576523865151.1343,100771318040.64445,0.0,1416034234320.4844,999530845075.5104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737501112.8469,100771318040.6443,0.0,1416034234320.482,-87744481037.22353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000437701506.0509,7592097.232594119,4.376398651275253e-65,343550.46593711746,0.0,0.0,0.0,0.0,996656256494.2012,261734.84478339503,7.64685332587012e-64,6002855.282544957,0.0,0.0,0.0,0.0,664737522005.5538,100777477279.2016,62589821.105793424,1416085399914.002,0.0,0.0,0.0,0.0,662924346861274.8,0.0,0.0,0.0,1089.039448970696,0.0,0.0,0.0,-999530845075.5104,0.0,0.0,0.0,996388980161.4127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87744481037.22353,0.0,0.0,0.0,-84602615034.0853,0.0,0.0,0.0,-6.310887241768095e-19,-49560.59660148513,-6.3108872417680944e-27,-0.0004956059660148512,9.596677653194931e+23,1.0077131804064448e+23,0.0,1.4160342343204846e+24,1576523866240.1753,100771318040.64445,0.0,1416034234320.4844,0.0,0.0,0.0,0.0,996388980161.4127,0.0,0.0,0.0,664737501112.8469,100771318040.6443,0.0,1416034234320.482,0.0,0.0,0.0,0.0,-84602615034.0853,0.0,0.0,0.0
0.54,-1,-1,1,-49514.347979262435,0.0,-0.0004951434797926243,0.0,9.579106251385556e+23,1.007713178950893e+23,0.0,1.4160342175637575e+24,1573637269928.737,100771317895.08926,0.0,1416034217563.757,999526137310.5664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737498973.4558,100771317895.08913,0.0,1416034217563.755,-90626366355.2859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000463040439.5961,7592009.517817099,4.3621155323785825e-65,342428.9129337303,0.0,0.0,0.0,0.0,996630794412.3173,261584.3936033473,7.648281637821625e-64,6003976.828540484,0.0,0.0,0.0,0.0,664737522005.5541,100777477279.20192,62589821.10579344,1416085399914.0017,0.0,0.0,0.0,0.0,551778867919041.3,0.0,0.0,0.0,906.4517800821923,0.0,0.0,0.0,-999526137310.5664,0.0,0.0,0.0,996354298124.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90626366355.2859,0.0,0.0,0.0,-87454526263.16208,0.0,0.0,0.0,-1.262177448353619e-18,-49514.34797926059,-1.2621774483536189e-26,-0.0004951434797926058,9.579106256903346e+23,1.007713178950893e+23,0.0,1.4160342175637575e+24,1573637270835.189,100771317895.08926,0.0,1416034217563.757,0.0,0.0,0.0,0.0,996354298124.895,0.0,0.0,0.0,664737498973.4558,100771317895.08913,0.0,1416034217563.755,0.0,0.0,0.0,0.0,-87454526263.16208,0.0,0.0,0.0
0.56,-1,-1,1,-49463.005019846736,0.0,-0.0004946300501984673,0.0,9.559599339737745e+23,1.0077131773358479e+23,0.0,1.4160342002092095e+24,1570432711759.6738,100771317733.58476,0.0,1416034200209.2092,999517599735.7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737496410.9674,100771317733.5846,0.0,1416034200209.2078,-93822384387.09099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000487824562.3788,7591943.1116396375,4.348000109799731e-65,341320.5265814412,0.0,0.0,0.0,0.0,996605888241.7029,261417.73531618604,7.649693180140615e-64,6005085.207964444,0.0,0.0,0.0,0.0,664737522005.5535,100777477279.20198,62589821.10579341,1416085399914.0007,0.0,0.0,0.0,0.0,455802208014732.7,0.0,0.0,0.0,748.7831572429277,0.0,0.0,0.0,-999517599735.7975,0.0,0.0,0.0,996319145441.5519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93822384387.09099,0.0,0.0,0.0,-90623929344.06242,0.0,0.0,0.0,-1.262177448353619e-18,-49463.00501984476,-1.2621774483536189e-26,-0.0004946300501984475,9.559599344295761e+23,1.0077131773358479e+23,0.0,1.4160342002092095e+24,1570432712508.456,100771317733.58476,0.0,1416034200209.2092,0.0,0.0,0.0,0.0,996319145441.5519,0.0,0.0,0.0,664737496410.9674,100771317733.5846,0.0,1416034200209.2078,0.0,0.0,0.0,0.0,-90623929344.06242,0.0,0.0,0.0
0.58,-1,-1,1,-49406.15118363145,0.0,-0.0004940615118363145,0.0,9.537998653845642e+23,1.007713175532897e+23,0.0,1.416034182186033e+24,1566884192358.8245,100771317553.28967,0.0,1416034182186.0325,999504838917.2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737493350.9286,100771317553.28957,0.0,1416034182186.03,-97358139909.34348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000511927380.6731,7591902.168234259,4.334074051343807e-65,340227.01114594215,0.0,0.0,0.0,0.0,996581665216.7672,261231.88306721213,7.651085786046489e-64,6006178.71656188,0.0,0.0,0.0,0.0,664737522005.554,100777477279.20184,62589821.10579345,1416085399914.0017,0.0,0.0,0.0,0.0,373905506565698.0,0.0,0.0,0.0,614.2448210951407,0.0,0.0,0.0,-999504838917.2388,0.0,0.0,0.0,996283565143.3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97358139909.34348,0.0,0.0,0.0,-94136865521.2587,0.0,0.0,0.0,-6.310887241768095e-19,-49406.15118362973,-6.3108872417680944e-27,-0.0004940615118362973,9.537998657584699e+23,1.007713175532897e+23,0.0,1.416034182186033e+24,1566884192973.0698,100771317553.28967,0.0,1416034182186.0325,0.0,0.0,0.0,0.0,996283565143.3975,0.0,0.0,0.0,664737493350.9286,100771317553.28957,0.0,1416034182186.03,0.0,0.0,0.0,0.0,-94136865521.2587,0.0,0.0,0.0
0.6,-1,-1,1,-49343.442413381956,0.0,-0.0004934344241338195,0.0,9.514173474578462e+23,1.0077131735145131e+23,0.0,1.4160341634218027e+24,1562970237437.18,100771317351.4513,0.0,1416034163421.8022,999487519725.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737489716.1036,100771317351.45117,0.0,1416034163421.7993,-101254772004.69746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000535234148.5477,7591890.613239034,4.32035367169314e-65,339149.6502462226,0.0,0.0,0.0,0.0,996558240792.6459,261023.96872379383,7.652457824070952e-64,6007256.0707219625,0.0,0.0,0.0,0.0,664737522005.5532,100777477279.20178,62589821.10579343,1416085399914.001,0.0,0.0,0.0,0.0,304621686861250.8,0.0,0.0,0.0,500.42668605339713,0.0,0.0,0.0,-999487519725.7722,0.0,0.0,0.0,996247603101.7227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101254772004.69746,0.0,0.0,0.0,-98014854880.22026,0.0,0.0,0.0,-6.310887241768095e-19,-49343.44241338039,-6.3108872417680944e-27,-0.0004934344241338039,9.514173477624677e+23,1.0077131735145131e+23,0.0,1.4160341634218027e+24,1562970237937.6062,100771317351.4513,0.0,1416034163421.8022,0.0,0.0,0.0,0.0,996247603101.7227,0.0,0.0,0.0,664737489716.1036,100771317351.45117,0.0,1416034163421.7993,0.0,0.0,0.0,0.0,-98014854880.22026,0.0,0.0,0.0
0.62,-1,-1,1,-49274.611809753966,0.0,-0.0004927461180975396,0.0,9.488022397838739e+23,1.0077131712546882e+23,0.0,1.4160341438435362e+24,1558674188523.3845,100771317125.4688,0.0,1416034143843.536,999465373777.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737485428.3014,100771317125.46861,0.0,1416034143843.533,-105528670682.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000557647354.0884,7591912.013754645,4.306848495380692e-65,338089.1938352662,0.0,0.0,0.0,0.0,996535713125.0253,260791.3220672483,7.653808341760668e-64,6008316.520496484,0.0,0.0,0.0,0.0,664737522005.5533,100777477279.20178,62589821.105793454,1416085399914.0024,0.0,0.0,0.0,0.0,246414326912334.9,0.0,0.0,0.0,404.80474743410014,0.0,0.0,0.0,-999465373777.52,0.0,0.0,0.0,996211303465.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105528670682.4387,0.0,0.0,0.0,-102274599965.49763,0.0,0.0,0.0,-6.310887241768095e-19,-49274.611809752045,-6.3108872417680944e-27,-0.0004927461180975203,9.488022400302877e+23,1.0077131712546882e+23,0.0,1.4160341438435362e+24,1558674188928.1885,100771317125.4688,0.0,1416034143843.536,0.0,0.0,0.0,0.0,996211303465.3846,0.0,0.0,0.0,664737485428.3014,100771317125.46861,0.0,1416034143843.533,0.0,0.0,0.0,0.0,-102274599965.49763,0.0,0.0,0.0
0.64,-1,-1,1,-49199.460295732024,0.0,-0.0004919946029573202,0.0,9.459469787648177e+23,1.0077131687289983e+23,0.0,1.4160341233778584e+24,1553983620283.4595,100771316872.89981,0.0,1416034123377.8582,999438195514.3461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737480409.3107,100771316872.89969,0.0,1416034123377.8562,-110192055640.19724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000579088833.9386,7591969.538118545,4.293560788721451e-65,337045.8213669235,0.0,0.0,0.0,0.0,996514160937.3538,260531.49148757427,7.655137112484097e-64,6009359.886432892,0.0,0.0,0.0,0.0,664737522005.5542,100777477279.2019,62589821.10579345,1416085399914.0022,0.0,0.0,0.0,0.0,197841744064681.47,0.0,0.0,0.0,325.01063652243465,0.0,0.0,0.0,-999438195514.3461,0.0,0.0,0.0,996174704657.0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110192055640.19724,0.0,0.0,0.0,-106928564457.9155,0.0,0.0,0.0,-6.310887241768095e-19,-49199.4602957303,-6.3108872417680944e-27,-0.0004919946029573028,9.459469789626594e+23,1.0077131687289983e+23,0.0,1.4160341233778584e+24,1553983620608.4702,100771316872.89981,0.0,1416034123377.8582,0.0,0.0,0.0,0.0,996174704657.0748,0.0,0.0,0.0,664737480409.3107,100771316872.89969,0.0,1416034123377.8562,0.0,0.0,0.0,0.0,-106928564457.9155,0.0,0.0,0.0
0.66,-1,-1,1,-49117.83712585019,0.0,-0.0004911783712585018,0.0,9.428458370910161e+23,1.0077131659141103e+23,0.0,1.4160341019503246e+24,1548889124002.5383,100771316591.41101,0.0,1416034101950.3242,999405828537.7352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737474580.8104,100771316591.41089,0.0,1416034101950.3218,-115254179116.0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000599498647.601,7592066.002614888,4.2804859403606075e-65,336019.17169516534,0.0,0.0,0.0,0.0,996493644645.0132,260242.20777139813,7.656444597376788e-64,6010386.529675015,0.0,0.0,0.0,0.0,664737522005.5542,100777477279.2019,62589821.10579347,1416085399914.003,0.0,0.0,0.0,0.0,157571800795980.4,0.0,0.0,0.0,258.855943253031,0.0,0.0,0.0,-999405828537.7352,0.0,0.0,0.0,996137836573.1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115254179116.0082,0.0,0.0,0.0,-111986186892.59712,0.0,0.0,0.0,-1.262177448353619e-18,-49117.837125848484,-1.2621774483536189e-26,-0.0004911783712584848,9.428458372485876e+23,1.0077131659141103e+23,0.0,1.4160341019503246e+24,1548889124261.3936,100771316591.41101,0.0,1416034101950.3242,0.0,0.0,0.0,0.0,996137836573.1807,0.0,0.0,0.0,664737474580.8104,100771316591.41089,0.0,1416034101950.3218,0.0,0.0,0.0,0.0,-111986186892.59712,0.0,0.0,0.0
0.68,-1,-1,1,-49029.61550781738,0.0,-0.0004902961550781737,0.0,9.394939975207352e+23,1.0077131627868522e+23,0.0,1.4160340794839125e+24,1543382786007.9546,100771316278.6852,0.0,1416034079483.912,999368146518.5148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737467863.3392,100771316278.68503,0.0,1416034079483.9104,-120722828373.89885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000618831651.3444,7592203.982227596,4.2676133569494785e-65,335008.4134884161,0.0,0.0,0.0,0.0,996474209793.0166,259921.30513161482,7.657731855773612e-64,6011397.281549359,0.0,0.0,0.0,0.0,664737522005.553,100777477279.20175,62589821.105793424,1416085399914.001,0.0,0.0,0.0,0.0,124386439685400.31,0.0,0.0,0.0,204.33966617123224,0.0,0.0,0.0,-999368146518.5148,0.0,0.0,0.0,996100719106.4723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120722828373.89885,0.0,0.0,0.0,-117455400757.51622,0.0,0.0,0.0,-1.262177448353619e-18,-49029.61550781564,-1.2621774483536189e-26,-0.0004902961550781562,9.394939976451219e+23,1.0077131627868522e+23,0.0,1.4160340794839125e+24,1543382786212.2947,100771316278.6852,0.0,1416034079483.912,0.0,0.0,0.0,0.0,996100719106.4723,0.0,0.0,0.0,664737467863.3392,100771316278.68503,0.0,1416034079483.9104,0.0,0.0,0.0,0.0,-117455400757.51622,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-48934.66758453484,0.0,-0.0004893466758453483,0.0,9.358866023592516e+23,1.007713159322956e+23,0.0,1.416034055896939e+24,1537456626171.644,100771315932.29558,0.0,1416034055896.9387,999325032538.9275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737460174.5293,100771315932.29543,0.0,1416034055896.9365,-126605866541.81244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000637052904.2631,7592385.958455389,4.25492750774798e-65,334012.32736753736,0.0,0.0,0.0,0.0,996455891669.3586,259566.61594071848,7.659000440748683e-64,6012393.361427523,0.0,0.0,0.0,0.0,664737522005.554,100777477279.20181,62589821.10579343,1416085399914.0024,0.0,0.0,0.0,0.0,97164144263413.9,0.0,0.0,0.0,159.61939945234917,0.0,0.0,0.0,-999325032538.9275,0.0,0.0,0.0,996063361711.9857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126605866541.81244,0.0,0.0,0.0,-123344195555.25172,0.0,0.0,0.0,-1.262177448353619e-18,-48934.66758453304,-1.2621774483536189e-26,-0.0004893466758453303,9.358866024564158e+23,1.007713159322956e+23,0.0,1.416034055896939e+24,1537456626331.2637,100771315932.29558,0.0,1416034055896.9387,0.0,0.0,0.0,0.0,996063361711.9857,0.0,0.0,0.0,664737460174.5293,100771315932.29543,0.0,1416034055896.9365,0.0,0.0,0.0,0.0,-123344195555.25172,0.0,0.0,0.0
0.72,-1,-1,1,-48832.840912598,0.0,-0.00048832840912598,0.0,9.320178597950636e+23,1.0077131554955321e+23,0.0,1.4160340311003846e+24,1531101129816.3496,100771315549.55319,0.0,1416034031100.3843,999276359102.2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737451426.7487,100771315549.55302,0.0,1416034031100.3823,-132912680712.63481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000654132775.023,7592614.484847926,4.2424088390501614e-65,333029.3778228716,0.0,0.0,0.0,0.0,996438720221.1185,259175.85044420414,7.660252307672658e-64,6013376.304809638,0.0,0.0,0.0,0.0,664737522005.553,100777477279.20168,62589821.105793424,1416085399914.0012,0.0,0.0,0.0,0.0,74903778226422.98,0.0,0.0,0.0,123.05049550789408,0.0,0.0,0.0,-999276359102.2357,0.0,0.0,0.0,996025763575.6785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132912680712.63481,0.0,0.0,0.0,-129662085063.02702,0.0,0.0,0.0,-1.262177448353619e-18,-48832.840912596235,-1.2621774483536189e-26,-0.0004883284091259623,9.320178598699673e+23,1.0077131554955321e+23,0.0,1.4160340311003846e+24,1531101129939.4001,100771315549.55319,0.0,1416034031100.3843,0.0,0.0,0.0,0.0,996025763575.6785,0.0,0.0,0.0,664737451426.7487,100771315549.55302,0.0,1416034031100.3823,0.0,0.0,0.0,0.0,-129662085063.02702,0.0,0.0,0.0
0.74,-1,-1,1,-48723.93657014589,0.0,-0.00048723936570145885,0.0,9.27880212141226e+23,1.007713151273239e+23,0.0,1.4160340049946808e+24,1524303881318.3801,100771315127.32388,0.0,1416034004994.6804,999221969336.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737441524.2247,100771315127.3237,0.0,1416034004994.6777,-139655529542.5218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000670042195.1571,7592892.362760403,4.230034395371127e-65,332057.7620910829,0.0,0.0,0.0,0.0,996422724824.8032,258746.4648124635,7.661489752094123e-64,6014347.9144478245,0.0,0.0,0.0,0.0,664737522005.5544,100777477279.20201,62589821.10579345,1416085399914.0024,0.0,0.0,0.0,0.0,56740023213349.24,0.0,0.0,0.0,93.21142586995848,0.0,0.0,0.0,-999221969336.676,0.0,0.0,0.0,995987913965.5728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139655529542.5218,0.0,0.0,0.0,-136421474078.20793,0.0,0.0,0.0,-6.310887241768095e-19,-48723.93657014437,-6.3108872417680944e-27,-0.00048723936570144356,9.27880212197966e+23,1.007713151273239e+23,0.0,1.4160340049946808e+24,1524303881411.5916,100771315127.32388,0.0,1416034004994.6804,0.0,0.0,0.0,0.0,995987913965.5728,0.0,0.0,0.0,664737441524.2247,100771315127.3237,0.0,1416034004994.6777,0.0,0.0,0.0,0.0,-136421474078.20793,0.0,0.0,0.0
0.76,-1,-1,1,-48607.687609262044,0.0,-0.0004860768760926204,0.0,9.234635171678686e+23,1.0077131466178836e+23,0.0,1.4160339774656743e+24,1517048219216.3164,100771314661.78833,0.0,1416033977465.6738,999161658634.6426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737430359.4957,100771314661.78815,0.0,1416033977465.6711,-146850869777.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000684748127.9274,7593222.830883282,4.217778070995859e-65,331095.429987625,0.0,0.0,0.0,0.0,996407938841.2451,258275.51332090213,7.662715384584703e-64,6015310.240513824,0.0,0.0,0.0,0.0,664737522005.5537,100777477279.20197,62589821.10579345,1416085399914.0012,0.0,0.0,0.0,0.0,41939405508308.84,0.0,0.0,0.0,68.89725393429399,0.0,0.0,0.0,-999161658634.6426,0.0,0.0,0.0,995949792437.4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146850869777.823,0.0,0.0,0.0,-143639003511.76547,0.0,0.0,0.0,-6.310887241768095e-19,-48607.68760926021,-6.3108872417680944e-27,-0.00048607687609260206,9.234635172098074e+23,1.0077131466178836e+23,0.0,1.4160339774656743e+24,1517048219285.2126,100771314661.78833,0.0,1416033977465.6738,0.0,0.0,0.0,0.0,995949792437.4824,0.0,0.0,0.0,664737430359.4957,100771314661.78815,0.0,1416033977465.6711,0.0,0.0,0.0,0.0,-143639003511.76547,0.0,0.0,0.0
0.78,-1,-1,1,-48483.735640575826,0.0,-0.0004848373564057582,0.0,9.187541584712113e+23,1.007713141481155e+23,0.0,1.4160339483794986e+24,1509311774742.2288,100771314148.11548,0.0,1416033948379.4983,999095155104.9486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737417808.9514,100771314148.11534,0.0,1416033948379.4954,-154520798171.67282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000698209053.2863,7593609.781110235,4.2056104553671825e-65,330140.07182850246,0.0,0.0,0.0,0.0,996394404155.2709,257759.47392117075,7.663932146200244e-64,6016265.5926771965,0.0,0.0,0.0,0.0,664737522005.5541,100777477279.20195,62589821.10579343,1416085399914.002,0.0,0.0,0.0,0.0,29916543823147.33,0.0,0.0,0.0,49.14632650697604,0.0,0.0,0.0,-999095155104.9486,0.0,0.0,0.0,995911368649.8212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154520798171.67282,0.0,0.0,0.0,-151337011667.39905,0.0,0.0,0.0,-6.310887241768095e-19,-48483.73564057401,-6.3108872417680944e-27,-0.00048483735640574,9.18754158501127e+23,1.007713141481155e+23,0.0,1.4160339483794986e+24,1509311774791.3735,100771314148.11548,0.0,1416033948379.4983,0.0,0.0,0.0,0.0,995911368649.8212,0.0,0.0,0.0,664737417808.9514,100771314148.11534,0.0,1416033948379.4954,0.0,0.0,0.0,0.0,-151337011667.39905,0.0,0.0,0.0
0.8,-1,-1,1,-48351.60257255837,0.0,-0.0004835160257255836,0.0,9.13733971753212e+23,1.0077131357997208e+23,0.0,1.4160339175757008e+24,1501064707934.4019,100771313579.97205,0.0,1416033917575.7004,999022096539.7201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737403726.9441,100771313579.97191,0.0,1416033917575.6982,-162694792332.26086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000710370083.9982,7594058.021292905,4.1934982339356545e-65,329189.07143272355,0.0,0.0,0.0,0.0,996382176086.8705,257194.03019074333,7.665143368395815e-64,6017216.587102556,0.0,0.0,0.0,0.0,664737522005.5538,100777477279.20198,62589821.10579343,1416085399914.0015,0.0,0.0,0.0,0.0,20185612474704.914,0.0,0.0,0.0,33.1605384395225,0.0,0.0,0.0,-999022096539.7201,0.0,0.0,0.0,995872601574.1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162694792332.26086,0.0,0.0,0.0,-159545297333.5018,0.0,0.0,0.0,-1.262177448353619e-18,-48351.60257255674,-1.2621774483536189e-26,-0.00048351602572556726,9.137339717733984e+23,1.0077131357997208e+23,0.0,1.4160339175757008e+24,1501064707967.5637,100771313579.97205,0.0,1416033917575.7004,0.0,0.0,0.0,0.0,995872601574.1206,0.0,0.0,0.0,664737403726.9441,100771313579.97191,0.0,1416033917575.6982,0.0,0.0,0.0,0.0,-159545297333.5018,0.0,0.0,0.0
