sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p
0.5,-1,-1,1,-43856.88500042294,0.0,-0.00043856885000422935,0.0,9.344890278224427e+23,1.4850762046280101e+23,0.0,1.416035022462346e+24,1172789065298.1794,148507620462.80096,0.0,1416035022462.3457,859922851445.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216506630.5343,148507620462.8004,0.0,1416035022462.3433,-276350292778.07056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862780055711.9291,23853666.012714047,8.894471509314127e-66,69819.49054269349,0.0,0.0,0.0,0.0,797698035542.2953,33.666197595732946,7.995548490998936e-64,6276584.464558791,0.0,0.0,0.0,0.0,589216907630.3239,148515610237.7471,62589821.10579341,1416085399913.9954,0.0,0.0,0.0,0.0,9104564009053.621,0.0,0.0,0.0,11.426279813051224,0.0,0.0,0.0,-859922851445.716,0.0,0.0,0.0,797014203187.2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276350292778.07056,0.0,0.0,0.0,-213441644508.17313,0.0,0.0,0.0,-2.524354896707238e-18,-43856.885000421375,-2.5243548967072378e-26,-0.0004385688500042137,9.344890278315479e+23,1.4850762046280101e+23,0.0,1.416035022462346e+24,1172789065309.6064,148507620462.80096,0.0,1416035022462.3457,0.0,0.0,0.0,0.0,797014203187.2455,0.0,0.0,0.0,589216506630.5343,148507620462.8004,0.0,1416035022462.3433,0.0,0.0,0.0,0.0,-213441644508.17313,0.0,0.0,0.0
0.52,-1,-1,1,-43830.752422973266,0.0,-0.00043830752422973257,0.0,9.331894144155378e+23,1.4850759725622343e+23,0.0,1.4160350005716055e+24,1171158043052.4878,148507597256.2234,0.0,1416035000571.6052,859226635892.2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216501011.2462,148507597256.22293,0.0,1416035000571.602,-277285093850.9864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862093567437.0992,23871470.462623242,8.997406164384177e-66,70627.51152347113,0.0,0.0,0.0,0.0,798432545165.9758,34.744101698331896,7.994519144403678e-64,6275776.449117061,0.0,0.0,0.0,0.0,589216907630.3245,148515610237.7474,62589821.1057934,1416085399913.9958,0.0,0.0,0.0,0.0,9771011552691.75,0.0,0.0,0.0,12.262675285339355,0.0,0.0,0.0,-859226635892.2272,0.0,0.0,0.0,797741088326.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277285093850.9864,0.0,0.0,0.0,-215799546273.02655,0.0,0.0,0.0,-2.524354896707238e-18,-43830.75242297185,-2.5243548967072378e-26,-0.00043830752422971837,9.331894144253076e+23,1.4850759725622343e+23,0.0,1.4160350005716055e+24,1171158043064.749,148507597256.2234,0.0,1416035000571.6052,0.0,0.0,0.0,0.0,797741088326.53,0.0,0.0,0.0,589216501011.2462,148507597256.22293,0.0,1416035000571.602,0.0,0.0,0.0,0.0,-215799546273.02655,0.0,0.0,0.0
0.54,-1,-1,1,-43804.2161654,0.0,-0.00043804216165399995,0.0,9.318697251931697e+23,1.4850757366998435e+23,0.0,1.416034978589609e+24,1169501825543.769,148507573669.9843,0.0,1416034978589.6086,858519352127.5942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216495290.0669,148507573669.9839,0.0,1416034978589.6067,-278234021873.8928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861396157945.321,23889558.22515492,9.101057756959075e-66,71441.16047157261,0.0,0.0,0.0,0.0,799177618867.085,35.91359770771219,7.993482628433062e-64,6274962.805745102,0.0,0.0,0.0,0.0,589216907630.3242,148515610237.74716,62589821.10579337,1416085399913.9956,0.0,0.0,0.0,0.0,10553739915250.676,0.0,0.0,0.0,13.24500384926796,0.0,0.0,0.0,-858519352127.5942,0.0,0.0,0.0,798478422292.7517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278234021873.8928,0.0,0.0,0.0,-218193092025.80524,0.0,0.0,0.0,-1.262177448353619e-18,-43804.216165398626,-1.2621774483536189e-26,-0.00043804216165398624,9.318697252037238e+23,1.4850757366998435e+23,0.0,1.416034978589609e+24,1169501825557.0144,148507573669.9843,0.0,1416034978589.6086,0.0,0.0,0.0,0.0,798478422292.7517,0.0,0.0,0.0,589216495290.0669,148507573669.9839,0.0,1416034978589.6067,0.0,0.0,0.0,0.0,-218193092025.80524,0.0,0.0,0.0
0.56,-1,-1,1,-43777.25900258865,0.0,-0.00043777259002588645,0.0,9.305291035221576e+23,1.4850754968777269e+23,0.0,1.416034956505032e+24,1167819337692.4902,148507549687.77264,0.0,1416034956505.0317,857800548231.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216489462.6624,148507549687.77216,0.0,1416034956505.0293,-279197700001.37445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860687381801.9603,23907940.822486915,9.205470945598601e-66,72260.78795141532,0.0,0.0,0.0,0.0,799933680983.0399,37.197282528552705,7.99243849650145e-64,6274143.183880883,0.0,0.0,0.0,0.0,589216907630.3243,148515610237.7473,62589821.10579342,1416085399913.9956,0.0,0.0,0.0,0.0,11426277345855.3,0.0,0.0,0.0,14.340043306350708,0.0,0.0,0.0,-857800548231.2012,0.0,0.0,0.0,799226624591.6416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279197700001.37445,0.0,0.0,0.0,-220623776347.47467,0.0,0.0,0.0,-1.262177448353619e-18,-43777.2590025871,-1.2621774483536189e-26,-0.00043777259002587094,9.305291035335836e+23,1.4850754968777269e+23,0.0,1.416034956505032e+24,1167819337706.8298,148507549687.77264,0.0,1416034956505.0317,0.0,0.0,0.0,0.0,799226624591.6416,0.0,0.0,0.0,589216489462.6624,148507549687.77216,0.0,1416034956505.0293,0.0,0.0,0.0,0.0,-220623776347.47467,0.0,0.0,0.0
0.58,-1,-1,1,-43749.862425681764,0.0,-0.00043749862425681755,0.0,9.291666289264833e+23,1.4850752529206602e+23,0.0,1.4160349343059663e+24,1166109424295.9927,148507525292.06598,0.0,1416034934305.966,857069738042.7953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216483524.3773,148507525292.06552,0.0,1416034934305.9636,-280176797271.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859966759809.5405,23926630.640991576,9.310693442235471e-66,73086.7684960965,0.0,0.0,0.0,0.0,800701188231.333,38.62896299018057,7.991386271489542e-64,6273317.2089938605,0.0,0.0,0.0,0.0,589216907630.3241,148515610237.747,62589821.105793394,1416085399913.9954,0.0,0.0,0.0,0.0,12367303360063.402,0.0,0.0,0.0,15.521036326885223,0.0,0.0,0.0,-857069738042.7953,0.0,0.0,0.0,799986146745.7532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280176797271.18,0.0,0.0,0.0,-223093205958.61713,0.0,0.0,0.0,-2.524354896707238e-18,-43749.86242568049,-2.5243548967072378e-26,-0.0004374986242568048,9.291666289388504e+23,1.4850752529206602e+23,0.0,1.4160349343059663e+24,1166109424311.5134,148507525292.06598,0.0,1416034934305.966,0.0,0.0,0.0,0.0,799986146745.7532,0.0,0.0,0.0,589216483524.3773,148507525292.06552,0.0,1416034934305.9636,0.0,0.0,0.0,0.0,-223093205958.61713,0.0,0.0,0.0
0.6,-1,-1,1,-43722.006503242505,0.0,-0.00043722006503242497,0.0,9.277813101826632e+23,1.4850750046400306e+23,0.0,1.416034911979842e+24,1164370841363.1458,148507500464.00302,0.0,1416034911979.8418,856326397503.1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216477470.1954,148507500464.00256,0.0,1416034911979.8389,-281172033610.2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859233775400.5615,23945641.019147918,9.41677635546092e-66,73919.50330213107,0.0,0.0,0.0,0.0,801480633162.2778,40.26050011008928,7.990325442311367e-64,6272484.479890194,0.0,0.0,0.0,0.0,589216907630.3237,148515610237.74698,62589821.1057934,1416085399913.9954,0.0,0.0,0.0,0.0,13358967944023.201,0.0,0.0,0.0,16.765581041574478,0.0,0.0,0.0,-856326397503.1821,0.0,0.0,0.0,800757475708.2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281172033610.2321,0.0,0.0,0.0,-225603111798.49387,0.0,0.0,0.0,-2.524354896707238e-18,-43722.00650324104,-2.5243548967072378e-26,-0.0004372200650324104,9.277813101960213e+23,1.4850750046400306e+23,0.0,1.416034911979842e+24,1164370841379.9104,148507500464.00302,0.0,1416034911979.8418,0.0,0.0,0.0,0.0,800757475708.2095,0.0,0.0,0.0,589216477470.1954,148507500464.00256,0.0,1416034911979.8389,0.0,0.0,0.0,0.0,-225603111798.49387,0.0,0.0,0.0
0.62,-1,-1,1,-43693.66972331211,0.0,-0.00043693669723312103,0.0,9.263720774650629e+23,1.4850747518323148e+23,0.0,1.4160348895133476e+24,1162602246256.67,148507475183.23145,0.0,1416034889513.3472,855569960460.2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216471294.7024,148507475183.23108,0.0,1416034889513.3455,-282184185498.2865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858487870502.673,23964986.344575025,9.523774580971717e-66,74759.42329442104,0.0,0.0,0.0,0.0,802272548118.3743,42.17303390708849,7.98925546000994e-64,6271644.565647928,0.0,0.0,0.0,0.0,589216907630.3251,148515610237.7477,62589821.10579343,1416085399913.9968,0.0,0.0,0.0,0.0,14394407547252.457,0.0,0.0,0.0,18.065063655376434,0.0,0.0,0.0,-855569960460.2527,0.0,0.0,0.0,801541137777.7356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282184185498.2865,0.0,0.0,0.0,-228155362797.7041,0.0,0.0,0.0,-2.524354896707238e-18,-43693.66972331075,-2.5243548967072378e-26,-0.0004369366972331074,9.263720774794565e+23,1.4850747518323148e+23,0.0,1.4160348895133476e+24,1162602246274.7341,148507475183.23145,0.0,1416034889513.3472,0.0,0.0,0.0,0.0,801541137777.7356,0.0,0.0,0.0,589216471294.7024,148507475183.23108,0.0,1416034889513.3455,0.0,0.0,0.0,0.0,-228155362797.7041,0.0,0.0,0.0
0.64,-1,-1,1,-43664.82881253995,0.0,-0.00043664828812539945,0.0,9.249377733508463e+23,1.4850744942773429e+23,0.0,1.4160348668923247e+24,1160802186404.2979,148507449427.73425,0.0,1416034866892.3245,854799813856.4529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216464992.0328,148507449427.73386,0.0,1416034866892.322,-283214092444.18823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857728440793.8372,23984682.159503646,9.631747248607235e-66,75606.99263546891,0.0,0.0,0.0,0.0,803077509778.4009,44.495422053508314,7.988175733286834e-64,6270797.002107648,0.0,0.0,0.0,0.0,589216907630.3231,148515610237.7469,62589821.10579338,1416085399913.9954,0.0,0.0,0.0,0.0,15463854722682.5,0.0,0.0,0.0,19.407225966453552,0.0,0.0,0.0,-854799813856.4529,0.0,0.0,0.0,802337703092.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283214092444.18823,0.0,0.0,0.0,-230751981660.34497,0.0,0.0,0.0,-2.524354896707238e-18,-43664.8288125385,-2.5243548967072378e-26,-0.0004366482881253849,9.249377733663101e+23,1.4850744942773429e+23,0.0,1.4160348668923247e+24,1160802186423.705,148507449427.73425,0.0,1416034866892.3245,0.0,0.0,0.0,0.0,802337703092.0172,0.0,0.0,0.0,589216464992.0328,148507449427.73386,0.0,1416034866892.322,0.0,0.0,0.0,0.0,-230751981660.34497,0.0,0.0,0.0
0.66,-1,-1,1,-43635.458527091076,0.0,-0.0004363545852709107,0.0,9.234771424214838e+23,1.485074231736387e+23,0.0,1.4160348441016657e+24,1158969086248.6072,148507423173.63867,0.0,1416034844101.6653,854015292194.1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216458555.8353,148507423173.63824,0.0,1416034844101.6619,-284262664501.39905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856954830246.2386,24004745.272822205,9.740758239074862e-66,76462.71278163078,0.0,0.0,0.0,0.0,803896144382.4746,47.43457482679671,7.987085623334976e-64,6269941.287816454,0.0,0.0,0.0,0.0,589216907630.3245,148515610237.74738,62589821.10579343,1416085399913.9956,0.0,0.0,0.0,0.0,16588163022166.55,0.0,0.0,0.0,20.8182393014431,0.0,0.0,0.0,-854015292194.1696,0.0,0.0,0.0,803147790794.1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284262664501.39905,0.0,0.0,0.0,-233395163080.57242,0.0,0.0,0.0,-2.524354896707238e-18,-43635.45852708953,-2.5243548967072378e-26,-0.0004363545852708953,9.234771424380722e+23,1.485074231736387e+23,0.0,1.4160348441016657e+24,1158969086269.4258,148507423173.63867,0.0,1416034844101.6653,0.0,0.0,0.0,0.0,803147790794.1611,0.0,0.0,0.0,589216458555.8353,148507423173.63824,0.0,1416034844101.6619,0.0,0.0,0.0,0.0,-233395163080.57242,0.0,0.0,0.0
0.68,-1,-1,1,-43605.53140788357,0.0,-0.0004360553140788356,0.0,9.219888190903003e+23,1.4850739639497886e+23,0.0,1.4160348211251666e+24,1157101231970.5237,148507396394.97882,0.0,1416034821125.1663,853215671147.9935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216451979.1874,148507396394.97845,0.0,1416034821125.1636,-285330891156.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856166324831.3018,24025193.87468799,9.85087678951295e-66,77327.1272367667,0.0,0.0,0.0,0.0,804729133759.7076,51.32541494539611,7.985984437782927e-64,6269076.8792741075,0.0,0.0,0.0,0.0,589216907630.3243,148515610237.74728,62589821.10579342,1416085399913.9958,0.0,0.0,0.0,0.0,17774828776164.43,0.0,0.0,0.0,22.30751159787178,0.0,0.0,0.0,-853215671147.9935,0.0,0.0,0.0,803972074991.9237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285330891156.658,0.0,0.0,0.0,-236087294978.2802,0.0,0.0,0.0,-2.524354896707238e-18,-43605.53140788231,-2.5243548967072378e-26,-0.00043605531407882303,9.21988819108075e+23,1.4850739639497886e+23,0.0,1.4160348211251666e+24,1157101231992.831,148507396394.97882,0.0,1416034821125.1663,0.0,0.0,0.0,0.0,803972074991.9237,0.0,0.0,0.0,589216451979.1874,148507396394.97845,0.0,1416034821125.1636,0.0,0.0,0.0,0.0,-236087294978.2802,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-43575.01748928815,0.0,-0.0004357501748928814,0.0,9.204713131155521e+23,1.4850736906343592e+23,0.0,1.4160347979453862e+24,1155196753308.151,148507369063.43588,0.0,1416034797945.3857,852400160155.5535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216445254.5391,148507369063.43546,0.0,1416034797945.384,-286419852101.9422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855362145222.7782,24046047.64578419,9.962178216765734e-66,78200.82722988247,0.0,0.0,0.0,0.0,805577222314.0774,56.71322134979303,7.98487142346222e-64,6268203.185255613,0.0,0.0,0.0,0.0,589216907630.3245,148515610237.7472,62589821.10579338,1416085399913.9954,0.0,0.0,0.0,0.0,19029975752269.445,0.0,0.0,0.0,23.882728219032288,0.0,0.0,0.0,-852400160155.5535,0.0,0.0,0.0,804811291662.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286419852101.9422,0.0,0.0,0.0,-238830983585.10422,0.0,0.0,0.0,-2.524354896707238e-18,-43575.01748928671,-2.5243548967072378e-26,-0.000435750174892867,9.204713131345817e+23,1.4850736906343592e+23,0.0,1.4160347979453862e+24,1155196753332.0332,148507369063.43588,0.0,1416034797945.3857,0.0,0.0,0.0,0.0,804811291662.598,0.0,0.0,0.0,589216445254.5391,148507369063.43546,0.0,1416034797945.384,0.0,0.0,0.0,0.0,-238830983585.10422,0.0,0.0,0.0
0.72,-1,-1,1,-43543.88394451451,0.0,-0.0004354388394451451,0.0,9.189229919648814e+23,1.4850734114802152e+23,0.0,1.4160347745434495e+24,1153253601424.0588,148507341148.02148,0.0,1416034774543.449,851567893771.9305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216438373.6165,148507341148.0211,0.0,1416034774543.4458,-287530730721.48804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854541438291.6129,24067327.846346352,1.0074744803913313e-65,79084.45867432753,0.0,0.0,0.0,0.0,806441225165.6864,64.48943263346624,7.98374575754201e-64,6267319.559851975,0.0,0.0,0.0,0.0,589216907630.3243,148515610237.74707,62589821.10579341,1416085399913.996,0.0,0.0,0.0,0.0,20367704730499.152,0.0,0.0,0.0,25.56158572435379,0.0,0.0,0.0,-851567893771.9305,0.0,0.0,0.0,805666246696.7699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287530730721.48804,0.0,0.0,0.0,-241629083620.7656,0.0,0.0,0.0,-2.524354896707238e-18,-43543.88394451308,-2.5243548967072378e-26,-0.0004354388394451307,9.189229919852492e+23,1.4850734114802152e+23,0.0,1.4160347745434495e+24,1153253601449.6206,148507341148.02148,0.0,1416034774543.449,0.0,0.0,0.0,0.0,805666246696.7699,0.0,0.0,0.0,589216438373.6165,148507341148.0211,0.0,1416034774543.4458,0.0,0.0,0.0,0.0,-241629083620.7656,0.0,0.0,0.0
0.74,-1,-1,1,-43512.09463990525,0.0,-0.0004351209463990524,0.0,9.173420586495464e+23,1.485073126147093e+23,0.0,1.4160347508987998e+24,1151269521087.117,148507312614.70926,0.0,1416034750898.7996,850717921516.3682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216431327.3083,148507312614.7088,0.0,1416034750898.7966,-288664831756.5597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853703267136.6049,24089057.35788309,1.0188666926168485e-65,79978.73100598149,0.0,0.0,0.0,0.0,807322037691.7328,76.11572728528257,7.982606536270148e-64,6266425.293632105,0.0,0.0,0.0,0.0,589216907630.324,148515610237.7471,62589821.10579342,1416085399913.9956,0.0,0.0,0.0,0.0,21791409265680.586,0.0,0.0,0.0,27.348343044519424,0.0,0.0,0.0,-850717921516.3682,0.0,0.0,0.0,806537825318.9386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288664831756.5597,0.0,0.0,0.0,-244484735531.7815,0.0,0.0,0.0,-1.262177448353619e-18,-43512.09463990385,-1.2621774483536189e-26,-0.00043512094639903845,9.173420586713388e+23,1.485073126147093e+23,0.0,1.4160347508987998e+24,1151269521114.4666,148507312614.70926,0.0,1416034750898.7996,0.0,0.0,0.0,0.0,806537825318.9386,0.0,0.0,0.0,589216431327.3083,148507312614.7088,0.0,1416034750898.7966,0.0,0.0,0.0,0.0,-244484735531.7815,0.0,0.0,0.0
0.76,-1,-1,1,-43479.60954872076,0.0,-0.0004347960954872075,0.0,9.157265225708283e+23,1.4850728342598652e+23,0.0,1.4160347269888865e+24,1149242014084.5679,148507283425.98648,0.0,1416034726988.8862,849849195876.2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216424105.526,148507283425.9861,0.0,1416034726988.8838,-289823605897.2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852846599344.6641,24111260.629481122,1.0304044552394004e-65,80884.42897001094,0.0,0.0,0.0,0.0,808220646757.899,93.99389540258248,7.981452759957935e-64,6265519.601856118,0.0,0.0,0.0,0.0,589216907630.3239,148515610237.74716,62589821.10579343,1416085399913.9956,0.0,0.0,0.0,0.0,23306620121256.492,0.0,0.0,0.0,29.24994131922722,0.0,0.0,0.0,-849849195876.2664,0.0,0.0,0.0,807427003164.9906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289823605897.2246,0.0,0.0,0.0,-247401413156.6987,0.0,0.0,0.0,-2.524354896707238e-18,-43479.60954871922,-2.5243548967072378e-26,-0.00043479609548719214,9.15726522594136e+23,1.4850728342598652e+23,0.0,1.4160347269888865e+24,1149242014113.819,148507283425.98648,0.0,1416034726988.8862,0.0,0.0,0.0,0.0,807427003164.9906,0.0,0.0,0.0,589216424105.526,148507283425.9861,0.0,1416034726988.8838,0.0,0.0,0.0,0.0,-247401413156.6987,0.0,0.0,0.0
0.78,-1,-1,1,-43446.38393117787,0.0,-0.00043446383931177866,0.0,9.140741587417703e+23,1.4850725354031013e+23,0.0,1.4160347027887016e+24,1147168288045.0776,148507253540.3101,0.0,1416034702788.7012,848960558066.4677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216416696.9857,148507253540.3097,0.0,1416034702788.6985,-291008686718.3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851970293135.2723,24133963.44469957,1.0420989380495455e-65,81802.42938347807,0.0,0.0,0.0,0.0,809138143964.3867,122.07648281578537,7.980283311626305e-64,6264601.607712909,0.0,0.0,0.0,0.0,589216907630.324,148515610237.74698,62589821.1057934,1416085399913.9956,0.0,0.0,0.0,0.0,24928626863916.758,0.0,0.0,0.0,31.285569041967392,0.0,0.0,0.0,-848960558066.4677,0.0,0.0,0.0,808334859321.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291008686718.3769,0.0,0.0,0.0,-250382987941.72034,0.0,0.0,0.0,-2.524354896707238e-18,-43446.38393117636,-2.5243548967072378e-26,-0.00043446383931176354,9.140741587666983e+23,1.4850725354031013e+23,0.0,1.4160347027887016e+24,1147168288076.3623,148507253540.3101,0.0,1416034702788.7012,0.0,0.0,0.0,0.0,808334859321.0974,0.0,0.0,0.0,589216416696.9857,148507253540.3097,0.0,1416034702788.6985,0.0,0.0,0.0,0.0,-250382987941.72034,0.0,0.0,0.0
0.8,-1,-1,1,-43412.36709724133,0.0,-0.00043412367097241323,0.0,9.123824462582774e+23,1.485072229114224e+23,0.0,1.4160346782700809e+24,1145045179219.6138,148507222911.42236,0.0,1416034678270.0806,848050721081.4937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216409088.9087,148507222911.42206,0.0,1416034678270.0784,-292221950950.7888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851073081041.5837,24157192.364209127,1.0539628115458376e-65,82733.7268675931,0.0,0.0,0.0,0.0,810075741224.1335,166.87498258354864,7.979096924225335e-64,6263670.31658795,0.0,0.0,0.0,0.0,589216907630.3234,148515610237.74695,62589821.10579338,1416085399913.995,0.0,0.0,0.0,0.0,26685232701757.297,0.0,0.0,0.0,33.49011939764023,0.0,0.0,0.0,-848050721081.4937,0.0,0.0,0.0,809262591603.8083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292221950950.7888,0.0,0.0,0.0,-253433821439.61295,0.0,0.0,0.0,-2.524354896707238e-18,-43412.36709724006,-2.5243548967072378e-26,-0.0004341236709724005,9.123824462849631e+23,1.485072229114224e+23,0.0,1.4160346782700809e+24,1145045179253.1045,148507222911.42236,0.0,1416034678270.0806,0.0,0.0,0.0,0.0,809262591603.8083,0.0,0.0,0.0,589216409088.9087,148507222911.42206,0.0,1416034678270.0784,0.0,0.0,0.0,0.0,-253433821439.61295,0.0,0.0,0.0
