sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n
1.71,-1,-1,1,0.0,-28224.763996142017,0.0,-0.00028224763996142013,5.213538973803823e+23,0.0,6.088894571866867e+23,2.611141691039099e+22,521353897380.3823,0.0,1214186053731.4023,26111416910.390995,0.0,0.0,1127376659736.8667,0.0,0.0,0.0,0.0,0.0,521353897380.3807,0.0,262156544589.96942,26111416910.390953,0.0,0.0,-175347150595.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108670.7265221225,5.165325777603586e-58,1130963520890.6926,7869787.420815837,0.0,0.0,0.0,0.0,56031761.73779924,9.310035240490288e-57,1127266916993.394,229976.86051911963,0.0,0.0,0.0,0.0,521402021374.33234,45012376.12872892,262156766977.03662,26114961365.16627,0.0,0.0,0.0,0.0,0.0,0.0,-303771854902415.2,0.0,0.0,0.0,-605.751249894849,0.0,0.0,0.0,-1127376659736.8667,0.0,0.0,0.0,1125842555139.9353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175347150595.434,0.0,0.0,0.0,-173813046604.25464,0.0,-28224.76399614117,-5.048709793414476e-18,-0.0002822476399614117,-5.0487097934144756e-26,5.213538973803823e+23,0.0,6.08889456882914e+23,2.611141691039099e+22,521353897380.3823,0.0,1214186053125.6494,26111416910.390995,0.0,0.0,0.0,0.0,0.0,0.0,1125842555139.9353,0.0,521353897380.3807,0.0,262156544589.96942,26111416910.390953,0.0,0.0,0.0,0.0,0.0,0.0,-173813046604.25464,0.0
1.74,-1,-1,1,0.0,-27948.86558903354,0.0,-0.00027948865589033536,5.213538396653825e+23,0.0,6.002538961078052e+23,2.6111415384198408e+22,521353839665.3825,0.0,1196965887239.1636,26111415384.198414,0.0,0.0,1127037937252.3796,0.0,0.0,0.0,0.0,0.0,521353839665.3812,0.0,262156489402.21667,26111415384.19837,0.0,0.0,-192228539415.43274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3094342.242990474,5.141524304199168e-58,1130971190476.6199,7870810.102873582,0.0,0.0,0.0,0.0,56046089.414245844,9.312415387983475e-57,1127259204954.2092,228859.15182687022,0.0,0.0,0.0,0.0,521402021374.33234,45012376.12872891,262156766977.03656,26114961365.16629,0.0,0.0,0.0,0.0,0.0,0.0,-269639487248196.47,0.0,0.0,0.0,-537.6879186982987,0.0,0.0,0.0,-1127037937252.3796,0.0,0.0,0.0,1125689471118.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192228539415.43274,0.0,0.0,0.0,-190880073819.52704,0.0,-27948.865589032484,-5.048709793414476e-18,-0.0002794886558903248,-5.0487097934144756e-26,5.213538396653825e+23,0.0,6.002538958381659e+23,2.6111415384198408e+22,521353839665.3825,0.0,1196965886701.476,26111415384.198414,0.0,0.0,0.0,0.0,0.0,0.0,1125689471118.787,0.0,521353839665.3812,0.0,262156489402.21667,26111415384.19837,0.0,0.0,0.0,0.0,0.0,0.0,-190880073819.52704,0.0
1.77,-1,-1,1,0.0,-27624.022750798365,0.0,-0.0002762402275079836,5.21353769095047e+23,0.0,5.900863865891648e+23,2.6111412657000026e+22,521353769095.047,0.0,1176690863401.9067,26111412657.00003,0.0,0.0,1126632155909.4497,0.0,0.0,0.0,0.0,0.0,521353769095.0459,0.0,262156418033.5943,26111412656.999973,0.0,0.0,-212097710541.1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079104.49104064,5.116211908212762e-58,1130973106191.5627,7872209.758002787,0.0,0.0,0.0,0.0,56061326.307417445,9.314946627744554e-57,1127257278674.9753,227429.47493730267,0.0,0.0,0.0,0.0,521402021374.3323,45012376.128728926,262156766977.03693,26114961365.166317,0.0,0.0,0.0,0.0,0.0,0.0,-224599618062588.47,0.0,0.0,0.0,-447.8739460936049,0.0,0.0,0.0,-1126632155909.4497,0.0,0.0,0.0,1125516321766.7654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212097710541.1381,0.0,0.0,0.0,-210981876846.32755,0.0,-27624.022750797412,-2.524354896707238e-18,-0.0002762402275079741,-2.5243548967072378e-26,5.21353769095047e+23,0.0,5.900863863645652e+23,2.6111412657000026e+22,521353769095.047,0.0,1176690862954.0327,26111412657.00003,0.0,0.0,0.0,0.0,0.0,0.0,1125516321766.7654,0.0,521353769095.0459,0.0,262156418033.5943,26111412656.999973,0.0,0.0,0.0,0.0,0.0,0.0,-210981876846.32755,0.0
1.7999999999999998,-1,-1,1,0.0,-27228.95374135242,0.0,-0.00027228953741352416,5.213536791384535e+23,0.0,5.777208164433119e+23,2.6111407255146837e+22,521353679138.4535,0.0,1152032688358.2737,26111407255.146843,0.0,0.0,1126130573723.4807,0.0,0.0,0.0,0.0,0.0,521353679138.45233,0.0,262156321981.63126,26111407255.146797,0.0,0.0,-236254207346.83908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062322.9997351263,5.0883345310323914e-58,1130967191058.7405,7874138.886447231,0.0,0.0,0.0,0.0,56078106.85237302,9.317734365641497e-57,1127263226760.5747,225558.82118615299,0.0,0.0,0.0,0.0,521402021374.33246,45012376.128728904,262156766977.03693,26114961365.166306,0.0,0.0,0.0,0.0,0.0,0.0,-163301856645889.47,0.0,0.0,0.0,-325.64012161421124,0.0,0.0,0.0,-1126130573723.4807,0.0,0.0,0.0,1125313959143.7668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236254207346.83908,0.0,0.0,0.0,-235437593092.7662,0.0,-27228.95374135142,-2.524354896707238e-18,-0.00027228953741351413,-2.5243548967072378e-26,5.213536791384535e+23,0.0,5.7772081628001025e+23,2.6111407255146837e+22,521353679138.4535,0.0,1152032688032.634,26111407255.146843,0.0,0.0,0.0,0.0,0.0,0.0,1125313959143.7668,0.0,521353679138.45233,0.0,262156321981.63126,26111407255.146797,0.0,0.0,0.0,0.0,0.0,0.0,-235437593092.7662,0.0
1.8299999999999998,-1,-1,1,0.0,-26728.150869500874,0.0,-0.0002672815086950087,5.2135355802453236e+23,0.0,5.620458063754994e+23,2.611139566755483e+22,521353558024.53235,0.0,1120775161410.1567,26111395667.554836,0.0,0.0,1125485535406.08,0.0,0.0,0.0,0.0,0.0,521353558024.5312,0.0,262156185395.8311,26111395667.554783,0.0,0.0,-266866559391.75455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043048.8857505554,5.056315718644066e-58,1130950285231.2678,7876820.186315331,0.0,0.0,0.0,0.0,56097379.87870741,9.320936247085807e-57,1127280226011.9128,223060.37401719592,0.0,0.0,0.0,0.0,521402021374.33215,45012376.1287289,262156766977.03653,26114961365.166237,0.0,0.0,0.0,0.0,0.0,0.0,-77120738056800.83,0.0,0.0,0.0,-153.78641146898735,0.0,0.0,0.0,-1125485535406.08,0.0,0.0,0.0,1125066814897.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266866559391.75455,0.0,0.0,0.0,-266447839036.73248,0.0,-26728.150869499932,-2.524354896707238e-18,-0.0002672815086949993,-2.5243548967072378e-26,5.2135355802453236e+23,0.0,5.620458062983788e+23,2.611139566755483e+22,521353558024.53235,0.0,1120775161256.3706,26111395667.554836,0.0,0.0,0.0,0.0,0.0,0.0,1125066814897.271,0.0,521353558024.5312,0.0,262156185395.8311,26111395667.554783,0.0,0.0,0.0,0.0,0.0,0.0,-266447839036.73248,0.0
1.8599999999999999,-1,-1,1,0.0,-26062.600878473022,0.0,-0.0002606260087847302,5.21353383774822e+23,0.0,5.412142629793707e+23,2.611136945287164e+22,521353383774.822,0.0,1079234994848.3223,26111369452.871647,0.0,0.0,1124618560443.83,0.0,0.0,0.0,0.0,0.0,521353383774.82074,0.0,262155977493.40613,26111369452.871597,0.0,0.0,-307539543088.9146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019892.2585296063,5.0178462460601066e-58,1130917873458.2693,7880556.228241366,0.0,0.0,0.0,0.0,56120535.19814588,9.324783194591077e-57,1127312814371.6284,219683.12247104014,0.0,0.0,0.0,0.0,521402021374.3325,45012376.12872892,262156766977.03677,26114961365.166256,0.0,0.0,0.0,0.0,0.0,0.0,48169942230307.6,0.0,0.0,0.0,96.05564914084971,0.0,0.0,0.0,-1124618560443.83,0.0,0.0,0.0,1124748279022.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307539543088.9146,0.0,0.0,0.0,-307669261571.0504,0.0,-26062.600878472058,-5.048709793414476e-18,-0.00026062600878472053,-5.0487097934144756e-26,5.21353383774822e+23,0.0,5.412142630275403e+23,2.611136945287164e+22,521353383774.822,0.0,1079234994944.3771,26111369452.871647,0.0,0.0,0.0,0.0,0.0,0.0,1124748279022.0217,0.0,521353383774.82074,0.0,262155977493.40613,26111369452.871597,0.0,0.0,0.0,0.0,0.0,0.0,-307669261571.0504,0.0
1.89,-1,-1,1,0.0,-25134.26081173567,0.0,-0.00025134260811735665,5.2135311362387285e+23,0.0,5.121574838799438e+23,2.6111308087473327e+22,521353113623.87286,0.0,1021292891347.4872,26111308087.47333,0.0,0.0,1123400820364.853,0.0,0.0,0.0,0.0,0.0,521353113623.87164,0.0,262155635804.59335,26111308087.473293,0.0,0.0,-364263564821.95856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990892.8424333814,4.969669073110515e-58,1130864042301.791,7885712.8179523125,0.0,0.0,0.0,0.0,56149532.974884786,9.329600912195216e-57,1127366931660.5322,215129.3722043757,0.0,0.0,0.0,0.0,521402021374.33234,45012376.1287289,262156766977.03677,26114961365.166275,0.0,0.0,0.0,0.0,0.0,0.0,235997659823173.28,0.0,0.0,0.0,470.60277344018687,0.0,0.0,0.0,-1123400820364.853,0.0,0.0,0.0,1124312556503.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364263564821.95856,0.0,0.0,0.0,-365175300490.33655,0.0,-25134.2608117348,-5.048709793414476e-18,-0.000251342608117348,-5.0487097934144756e-26,5.2135311362387285e+23,0.0,5.1215748411594164e+23,2.6111308087473327e+22,521353113623.87286,0.0,1021292891818.0903,26111308087.47333,0.0,0.0,0.0,0.0,0.0,0.0,1124312556503.833,0.0,521353113623.87164,0.0,262155635804.59335,26111308087.473293,0.0,0.0,0.0,0.0,0.0,0.0,-365175300490.33655,0.0
1.92,-1,-1,1,0.0,-23778.585163636224,0.0,-0.0002377858516363622,5.2135265972898715e+23,0.0,4.69725281842915e+23,2.6111160638809177e+22,521352659728.9871,0.0,936678866035.7018,26111160638.80918,0.0,0.0,1121619129848.4458,0.0,0.0,0.0,0.0,0.0,521352659728.986,0.0,262155026627.4102,26111160638.80915,0.0,0.0,-447095290440.1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953437.571704532,4.907442276549085e-58,1130781955196.4033,7892647.446844961,0.0,0.0,0.0,0.0,56186986.12560767,9.335823592250695e-57,1127449438002.075,209121.5363799711,0.0,0.0,0.0,0.0,521402021374.33234,45012376.12872891,262156766977.03708,26114961365.16633,0.0,0.0,0.0,0.0,0.0,0.0,523489470576648.6,0.0,0.0,0.0,1043.8899983359734,0.0,0.0,0.0,-1121619129848.4458,0.0,0.0,0.0,1123679707211.7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447095290440.1553,0.0,0.0,0.0,-449155866759.56647,0.0,-23778.585163635325,-5.048709793414476e-18,-0.00023778585163635322,-5.0487097934144756e-26,5.2135265972898715e+23,0.0,4.697252823664042e+23,2.6111160638809177e+22,521352659728.9871,0.0,936678867079.5913,26111160638.80918,0.0,0.0,0.0,0.0,0.0,0.0,1123679707211.7488,0.0,521352659728.986,0.0,262155026627.4102,26111160638.80915,0.0,0.0,0.0,0.0,0.0,0.0,-449155866759.56647,0.0
1.95,-1,-1,1,0.0,-21713.34980985271,0.0,-0.00021713349809852705,5.213518290454948e+23,0.0,4.050842340965142e+23,2.6110796509069917e+22,521351829045.49475,0.0,807778196553.094,26110796509.069923,0.0,0.0,1118913127100.5625,0.0,0.0,0.0,0.0,0.0,521351829045.49365,0.0,262153845087.2546,26110796509.069885,0.0,0.0,-573288775634.7245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904400.128196594,4.825970642358066e-58,1130665278584.1086,7901535.780370799,0.0,0.0,0.0,0.0,56236020.78906213,9.343970756192634e-57,1127566675064.3428,201560.22622924251,0.0,0.0,0.0,0.0,521402021374.332,45012376.12872889,262156766977.03674,26114961365.166298,0.0,0.0,0.0,0.0,0.0,0.0,965796465382796.9,0.0,0.0,0.0,1925.8940767820459,0.0,0.0,0.0,-1118913127100.5625,0.0,0.0,0.0,1122707241510.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573288775634.7245,0.0,0.0,0.0,-577082888118.4474,0.0,-21713.34980985193,-2.524354896707238e-18,-0.00021713349809851927,-2.5243548967072378e-26,5.213518290454948e+23,0.0,4.0508423506231054e+23,2.6110796509069917e+22,521351829045.49475,0.0,807778198478.9878,26110796509.069923,0.0,0.0,0.0,0.0,0.0,0.0,1122707241510.18,0.0,521351829045.49365,0.0,262153845087.2546,26110796509.069885,0.0,0.0,0.0,0.0,0.0,0.0,-577082888118.4474,0.0
1.98,-1,-1,1,0.0,-18441.667876859294,0.0,-0.00018441667876859292,5.2135016423061375e+23,0.0,3.026822388957906e+23,2.6109866364613828e+22,521350164230.6138,0.0,603578447354.83,26109866364.613834,0.0,0.0,1114656507499.8838,0.0,0.0,0.0,0.0,0.0,521350164230.61273,0.0,262151346374.4613,26109866364.613796,0.0,0.0,-773229406519.5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841076.522616904,4.720759779829922e-58,1130511169833.4426,7912015.656214565,0.0,0.0,0.0,0.0,56299340.79715756,9.354491843120617e-57,1127721460365.126,192846.66339269213,0.0,0.0,0.0,0.0,521402021374.3322,45012376.1287289,262156766977.03653,26114961365.16622,0.0,0.0,0.0,0.0,0.0,0.0,1636624607823268.8,0.0,0.0,0.0,3263.592020781811,0.0,0.0,0.0,-1114656507499.8838,0.0,0.0,0.0,1121136014961.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773229406519.5157,0.0,0.0,0.0,-779708910717.0746,0.0,-18441.667876858664,-7.573064690121715e-18,-0.0001844166787685866,-7.573064690121713e-26,5.2135016423061375e+23,0.0,3.026822405324151e+23,2.6109866364613828e+22,521350164230.6138,0.0,603578450618.4218,26109866364.613834,0.0,0.0,0.0,0.0,0.0,0.0,1121136014961.0344,0.0,521350164230.61273,0.0,262151346374.4613,26109866364.613796,0.0,0.0,0.0,0.0,0.0,0.0,-779708910717.0746,0.0
2.01,-1,-1,1,0.0,-13070.674862486108,0.0,-0.00013070674862486107,5.2134649792779954e+23,0.0,1.34573808062392e+23,2.610739247190198e+22,521346497927.7995,0.0,268353539412.30237,26107392471.90199,0.0,0.0,1107734316576.9321,0.0,0.0,0.0,0.0,0.0,521346497927.79846,0.0,262145583988.8478,26107392471.90195,0.0,0.0,-1101526361153.4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764395.742450913,4.593350316625912e-58,1130325167011.855,7922532.95309885,0.0,0.0,0.0,0.0,56376017.20971289,9.367232790258671e-57,1127908183263.0615,184479.8838786342,0.0,0.0,0.0,0.0,521402021374.33215,45012376.12872889,262156766977.037,26114961365.16632,0.0,0.0,0.0,0.0,0.0,0.0,2615601724321135.5,0.0,0.0,0.0,5215.769625015557,0.0,0.0,0.0,-1107734316576.9321,0.0,0.0,0.0,1118489789212.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101526361153.4783,0.0,0.0,0.0,-1112281828573.0796,0.0,-13070.674862485683,-7.573064690121715e-18,-0.0001307067486248568,-7.573064690121713e-26,5.2134649792779954e+23,0.0,1.3457381067799364e+23,2.610739247190198e+22,521346497927.7995,0.0,268353544628.0718,26107392471.90199,0.0,0.0,0.0,0.0,0.0,0.0,1118489789212.304,0.0,521346497927.79846,0.0,262145583988.8478,26107392471.90195,0.0,0.0,0.0,0.0,0.0,0.0,-1112281828573.0796,0.0
2.04,-1,-1,1,0.0,-3982.8297786985827,0.0,-3.982829778698582e-05,5.213376465077075e+23,0.0,-1.4986689325633008e+23,2.6100524551789206e+22,521337646507.70746,0.0,-298849470228.38257,26100524551.78921,0.0,0.0,1096135829645.8204,0.0,0.0,0.0,0.0,0.0,521337646507.707,0.0,262131162877.79645,26100524551.789165,0.0,0.0,-1657116462752.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2687196.153082511,4.465069541252426e-58,1130126559828.0525,7929270.762705953,0.0,0.0,0.0,0.0,56453212.38962332,9.380060868619245e-57,1128107442885.5706,180062.27154720464,0.0,0.0,0.0,0.0,521402021374.33215,45012376.128728904,262156766977.0365,26114961365.166256,0.0,0.0,0.0,0.0,0.0,0.0,3952262178621004.0,0.0,0.0,0.0,7881.203330640681,0.0,0.0,0.0,-1096135829645.8204,0.0,0.0,0.0,1113896661412.9465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657116462752.001,0.0,0.0,0.0,-1674877286637.9229,0.0,-3982.829778698448,-2.524354896707238e-18,-3.9828297786984476e-05,-2.5243548967072378e-26,5.213376465077075e+23,0.0,-1.4986688930406797e+23,2.6100524551789206e+22,521337646507.70746,0.0,-298849462347.1793,26100524551.78921,0.0,0.0,0.0,0.0,0.0,0.0,1113896661412.9465,0.0,521337646507.707,0.0,262131162877.79645,26100524551.789165,0.0,0.0,0.0,0.0,0.0,0.0,-1674877286637.9229,0.0
2.07,-1,-1,1,0.0,11739.43451493727,0.0,0.00011739434514937267,5.213144656199135e+23,0.0,-6.419505247985693e+23,2.6080697131474046e+22,521314465619.9135,0.0,-1280113106239.9023,26080697131.474052,0.0,0.0,1076234290171.2429,0.0,0.0,0.0,0.0,0.0,521314465619.91284,0.0,262092446819.68106,26080697131.47402,0.0,0.0,-2618439843230.8228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650773.577479909,4.404528141061292e-58,1129949860719.0288,7924541.535155429,0.0,0.0,0.0,0.0,56489632.881506056,9.386115009026885e-57,1128284621397.0332,186886.31135138252,0.0,0.0,0.0,0.0,521402021374.33234,45012376.12872888,262156766977.03665,26114961365.166294,0.0,0.0,0.0,0.0,0.0,0.0,5615078323038636.0,0.0,0.0,0.0,11197.023876786698,0.0,0.0,0.0,-1076234290171.2429,0.0,0.0,0.0,1105784438617.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2618439843230.8228,0.0,0.0,0.0,-2647989980479.562,0.0,11739.43451493687,-5.048709793414476e-18,0.00011739434514936867,-5.0487097934144756e-26,5.213144656199135e+23,0.0,-6.419505191834905e+23,2.6080697131474046e+22,521314465619.9135,0.0,-1280113095042.8777,26080697131.474052,0.0,0.0,0.0,0.0,0.0,0.0,1105784438617.003,0.0,521314465619.91284,0.0,262092446819.68106,26080697131.47402,0.0,0.0,0.0,0.0,0.0,0.0,-2647989980479.562,0.0
2.1,-1,-1,1,0.0,39293.24589258879,0.0,0.0003929324589258879,5.2124976526760745e+23,0.0,-1.5043198586072447e+24,2.6021704164247425e+22,521249765267.6074,0.0,-2999763210076.5635,26021704164.24743,0.0,0.0,1041552387766.827,0.0,0.0,0.0,0.0,0.0,521249765267.6066,0.0,261982823883.72513,26021704164.2474,0.0,0.0,-4303298421727.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750357.201118116,4.569952144545553e-58,1129838458842.8733,7894374.446138543,0.0,0.0,0.0,0.0,56390054.954726875,9.369572607616856e-57,1128396276424.7607,218426.514651971,0.0,0.0,0.0,0.0,521402021374.332,45012376.12872888,262156766977.0366,26114961365.16627,0.0,0.0,0.0,0.0,0.0,0.0,7467705185820585.0,0.0,0.0,0.0,14891.345847725868,0.0,0.0,0.0,-1041552387766.827,0.0,0.0,0.0,1091370929443.9645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4303298421727.117,0.0,0.0,0.0,-4353116948512.9097,0.0,39293.24589258736,-5.048709793414476e-18,0.0003929324589258735,-5.0487097934144756e-26,5.2124976526760745e+23,0.0,-1.5043198511395402e+24,2.6021704164247425e+22,521249765267.6074,0.0,-2999763195185.2188,26021704164.24743,0.0,0.0,0.0,0.0,0.0,0.0,1091370929443.9645,0.0,521249765267.6066,0.0,261982823883.72513,26021704164.2474,0.0,0.0,0.0,0.0,0.0,0.0,-4353116948512.9097,0.0
2.13,-1,-1,1,0.0,87787.1596747939,0.0,0.0008778715967479389,5.210612293010132e+23,0.0,-3.0219899627932916e+24,2.5842857046019462e+22,521061229301.0132,0.0,-6026148135809.966,25842857046.019466,0.0,0.0,980706485536.741,0.0,0.0,0.0,0.0,0.0,521061229301.0125,0.0,261661634442.77252,25842857046.01943,0.0,0.0,-7268516255789.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165263.759543645,5.259287849101935e-58,1129833689842.683,7814977.454611822,0.0,0.0,0.0,0.0,55975171.898061484,9.30063903273746e-57,1128401054520.392,298041.2373642727,0.0,0.0,0.0,0.0,521402021374.33167,45012376.128728926,262156766977.03592,26114961365.166183,0.0,0.0,0.0,0.0,0.0,0.0,9294705065392806.0,0.0,0.0,0.0,18534.565068822354,0.0,0.0,0.0,-980706485536.741,0.0,0.0,0.0,1065815590638.7753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7268516255789.473,0.0,0.0,0.0,-7353625342356.941,0.0,87787.15967479076,-5.048709793414476e-18,0.0008778715967479074,-5.0487097934144756e-26,5.210612293010132e+23,0.0,-3.0219899534985835e+24,2.5842857046019462e+22,521061229301.0132,0.0,-6026148117275.3955,25842857046.019466,0.0,0.0,0.0,0.0,0.0,0.0,1065815590638.7753,0.0,521061229301.0125,0.0,261661634442.77252,25842857046.01943,0.0,0.0,0.0,0.0,0.0,0.0,-7353625342356.941,0.0
2.16,-1,-1,1,0.0,172865.31919604537,0.0,0.0017286531919604533,5.204987649667538e+23,0.0,-5.684371333165353e+24,2.529667127785055e+22,520498764966.7538,0.0,-11335201021297.729,25296671277.85055,0.0,0.0,874113349166.5459,0.0,0.0,0.0,0.0,0.0,520498764966.7532,0.0,260705467318.3745,25296671277.850513,0.0,0.0,-12470019837782.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4180536.2977800486,6.94615862419663e-58,1129966135116.2776,7649403.435675774,0.0,0.0,0.0,0.0,54959955.31769732,9.131951944402625e-57,1128268302869.3325,462504.67139922886,0.0,0.0,0.0,0.0,521402021374.332,45012376.1287289,262156766977.03632,26114961365.166237,0.0,0.0,0.0,0.0,0.0,0.0,1.07762796921086e+16,0.0,0.0,0.0,21488.972027406096,0.0,0.0,0.0,-874113349166.5459,0.0,0.0,0.0,1020848108026.1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12470019837782.652,0.0,0.0,0.0,-12616754575153.322,0.0,172865.31919603943,-5.048709793414476e-18,0.0017286531919603941,-5.0487097934144756e-26,5.204987649667538e+23,0.0,-5.684371322389074e+24,2.529667127785055e+22,520498764966.7538,0.0,-11335200999808.758,25296671277.85055,0.0,0.0,0.0,0.0,0.0,0.0,1020848108026.1909,0.0,520498764966.7532,0.0,260705467318.3745,25296671277.850513,0.0,0.0,0.0,0.0,0.0,0.0,-12616754575153.322,0.0
