sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf
0.56,-1,-1,1,-58026.93577295376,0.0,-0.0005802693577295375,0.0,1.6166590595709732e+24,1.4160313476563295e+24,1.4567406073559332e+23,0.0,2060051375324.1707,1416031347656.329,145674060735.5933,0.0,1589459461403.7158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698073978.3308,1416031347656.3271,145674060735.59302,0.0,-123106160057.87857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596280417074.794,4334397.801885279,7650836.570592139,5.521479693681797e-64,0.0,0.0,0.0,0.0,1936279380616.7744,30800387.256789252,410898.942409698,3.923611136625148e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9958,145682734079.84204,62589821.10579342,0.0,0.0,0.0,0.0,1.7495668883356522e+16,0.0,0.0,0.0,22294.111137409316,0.0,0.0,0.0,-1589459461403.7158,0.0,0.0,0.0,1929653137476.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123106160057.87857,0.0,0.0,0.0,-463299813836.64716,0.0,0.0,0.0,-1.8932661725304287e-18,-58026.93577295175,-1.8932661725304283e-26,-0.0005802693577295174,1.616659077066642e+24,1.4160313476563295e+24,1.4567406073559332e+23,0.0,2060051397618.282,1416031347656.329,145674060735.5933,0.0,0.0,0.0,0.0,0.0,1929653137476.597,0.0,0.0,0.0,593698073978.3308,1416031347656.3271,145674060735.59302,0.0,0.0,0.0,0.0,0.0,-463299813836.64716,0.0,0.0,0.0
0.58,-1,-1,1,-57989.91915068763,0.0,-0.0005798991915068763,0.0,1.61484595357745e+24,1.416031337230255e+24,1.4567405326377607e+23,0.0,2057740998579.3323,1416031337230.2546,145674053263.77603,0.0,1589267007231.2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698067374.3995,1416031337230.2524,145674053263.77585,0.0,-125224076026.27022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596205498426.8857,4334023.650248644,7669467.728784741,5.5210032552690796e-64,0.0,0.0,0.0,0.0,1936388343785.3376,30800844.541860025,396590.9520647674,3.9236693679893216e-63,0.0,0.0,0.0,0.0,593698451725.8889,1416085399913.9963,145682734079.84222,62589821.10579342,0.0,0.0,0.0,0.0,1.5176136120472082e+16,0.0,0.0,0.0,19338.412698705957,0.0,0.0,0.0,-1589267007231.2004,0.0,0.0,0.0,1929727814468.4272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125224076026.27022,0.0,0.0,0.0,-465684863925.0824,0.0,0.0,0.0,-1.262177448353619e-18,-57989.91915068569,-1.2621774483536189e-26,-0.0005798991915068567,1.6148459687535878e+24,1.416031337230255e+24,1.4567405326377607e+23,0.0,2057741017917.7468,1416031337230.2546,145674053263.77603,0.0,0.0,0.0,0.0,0.0,1929727814468.4272,0.0,0.0,0.0,593698067374.3995,1416031337230.2524,145674053263.77585,0.0,0.0,0.0,0.0,0.0,-465684863925.0824,0.0,0.0,0.0
0.6,-1,-1,1,-57951.70586170198,0.0,-0.0005795170586170198,0.0,1.6129742334631153e+24,1.416031326465831e+24,1.4567404582648044e+23,0.0,2055355931936.536,1416031326465.8308,145674045826.4804,0.0,1589070968348.5547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698060515.9286,1416031326465.829,145674045826.48013,0.0,-127413096927.94821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596130942155.0874,4333639.6790264025,7687663.37126739,5.520514311663736e-64,0.0,0.0,0.0,0.0,1936496522665.322,30801313.82834751,382919.0937965829,3.9237291277659886e-63,0.0,0.0,0.0,0.0,593698451725.8882,1416085399913.9958,145682734079.84225,62589821.10579342,0.0,0.0,0.0,0.0,1.3072389474425946e+16,0.0,0.0,0.0,16657.682865248644,0.0,0.0,0.0,-1589070968348.5547,0.0,0.0,0.0,1929800660865.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127413096927.94821,0.0,0.0,0.0,-468142772786.72705,0.0,0.0,0.0,-2.524354896707238e-18,-57951.705861700044,-2.5243548967072378e-26,-0.0005795170586170003,1.6129742465355038e+24,1.416031326465831e+24,1.4567404582648044e+23,0.0,2055355948594.2173,1416031326465.8308,145674045826.4804,0.0,0.0,0.0,0.0,0.0,1929800660865.0173,0.0,0.0,0.0,593698060515.9286,1416031326465.829,145674045826.48013,0.0,0.0,0.0,0.0,0.0,-468142772786.72705,0.0,0.0,0.0
0.62,-1,-1,1,-57912.21586256137,0.0,-0.0005791221586256136,0.0,1.6110399786224797e+24,1.4160313153397164e+24,1.456740384238975e+23,0.0,2052891179507.08,1416031315339.716,145674038423.89746,0.0,1588871087787.9963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698053384.6245,1416031315339.714,145674038423.89728,0.0,-129677961665.54172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596056754306.6104,4333245.240634396,7705439.386759522,5.520012038158467e-64,0.0,0.0,0.0,0.0,1936603913158.603,30801795.907723952,369854.5146986175,3.923790516752718e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9956,145682734079.84192,62589821.10579339,0.0,0.0,0.0,0.0,1.1173582971000884e+16,0.0,0.0,0.0,14238.100996271678,0.0,0.0,0.0,-1588871087787.9963,0.0,0.0,0.0,1929871601826.5122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129677961665.54172,0.0,0.0,0.0,-470678461465.95624,0.0,0.0,0.0,-1.8932661725304287e-18,-57912.21586255956,-1.8932661725304283e-26,-0.0005791221586255956,1.6110399897960613e+24,1.4160313153397164e+24,1.456740384238975e+23,0.0,2052891193745.1794,1416031315339.716,145674038423.89746,0.0,0.0,0.0,0.0,0.0,1929871601826.5122,0.0,0.0,0.0,593698053384.6245,1416031315339.714,145674038423.89728,0.0,0.0,0.0,0.0,0.0,-470678461465.95624,0.0,0.0,0.0
0.64,-1,-1,1,-57871.35969805646,0.0,-0.0005787135969805646,0.0,1.6090388074516077e+24,1.416031303825806e+24,1.4567403105613895e+23,0.0,2050341157968.2732,1416031303825.8057,145674031056.13892,0.0,1588667077330.4392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698045960.0106,1416031303825.8042,145674031056.13867,0.0,-132023965322.17738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595982940548.4072,4332839.611591935,7722811.187292608,5.5194955133907854e-64,0.0,0.0,0.0,0.0,1936710511748.601,30802291.664221343,357369.4053673016,3.9238536475604865e-63,0.0,0.0,0.0,0.0,593698451725.888,1416085399913.996,145682734079.84195,62589821.10579343,0.0,0.0,0.0,0.0,9468906022960934.0,0.0,0.0,0.0,12065.89154338614,0.0,0.0,0.0,-1588667077330.4392,0.0,0.0,0.0,1929940554765.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132023965322.17738,0.0,0.0,0.0,-473297430691.7235,0.0,0.0,0.0,-1.8932661725304287e-18,-57871.35969805456,-1.8932661725304283e-26,-0.0005787135969805455,1.6090388169205125e+24,1.416031303825806e+24,1.4567403105613895e+23,0.0,2050341170034.1628,1416031303825.8057,145674031056.13892,0.0,0.0,0.0,0.0,0.0,1929940554765.877,0.0,0.0,0.0,593698045960.0106,1416031303825.8042,145674031056.13867,0.0,0.0,0.0,0.0,0.0,-473297430691.7235,0.0,0.0,0.0
0.66,-1,-1,1,-57829.03680014202,0.0,-0.0005782903680014201,0.0,1.6069657940283957e+24,1.4160312918947411e+24,1.4567402372320718e+23,0.0,2047699590392.06,1416031291894.7407,145674023723.20715,0.0,1588458611727.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698038219.0352,1416031291894.7385,145674023723.20685,0.0,-134457059554.36227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595909505961.2993,4332421.978692931,7739793.743326201,5.518963701732062e-64,0.0,0.0,0.0,0.0,1936816315788.9263,30802802.091733456,345436.97177132504,3.9239186467661377e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9956,145682734079.84186,62589821.10579341,0.0,0.0,0.0,0.0,7947528925777974.0,0.0,0.0,0.0,10127.254597714877,0.0,0.0,0.0,-1588458611727.3875,0.0,0.0,0.0,1930007428129.4172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134457059554.36227,0.0,0.0,0.0,-476005865829.1365,0.0,0.0,0.0,-1.262177448353619e-18,-57829.036800140115,-1.2621774483536189e-26,-0.000578290368001401,1.6069658019759245e+24,1.4160312918947411e+24,1.4567402372320718e+23,0.0,2047699600519.3147,1416031291894.7407,145674023723.20715,0.0,0.0,0.0,0.0,0.0,1930007428129.4172,0.0,0.0,0.0,593698038219.0352,1416031291894.7385,145674023723.20685,0.0,0.0,0.0,0.0,0.0,-476005865829.1365,0.0,0.0,0.0
0.68,-1,-1,1,-57785.13334985073,0.0,-0.0005778513334985072,0.0,1.6048153633868942e+24,1.416031279513275e+24,1.4567401642496033e+23,0.0,2044959372796.8054,1416031279513.2747,145674016424.9603,0.0,1588245321428.6467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698030135.5792,1416031279513.2727,145674016424.96002,0.0,-136983978767.42212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595836454770.9714,4331991.421585694,7756401.633823914,5.518415431103688e-64,0.0,0.0,0.0,0.0,1936921323878.9053,30803328.315106645,334031.397168953,3.923985657623726e-63,0.0,0.0,0.0,0.0,593698451725.8868,1416085399913.995,145682734079.84167,62589821.10579339,0.0,0.0,0.0,0.0,6598680927239475.0,0.0,0.0,0.0,8408.46537122831,0.0,0.0,0.0,-1588245321428.6467,0.0,0.0,0.0,1930072119876.5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136983978767.42212,0.0,0.0,0.0,-478810768806.8329,0.0,0.0,0.0,-1.262177448353619e-18,-57785.1333498487,-1.2621774483536189e-26,-0.000577851333498487,1.6048153699855745e+24,1.416031279513275e+24,1.4567401642496033e+23,0.0,2044959381205.27,1416031279513.2747,145674016424.9603,0.0,0.0,0.0,0.0,0.0,1930072119876.5256,0.0,0.0,0.0,593698030135.5792,1416031279513.2727,145674016424.96002,0.0,0.0,0.0,0.0,0.0,-478810768806.8329,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-57739.51955090678,0.0,-0.0005773951955090677,0.0,1.6025811579761036e+24,1.416031266643484e+24,1.4567400916106265e+23,0.0,2042112403980.4631,1416031266643.4836,145674009161.06262,0.0,1588026783296.1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698021679.8279,1416031266643.482,145674009161.0624,0.0,-139612400995.47177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595763789991.232,4331546.890506065,7772649.11510523,5.517849364620089e-64,0.0,0.0,0.0,0.0,1937025536359.5925,30803871.617353853,323127.793021325,3.9240548435303824e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9956,145682734079.8421,62589821.10579339,0.0,0.0,0.0,0.0,5411626607675550.0,0.0,0.0,0.0,6895.844098904439,0.0,0.0,0.0,-1588026783296.1062,0.0,0.0,0.0,1930134515558.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139612400995.47177,0.0,0.0,0.0,-481720126361.59467,0.0,0.0,0.0,-1.8932661725304287e-18,-57739.51955090464,-1.8932661725304283e-26,-0.0005773951955090463,1.60258116338773e+24,1.416031266643484e+24,1.4567400916106265e+23,0.0,2042112410876.3066,1416031266643.4836,145674009161.06262,0.0,0.0,0.0,0.0,0.0,1930134515558.0715,0.0,0.0,0.0,593698021679.8279,1416031266643.482,145674009161.0624,0.0,0.0,0.0,0.0,0.0,-481720126361.59467,0.0,0.0,0.0
0.72,-1,-1,1,-57692.046096097656,0.0,-0.0005769204609609765,0.0,1.600255864579249e+24,1.4160312532417154e+24,1.4567400193091462e+23,0.0,2039149364969.9412,1416031253241.715,145674001930.91458,0.0,1587802508550.7878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698012817.4573,1416031253241.713,145674001930.91434,0.0,-142351156398.30502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595691512943.5386,4331087.1773344865,7788550.214439774,5.5172639637319184e-64,0.0,0.0,0.0,0.0,1937128955980.1223,30804433.47502911,312702.13682619564,3.9241263925310315e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.995,145682734079.8419,62589821.10579342,0.0,0.0,0.0,0.0,4375690834790142.0,0.0,0.0,0.0,5575.787837786258,0.0,0.0,0.0,-1587802508550.7878,0.0,0.0,0.0,1930194485848.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142351156398.30502,0.0,0.0,0.0,-484743128120.68414,0.0,0.0,0.0,-1.8932661725304287e-18,-57692.046096095604,-1.8932661725304283e-26,-0.0005769204609609559,1.6002558689549397e+24,1.4160312532417154e+24,1.4567400193091462e+23,0.0,2039149370545.7285,1416031253241.715,145674001930.91458,0.0,0.0,0.0,0.0,0.0,1930194485848.955,0.0,0.0,0.0,593698012817.4573,1416031253241.713,145674001930.91434,0.0,0.0,0.0,0.0,0.0,-484743128120.68414,0.0,0.0,0.0
0.74,-1,-1,1,-57642.5395024192,0.0,-0.0005764253950241919,0.0,1.5978309858243712e+24,1.4160312392572388e+24,1.4567399473356281e+23,0.0,2036059427865.1406,1416031239257.2383,145673994733.56277,0.0,1587571926838.4902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698003508.5654,1416031239257.235,145673994733.5625,0.0,-145210502481.91708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595619622598.497,4330610.877253804,7804118.857670272,5.5166574393978504e-64,0.0,0.0,0.0,0.0,1937231588809.0398,30805015.605088055,302731.19327299006,3.9242005232863035e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9954,145682734079.84192,62589821.1057934,0.0,0.0,0.0,0.0,3480282646376216.5,0.0,0.0,0.0,4434.800899879792,0.0,0.0,0.0,-1587571926838.4902,0.0,0.0,0.0,1930251883321.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145210502481.91708,0.0,0.0,0.0,-487890454530.5793,0.0,0.0,0.0,-2.524354896707238e-18,-57642.53950241749,-2.5243548967072378e-26,-0.0005764253950241747,1.5978309893046535e+24,1.4160312392572388e+24,1.4567399473356281e+23,0.0,2036059432299.941,1416031239257.2383,145673994733.56277,0.0,0.0,0.0,0.0,0.0,1930251883321.954,0.0,0.0,0.0,593698003508.5654,1416031239257.235,145673994733.5625,0.0,0.0,0.0,0.0,0.0,-487890454530.5793,0.0,0.0,0.0
0.76,-1,-1,1,-57590.79582441142,0.0,-0.0005759079582441141,0.0,1.5952965322570972e+24,1.4160312246303862e+24,1.456739875675618e+23,0.0,2032829863458.1938,1416031224630.3857,145673987567.56177,0.0,1587334364724.7637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697993706.2268,1416031224630.3833,145673987567.56152,0.0,-148202494972.79675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595548114655.894,4330116.336869882,7819369.045383748,5.516027686018788e-64,0.0,0.0,0.0,0.0,1937333445505.8345,30805620.028295904,293192.41278062074,3.9242774931471993e-63,0.0,0.0,0.0,0.0,593698451725.888,1416085399913.9954,145682734079.84195,62589821.10579341,0.0,0.0,0.0,0.0,2714913473809024.5,0.0,0.0,0.0,3459.5180737060473,0.0,0.0,0.0,-1587334364724.7637,0.0,0.0,0.0,1930306538142.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148202494972.79675,0.0,0.0,0.0,-491174664931.2839,0.0,0.0,0.0,-1.262177448353619e-18,-57590.79582440943,-1.2621774483536189e-26,-0.0005759079582440943,1.5952965349720123e+24,1.4160312246303862e+24,1.456739875675618e+23,0.0,2032829866917.714,1416031224630.3857,145673987567.56177,0.0,0.0,0.0,0.0,0.0,1930306538142.768,0.0,0.0,0.0,593697993706.2268,1416031224630.3833,145673987567.56152,0.0,0.0,0.0,0.0,0.0,-491174664931.2839,0.0,0.0,0.0
0.78,-1,-1,1,-57536.571985528535,0.0,-0.0005753657198552853,0.0,1.5926405977422976e+24,1.416031209290015e+24,1.4567398043077231e+23,0.0,2029445500182.8376,1416031209290.0146,145673980430.77228,0.0,1587089016000.7356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697983354.4999,1416031209290.013,145673980430.77206,0.0,-151341499172.39868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595476980232.806,4329601.582324558,7834315.100551601,5.515372189892266e-64,0.0,0.0,0.0,0.0,1937434543132.1257,30806249.15708491,284063.7978102188,3.924357609344035e-63,0.0,0.0,0.0,0.0,593698451725.8868,1416085399913.9949,145682734079.84167,62589821.10579341,0.0,0.0,0.0,0.0,2069194430584690.0,0.0,0.0,0.0,2636.7011691817825,0.0,0.0,0.0,-1587089016000.7356,0.0,0.0,0.0,1930358252190.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151341499172.39868,0.0,0.0,0.0,-494610732725.88196,0.0,0.0,0.0,-1.8932661725304287e-18,-57536.57198552675,-1.8932661725304283e-26,-0.0005753657198552675,1.592640599811493e+24,1.416031209290015e+24,1.4567398043077231e+23,0.0,2029445502819.5403,1416031209290.0146,145673980430.77228,0.0,0.0,0.0,0.0,0.0,1930358252190.921,0.0,0.0,0.0,593697983354.4999,1416031209290.013,145673980430.77206,0.0,0.0,0.0,0.0,0.0,-494610732725.88196,0.0,0.0,0.0
0.8,-1,-1,1,-57479.573523143474,0.0,-0.0005747957352314347,0.0,1.589848759201885e+24,1.4160311931498938e+24,1.4567397332004858e+23,0.0,2025887959221.5503,1416031193149.8933,145673973320.04855,0.0,1586834899650.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697972385.617,1416031193149.8909,145673973320.04828,0.0,-154644912814.14508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595406203952.092,4329064.217089543,7848972.024229411,5.51468789905727e-64,0.0,0.0,0.0,0.0,1937534907789.0103,30806905.920473475,275323.72150620725,3.924441244894287e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9956,145682734079.8418,62589821.10579341,0.0,0.0,0.0,0.0,1532924317317134.2,0.0,0.0,0.0,1953.351159269827,0.0,0.0,0.0,-1586834899650.0767,0.0,0.0,0.0,1930406790824.2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154644912814.14508,0.0,0.0,0.0,-498216802034.9289,0.0,0.0,0.0,-1.262177448353619e-18,-57479.57352314138,-1.2621774483536189e-26,-0.0005747957352314137,1.5898487607348082e+24,1.4160311931498938e+24,1.4567397332004858e+23,0.0,2025887961174.9004,1416031193149.8933,145673973320.04855,0.0,0.0,0.0,0.0,0.0,1930406790824.2134,0.0,0.0,0.0,593697972385.617,1416031193149.8909,145673973320.04828,0.0,0.0,0.0,0.0,0.0,-498216802034.9289,0.0,0.0,0.0
0.8200000000000001,-1,-1,1,-57419.435334296766,0.0,-0.0005741943533429676,0.0,1.5869031420654453e+24,1.4160311761029656e+24,1.4567396623066337e+23,0.0,2022134463642.395,1416031176102.9653,145673966230.66333,0.0,1586570793990.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697960715.5488,1416031176102.9614,145673966230.66306,0.0,-158134291063.42206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595335760525.7454,4328501.25783545,7863356.098659929,5.513971014280251e-64,0.0,0.0,0.0,0.0,1937634579347.2642,30807593.964661278,266950.65728698083,3.9245288641487394e-63,0.0,0.0,0.0,0.0,593698451725.8881,1416085399913.9966,145682734079.8419,62589821.10579342,0.0,0.0,0.0,0.0,-1.823842526278877e+16,0.0,0.0,0.0,-23240.579282267434,0.0,0.0,0.0,-1586570793990.2678,0.0,0.0,0.0,1930451870323.0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158134291063.42206,0.0,0.0,0.0,-502015390636.77405,0.0,0.0,0.0,-1.262177448353619e-18,-57419.43533429479,-1.2621774483536189e-26,-0.0005741943533429478,1.5869031238270208e+24,1.4160311761029656e+24,1.4567396623066337e+23,0.0,2022134440401.817,1416031176102.9653,145673966230.66333,0.0,0.0,0.0,0.0,0.0,1930451870323.0422,0.0,0.0,0.0,593697960715.5488,1416031176102.9614,145673966230.66306,0.0,0.0,0.0,0.0,0.0,-502015390636.77405,0.0,0.0,0.0
0.84,-1,-1,1,-57355.70130509108,0.0,-0.0005735570130509108,0.0,1.5837813867772267e+24,1.4160311580154166e+24,1.4567395915573585e+23,0.0,2018156521455.4834,1416031158015.4163,145673959155.7358,0.0,1586295165575.9233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697948239.1437,1416031158015.4148,145673959155.73553,0.0,-161836592359.5846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595265612807.709,4327908.972090328,7877485.336878528,5.513216782309097e-64,0.0,0.0,0.0,0.0,1937733614044.2993,30808317.851445157,258922.88265495648,3.9246210480604696e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9956,145682734079.84195,62589821.10579341,0.0,0.0,0.0,0.0,-1.5200466783030392e+16,0.0,0.0,0.0,-19369.416400178485,0.0,0.0,0.0,-1586295165575.9233,0.0,0.0,0.0,1930493143251.7366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161836592359.5846,0.0,0.0,0.0,-506034589404.81305,0.0,0.0,0.0,-1.8932661725304287e-18,-57355.70130508904,-1.8932661725304283e-26,-0.0005735570130508903,1.58378137157676e+24,1.4160311580154166e+24,1.4567395915573585e+23,0.0,2018156502086.0674,1416031158015.4163,145673959155.7358,0.0,0.0,0.0,0.0,0.0,1930493143251.7366,0.0,0.0,0.0,593697948239.1437,1416031158015.4148,145673959155.73553,0.0,0.0,0.0,0.0,0.0,-506034589404.81305,0.0,0.0,0.0
0.86,-1,-1,1,-57287.77398561398,0.0,-0.0005728777398561397,0.0,1.580454239889127e+24,1.4160311387113843e+24,1.4567395208431275e+23,0.0,2013916856028.0962,1416031138711.384,145673952084.3127,0.0,1586005997880.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697934818.4946,1416031138711.3826,145673952084.31244,0.0,-165787076670.77472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595195701340.249,4327282.434225684,7891381.215502649,5.512418930444442e-64,0.0,0.0,0.0,0.0,1937832099018.204,30809083.600887936,251217.82731922658,3.924718563292745e-63,0.0,0.0,0.0,0.0,593698451725.888,1416085399913.996,145682734079.84204,62589821.1057934,0.0,0.0,0.0,0.0,-1.2413826112455146e+16,0.0,0.0,0.0,-15818.49890030919,0.0,0.0,0.0,-1586005997880.376,0.0,0.0,0.0,1930530167019.4136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165787076670.77472,0.0,0.0,0.0,-510311261628.3098,0.0,0.0,0.0,-6.310887241768095e-19,-57287.773985612075,-6.3108872417680944e-27,-0.0005728777398561207,1.580454227475301e+24,1.4160311387113843e+24,1.4567395208431275e+23,0.0,2013916840209.5974,1416031138711.384,145673952084.3127,0.0,0.0,0.0,0.0,0.0,1930530167019.4136,0.0,0.0,0.0,593697934818.4946,1416031138711.3826,145673952084.31244,0.0,0.0,0.0,0.0,0.0,-510311261628.3098,0.0,0.0,0.0
