sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.5,-1,-1,1,0.0,-46229.478910902246,0.0,-0.0004622947891090224,8.958958569705841e+23,1.1486000983174437e+23,1.4160329146643874e+24,0.0,1354524461541.678,114860009831.74434,1416032914664.3872,0.0,886789505026.9739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447955941.4554,114860009831.74419,1416032914664.3855,0.0,-174712999426.75226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888712245240.5923,16411296.196402065,318618.953379448,4.058858123321744e-65,0.0,0.0,0.0,0.0,1064949484675.4691,1432827.0017630963,6830246.351962145,8.700834688268892e-64,0.0,0.0,0.0,0.0,642448395848.8047,114866892160.18602,1416085399914.001,62589821.10579345,0.0,0.0,0.0,0.0,680376577964.6644,0.0,0.0,0.0,1.0286761689349078,0.0,0.0,0.0,-886789505026.9739,0.0,0.0,0.0,1063946498285.5829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174712999426.75226,0.0,0.0,0.0,-351869992684.3315,0.0,0.0,0.0,-46229.47891090073,-1.8932661725304287e-18,-0.0004622947891090073,-1.8932661725304283e-26,8.95895856971265e+23,1.1486000983174437e+23,1.4160329146643874e+24,0.0,1354524461542.7075,114860009831.74434,1416032914664.3872,0.0,0.0,0.0,0.0,0.0,1063946498285.5829,0.0,0.0,0.0,642447955941.4554,114860009831.74419,1416032914664.3855,0.0,0.0,0.0,0.0,0.0,-351869992684.3315,0.0,0.0,0.0
0.52,-1,-1,1,0.0,-46189.272892046974,0.0,-0.0004618927289204697,8.942360830069052e+23,1.1486000516789128e+23,1.4160329051930236e+24,0.0,1352015013130.972,114860005167.89125,1416032905193.0232,0.0,886622838041.2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447948960.9141,114860005167.89108,1416032905193.0217,0.0,-177055773871.15167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888571554641.422,16441886.891112257,318527.6323482634,4.057695005054854e-65,0.0,0.0,0.0,0.0,1065125287909.4896,1398091.2250304206,6830357.96585843,8.700976847174545e-64,0.0,0.0,0.0,0.0,642448395848.8029,114866892160.18565,1416085399914.001,62589821.10579345,0.0,0.0,0.0,0.0,1258050194839.547,0.0,0.0,0.0,1.9020734938094392,0.0,0.0,0.0,-886622838041.2085,0.0,0.0,0.0,1064114571906.6259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177055773871.15167,0.0,0.0,0.0,-354547507734.6664,0.0,0.0,0.0,-46189.27289204544,-1.8932661725304287e-18,-0.00046189272892045437,-1.8932661725304283e-26,8.942360830081638e+23,1.1486000516789128e+23,1.4160329051930236e+24,0.0,1352015013132.8748,114860005167.89125,1416032905193.0232,0.0,0.0,0.0,0.0,0.0,1064114571906.6259,0.0,0.0,0.0,642447948960.9141,114860005167.89108,1416032905193.0217,0.0,0.0,0.0,0.0,0.0,-354547507734.6664,0.0,0.0,0.0
0.54,-1,-1,1,0.0,-46148.09872565021,0.0,-0.0004614809872565021,8.925363421809854e+23,1.1486000048250048e+23,1.4160328954906484e+24,0.0,1349445137950.6414,114860000482.50046,1416032895490.648,0.0,886455029746.9224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447941775.0231,114860000482.50026,1416032895490.6453,0.0,-179457833571.30365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888430381465.7878,16471866.395228105,318434.66314591217,4.056510893679139e-65,0.0,0.0,0.0,0.0,1065301629643.209,1364156.0493506622,6830471.594173524,8.701121571904759e-64,0.0,0.0,0.0,0.0,642448395848.8049,114866892160.18616,1416085399914.0012,62589821.10579343,0.0,0.0,0.0,0.0,1775930560276.101,0.0,0.0,0.0,2.6850680993520655,0.0,0.0,0.0,-886455029746.9224,0.0,0.0,0.0,1064283010120.4996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179457833571.30365,0.0,0.0,0.0,-357285813942.1955,0.0,0.0,0.0,-46148.09872564839,-1.8932661725304287e-18,-0.0004614809872564839,-1.8932661725304283e-26,8.925363421827625e+23,1.1486000048250048e+23,1.4160328954906484e+24,0.0,1349445137953.3284,114860000482.50046,1416032895490.648,0.0,0.0,0.0,0.0,0.0,1064283010120.4996,0.0,0.0,0.0,642447941775.0231,114860000482.50026,1416032895490.6453,0.0,0.0,0.0,0.0,0.0,-357285813942.1955,0.0,0.0,0.0
0.56,-1,-1,1,0.0,-46105.902759365425,0.0,-0.0004610590275936542,8.907944196278954e+23,1.1485999577477094e+23,1.4160328855442547e+24,0.0,1346811487298.1538,114859995774.7709,1416032885544.2544,0.0,886286027911.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447934371.9044,114859995774.77074,1416032885544.252,0.0,-181922474985.7046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888288710064.5176,16501245.437771924,318339.95612556505,4.055304647349055e-65,0.0,0.0,0.0,0.0,1065478528786.4583,1331007.7249402914,6830587.346475077,8.701269002018369e-64,0.0,0.0,0.0,0.0,642448395848.8035,114866892160.18555,1416085399914.001,62589821.10579344,0.0,0.0,0.0,0.0,2238287404557.878,0.0,0.0,0.0,3.384115483786445,0.0,0.0,0.0,-886286027911.9524,0.0,0.0,0.0,1064451822172.9226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181922474985.7046,0.0,0.0,0.0,-360088269243.29016,0.0,0.0,0.0,-46105.9027593639,-1.262177448353619e-18,-0.0004610590275936389,-1.2621774483536189e-26,8.907944196301338e+23,1.1485999577477094e+23,1.4160328855442547e+24,0.0,1346811487301.538,114859995774.7709,1416032885544.2544,0.0,0.0,0.0,0.0,0.0,1064451822172.9226,0.0,0.0,0.0,642447934371.9044,114859995774.77074,1416032885544.252,0.0,0.0,0.0,0.0,0.0,-360088269243.29016,0.0,0.0,0.0
0.58,-1,-1,1,0.0,-46062.62603926846,0.0,-0.0004606262603926845,8.890078816239996e+23,1.1485999104385186e+23,1.416032875339568e+24,0.0,1344110381573.7302,114859991043.85184,1416032875339.5679,0.0,886115775990.1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447926738.5184,114859991043.85168,1416032875339.5654,0.0,-184453321154.94452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888146524099.6559,16530034.909691814,318243.41276745487,4.054075011203499e-65,0.0,0.0,0.0,0.0,1065656005078.2698,1298632.3364094875,6830705.3431754215,8.701419290887365e-64,0.0,0.0,0.0,0.0,642448395848.8033,114866892160.18573,1416085399914.0007,62589821.10579342,0.0,0.0,0.0,0.0,2643259139184.823,0.0,0.0,0.0,3.9964010709081776,0.0,0.0,0.0,-886115775990.1553,0.0,0.0,0.0,1064621017188.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184453321154.94452,0.0,0.0,0.0,-362958562348.8308,0.0,0.0,0.0,-46062.62603926686,-1.8932661725304287e-18,-0.00046062626039266853,-1.8932661725304283e-26,8.890078816266426e+23,1.1485999104385186e+23,1.416032875339568e+24,0.0,1344110381577.7263,114859991043.85184,1416032875339.5679,0.0,0.0,0.0,0.0,0.0,1064621017188.0381,0.0,0.0,0.0,642447926738.5184,114859991043.85168,1416032875339.5654,0.0,0.0,0.0,0.0,0.0,-362958562348.8308,0.0,0.0,0.0
0.6,-1,-1,1,0.0,-46018.20352354797,0.0,-0.00046018203523547963,8.871740431267991e+23,1.1485998628883034e+23,1.4160328648608325e+24,0.0,1341337761203.128,114859986288.8303,1416032864860.8323,0.0,885944212493.5123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447918860.4751,114859986288.83012,1416032864860.8296,0.0,-187054370150.8595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888003806454.4204,16558245.849788548,318144.9243522011,4.052820600467138e-65,0.0,0.0,0.0,0.0,1065834079197.409,1267015.8230334215,6830825.717152943,8.701572607762011e-64,0.0,0.0,0.0,0.0,642448395848.804,114866892160.18585,1416085399914.001,62589821.10579343,0.0,0.0,0.0,0.0,2992043368120.197,0.0,0.0,0.0,4.5237355442368425,0.0,0.0,0.0,-885944212493.5123,0.0,0.0,0.0,1064790604138.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187054370150.8595,0.0,0.0,0.0,-365900761790.83386,0.0,0.0,0.0,-46018.2035235463,-1.8932661725304287e-18,-0.0004601820352354629,-1.8932661725304283e-26,8.871740431297908e+23,1.1485998628883034e+23,1.4160328648608325e+24,0.0,1341337761207.6511,114859986288.8303,1416032864860.8323,0.0,0.0,0.0,0.0,0.0,1064790604138.0112,0.0,0.0,0.0,642447918860.4751,114859986288.83012,1416032864860.8296,0.0,0.0,0.0,0.0,0.0,-365900761790.83386,0.0,0.0,0.0
0.62,-1,-1,1,0.0,-45972.5631346498,0.0,-0.00045972563134649794,8.852899286456808e+23,1.1485998150872384e+23,1.4160328540905908e+24,0.0,1338489127477.2737,114859981508.7238,1416032854090.5903,0.0,885771270236.3365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447910721.8325,114859981508.72365,1416032854090.5876,0.0,-189730053480.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887860539125.7506,16585889.433875656,318044.37035842857,4.051539880041373e-65,0.0,0.0,0.0,0.0,1066012772894.3314,1236143.995421693,6830948.615710616,8.70172914026553e-64,0.0,0.0,0.0,0.0,642448395848.8043,114866892160.18588,1416085399914.001,62589821.105793424,0.0,0.0,0.0,0.0,3281999762839.7573,0.0,0.0,0.0,4.962126933562104,0.0,0.0,0.0,-885771270236.3365,0.0,0.0,0.0,1064960591805.0873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189730053480.896,0.0,0.0,0.0,-368919375044.68475,0.0,0.0,0.0,-45972.56313464807,-1.8932661725304287e-18,-0.00045972563134648065,-1.8932661725304283e-26,8.85289928648963e+23,1.1485998150872384e+23,1.4160328540905908e+24,0.0,1338489127482.2358,114859981508.7238,1416032854090.5903,0.0,0.0,0.0,0.0,0.0,1064960591805.0873,0.0,0.0,0.0,642447910721.8325,114859981508.72365,1416032854090.5876,0.0,0.0,0.0,0.0,0.0,-368919375044.68475,0.0,0.0,0.0
0.64,-1,-1,1,0.0,-45925.62460582535,0.0,-0.0004592562460582535,8.833522246254112e+23,1.1485997670246937e+23,1.41603284300941e+24,0.0,1335559470559.83,114859976702.46935,1416032843009.4097,0.0,885596875416.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447902304.8444,114859976702.46913,1416032843009.4075,0.0,-192485307161.7822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887716703094.8075,16612976.96771657,317941.6165096004,4.050231139626025e-65,0.0,0.0,0.0,0.0,1066192109150.3213,1206002.5480423155,6831074.202963196,8.701889097434577e-64,0.0,0.0,0.0,0.0,642448395848.8029,114866892160.18558,1416085399914.0,62589821.10579344,0.0,0.0,0.0,0.0,3513581306975.3013,0.0,0.0,0.0,5.312260114704259,0.0,0.0,0.0,-885596875416.769,0.0,0.0,0.0,1065130988733.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192485307161.7822,0.0,0.0,0.0,-372019420473.6913,0.0,0.0,0.0,-45925.624605823774,-1.8932661725304287e-18,-0.0004592562460582377,-1.8932661725304283e-26,8.833522246289255e+23,1.1485997670246937e+23,1.41603284300941e+24,0.0,1335559470565.1433,114859976702.46935,1416032843009.4097,0.0,0.0,0.0,0.0,0.0,1065130988733.991,0.0,0.0,0.0,642447902304.8444,114859976702.46913,1416032843009.4075,0.0,0.0,0.0,0.0,0.0,-372019420473.6913,0.0,0.0,0.0
0.66,-1,-1,1,0.0,-45877.29806244795,0.0,-0.0004587729806244795,8.813572208802736e+23,1.1485997186890949e+23,1.4160328315955377e+24,0.0,1332543180940.1929,114859971868.90945,1416032831595.5374,0.0,885420946488.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447893589.6497,114859971868.9093,1416032831595.5354,0.0,-195325659137.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887572278169.088,16639519.884484325,317836.51236597163,4.0488924630483204e-65,0.0,0.0,0.0,0.0,1066372112371.5714,1176577.0668490592,6831202.662780324,8.702052713468069e-64,0.0,0.0,0.0,0.0,642448395848.8043,114866892160.18588,1416085399914.0012,62589821.10579346,0.0,0.0,0.0,0.0,3689093360165.319,0.0,0.0,0.0,5.577620611118618,0.0,0.0,0.0,-885420946488.477,0.0,0.0,0.0,1065301803171.7024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195325659137.934,0.0,0.0,0.0,-375206515815.58167,0.0,0.0,0.0,-45877.29806244633,-1.262177448353619e-18,-0.0004587729806244633,-1.2621774483536189e-26,8.81357220883963e+23,1.1485997186890949e+23,1.4160328315955377e+24,0.0,1332543180945.771,114859971868.90945,1416032831595.5374,0.0,0.0,0.0,0.0,0.0,1065301803171.7024,0.0,0.0,0.0,642447893589.6497,114859971868.9093,1416032831595.5354,0.0,0.0,0.0,0.0,0.0,-375206515815.58167,0.0,0.0,0.0
0.68,-1,-1,1,0.0,-45827.482255765426,0.0,-0.00045827482255765415,8.793007376802568e+23,1.1485996700677287e+23,1.4160328198244698e+24,0.0,1329433939193.5112,114859967006.77284,1416032819824.4695,0.0,885243392757.6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447884553.8827,114859967006.77269,1416032819824.467,0.0,-198257338118.00476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887427242787.5922,16665529.747812685,317728.8883184496,4.047521689973751e-65,0.0,0.0,0.0,0.0,1066552808628.8541,1147853.0309239253,6831334.202460697,8.702220252406921e-64,0.0,0.0,0.0,0.0,642448395848.8049,114866892160.18616,1416085399914.0015,62589821.10579343,0.0,0.0,0.0,0.0,3803560658413.212,0.0,0.0,0.0,5.750686212792061,0.0,0.0,0.0,-885243392757.6321,0.0,0.0,0.0,1065473042990.5411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198257338118.00476,0.0,0.0,0.0,-378486988345.16223,0.0,0.0,0.0,-45827.4822557638,-1.8932661725304287e-18,-0.00045827482255763794,-1.8932661725304283e-26,8.793007376840609e+23,1.1485996700677287e+23,1.4160328198244698e+24,0.0,1329433939199.2627,114859967006.77284,1416032819824.4695,0.0,0.0,0.0,0.0,0.0,1065473042990.5411,0.0,0.0,0.0,642447884553.8827,114859967006.77269,1416032819824.467,0.0,0.0,0.0,0.0,0.0,-378486988345.16223,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,0.0,-45776.06233297786,0.0,-0.00045776062332977856,8.771780336958375e+23,1.1485996211465164e+23,1.4160328076684148e+24,0.0,1326224576800.3972,114859962114.65161,1416032807668.4143,0.0,885064112613.7284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447875172.1885,114859962114.6515,1416032807668.4116,0.0,-201287410985.51962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887281573777.0105,16691018.261965763,317618.55178028677,4.046116367399279e-65,0.0,0.0,0.0,0.0,1066734225957.5416,1119815.8065648156,6831469.057386677,8.702392014062624e-64,0.0,0.0,0.0,0.0,642448395848.8038,114866892160.18584,1416085399914.0005,62589821.10579344,0.0,0.0,0.0,0.0,3864460161905.069,0.0,0.0,0.0,5.842761498701293,0.0,0.0,0.0,-885064112613.7284,0.0,0.0,0.0,1065644715588.4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201287410985.51962,0.0,0.0,0.0,-381868013954.42303,0.0,0.0,0.0,-45776.062332976355,-1.8932661725304287e-18,-0.0004577606233297635,-1.8932661725304283e-26,8.77178033699702e+23,1.1485996211465164e+23,1.4160328076684148e+24,0.0,1326224576806.2402,114859962114.65161,1416032807668.4143,0.0,0.0,0.0,0.0,0.0,1065644715588.4751,0.0,0.0,0.0,642447875172.1885,114859962114.6515,1416032807668.4116,0.0,0.0,0.0,0.0,0.0,-381868013954.42303,0.0,0.0,0.0
0.72,-1,-1,1,0.0,-45722.90697583894,0.0,-0.0004572290697583893,8.749836878742999e+23,1.148599571909719e+23,1.4160327950956145e+24,0.0,1322906897553.163,114859957190.97186,1416032795095.614,0.0,884882991262.4596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447865415.6061,114859957190.97159,1416032795095.6118,0.0,-204423959124.90402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887135246041.9713,16715997.291384978,317505.28227901505,4.0446736871395584e-65,0.0,0.0,0.0,0.0,1066916394738.9905,1092450.6314809711,6831607.497022885,8.70256834165785e-64,0.0,0.0,0.0,0.0,642448395848.8032,114866892160.18562,1416085399914.0007,62589821.10579345,0.0,0.0,0.0,0.0,3862479480606.5586,0.0,0.0,0.0,5.839766863500699,0.0,0.0,0.0,-884882991262.4596,0.0,0.0,0.0,1065816827757.6075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204423959124.90402,0.0,0.0,0.0,-385357795614.2123,0.0,0.0,0.0,-45722.90697583741,-1.8932661725304287e-18,-0.00045722906975837407,-1.8932661725304283e-26,8.749836878781619e+23,1.148599571909719e+23,1.4160327950956145e+24,0.0,1322906897559.002,114859957190.97186,1416032795095.614,0.0,0.0,0.0,0.0,0.0,1065816827757.6075,0.0,0.0,0.0,642447865415.6061,114859957190.97159,1416032795095.6118,0.0,0.0,0.0,0.0,0.0,-385357795614.2123,0.0,0.0,0.0
0.74,-1,-1,1,0.0,-45667.8646587176,0.0,-0.0004566786465871759,8.727114449658262e+23,1.1485995223394736e+23,1.4160327820694261e+24,0.0,1319471444003.35,114859952233.94733,1416032782069.4258,0.0,884699897765.4177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447855250.7418,114859952233.94719,1416032782069.4233,0.0,-207676309012.81097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886988232164.472,16740478.892992595,317388.8250024378,4.043190403622282e-65,0.0,0.0,0.0,0.0,1067099348193.989,1065742.58557344,6831749.832804524,8.702749631873642e-64,0.0,0.0,0.0,0.0,642448395848.804,114866892160.18585,1416085399914.0012,62589821.10579345,0.0,0.0,0.0,0.0,3805956662713.3184,0.0,0.0,0.0,5.75430878388579,0.0,0.0,0.0,-884699897765.4177,0.0,0.0,0.0,1065989385506.9124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207676309012.81097,0.0,0.0,0.0,-388965796748.5513,0.0,0.0,0.0,-45667.86465871587,-1.262177448353619e-18,-0.0004566786465871586,-1.2621774483536189e-26,8.727114449696321e+23,1.1485995223394736e+23,1.4160327820694261e+24,0.0,1319471444009.1042,114859952233.94733,1416032782069.4258,0.0,0.0,0.0,0.0,0.0,1065989385506.9124,0.0,0.0,0.0,642447855250.7418,114859952233.94719,1416032782069.4233,0.0,0.0,0.0,0.0,0.0,-388965796748.5513,0.0,0.0,0.0
0.76,-1,-1,1,0.0,-45610.758645616916,0.0,-0.00045610758645616914,8.703540089914926e+23,1.1485994724151643e+23,1.416032768547116e+24,0.0,1315907185201.4949,114859947241.5164,1416032768547.1157,0.0,884514681089.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447844638.687,114859947241.51625,1416032768547.113,0.0,-211055340526.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886840501875.474,16764475.366463464,317268.882108383,4.0416627232011015e-65,0.0,0.0,0.0,0.0,1067283123033.9562,1039676.5428384026,6831896.428758625,8.702936348377943e-64,0.0,0.0,0.0,0.0,642448395848.8024,114866892160.18544,1416085399913.9995,62589821.105793424,0.0,0.0,0.0,0.0,3686469996471.6045,0.0,0.0,0.0,5.573654290405102,0.0,0.0,0.0,-884514681089.224,0.0,0.0,0.0,1066162393816.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211055340526.417,0.0,0.0,0.0,-392703053248.2918,0.0,0.0,0.0,-45610.75864561551,-1.8932661725304287e-18,-0.00045610758645615504,-1.8932661725304283e-26,8.703540089951805e+23,1.1485994724151643e+23,1.416032768547116e+24,0.0,1315907185207.0706,114859947241.5164,1416032768547.1157,0.0,0.0,0.0,0.0,0.0,1066162393816.673,0.0,0.0,0.0,642447844638.687,114859947241.51625,1416032768547.113,0.0,0.0,0.0,0.0,0.0,-392703053248.2918,0.0,0.0,0.0
0.78,-1,-1,1,0.0,-45551.380127069526,0.0,-0.0004555138012706952,8.679027599219284e+23,1.1485994221124491e+23,1.4160327544782054e+24,0.0,1312201088337.4204,114859942211.24487,1416032754478.205,0.0,884327164697.3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447833533.5245,114859942211.24469,1416032754478.204,0.0,-214573909893.45444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886692021341.7738,16787999.33067851,317145.100695775,4.040086150943491e-65,0.0,0.0,0.0,0.0,1067467760340.2041,1014237.0957402932,6832047.716206029,8.703129040551396e-64,0.0,0.0,0.0,0.0,642448395848.8042,114866892160.18599,1416085399914.001,62589821.105793424,0.0,0.0,0.0,0.0,3507645655088.9673,0.0,0.0,0.0,5.303285873320419,0.0,0.0,0.0,-884327164697.3477,0.0,0.0,0.0,1066335856287.6382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214573909893.45444,0.0,0.0,0.0,-396582601478.4406,0.0,0.0,0.0,-45551.380127068056,-1.262177448353619e-18,-0.0004555138012706805,-1.2621774483536189e-26,8.679027599254356e+23,1.1485994221124491e+23,1.4160327544782054e+24,0.0,1312201088342.723,114859942211.24487,1416032754478.205,0.0,0.0,0.0,0.0,0.0,1066335856287.6382,0.0,0.0,0.0,642447833533.5245,114859942211.24469,1416032754478.204,0.0,0.0,0.0,0.0,0.0,-396582601478.4406,0.0,0.0,0.0
0.8,-1,-1,1,0.0,-45489.47852475891,0.0,-0.000454894785247589,8.653473534348271e+23,1.1485993714015956e+23,1.4160327398021021e+24,0.0,1308337513604.9001,114859937140.15953,1416032739802.1018,0.0,884137138929.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447821880.197,114859937140.15941,1416032739802.1,0.0,-218247447205.20383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886542752178.6385,16811063.83962955,317017.05562187865,4.03845527177502e-65,0.0,0.0,0.0,0.0,1067653306781.8795,989408.438015146,6832204.214762394,8.703328370236501e-64,0.0,0.0,0.0,0.0,642448395848.8029,114866892160.18584,1416085399914.0002,62589821.10579345,0.0,0.0,0.0,0.0,3268594794382.9834,0.0,0.0,0.0,4.941859669750556,0.0,0.0,0.0,-884137138929.907,0.0,0.0,0.0,1066509774621.2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218247447205.20383,0.0,0.0,0.0,-400620082891.58813,0.0,0.0,0.0,-45489.47852475749,-1.262177448353619e-18,-0.0004548947852475748,-1.2621774483536189e-26,8.653473534380972e+23,1.1485993714015956e+23,1.4160327398021021e+24,0.0,1308337513609.8442,114859937140.15953,1416032739802.1018,0.0,0.0,0.0,0.0,0.0,1066509774621.2338,0.0,0.0,0.0,642447821880.197,114859937140.15941,1416032739802.1,0.0,0.0,0.0,0.0,0.0,-400620082891.58813,0.0,0.0,0.0
