sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I
0.7333333333333334,-1,-1,1,0.0,-28161.869805482154,0.0,-0.0002816186980548215,0.0,4.5652871993390415e+22,5.2136871191962694e+23,8.295274242856951e+23,0.0,45652871993.3904,521368711919.62683,1190703990484.7686,0.0,0.0,0.0,1551947375061.418,0.0,0.0,0.0,0.0,0.0,45652871993.39035,521368711919.64307,231237348488.21835,0.0,0.0,0.0,-592480733064.8679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65858649497653e+16,0.0,0.0,0.0,95577.37668991089,0.0,0.0,0.0,-1551947375061.418,0.0,0.0,0.0,1105845472807.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592480733064.8679,0.0,0.0,0.0,-146378735233.4349,-28161.869805480925,8.000987064465114e-19,-0.00028161869805480924,8.000987064465113e-27,0.0,4.5652871993390415e+22,5.2136871191962694e+23,8.29527490871559e+23,0.0,45652871993.3904,521368711919.62683,1190704086062.1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105845472807.362,0.0,45652871993.39035,521368711919.64307,231237348488.21835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146378735233.4349,0.0,0.0,0.0,0.0,1.7709829518604793e-67,8088228.087798907,1390.417875438942,1615991805756.2893,0.0,0.0,0.0,0.0,9.301379307255009e-64,220046.635838661,7301670.500834013,1106984303671.775,0.0,0.0,0.0,0.0,23046523.403540056,45659315778.77691,521424166644.6999,231238157960.00952
0.7626666666666667,-1,-1,1,0.0,-28127.08350813646,0.0,-0.00028127083508136454,0.0,4.565287202524156e+22,5.213685094974371e+23,8.280149610529848e+23,0.0,45652872025.24155,521368509497.43695,1188533000166.7566,0.0,0.0,0.0,1551983344454.5815,0.0,0.0,0.0,0.0,0.0,45652872025.241486,521368509497.45044,231237341802.81314,0.0,0.0,0.0,-594687686090.6389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879336245940901e+16,0.0,0.0,0.0,98746.01948189735,0.0,0.0,0.0,-1551983344454.5815,0.0,0.0,0.0,1104997728363.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594687686090.6389,0.0,0.0,0.0,-147701971253.54953,-28127.08350813537,8.000987064465114e-19,-0.00028127083508135365,8.000987064465113e-27,0.0,4.565287202524156e+22,5.213685094974371e+23,8.28015029846347e+23,0.0,45652872025.24155,521368509497.43695,1188533098912.7756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104997728363.512,0.0,45652872025.241486,521368509497.45044,231237341802.81314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147701971253.54953,0.0,0.0,0.0,0.0,1.8130204628499e-67,8052746.0154731665,1423.4227028890803,1616266402108.115,0.0,0.0,0.0,0.0,9.30136903141899e-64,219336.7540208417,7301662.433044197,1106146922766.7317,0.0,0.0,0.0,0.0,23046523.40354006,45659315778.77688,521424166644.69995,231238157960.0096
0.792,-1,-1,1,0.0,-28091.759775039518,0.0,-0.00028091759775039513,0.0,4.565287205419035e+22,5.213683044926852e+23,8.264791303460801e+23,0.0,45652872054.19034,521368304492.68506,1186328468167.112,0.0,0.0,0.0,1552017684701.6057,0.0,0.0,0.0,0.0,0.0,45652872054.19026,521368304492.696,231237335001.22586,0.0,0.0,0.0,-596926551535.7184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.113175282037042e+16,0.0,0.0,0.0,102102.5459240526,0.0,0.0,0.0,-1552017684701.6057,0.0,0.0,0.0,1104139726560.4126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596926551535.7184,0.0,0.0,0.0,-149048491291.97852,-28091.75977503834,1.1156430685349162e-18,-0.0002809175977503833,1.115643068534916e-26,0.0,4.565287205419035e+22,5.213683044926852e+23,8.264792014778334e+23,0.0,45652872054.19034,521368304492.68506,1186328570269.6587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104139726560.4126,0.0,45652872054.19026,521368304492.696,231237335001.22586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-149048491291.97852,0.0,0.0,0.0,0.0,1.8571006641184693e-67,8017023.98076711,1458.0311566406713,1616542819576.0437,0.0,0.0,0.0,0.0,9.30135825625867e-64,218625.8213795562,7301653.973259615,1105299466850.0327,0.0,0.0,0.0,0.0,23046523.40354007,45659315778.776825,521424166644.7003,231238157960.00937
0.8213333333333335,-1,-1,1,0.0,-28055.87995190736,0.0,-0.00028055879951907354,0.0,4.56528720798236e+22,5.21368096816384e+23,8.24919121078808e+23,0.0,45652872079.82359,521368096816.38385,1184089230252.424,0.0,0.0,0.0,1552050343524.7146,0.0,0.0,0.0,0.0,0.0,45652872079.82353,521368096816.3921,231237328079.26523,0.0,0.0,0.0,-599198441351.5552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36120861972688e+16,0.0,0.0,0.0,105662.81742700934,0.0,0.0,0.0,-1552050343524.7146,0.0,0.0,0.0,1103271115943.7979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599198441351.5552,0.0,0.0,0.0,-150419108107.82156,-28055.879951906267,8.000987064465114e-19,-0.00028055879951906264,8.000987064465113e-27,0.0,4.56528720798236e+22,5.21368096816384e+23,8.249191946908939e+23,0.0,45652872079.82359,521368096816.38385,1184089335915.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103271115943.7979,0.0,45652872079.82353,521368096816.3921,231237328079.26523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150419108107.82156,0.0,0.0,0.0,0.0,1.9033762187980018e-67,7981052.975958361,1494.3630339771978,1616821126117.522,0.0,0.0,0.0,0.0,9.301346944456413e-64,217913.8722905312,7301645.092196671,1104441590829.5198,0.0,0.0,0.0,0.0,23046523.40354006,45659315778.77688,521424166644.7,231238157960.00964
0.8506666666666668,-1,-1,1,0.0,-28019.424295609395,0.0,-0.0002801942429560939,0.0,4.565287210169505e+22,5.2136788637435286e+23,8.233340748214492e+23,0.0,45652872101.695045,521367886374.3527,1181814054232.336,0.0,0.0,0.0,1552081265605.6182,0.0,0.0,0.0,0.0,0.0,45652872101.69497,521367886374.3586,231237321032.48837,0.0,0.0,0.0,-601504532405.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.624673899240611e+16,0.0,0.0,0.0,109444.59908349067,0.0,0.0,0.0,-1552081265605.6182,0.0,0.0,0.0,1102391524649.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601504532405.769,0.0,0.0,0.0,-151814682004.58533,-28019.42429560821,4.845543443581067e-19,-0.00028019424295608206,4.845543443581066e-27,0.0,4.565287210169505e+22,5.2136788637435286e+23,8.233341510681874e+23,0.0,45652872101.695045,521367886374.3527,1181814163676.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102391524649.0325,0.0,45652872101.69497,521367886374.3586,231237321032.48837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151814682004.58533,0.0,0.0,0.0,0.0,1.952015402852714e-67,7944823.485206827,1532.5503823620177,1617101393663.1226,0.0,0.0,0.0,0.0,9.301335054878099e-64,217200.94416023933,7301635.757577358,1103572929576.0012,0.0,0.0,0.0,0.0,23046523.403540064,45659315778.7769,521424166644.7001,231238157960.00974
0.8800000000000001,-1,-1,1,0.0,-27982.371888834547,0.0,-0.0002798237188883454,0.0,4.5652872119324066e+22,5.213676730668093e+23,8.217230820903283e+23,0.0,45652872119.32405,521367673066.8092,1179501634633.6238,0.0,0.0,0.0,1552110392340.2537,0.0,0.0,0.0,0.0,0.0,45652872119.32397,521367673066.8134,231237313856.18234,0.0,0.0,0.0,-603846071562.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.904962256389949e+16,0.0,0.0,0.0,113467.85926239938,0.0,0.0,0.0,-1552110392340.2537,0.0,0.0,0.0,1101500558794.2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603846071562.81,0.0,0.0,0.0,-153236124548.95798,-27982.371888833484,8.000987064465114e-19,-0.00027982371888833483,8.000987064465113e-27,0.0,4.5652872119324066e+22,5.213676730668093e+23,8.217231611399506e+23,0.0,45652872119.32405,521367673066.8092,1179501748101.4827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101500558794.2585,0.0,45652872119.32397,521367673066.8134,231237313856.18234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153236124548.95798,0.0,0.0,0.0,0.0,2.0032041469730444e-67,7908325.448847205,1572.7391049770545,1617383698417.192,0.0,0.0,0.0,0.0,9.301322542073989e-64,216487.07738670544,7301625.9337366745,1102693096346.2415,0.0,0.0,0.0,0.0,23046523.403540067,45659315778.77691,521424166644.7004,231238157960.00967
0.9093333333333334,-1,-1,1,0.0,-27944.700542126193,0.0,-0.0002794470054212619,0.0,4.565287213219339e+22,5.21367456787905e+23,8.200851780881283e+23,0.0,45652872132.193375,521367456787.9049,1177150586585.8394,0.0,0.0,0.0,1552137661569.3254,0.0,0.0,0.0,0.0,0.0,45652872132.1933,521367456787.9072,231237306545.3452,0.0,0.0,0.0,-606224381528.8301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.203638786406918e+16,0.0,0.0,0.0,117755.06334684044,0.0,0.0,0.0,-1552137661569.3254,0.0,0.0,0.0,1100597800613.6902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606224381528.8301,0.0,0.0,0.0,-154684402818.13162,-27944.700542125,1.1156430685349162e-18,-0.0002794470054212499,1.115643068534916e-26,0.0,4.565287213219339e+22,5.21367456787905e+23,8.200852601245156e+23,0.0,45652872132.193375,521367456787.9049,1177150704340.9019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100597800613.6902,0.0,45652872132.1933,521367456787.9072,231237306545.3452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154684402818.13162,0.0,0.0,0.0,0.0,2.057148416251203e-67,7871548.213022265,1615.0908282940088,1617668121219.4856,0.0,0.0,0.0,0.0,9.30130935569706e-64,215772.31533255096,7301615.581166201,1101801680949.6804,0.0,0.0,0.0,0.0,23046523.403540064,45659315778.77684,521424166644.7,231238157960.00946
0.9386666666666668,-1,-1,1,0.0,-27906.386680288382,0.0,-0.0002790638668028838,0.0,4.565287213974632e+22,5.2136723742517673e+23,8.18419337764873e+23,0.0,45652872139.74631,521367237425.17664,1174759438731.8445,0.0,0.0,0.0,1552163007272.983,0.0,0.0,0.0,0.0,0.0,45652872139.74625,521367237425.17725,231237299094.65683,0.0,0.0,0.0,-608640867635.7947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52245404178114e+16,0.0,0.0,0.0,122331.3387741223,0.0,0.0,0.0,-1552163007272.983,0.0,0.0,0.0,1099682806295.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608640867635.7947,0.0,0.0,0.0,-156160544326.57883,-27906.386680287113,1.1156430685349162e-18,-0.0002790638668028711,1.115643068534916e-26,0.0,4.565287213974632e+22,5.2136723742517673e+23,8.184194229894134e+23,0.0,45652872139.74631,521367237425.17664,1174759561063.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099682806295.105,0.0,45652872139.74625,521367237425.17725,231237299094.65683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156160544326.57883,0.0,0.0,0.0,0.0,2.1140769958480627e-67,7834480.463637593,1659.7850837414387,1617954747975.5496,0.0,0.0,0.0,0.0,9.301295439822037e-64,215056.70447836717,7301604.655980802,1100898247624.0642,0.0,0.0,0.0,0.0,23046523.403540067,45659315778.77686,521424166644.70044,231238157960.00974
0.9680000000000001,-1,-1,1,0.0,-27867.405211559762,0.0,-0.00027867405211559756,0.0,4.565287214138191e+22,5.2136701485892154e+23,8.167244701294036e+23,0.0,45652872141.3819,521367014858.9214,1172326625062.502,0.0,0.0,0.0,1552186359220.3276,0.0,0.0,0.0,0.0,0.0,45652872141.38183,521367014858.9205,231237291498.44968,0.0,0.0,0.0,-611097025656.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.863371128188491e+16,0.0,0.0,0.0,127224.86397082359,0.0,0.0,0.0,-1552186359220.3276,0.0,0.0,0.0,1098755103508.2384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611097025656.2754,0.0,0.0,0.0,-157665642719.322,-27867.405211558613,1.1156430685349162e-18,-0.00027867405211558607,1.115643068534916e-26,0.0,4.565287214138191e+22,5.2136701485892154e+23,8.167245587631144e+23,0.0,45652872141.3819,521367014858.9214,1172326752287.3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098755103508.2384,0.0,45652872141.38183,521367014858.9205,231237291498.44968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157665642719.322,0.0,0.0,0.0,0.0,2.1742447636077497e-67,7797110.147098991,1707.0218673816853,1618243670155.9937,0.0,0.0,0.0,0.0,9.301280732145471e-64,214340.2948409436,7301593.109292907,1099982332607.4124,0.0,0.0,0.0,0.0,23046523.40354007,45659315778.77686,521424166644.7,231238157960.00964
0.9973333333333334,-1,-1,1,0.0,-27827.72937944402,0.0,-0.00027827729379444017,0.0,4.565287213644981e+22,5.21366788961493e+23,8.149994118068713e+23,0.0,45652872136.4498,521366788961.49286,1169850475669.0964,0.0,0.0,0.0,1552207642570.421,0.0,0.0,0.0,0.0,0.0,45652872136.449745,521366788961.4908,231237283750.6756,0.0,0.0,0.0,-613594450651.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.228591840105443e+16,0.0,0.0,0.0,132467.2435035035,0.0,0.0,0.0,-1552207642570.421,0.0,0.0,0.0,1097814188623.8289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613594450651.997,0.0,0.0,0.0,-159200864238.1633,-27827.729379442906,1.1156430685349162e-18,-0.000278277293794429,1.115643068534916e-26,0.0,4.565287213644981e+22,5.21366788961493e+23,8.149995040927904e+23,0.0,45652872136.4498,521366788961.49286,1169850608136.3408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097814188623.8289,0.0,45652872136.449745,521366788961.4908,231237283750.6756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159200864238.1633,0.0,0.0,0.0,0.0,2.2379365471373775e-67,7759424.383186661,1757.0246568902912,1618534985360.0737,0.0,0.0,0.0,0.0,9.301265163042834e-64,213623.14059824627,7301580.886475003,1099053441406.4889,0.0,0.0,0.0,0.0,23046523.40354007,45659315778.77696,521424166644.70044,231238157960.00986
1.0266666666666668,-1,-1,1,0.0,-27787.330597825792,0.0,-0.0002778733059782579,0.0,4.5652872124243724e+22,5.2136655959651274e+23,8.132429198693216e+23,0.0,45652872124.24371,521366559596.51263,1167329206452.3545,0.0,0.0,0.0,1552226777427.0076,0.0,0.0,0.0,0.0,0.0,45652872124.24365,521366559596.5097,231237275844.86346,0.0,0.0,0.0,-616134846819.5176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.620593760669622e+16,0.0,0.0,0.0,138094.04061024636,0.0,0.0,0.0,-1552226777427.0076,0.0,0.0,0.0,1096859523618.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616134846819.5176,0.0,0.0,0.0,-160767454917.3069,-27787.330597824523,8.000987064465114e-19,-0.00027787330597824517,8.000987064465113e-27,0.0,4.5652872124243724e+22,5.2136655959651274e+23,8.132430160752585e+23,0.0,45652872124.24371,521366559596.51263,1167329344546.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096859523618.838,0.0,45652872124.24365,521366559596.5097,231237275844.86346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160767454917.3069,0.0,0.0,0.0,0.0,2.3054716860574574e-67,7721409.376502223,1810.0439849157058,1618828797939.6897,0.0,0.0,0.0,0.0,9.301248654453317e-64,212905.30073601395,7301567.926286196,1098111045757.3782,0.0,0.0,0.0,0.0,23046523.403540075,45659315778.77681,521424166644.7003,231238157960.00952
1.056,-1,-1,1,0.0,-27746.178269300657,0.0,-0.0002774617826930065,0.0,4.565287210399667e+22,5.213663266179998e+23,8.114536639364354e+23,0.0,45652872103.99666,521366326617.9997,1164760907783.8438,0.0,0.0,0.0,1552243678350.2285,0.0,0.0,0.0,0.0,0.0,45652872103.99661,521366326617.9957,231237267774.08188,0.0,0.0,0.0,-618720038340.4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0042176733934829e+17,0.0,0.0,0.0,144145.44426359236,0.0,0.0,0.0,-1552243678350.2285,0.0,0.0,0.0,1095890532641.8253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618720038340.4652,0.0,0.0,0.0,-162366748486.61972,-27746.17826929933,1.1156430685349162e-18,-0.0002774617826929932,1.115643068534916e-26,0.0,4.565287210399667e+22,5.213663266179998e+23,8.11453764358203e+23,0.0,45652872103.99666,521366326617.9997,1164761051929.2883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095890532641.8253,0.0,45652872103.99661,521366326617.9957,231237267774.08188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162366748486.61972,0.0,0.0,0.0,0.0,2.377209452827297e-67,7683050.331461212,1866.361692811754,1619125219685.8616,0.0,0.0,0.0,0.0,9.301231118554771e-64,212186.83950741394,7301554.159832476,1097154580252.4008,0.0,0.0,0.0,0.0,23046523.403540052,45659315778.77707,521424166644.7002,231238157960.00986
1.0853333333333335,-1,-1,1,0.0,-27704.239584553306,0.0,-0.000277042395845533,0.0,4.5652872074873235e+22,5.213660898694006e+23,8.096302174519917e+23,0.0,45652872074.87322,521366089869.40045,1162143531984.2043,0.0,0.0,0.0,1552258253821.7556,0.0,0.0,0.0,0.0,0.0,45652872074.873146,521366089869.3955,231237259530.889,0.0,0.0,0.0,-621351981368.4397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0496529134045146e+17,0.0,0.0,0.0,150667.2203985229,0.0,0.0,0.0,-1552258253821.7556,0.0,0.0,0.0,1094906598182.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621351981368.4397,0.0,0.0,0.0,-164000175062.39816,-27704.239584552157,8.000987064465114e-19,-0.00027704239584552153,8.000987064465113e-27,0.0,4.5652872074873235e+22,5.213660898694006e+23,8.096303224172838e+23,0.0,45652872074.87322,521366089869.40045,1162143682651.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094906598182.935,0.0,45652872074.873146,521366089869.3955,231237259530.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-164000175062.39816,0.0,0.0,0.0,0.0,2.4535555303947587e-67,7644331.371904398,1926.2960202612005,1619424370587.5833,0.0,0.0,0.0,0.0,9.30121245618025e-64,211467.82661431973,7301539.50932242,1096183438578.6361,0.0,0.0,0.0,0.0,23046523.40354008,45659315778.77701,521424166644.7006,231238157960.01004
1.1146666666666667,-1,-1,1,0.0,-27661.479297925096,0.0,-0.00027661479297925095,0.0,4.565287203596637e+22,5.213658491824916e+23,8.077710479250631e+23,0.0,45652872035.966354,521365849182.4915,1159474879315.3577,0.0,0.0,0.0,1552270405648.0098,0.0,0.0,0.0,0.0,0.0,45652872035.96626,521365849182.4861,231237251107.28558,0.0,0.0,0.0,-624032777439.9365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0987302400297029e+17,0.0,0.0,0.0,157711.7817890346,0.0,0.0,0.0,-1552270405648.0098,0.0,0.0,0.0,1093907056767.9055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624032777439.9365,0.0,0.0,0.0,-165669270848.05026,-27661.479297924023,8.000987064465114e-19,-0.00027661479297924017,8.000987064465113e-27,0.0,4.565287203596637e+22,5.213658491824916e+23,8.077711577980886e+23,0.0,45652872035.966354,521365849182.4915,1159475037027.1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093907056767.9055,0.0,45652872035.96626,521365849182.4861,231237251107.28558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165669270848.05026,0.0,0.0,0.0,0.0,2.5349698041289636e-67,7605235.461138423,1990.2077279197927,1619726379679.4375,0.0,0.0,0.0,0.0,9.30119255491335e-64,210748.33722275344,7301523.886570727,1095196969289.0612,0.0,0.0,0.0,0.0,23046523.403540064,45659315778.77682,521424166644.7001,231238157960.00943
1.1440000000000001,-1,-1,1,0.0,-27617.85947228698,0.0,-0.0002761785947228697,0.0,4.565287198628943e+22,5.213656043761532e+23,8.058745058364947e+23,0.0,45652871986.28942,521365604376.1531,1156752582056.861,0.0,0.0,0.0,1552280028274.845,0.0,0.0,0.0,0.0,0.0,45652871986.28936,521365604376.14667,231237242494.65897,0.0,0.0,0.0,-626764688712.6436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1518698406323357e+17,0.0,0.0,0.0,165339.44214574993,0.0,0.0,0.0,-1552280028274.845,0.0,0.0,0.0,1092891194081.5858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626764688712.6436,0.0,0.0,0.0,-167375689179.94235,-27617.859472285814,8.000987064465114e-19,-0.00027617859472285806,8.000987064465113e-27,0.0,4.565287198628943e+22,5.213656043761532e+23,8.058746210234783e+23,0.0,45652871986.28942,521365604376.1531,1156752747396.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092891194081.5858,0.0,45652871986.28936,521365604376.14667,231237242494.65897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167375689179.94235,0.0,0.0,0.0,0.0,2.6219758021741888e-67,7565744.313210306,2058.5075085009485,1620031385997.365,0.0,0.0,0.0,0.0,9.301171286780493e-64,210028.4520934245,7301507.191186513,1094194471013.8962,0.0,0.0,0.0,0.0,23046523.403540067,45659315778.7769,521424166644.70026,231238157960.00977
1.1733333333333333,-1,-1,1,0.0,-27573.33918571875,0.0,-0.00027573339185718744,0.0,4.56528719247669e+22,5.2136535525495214e+23,8.039388118845947e+23,0.0,45652871924.76689,521365355254.952,1153974086198.3677,0.0,0.0,0.0,1552287007983.8435,0.0,0.0,0.0,0.0,0.0,45652871924.76682,521365355254.9454,231237233683.71286,0.0,0.0,0.0,-629550155469.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2095574476052197e+17,0.0,0.0,0.0,173619.92351540178,0.0,0.0,0.0,-1552287007983.8435,0.0,0.0,0.0,1091858239419.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629550155469.187,0.0,0.0,0.0,-169121213284.5151,-27573.33918571764,8.000987064465114e-19,-0.00027573339185717633,8.000987064465113e-27,0.0,4.56528719247669e+22,5.2136535525495214e+23,8.039389328403395e+23,0.0,45652871924.76689,521365355254.952,1153974259818.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091858239419.094,0.0,45652871924.76682,521365355254.9454,231237233683.71286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169121213284.5151,0.0,0.0,0.0,0.0,2.7151722196513223e-67,7525838.283070836,2131.6650259325083,1620339539662.8462,0.0,0.0,0.0,0.0,9.301148505433996e-64,209308.2581091493,7301489.308363907,1093175187012.6282,0.0,0.0,0.0,0.0,23046523.403540075,45659315778.77692,521424166644.7006,231238157960.0099
