sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.18,-1,-1,1,0.0,-49922.68370017662,0.0,-0.0004992268370017661,9.740841348143768e+23,1.0089642363628665e+23,1.4160344514045267e+24,0.0,1598998240771.838,100896423636.28662,1416034451404.5264,0.0,998817676500.5547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539585802.2864,100896423636.28645,1416034451404.5237,0.0,-64359021531.00505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999482673433.8683,5614685.427104651,372155.5537933634,4.7406836756442135e-65,0.0,0.0,0.0,0.0,996642288524.9199,197658.72258591413,5974250.372463962,7.610424821856303e-64,0.0,0.0,0.0,0.0,664539594841.6924,100902591108.62,1416085399914.0015,62589821.10579344,0.0,0.0,0.0,0.0,3986337030790818.0,0.0,0.0,0.0,6543.732385676129,0.0,0.0,0.0,-998817676500.5547,0.0,0.0,0.0,996448033649.8257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64359021531.00505,0.0,0.0,0.0,-61989372136.54269,0.0,0.0,0.0,-49922.683700174886,-1.262177448353619e-18,-0.0004992268370017488,-1.2621774483536189e-26,9.740841388007142e+23,1.0089642363628665e+23,1.4160344514045267e+24,0.0,1598998247315.5706,100896423636.28662,1416034451404.5264,0.0,0.0,0.0,0.0,0.0,996448033649.8257,0.0,0.0,0.0,664539585802.2864,100896423636.28645,1416034451404.5237,0.0,0.0,0.0,0.0,0.0,-61989372136.54269,0.0,0.0,0.0
0.2,-1,-1,1,0.0,-49909.916884256076,0.0,-0.0004990991688425607,9.735987190207746e+23,1.0089642353818377e+23,1.4160344391366956e+24,0.0,1598201411245.2375,100896423538.18375,1416034439136.6953,0.0,998833224851.3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539585541.3345,100896423538.1835,1416034439136.693,0.0,-65171399147.45607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999506692668.2133,5614606.618432497,370904.6813163336,4.724752130934184e-65,0.0,0.0,0.0,0.0,996618181602.9475,197571.06245565356,5975501.237204494,7.612017976396271e-64,0.0,0.0,0.0,0.0,664539594841.6934,100902591108.62033,1416085399914.0015,62589821.10579341,0.0,0.0,0.0,0.0,3814421432488065.0,0.0,0.0,0.0,6261.526024415842,0.0,0.0,0.0,-998833224851.3595,0.0,0.0,0.0,996421437538.1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65171399147.45607,0.0,0.0,0.0,-62759605572.76009,0.0,0.0,0.0,-49909.916884254395,-1.262177448353619e-18,-0.0004990991688425438,-1.2621774483536189e-26,9.73598722835197e+23,1.0089642353818377e+23,1.4160344391366956e+24,0.0,1598201417506.7654,100896423538.18375,1416034439136.6953,0.0,0.0,0.0,0.0,0.0,996421437538.1898,0.0,0.0,0.0,664539585541.3345,100896423538.1835,1416034439136.693,0.0,0.0,0.0,0.0,0.0,-62759605572.76009,0.0,0.0,0.0
0.22,-1,-1,1,0.0,-49896.51219359328,0.0,-0.0004989651219359327,9.730890498437413e+23,1.0089642344355316e+23,1.4160344267591988e+24,0.0,1597364768815.3647,100896423443.55313,1416034426759.1985,0.0,998848611568.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539585259.7606,100896423443.55296,1416034426759.1956,0.0,-66023428012.996376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999530963662.6042,5614522.563860173,369654.9618512511,4.7088354247708405e-65,0.0,0.0,0.0,0.0,996593820499.6187,197486.9107619919,5976750.948936752,7.61360964708152e-64,0.0,0.0,0.0,0.0,664539594841.6946,100902591108.62038,1416085399914.0032,62589821.105793454,0.0,0.0,0.0,0.0,3637521796558429.0,0.0,0.0,0.0,5971.138165159136,0.0,0.0,0.0,-998848611568.6,0.0,0.0,0.0,996394459756.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66023428012.996376,0.0,0.0,0.0,-63569270230.03873,0.0,0.0,0.0,-49896.512193591465,-6.310887241768095e-19,-0.0004989651219359146,-6.3108872417680944e-27,9.730890534812631e+23,1.0089642344355316e+23,1.4160344267591988e+24,0.0,1597364774786.5027,100896423443.55313,1416034426759.1985,0.0,0.0,0.0,0.0,0.0,996394459756.781,0.0,0.0,0.0,664539585259.7606,100896423443.55296,1416034426759.1956,0.0,0.0,0.0,0.0,0.0,-63569270230.03873,0.0,0.0,0.0
0.24,-1,-1,1,0.0,-49882.40135237197,0.0,-0.0004988240135237196,9.725525312866157e+23,1.0089642335215099e+23,1.4160344142636147e+24,0.0,1596484052049.406,100896423352.15097,1416034414263.6143,0.0,998863791224.1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539584954.6156,100896423352.15083,1416034414263.6113,0.0,-66919324129.35761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999555484943.3258,5614433.49325171,368406.2521178187,4.692931738767815e-65,0.0,0.0,0.0,0.0,996569206647.1239,197406.04762906654,5977999.650940141,7.615200015750655e-64,0.0,0.0,0.0,0.0,664539594841.693,100902591108.62009,1416085399914.0022,62589821.10579344,0.0,0.0,0.0,0.0,3455353127020879.0,0.0,0.0,0.0,5672.1009755535415,0.0,0.0,0.0,-998863791224.1473,0.0,0.0,0.0,996367087999.2599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66919324129.35761,0.0,0.0,0.0,-64422615232.36961,0.0,0.0,0.0,-49882.4013523701,-1.262177448353619e-18,-0.000498824013523701,-1.2621774483536189e-26,9.725525347419692e+23,1.0089642335215099e+23,1.4160344142636147e+24,0.0,1596484057721.5078,100896423352.15097,1416034414263.6143,0.0,0.0,0.0,0.0,0.0,996367087999.2599,0.0,0.0,0.0,664539584954.6156,100896423352.15083,1416034414263.6113,0.0,0.0,0.0,0.0,0.0,-64422615232.36961,0.0,0.0,0.0
0.26,-1,-1,1,0.0,-49867.50522229597,0.0,-0.0004986750522229596,9.71986154337032e+23,1.0089642326370077e+23,1.4160344016406242e+24,0.0,1595554321532.6775,100896423263.70074,1416034401640.624,0.0,998878710127.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539584622.3535,100896423263.70059,1416034401640.622,0.0,-67863973217.47254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999580253756.7737,5614339.672705643,367158.43569749745,4.677039596787042e-65,0.0,0.0,0.0,0.0,996544342762.3733,197328.22566286015,5979247.459632494,7.616789230017535e-64,0.0,0.0,0.0,0.0,664539594841.6926,100902591108.6202,1416085399914.0015,62589821.10579347,0.0,0.0,0.0,0.0,3267712788197352.0,0.0,0.0,0.0,5364.081820992702,0.0,0.0,0.0,-998878710127.7936,0.0,0.0,0.0,996339309054.7935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67863973217.47254,0.0,0.0,0.0,-65324566780.38992,0.0,0.0,0.0,-49867.50522229414,-6.310887241768095e-19,-0.0004986750522229413,-6.3108872417680944e-27,9.719861576047439e+23,1.0089642326370077e+23,1.4160344016406242e+24,0.0,1595554326896.7578,100896423263.70074,1416034401640.624,0.0,0.0,0.0,0.0,0.0,996339309054.7935,0.0,0.0,0.0,664539584622.3535,100896423263.70059,1416034401640.622,0.0,0.0,0.0,0.0,0.0,-65324566780.38992,0.0,0.0,0.0
0.28,-1,-1,1,0.0,-49851.73156651958,0.0,-0.0004985173156651957,9.713864119465406e+23,1.0089642317788239e+23,1.4160343888798225e+24,0.0,1594569820304.2546,100896423177.88235,1416034388879.822,0.0,998893304475.8506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539584258.6615,100896423177.8822,1416034388879.82,0.0,-68863068430.25748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999605265653.7705,5614241.413707155,365911.4327698957,4.661157988817214e-65,0.0,0.0,0.0,0.0,996519233264.7397,197253.16364068788,5980494.454833723,7.618377390883265e-64,0.0,0.0,0.0,0.0,664539594841.6923,100902591108.62018,1416085399914.0012,62589821.10579342,0.0,0.0,0.0,0.0,3074536891667336.5,0.0,0.0,0.0,5046.9758260676535,0.0,0.0,0.0,-998893304475.8506,0.0,0.0,0.0,996311108774.6532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68863068430.25748,0.0,0.0,0.0,-66280867682.08407,0.0,0.0,0.0,-49851.73156651808,-1.262177448353619e-18,-0.0004985173156651807,-1.2621774483536189e-26,9.713864150210775e+23,1.0089642317788239e+23,1.4160343888798225e+24,0.0,1594569825351.2305,100896423177.88235,1416034388879.822,0.0,0.0,0.0,0.0,0.0,996311108774.6532,0.0,0.0,0.0,664539584258.6615,100896423177.8822,1416034388879.82,0.0,0.0,0.0,0.0,0.0,-66280867682.08407,0.0,0.0,0.0
0.3,-1,-1,1,0.0,-49834.97229393008,0.0,-0.0004983497229393007,9.707491942520653e+23,1.0089642309432536e+23,1.4160343759695212e+24,0.0,1593523801858.7854,100896423094.32533,1416034375969.521,0.0,998907498034.0632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539583858.2491,100896423094.3252,1416034375969.5188,0.0,-69923280033.52873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999630513941.4904,5614139.084948665,364665.2129250447,4.645286533960383e-65,0.0,0.0,0.0,0.0,996493884826.8865,197180.5384375915,5981740.666953597,7.619964536437647e-64,0.0,0.0,0.0,0.0,664539594841.6926,100902591108.62012,1416085399914.002,62589821.10579343,0.0,0.0,0.0,0.0,2875934145578506.0,0.0,0.0,0.0,4720.961439570114,0.0,0.0,0.0,-998907498034.0632,0.0,0.0,0.0,996282472066.9211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69923280033.52873,0.0,0.0,0.0,-67298249345.42504,0.0,0.0,0.0,-49834.972293928506,-6.310887241768095e-19,-0.000498349722939285,-6.3108872417680944e-27,9.707491971279994e+23,1.0089642309432536e+23,1.4160343759695212e+24,0.0,1593523806579.747,100896423094.32533,1416034375969.521,0.0,0.0,0.0,0.0,0.0,996282472066.9211,0.0,0.0,0.0,664539583858.2491,100896423094.3252,1416034375969.5188,0.0,0.0,0.0,0.0,0.0,-67298249345.42504,0.0,0.0,0.0
0.32,-1,-1,1,0.0,-49817.10008086173,0.0,-0.0004981710008086172,9.700696601258903e+23,1.008964230125959e+23,1.4160343628964805e+24,0.0,1592408319290.6343,100896423012.59589,1416034362896.48,0.0,998921199248.0948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539583414.5814,100896423012.59567,1416034362896.478,0.0,-71052463372.04271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999655988962.0895,5614033.127614574,363419.81194486405,4.629425693876241e-65,0.0,0.0,0.0,0.0,996468307099.8365,197109.97467443015,5982986.060210448,7.62155062051473e-64,0.0,0.0,0.0,0.0,664539594841.6931,100902591108.6202,1416085399914.0024,62589821.10579344,0.0,0.0,0.0,0.0,2672265084065997.0,0.0,0.0,0.0,4386.630492767235,0.0,0.0,0.0,-998921199248.0948,0.0,0.0,0.0,996253382939.6534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71052463372.04271,0.0,0.0,0.0,-68384642676.97081,0.0,0.0,0.0,-49817.100080859804,-6.310887241768095e-19,-0.0004981710008085979,-6.3108872417680944e-27,9.700696627981559e+23,1.008964230125959e+23,1.4160343628964805e+24,0.0,1592408323677.2654,100896423012.59589,1416034362896.48,0.0,0.0,0.0,0.0,0.0,996253382939.6534,0.0,0.0,0.0,664539583414.5814,100896423012.59567,1416034362896.478,0.0,0.0,0.0,0.0,0.0,-68384642676.97081,0.0,0.0,0.0
0.34,-1,-1,1,0.0,-49797.964276781575,0.0,-0.0004979796427678157,9.693420815007409e+23,1.008964229321804e+23,1.4160343496455802e+24,0.0,1591213969747.2458,100896422932.18037,1416034349645.5798,0.0,998934297672.3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539582919.5028,100896422932.1802,1416034349645.5786,0.0,-72259910844.5787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999681677148.4606,5613924.075084174,362175.35358658526,4.6135770498021456e-65,0.0,0.0,0.0,0.0,996442513662.1208,197041.0314719886,5984230.510847795,7.623135484990738e-64,0.0,0.0,0.0,0.0,664539594841.6941,100902591108.62027,1416085399914.0027,62589821.10579346,0.0,0.0,0.0,0.0,2464233264860517.0,0.0,0.0,0.0,4045.1379039391504,0.0,0.0,0.0,-998934297672.3195,0.0,0.0,0.0,996223824623.3455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72259910844.5787,0.0,0.0,0.0,-69549433750.4668,0.0,0.0,0.0,-49797.96427677986,-6.310887241768095e-19,-0.0004979796427677985,-6.3108872417680944e-27,9.693420839649729e+23,1.008964229321804e+23,1.4160343496455802e+24,0.0,1591213973792.3818,100896422932.18037,1416034349645.5798,0.0,0.0,0.0,0.0,0.0,996223824623.3455,0.0,0.0,0.0,664539582919.5028,100896422932.1802,1416034349645.5786,0.0,0.0,0.0,0.0,0.0,-69549433750.4668,0.0,0.0,0.0
0.36,-1,-1,1,0.0,-49777.38604568405,0.0,-0.0004977738604568404,9.685596586346303e+23,1.0089642285246617e+23,1.4160343361994077e+24,0.0,1589929591178.9727,100896422852.46614,1416034336199.4075,0.0,998946659631.7015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539582362.7568,100896422852.46602,1416034336199.4045,0.0,-73556650815.48766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999707559802.3958,5613812.578100554,360932.0774190682,4.59774365648963e-65,0.0,0.0,0.0,0.0,996416523248.1271,196973.18563772956,5985473.7792982925,7.624718824390523e-64,0.0,0.0,0.0,0.0,664539594841.6921,100902591108.62006,1416085399914.0017,62589821.10579345,0.0,0.0,0.0,0.0,2252969201155259.5,0.0,0.0,0.0,3698.339455910438,0.0,0.0,0.0,-998946659631.7015,0.0,0.0,0.0,996193779817.9618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73556650815.48766,0.0,0.0,0.0,-70803767303.40752,0.0,0.0,0.0,-49777.38604568214,-1.262177448353619e-18,-0.0004977738604568213,-1.2621774483536189e-26,9.685596608875986e+23,1.0089642285246617e+23,1.4160343361994077e+24,0.0,1589929594877.3108,100896422852.46614,1416034336199.4075,0.0,0.0,0.0,0.0,0.0,996193779817.9618,0.0,0.0,0.0,664539582362.7568,100896422852.46602,1416034336199.4045,0.0,0.0,0.0,0.0,0.0,-70803767303.40752,0.0,0.0,0.0
0.38,-1,-1,1,0.0,-49755.15280763231,0.0,-0.000497551528076323,9.677143087660181e+23,1.0089642277271729e+23,1.4160343225377417e+24,0.0,1588541915408.024,100896422772.71725,1416034322537.7412,0.0,998958123109.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539581731.3751,100896422772.71709,1416034322537.7385,0.0,-74955789432.40123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999733611545.4452,5613699.436340561,359690.3734764715,4.581930482749535e-65,0.0,0.0,0.0,0.0,996390361305.5966,196905.8106881317,5986715.475530226,7.62630014183299e-64,0.0,0.0,0.0,0.0,664539594841.693,100902591108.62004,1416085399914.0024,62589821.10579345,0.0,0.0,0.0,0.0,2040147303707561.8,0.0,0.0,0.0,3348.98376120811,0.0,0.0,0.0,-998958123109.048,0.0,0.0,0.0,996163231127.2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74955789432.40123,0.0,0.0,0.0,-72160894101.6355,0.0,0.0,0.0,-49755.15280763038,-1.262177448353619e-18,-0.0004975515280763038,-1.2621774483536189e-26,9.677143108061646e+23,1.0089642277271729e+23,1.4160343225377417e+24,0.0,1588541918757.0066,100896422772.71725,1416034322537.7412,0.0,0.0,0.0,0.0,0.0,996163231127.2668,0.0,0.0,0.0,664539581731.3751,100896422772.71709,1416034322537.7385,0.0,0.0,0.0,0.0,0.0,-72160894101.6355,0.0,0.0,0.0
0.4,-1,-1,1,0.0,-49731.01227129657,0.0,-0.0004973101227129656,9.66796439217595e+23,1.0089642269204379e+23,1.4160343086369222e+24,0.0,1587035195669.2139,100896422692.04376,1416034308636.9219,0.0,998968492023.7397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539581008.8759,100896422692.04358,1416034308636.9192,0.0,-76472877363.40298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999759798421.035,5613585.636764398,358450.82358876336,4.566144936782252e-65,0.0,0.0,0.0,0.0,996364061904.0859,196838.1514735701,5987955.017717216,7.627878696498058e-64,0.0,0.0,0.0,0.0,664539594841.6926,100902591108.6202,1416085399914.0012,62589821.105793424,0.0,0.0,0.0,0.0,1828044006297139.2,0.0,0.0,0.0,3000.807677336463,0.0,0.0,0.0,-998968492023.7397,0.0,0.0,0.0,996132161760.6926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76472877363.40298,0.0,0.0,0.0,-73636544099.54869,0.0,0.0,0.0,-49731.01227129483,-1.262177448353619e-18,-0.0004973101227129482,-1.2621774483536189e-26,9.667964410456381e+23,1.0089642269204379e+23,1.4160343086369222e+24,0.0,1587035198670.0203,100896422692.04376,1416034308636.9219,0.0,0.0,0.0,0.0,0.0,996132161760.6926,0.0,0.0,0.0,664539581008.8759,100896422692.04358,1416034308636.9192,0.0,0.0,0.0,0.0,0.0,-73636544099.54869,0.0,0.0,0.0
0.42,-1,-1,1,0.0,-49704.666740507164,0.0,-0.0004970466674050715,9.657947309189711e+23,1.0089642260936782e+23,1.416034294469151e+24,0.0,1585390851253.758,100896422609.3678,1416034294469.1506,0.0,998977530390.4529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539580174.3097,100896422609.36763,1416034294469.1482,0.0,-78126259311.00392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999786075697.0107,5613472.397745607,357214.2472698152,4.550397449305376e-65,0.0,0.0,0.0,0.0,996337669945.0833,196769.29506474404,5989191.586350537,7.6294534453139e-64,0.0,0.0,0.0,0.0,664539594841.6934,100902591108.62018,1416085399914.0024,62589821.10579346,0.0,0.0,0.0,0.0,1619564495479032.8,0.0,0.0,0.0,2658.5801847404036,0.0,0.0,0.0,-998977530390.4529,0.0,0.0,0.0,996100556591.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78126259311.00392,0.0,0.0,0.0,-75249282852.98962,0.0,0.0,0.0,-49704.66674050538,-6.310887241768095e-19,-0.0004970466674050538,-6.3108872417680944e-27,9.65794732538536e+23,1.0089642260936782e+23,1.416034294469151e+24,0.0,1585390853912.3386,100896422609.3678,1416034294469.1506,0.0,0.0,0.0,0.0,0.0,996100556591.0181,0.0,0.0,0.0,664539580174.3097,100896422609.36763,1416034294469.1482,0.0,0.0,0.0,0.0,0.0,-75249282852.98962,0.0,0.0,0.0
0.44,-1,-1,1,0.0,-49675.76896088692,0.0,-0.000496757689608869,9.646959804866902e+23,1.00896422523389e+23,1.4160342800017033e+24,0.0,1583587208277.272,100896422523.38898,1416034280001.703,0.0,998984957356.9528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539579201.145,100896422523.38882,1416034280001.7012,0.0,-79937328280.82526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999812385554.2401,5613361.215357341,355981.74650748575,4.534702042536486e-65,0.0,0.0,0.0,0.0,996311243487.4631,196698.14024993766,5990424.079449179,7.631022986058732e-64,0.0,0.0,0.0,0.0,664539594841.6934,100902591108.62022,1416085399914.0022,62589821.10579344,0.0,0.0,0.0,0.0,1418121226148243.8,0.0,0.0,0.0,2327.902965224206,0.0,0.0,0.0,-998984957356.9528,0.0,0.0,0.0,996068403636.7954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79937328280.82526,0.0,0.0,0.0,-77020772232.76479,0.0,0.0,0.0,-49675.768960885056,-1.262177448353619e-18,-0.0004967576896088504,-1.2621774483536189e-26,9.646959819048123e+23,1.00896422523389e+23,1.4160342800017033e+24,0.0,1583587210605.1763,100896422523.38898,1416034280001.703,0.0,0.0,0.0,0.0,0.0,996068403636.7954,0.0,0.0,0.0,664539579201.145,100896422523.38882,1416034280001.7012,0.0,0.0,0.0,0.0,0.0,-77020772232.76479,0.0,0.0,0.0
0.46,-1,-1,1,0.0,-49643.92146920651,0.0,-0.000496439214692065,9.634850754859193e+23,1.0089642243255205e+23,1.4160342651962198e+24,0.0,1581599459070.8408,100896422432.55203,1416034265196.2195,0.0,998990444780.3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539578056.1334,100896422432.55186,1416034265196.2168,0.0,-81930563765.66158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999838655060.9172,5613253.904112,354754.73859787255,4.519076746963138e-65,0.0,0.0,0.0,0.0,996284855786.8794,196623.37060618508,5991651.07972594,7.632585515683712e-64,0.0,0.0,0.0,0.0,664539594841.6926,100902591108.62025,1416085399914.0012,62589821.10579345,0.0,0.0,0.0,0.0,1227347110770507.0,0.0,0.0,0.0,2014.739590551304,0.0,0.0,0.0,-998990444780.3672,0.0,0.0,0.0,996035695964.2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81930563765.66158,0.0,0.0,0.0,-78975812934.78905,0.0,0.0,0.0,-49643.92146920472,-1.262177448353619e-18,-0.000496439214692047,-1.2621774483536189e-26,9.634850767132662e+23,1.0089642243255205e+23,1.4160342651962198e+24,0.0,1581599461085.5798,100896422432.55203,1416034265196.2195,0.0,0.0,0.0,0.0,0.0,996035695964.2346,0.0,0.0,0.0,664539578056.1334,100896422432.55186,1416034265196.2168,0.0,0.0,0.0,0.0,0.0,-78975812934.78905,0.0,0.0,0.0
0.48,-1,-1,1,0.0,-49608.68192743798,0.0,-0.0004960868192743797,9.621451972438204e+23,1.0089642233503076e+23,1.4160342500081764e+24,0.0,1579399995107.317,100896422335.03073,1416034250008.176,0.0,998993619592.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539576698.3105,100896422335.03061,1416034250008.173,0.0,-84133201183.38356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999864795091.412,5613152.619573308,353534.9603752299,4.503543654253513e-65,0.0,0.0,0.0,0.0,996258596386.9569,196543.43921211633,5992870.850357386,7.634138825021918e-64,0.0,0.0,0.0,0.0,664539594841.6936,100902591108.62024,1416085399914.0022,62589821.10579343,0.0,0.0,0.0,0.0,1050618016661040.6,0.0,0.0,0.0,1724.6316825438626,0.0,0.0,0.0,-998993619592.389,0.0,0.0,0.0,996002433847.8264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84133201183.38356,0.0,0.0,0.0,-81142013714.18854,0.0,0.0,0.0,-49608.68192743624,-6.310887241768095e-19,-0.0004960868192743624,-6.3108872417680944e-27,9.621451982944379e+23,1.0089642233503076e+23,1.4160342500081764e+24,0.0,1579399996831.9475,100896422335.03073,1416034250008.176,0.0,0.0,0.0,0.0,0.0,996002433847.8264,0.0,0.0,0.0,664539576698.3105,100896422335.03061,1416034250008.173,0.0,0.0,0.0,0.0,0.0,-81142013714.18854,0.0,0.0,0.0
