sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,avg:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,avg:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,avg:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p
0.5,-1,-1,1,-46687.38509835965,0.0,-0.0004668738509835964,0.0,0.0,1.6634656008289292e+23,1.1664810808974431e+24,1.4160435365960598e+24,0.0,166346560082.89288,1331607527830.232,1416043536596.0596,0.0,0.0,1505701471675.3315,0.0,0.0,0.0,0.0,0.0,0.0,166346560082.8926,560991661966.5593,1416043536596.0518,0.0,0.0,-735085605811.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70873706770486e-64,4109847.3429639144,1546492624863.8086,5266381.994086374,0.0,0.0,0.0,0.0,7.557003791023132e-64,186672.77377580502,918921783351.3519,5932333.2808799455,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.98468,560992184826.5912,1416085399913.991,0.0,0.0,0.0,0.0,0.0,0.0,2.0089211461820948e+16,0.0,0.0,0.0,22933.029646870105,0.0,0.0,0.0,-1505701471675.3315,0.0,0.0,0.0,918502885592.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735085605811.657,0.0,0.0,0.0,-147886996795.31006,0.0,-2.524354896707238e-18,-46687.385098358056,-2.5243548967072378e-26,-0.0004668738509835805,0.0,1.6634656008289292e+23,1.1664811009866555e+24,1.4160435365960598e+24,0.0,166346560082.89288,1331607550763.2627,1416043536596.0596,0.0,0.0,0.0,0.0,0.0,0.0,918502885592.0135,0.0,0.0,166346560082.8926,560991661966.5593,1416043536596.0518,0.0,0.0,0.0,0.0,0.0,0.0,-147886996795.31006,0.0
0.52,-1,-1,1,-46656.659592752345,0.0,-0.0004665665959275234,0.0,0.0,1.6634655995839373e+23,1.1648013257889365e+24,1.4160433408678342e+24,0.0,166346559958.39368,1329689987474.003,1416043340867.8337,0.0,0.0,1505953193686.2676,0.0,0.0,0.0,0.0,0.0,0.0,166346559958.3934,560991658030.3486,1416043340867.8264,0.0,0.0,-737254864242.6115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.706986982143816e-64,4096466.7507748404,1546864765146.8018,5265007.787482387,0.0,0.0,0.0,0.0,7.557431589735025e-64,186406.58770333047,918187641462.4628,5932669.198226654,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.98502,560992184826.5917,1416085399913.992,0.0,0.0,0.0,0.0,0.0,0.0,2.0891375272975468e+16,0.0,0.0,0.0,23848.747344292635,0.0,0.0,0.0,-1505953193686.2676,0.0,0.0,0.0,917765352529.3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737254864242.6115,0.0,0.0,0.0,-149066999236.92496,0.0,-1.262177448353619e-18,-46656.65959275084,-1.2621774483536189e-26,-0.0004665665959275083,0.0,1.6634655995839373e+23,1.1648013466803126e+24,1.4160433408678342e+24,0.0,166346559958.39368,1329690011322.751,1416043340867.8337,0.0,0.0,0.0,0.0,0.0,0.0,917765352529.3267,0.0,0.0,166346559958.3934,560991658030.3486,1416043340867.8264,0.0,0.0,0.0,0.0,0.0,0.0,-149066999236.92496,0.0
0.54,-1,-1,1,-46625.373873723096,0.0,-0.0004662537387372309,0.0,0.0,1.6634655982419445e+23,1.1630909432713309e+24,1.4160431423430378e+24,0.0,166346559824.1944,1327737484108.7869,1416043142343.0376,0.0,0.0,1506206495563.3967,0.0,0.0,0.0,0.0,0.0,0.0,166346559824.19418,560991654014.3823,1416043142343.0303,0.0,0.0,-739460665468.9937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.703422153138388e-64,4082955.67103977,1547240515139.4949,5262208.684855264,0.0,0.0,0.0,0.0,7.558302992419902e-64,186136.5077726152,917443412322.0681,5933353.423674117,0.0,0.0,0.0,0.0,62589821.105793424,166357037787.98535,560992184826.5922,1416085399913.992,0.0,0.0,0.0,0.0,0.0,0.0,2.173362078999797e+16,0.0,0.0,0.0,24810.220692737825,0.0,0.0,0.0,-1506206495563.3967,0.0,0.0,0.0,917017661272.6267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739460665468.9937,0.0,0.0,0.0,-150271806368.00208,0.0,-2.524354896707238e-18,-46625.37387372161,-2.5243548967072378e-26,-0.000466253738737216,0.0,1.6634655982419445e+23,1.1630909650049519e+24,1.4160431423430378e+24,0.0,166346559824.1944,1327737508919.0078,1416043142343.0376,0.0,0.0,0.0,0.0,0.0,0.0,917017661272.6267,0.0,0.0,166346559824.19418,560991654014.3823,1416043142343.0303,0.0,0.0,0.0,0.0,0.0,0.0,-150271806368.00208,0.0
0.56,-1,-1,1,-46593.49677353388,0.0,-0.0004659349677353387,0.0,0.0,1.6634655967915364e+23,1.1613482293305699e+24,1.416042940917764e+24,0.0,166346559679.1536,1325748072501.1963,1416042940917.7637,0.0,0.0,1506461397807.8167,0.0,0.0,0.0,0.0,0.0,0.0,166346559679.15326,560991649914.7076,1416042940917.7568,0.0,0.0,-741704975221.3296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.697678697059233e-64,4069309.430565695,1547620004740.166,5257698.979036631,0.0,0.0,0.0,0.0,7.55970694841335e-64,185862.35675188605,916688729238.773,5934455.7967847595,0.0,0.0,0.0,0.0,62589821.10579338,166357037787.9849,560992184826.5914,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,2.2617044150942944e+16,0.0,0.0,0.0,25818.70099898536,0.0,0.0,0.0,-1506461397807.8167,0.0,0.0,0.0,916259440676.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741704975221.3296,0.0,0.0,0.0,-151502992271.18887,0.0,-1.262177448353619e-18,-46593.4967735324,-1.2621774483536189e-26,-0.00046593496773532394,0.0,1.6634655967915364e+23,1.161348251947613e+24,1.416042940917764e+24,0.0,166346559679.1536,1325748098319.8962,1416042940917.7637,0.0,0.0,0.0,0.0,0.0,0.0,916259440676.3776,0.0,0.0,166346559679.15326,560991649914.7076,1416042940917.7568,0.0,0.0,0.0,0.0,0.0,0.0,-151502992271.18887,0.0
0.58,-1,-1,1,-46560.993537320246,0.0,-0.00046560993537320236,0.0,0.0,1.663465595219364e+23,1.1595712838304175e+24,1.4160427364827883e+24,0.0,166346559521.93637,1323719583532.7114,1416042736482.7878,0.0,0.0,1506717914182.4282,0.0,0.0,0.0,0.0,0.0,0.0,166346559521.93622,560991645726.9967,1416042736482.7808,0.0,0.0,-743989976376.7136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.689326913410325e-64,4055523.1671122606,1548003369213.3796,5251141.2899343725,0.0,0.0,0.0,0.0,7.561748495619141e-64,185583.9425807883,915923208232.4033,5936058.788282086,0.0,0.0,0.0,0.0,62589821.105793394,166357037787.98447,560992184826.5905,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,2.354248506047026e+16,0.0,0.0,0.0,26875.14683584414,0.0,0.0,0.0,-1506717914182.4282,0.0,0.0,0.0,915490301726.8053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743989976376.7136,0.0,0.0,0.0,-152762337045.94418,0.0,-2.524354896707238e-18,-46560.993537318645,-2.5243548967072378e-26,-0.00046560993537318637,0.0,1.663465595219364e+23,1.1595713073729019e+24,1.4160427364827883e+24,0.0,166346559521.93637,1323719610407.8574,1416042736482.7878,0.0,0.0,0.0,0.0,0.0,0.0,915490301726.8053,0.0,0.0,166346559521.93622,560991645726.9967,1416042736482.7808,0.0,0.0,0.0,0.0,0.0,0.0,-152762337045.94418,0.0
0.6,-1,-1,1,-46527.82523773434,0.0,-0.0004652782523773433,0.0,0.0,1.663465593509761e+23,1.1577579785083016e+24,1.416042528923338e+24,0.0,166346559350.97607,1321649587665.0317,1416042528923.3376,0.0,0.0,1506976049764.4434,0.0,0.0,0.0,0.0,0.0,0.0,166346559350.97574,560991641446.4932,1416042528923.3315,0.0,0.0,-746318103545.9044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.677861273774502e-64,4041591.831500359,1548390749170.0605,5242138.70631497,0.0,0.0,0.0,0.0,7.564551207655876e-64,185301.05643732726,915146447617.3723,5938259.420946595,0.0,0.0,0.0,0.0,62589821.105793424,166357037787.98514,560992184826.5923,1416085399913.9915,0.0,0.0,0.0,0.0,0.0,0.0,2.451048322387554e+16,0.0,0.0,0.0,27980.174309006936,0.0,0.0,0.0,-1506976049764.4434,0.0,0.0,0.0,914709837023.6687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746318103545.9044,0.0,0.0,0.0,-154051862824.95508,0.0,-1.262177448353619e-18,-46527.825237732795,-1.2621774483536189e-26,-0.00046527825237732787,0.0,1.663465593509761e+23,1.1577580030187862e+24,1.416042528923338e+24,0.0,166346559350.97607,1321649615645.2075,1416042528923.3376,0.0,0.0,0.0,0.0,0.0,0.0,914709837023.6687,0.0,0.0,166346559350.97574,560991641446.4932,1416042528923.3315,0.0,0.0,0.0,0.0,0.0,0.0,-154051862824.95508,0.0
0.62,-1,-1,1,-46493.94808511529,0.0,-0.0004649394808511529,0.0,0.0,1.66346559164424e+23,1.155905919258824e+24,1.4160423181188735e+24,0.0,166346559164.42395,1319535351884.4612,1416042318118.8733,0.0,0.0,1507235798611.3115,0.0,0.0,0.0,0.0,0.0,0.0,166346559164.42365,560991637067.9353,1416042318118.8682,0.0,0.0,-748692083794.7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.662689688169812e-64,4027510.1915076906,1548782290502.075,5230226.361012894,0.0,0.0,0.0,0.0,7.568259817636755e-64,185013.4704884063,914358027655.4688,5941171.329006257,0.0,0.0,0.0,0.0,62589821.10579338,166357037787.98438,560992184826.5903,1416085399913.9897,0.0,0.0,0.0,0.0,0.0,0.0,2.5521239869599452e+16,0.0,0.0,0.0,29134.013132706412,0.0,0.0,0.0,-1507235798611.3115,0.0,0.0,0.0,913917620312.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748692083794.7855,0.0,0.0,0.0,-155373876362.17783,0.0,-2.524354896707238e-18,-46493.94808511391,-2.5243548967072378e-26,-0.000464939480851139,0.0,1.66346559164424e+23,1.1559059447800635e+24,1.4160423181188735e+24,0.0,166346559164.42395,1319535381018.4739,1416042318118.8733,0.0,0.0,0.0,0.0,0.0,0.0,913917620312.717,0.0,0.0,166346559164.42365,560991637067.9353,1416042318118.8682,0.0,0.0,0.0,0.0,0.0,0.0,-155373876362.17783,0.0
0.64,-1,-1,1,-46459.31261603377,0.0,-0.0004645931261603376,0.0,0.0,1.6634655896010357e+23,1.1540124017675182e+24,1.4160421039428534e+24,0.0,166346558960.10355,1317373789055.2026,1416042103942.853,0.0,0.0,1507497140983.0566,0.0,0.0,0.0,0.0,0.0,0.0,166346558960.1033,560991632585.5023,1416042103942.8464,0.0,0.0,-751114984513.3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.643122380888137e-64,4013272.837615252,1549178144270.2368,5214862.700614959,0.0,0.0,0.0,0.0,7.573042937409117e-64,184720.93526276818,913557510280.8267,5944926.89220914,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.9847,560992184826.5916,1416085399913.9915,0.0,0.0,0.0,0.0,0.0,0.0,2.6574575661160836e+16,0.0,0.0,0.0,30336.45858368366,0.0,0.0,0.0,-1507497140983.0566,0.0,0.0,0.0,913113206068.4293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751114984513.3561,0.0,0.0,0.0,-156731019262.2711,0.0,-2.524354896707238e-18,-46459.312616032264,-2.5243548967072378e-26,-0.0004645931261603226,0.0,1.6634655896010357e+23,1.154012428342093e+24,1.4160421039428534e+24,0.0,166346558960.10355,1317373819391.6606,1416042103942.853,0.0,0.0,0.0,0.0,0.0,0.0,913113206068.4293,0.0,0.0,166346558960.1033,560991632585.5023,1416042103942.8464,0.0,0.0,0.0,0.0,0.0,0.0,-156731019262.2711,0.0
0.66,-1,-1,1,-46423.86274112509,0.0,-0.0004642386274112509,0.0,0.0,1.6634655873543722e+23,1.1520743594511727e+24,1.416041886262478e+24,0.0,166346558735.4372,1315161398490.142,1416041886262.4775,0.0,0.0,1507760040063.4075,0.0,0.0,0.0,0.0,0.0,0.0,166346558735.4369,560991627992.7031,1416041886262.4707,0.0,0.0,-753590269565.9679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.618360926063048e-64,3998874.190459754,1549578466550.6172,5195420.881829156,0.0,0.0,0.0,0.0,7.57909573774906e-64,184423.1765720024,912744438887.8882,5949679.338926456,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.98438,560992184826.5903,1416085399913.991,0.0,0.0,0.0,0.0,0.0,0.0,2.766995133152229e+16,0.0,0.0,0.0,31586.895056543723,0.0,0.0,0.0,-1507760040063.4075,0.0,0.0,0.0,912296129114.3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753590269565.9679,0.0,0.0,0.0,-158126327030.04068,0.0,-1.262177448353619e-18,-46423.8627411235,-1.2621774483536189e-26,-0.0004642386274112349,0.0,1.6634655873543722e+23,1.152074387121125e+24,1.416041886262478e+24,0.0,166346558735.4372,1315161430077.0386,1416041886262.4775,0.0,0.0,0.0,0.0,0.0,0.0,912296129114.3766,0.0,0.0,166346558735.4369,560991627992.7031,1416041886262.4707,0.0,0.0,0.0,0.0,0.0,0.0,-158126327030.04068,0.0
0.68,-1,-1,1,-46387.53463147368,0.0,-0.00046387534631473675,0.0,0.0,1.6634655848737733e+23,1.1500883025707515e+24,1.4160416649384422e+24,0.0,166346558487.3773,1312894196444.625,1416041664938.442,0.0,0.0,1508024438130.714,0.0,0.0,0.0,0.0,0.0,0.0,166346558487.37698,560991623282.286,1416041664938.4363,0.0,0.0,-756121864968.3729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.587488285499713e-64,3984308.509220498,1549983418258.637,5171180.956016312,0.0,0.0,0.0,0.0,7.586642383558723e-64,184119.89189392282,911918338142.6659,5955604.656590553,0.0,0.0,0.0,0.0,62589821.105793424,166357037787.98505,560992184826.592,1416085399913.9922,0.0,0.0,0.0,0.0,0.0,0.0,2.8806506480527172e+16,0.0,0.0,0.0,32884.340353337335,0.0,0.0,0.0,-1508024438130.714,0.0,0.0,0.0,911465904237.7395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756121864968.3729,0.0,0.0,0.0,-159563298191.0601,0.0,-2.524354896707238e-18,-46387.53463147203,-2.5243548967072378e-26,-0.0004638753463147202,0.0,1.6634655848737733e+23,1.1500883313772581e+24,1.4160416649384422e+24,0.0,166346558487.3773,1312894229328.9653,1416041664938.442,0.0,0.0,0.0,0.0,0.0,0.0,911465904237.7395,0.0,0.0,166346558487.37698,560991623282.286,1416041664938.4363,0.0,0.0,0.0,0.0,0.0,0.0,-159563298191.0601,0.0
0.7000000000000001,-1,-1,1,-46350.255421229165,0.0,-0.0004635025542122916,0.0,0.0,1.6634655821230752e+23,1.1480502472968284e+24,1.416041439824587e+24,0.0,166346558212.30746,1310567635140.4312,1416041439824.5867,0.0,0.0,1508290252144.5283,0.0,0.0,0.0,0.0,0.0,0.0,166346558212.3072,560991618446.1005,1416041439824.5823,0.0,0.0,-758714235450.2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.549461065798649e-64,3969569.899366834,1550393164991.2805,5141323.79729789,0.0,0.0,0.0,0.0,7.595937926569414e-64,183810.74611424888,911078713732.4934,5962903.075921243,0.0,0.0,0.0,0.0,62589821.10579338,166357037787.9847,560992184826.5908,1416085399913.991,0.0,0.0,0.0,0.0,0.0,0.0,2.998323850750968e+16,0.0,0.0,0.0,34227.649945776924,0.0,0.0,0.0,-1508290252144.5283,0.0,0.0,0.0,910622025709.2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758714235450.2006,0.0,0.0,0.0,-161045974787.2265,0.0,-2.524354896707238e-18,-46350.25542122747,-2.5243548967072378e-26,-0.0004635025542122747,0.0,1.6634655821230752e+23,1.1480502772800659e+24,1.416041439824587e+24,0.0,166346558212.30746,1310567669368.08,1416041439824.5867,0.0,0.0,0.0,0.0,0.0,0.0,910622025709.2063,0.0,0.0,166346558212.3072,560991618446.1005,1416041439824.5823,0.0,0.0,0.0,0.0,0.0,0.0,-161045974787.2265,0.0
0.72,-1,-1,1,-46311.941701949865,0.0,-0.0004631194170194986,0.0,0.0,1.6634655790594516e+23,1.1459556333875809e+24,1.416041210767509e+24,0.0,166346557905.9451,1308176508790.3098,1416041210767.5088,0.0,0.0,1508557368729.818,0.0,0.0,0.0,0.0,0.0,0.0,166346557905.94492,560991613474.9604,1416041210767.5037,0.0,0.0,-761372473414.4689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.503105667390854e-64,3954652.3174671843,1550807876951.9448,5104928.087412556,0.0,0.0,0.0,0.0,7.607269246688651e-64,183495.36648055608,910225051916.1976,5971799.807941787,0.0,0.0,0.0,0.0,62589821.10579341,166357037787.985,560992184826.5919,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,3.1199194224765316e+16,0.0,0.0,0.0,35615.735713409,0.0,0.0,0.0,-1508557368729.818,0.0,0.0,0.0,909763966565.8564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761372473414.4689,0.0,0.0,0.0,-162579035634.77032,0.0,-1.262177448353619e-18,-46311.941701948315,-1.2621774483536189e-26,-0.00046311941701948314,0.0,1.6634655790594516e+23,1.1459556645867767e+24,1.416041210767509e+24,0.0,166346557905.9451,1308176544406.0474,1416041210767.5088,0.0,0.0,0.0,0.0,0.0,0.0,909763966565.8564,0.0,0.0,166346557905.94492,560991613474.9604,1416041210767.5037,0.0,0.0,0.0,0.0,0.0,0.0,-162579035634.77032,0.0
0.74,-1,-1,1,-46272.497779884194,0.0,-0.00046272497779884186,0.0,0.0,1.663465575632097e+23,1.1437992289054265e+24,1.416040977605947e+24,0.0,166346557563.20966,1305714844826.3523,1416040977605.9468,0.0,0.0,1508825638552.5378,0.0,0.0,0.0,0.0,0.0,0.0,166346557563.20938,560991608358.4523,1416040977605.9424,0.0,0.0,-764102402084.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.447120515732222e-64,3939549.5699965633,1551227729049.4048,5060972.076868981,0.0,0.0,0.0,0.0,7.620954506597035e-64,183173.3365486635,909356818674.1047,5982544.613449762,0.0,0.0,0.0,0.0,62589821.10579337,166357037787.98514,560992184826.5922,1416085399913.9915,0.0,0.0,0.0,0.0,0.0,0.0,3.2453964749049576e+16,0.0,0.0,0.0,37048.13089169248,0.0,0.0,0.0,-1508825638552.5378,0.0,0.0,0.0,908891177451.4594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764102402084.6375,0.0,0.0,0.0,-164167903935.4293,0.0,-2.524354896707238e-18,-46272.497779882724,-2.5243548967072378e-26,-0.0004627249777988271,0.0,1.663465575632097e+23,1.1437992613593909e+24,1.416040977605947e+24,0.0,166346557563.20966,1305714881874.4827,1416040977605.9468,0.0,0.0,0.0,0.0,0.0,0.0,908891177451.4594,0.0,0.0,166346557563.20938,560991608358.4523,1416040977605.9424,0.0,0.0,0.0,0.0,0.0,0.0,-164167903935.4293,0.0
0.76,-1,-1,1,-46231.81365813005,0.0,-0.00046231813658130044,0.0,0.0,1.6634655717807265e+23,1.1415750198911926e+24,1.4160407401699804e+24,0.0,166346557178.0726,1303175777956.495,1416040740169.98,0.0,0.0,1509094870083.954,0.0,0.0,0.0,0.0,0.0,0.0,166346557178.07236,560991603084.7157,1416040740169.975,0.0,0.0,-766910695212.1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.380087095016713e-64,3924255.3018868878,1551652901297.7622,5008342.257781188,0.0,0.0,0.0,0.0,7.637340454618297e-64,182844.18876921484,908473458175.4219,5995409.682958432,0.0,0.0,0.0,0.0,62589821.10579337,166357037787.98462,560992184826.591,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,3.374829537872506e+16,0.0,0.0,0.0,38525.686283033334,0.0,0.0,0.0,-1509094870083.954,0.0,0.0,0.0,908003084725.2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766910695212.1753,0.0,0.0,0.0,-165818871327.75742,0.0,-1.262177448353619e-18,-46231.81365812855,-1.2621774483536189e-26,-0.0004623181365812854,0.0,1.6634655717807265e+23,1.141575053639488e+24,1.4160407401699804e+24,0.0,166346557178.0726,1303175816482.1816,1416040740169.98,0.0,0.0,0.0,0.0,0.0,0.0,908003084725.2231,0.0,0.0,166346557178.07236,560991603084.7157,1416040740169.975,0.0,0.0,0.0,0.0,0.0,0.0,-165818871327.75742,0.0
0.78,-1,-1,1,-46189.76268487591,0.0,-0.00046189762684875906,0.0,0.0,1.6634655674337492e+23,1.1392760817815711e+24,1.4160404982797953e+24,0.0,166346556743.37488,1300551403379.899,1416040498279.795,0.0,0.0,1509364822724.2793,0.0,0.0,0.0,0.0,0.0,0.0,166346556743.37473,560991597640.1597,1416040498279.79,0.0,0.0,-769805016984.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300492953098982e-64,3908762.9688476403,1552083579687.5461,4945851.435235504,0.0,0.0,0.0,0.0,7.656796801293413e-64,182507.3951140889,907574390176.9882,6010685.219212257,0.0,0.0,0.0,0.0,62589821.10579338,166357037787.9849,560992184826.5916,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,3.5084989751121796e+16,0.0,0.0,0.0,40051.602406184145,0.0,0.0,0.0,-1509364822724.2793,0.0,0.0,0.0,907099087442.9417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769805016984.539,0.0,0.0,0.0,-167539241651.59967,0.0,-2.524354896707238e-18,-46189.76268487442,-2.5243548967072378e-26,-0.0004618976268487441,0.0,1.6634655674337492e+23,1.1392761168665615e+24,1.4160404982797953e+24,0.0,166346556743.37488,1300551443431.5022,1416040498279.795,0.0,0.0,0.0,0.0,0.0,0.0,907099087442.9417,0.0,0.0,166346556743.37473,560991597640.1597,1416040498279.79,0.0,0.0,0.0,0.0,0.0,0.0,-167539241651.59967,0.0
0.8,-1,-1,1,-46146.198762885215,0.0,-0.0004614619876288521,0.0,0.0,1.663465562505782e+23,1.1368944268374341e+24,1.4160402517438997e+24,0.0,166346556250.57816,1297832602617.2952,1416040251743.8994,0.0,0.0,1509635199145.4697,0.0,0.0,0.0,0.0,0.0,0.0,166346556250.57797,560991592009.065,1416040251743.8936,0.0,0.0,-772794188537.2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.206770063061457e-64,3893065.7858836157,1552519957740.624,4872268.853804871,0.0,0.0,0.0,0.0,7.679706842108355e-64,182162.35462264932,906659005862.3263,6028672.072882641,0.0,0.0,0.0,0.0,62589821.105793394,166357037787.98483,560992184826.5911,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,3.647015164911418e+16,0.0,0.0,0.0,41632.84709230558,0.0,0.0,0.0,-1509635199145.4697,0.0,0.0,0.0,906178552701.5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772794188537.2402,0.0,0.0,0.0,-169337500460.42996,0.0,-2.524354896707238e-18,-46146.19876288366,-2.5243548967072378e-26,-0.00046146198762883655,0.0,1.663465562505782e+23,1.1368944633075862e+24,1.4160402517438997e+24,0.0,166346556250.57816,1297832644250.1426,1416040251743.8994,0.0,0.0,0.0,0.0,0.0,0.0,906178552701.5068,0.0,0.0,166346556250.57797,560991592009.065,1416040251743.8936,0.0,0.0,0.0,0.0,0.0,0.0,-169337500460.42996,0.0
