sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.5,-1,-1,1,-46565.71318509603,0.0,-0.0004656571318509602,0.0,8.89458681257142e+23,1.1040585696333775e+23,1.4160284149254724e+24,0.0,1379969209801.6765,110405856963.33772,1416028414925.472,0.0,905587364913.6339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493988927.0679,110405856963.3376,1416028414925.4688,0.0,-175112144039.02625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907514145079.2097,16289420.076280566,831404.3290885731,1.0591153218579935e-64,0.0,0.0,0.0,0.0,1982364093632.525,134952.08180319815,31017184.989260204,3.9512215148452814e-63,0.0,0.0,0.0,0.0,649494863324.1145,110412675202.2467,1416085399914.002,62589821.10579346,0.0,0.0,0.0,0.0,-2717020561412234.5,0.0,0.0,0.0,-4215.378180184401,0.0,0.0,0.0,-905587364913.6339,0.0,0.0,0.0,1964660440709.3994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175112144039.02625,0.0,0.0,0.0,-1234185224050.1685,0.0,0.0,0.0,-1.8932661725304287e-18,-46565.7131850944,-1.8932661725304283e-26,-0.0004656571318509439,8.894586785401215e+23,1.1040585696333775e+23,1.4160284149254724e+24,0.0,1379969205586.2983,110405856963.33772,1416028414925.472,0.0,0.0,0.0,0.0,0.0,1964660440709.3994,0.0,0.0,0.0,649493988927.0679,110405856963.3376,1416028414925.4688,0.0,0.0,0.0,0.0,0.0,-1234185224050.1685,0.0,0.0,0.0
0.52,-1,-1,1,-46549.52910383833,0.0,-0.00046549529103838324,0.0,8.888076041409877e+23,1.1040585680694036e+23,1.4160284111960983e+24,0.0,1378959082639.581,110405856806.94032,1416028411196.098,0.0,905576163970.5215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493986404.8678,110405856806.94022,1416028411196.0952,0.0,-176111067735.80835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907514033067.7249,16289434.5070268,831402.29289249,1.0591127285191255e-64,0.0,0.0,0.0,0.0,1982364127482.3843,134948.3742720544,31017197.43231651,3.95122309966354e-63,0.0,0.0,0.0,0.0,649494863324.1141,110412675202.24648,1416085399914.0007,62589821.105793424,0.0,0.0,0.0,0.0,-2582873346701679.5,0.0,0.0,0.0,-4007.252687924798,0.0,0.0,0.0,-905576163970.5215,0.0,0.0,0.0,1964646164580.1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176111067735.80835,0.0,0.0,0.0,-1235181072352.7205,0.0,0.0,0.0,-1.262177448353619e-18,-46549.52910383676,-1.2621774483536189e-26,-0.0004654952910383675,8.88807601558115e+23,1.1040585680694036e+23,1.4160284111960983e+24,0.0,1378959078632.3293,110405856806.94032,1416028411196.098,0.0,0.0,0.0,0.0,0.0,1964646164580.1812,0.0,0.0,0.0,649493986404.8678,110405856806.94022,1416028411196.0952,0.0,0.0,0.0,0.0,0.0,-1235181072352.7205,0.0,0.0,0.0
0.54,-1,-1,1,-46532.99903469529,0.0,-0.0004653299903469529,0.0,8.88142608112917e+23,1.1040585664839942e+23,1.4160284073883932e+24,0.0,1377927360691.4846,110405856648.3994,1416028407388.3928,0.0,905564725122.0869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493983820.622,110405856648.3992,1416028407388.3914,0.0,-177131348251.2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907513920230.5436,16289449.092610752,831400.2142082419,1.0591100810662372e-64,0.0,0.0,0.0,0.0,1982364161581.5686,134944.6249277299,31017210.1350151,3.9512247175514934e-63,0.0,0.0,0.0,0.0,649494863324.1138,110412675202.24641,1416085399914.0012,62589821.105793454,0.0,0.0,0.0,0.0,-2450036275416778.0,0.0,0.0,0.0,-3801.159844989916,0.0,0.0,0.0,-905564725122.0869,0.0,0.0,0.0,1964631582784.2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177131348251.2267,0.0,0.0,0.0,-1236198209714.5544,0.0,0.0,0.0,-1.262177448353619e-18,-46532.99903469358,-1.2621774483536189e-26,-0.0004653299903469357,8.881426056628794e+23,1.1040585664839942e+23,1.4160284073883932e+24,0.0,1377927356890.3225,110405856648.3994,1416028407388.3928,0.0,0.0,0.0,0.0,0.0,1964631582784.2566,0.0,0.0,0.0,649493983820.622,110405856648.3992,1416028407388.3914,0.0,0.0,0.0,0.0,0.0,-1236198209714.5544,0.0,0.0,0.0
0.56,-1,-1,1,-46516.09908819634,0.0,-0.00046516099088196334,0.0,8.874627321119441e+23,1.1040585648758456e+23,1.4160284034969775e+24,0.0,1376872552899.2893,110405856487.58453,1416028403496.977,0.0,905553031896.8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493981169.9916,110405856487.58434,1416028403496.975,0.0,-178174460167.53912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907513806465.3365,16289463.84657784,831398.0901145472,1.0591073757785723e-64,0.0,0.0,0.0,0.0,1982364195960.9866,134940.83026896798,31017223.115207706,3.951226370782919e-63,0.0,0.0,0.0,0.0,649494863324.1151,110412675202.24683,1416085399914.0017,62589821.10579345,0.0,0.0,0.0,0.0,-2318533695206142.5,0.0,0.0,0.0,-3597.13742604667,0.0,0.0,0.0,-905553031896.8367,0.0,0.0,0.0,1964616674229.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178174460167.53912,0.0,0.0,0.0,-1237238106097.552,0.0,0.0,0.0,-1.262177448353619e-18,-46516.099088194685,-1.2621774483536189e-26,-0.00046516099088194675,8.874627297934103e+23,1.1040585648758456e+23,1.4160284034969775e+24,0.0,1376872549302.1516,110405856487.58453,1416028403496.977,0.0,0.0,0.0,0.0,0.0,1964616674229.712,0.0,0.0,0.0,649493981169.9916,110405856487.58434,1416028403496.975,0.0,0.0,0.0,0.0,0.0,-1237238106097.552,0.0,0.0,0.0
0.58,-1,-1,1,-46498.8024531253,0.0,-0.000464988024531253,0.0,8.867668975367938e+23,1.104058563243481e+23,1.4160283995158056e+24,0.0,1375792985844.566,110405856324.34807,1416028399515.8052,0.0,905541065812.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493978448.0997,110405856324.34795,1416028399515.8032,0.0,-179242058415.58344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907513691660.5818,16289478.783824516,831395.9173328923,1.0591046084803609e-64,0.0,0.0,0.0,0.0,1982364230654.3542,134936.9864393629,31017236.392929513,3.9512280619096803e-63,0.0,0.0,0.0,0.0,649494863324.1141,110412675202.24664,1416085399914.0017,62589821.105793454,0.0,0.0,0.0,0.0,-2188314066342638.0,0.0,0.0,0.0,-3395.1054687111646,0.0,0.0,0.0,-905541065812.0481,0.0,0.0,0.0,1964601415244.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179242058415.58344,0.0,0.0,0.0,-1238302411242.7285,0.0,0.0,0.0,-1.262177448353619e-18,-46498.80245312358,-1.2621774483536189e-26,-0.00046498802453123566,8.867668953484788e+23,1.104058563243481e+23,1.4160283995158056e+24,0.0,1375792982449.4592,110405856324.34807,1416028399515.8052,0.0,0.0,0.0,0.0,0.0,1964601415244.09,0.0,0.0,0.0,649493978448.0997,110405856324.34795,1416028399515.8032,0.0,0.0,0.0,0.0,0.0,-1238302411242.7285,0.0,0.0,0.0
0.6,-1,-1,1,-46481.07886775386,0.0,-0.0004648107886775385,0.0,8.860538869738691e+23,1.1040585615852607e+23,1.4160283954380617e+24,0.0,1374686770745.6152,110405856158.52605,1416028395438.0613,0.0,905528806009.3473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493975649.4374,110405856158.52585,1416028395438.0598,0.0,-180336010913.17056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907513575693.4426,16289493.920872334,831393.6921622761,1.0591017744576414e-64,0.0,0.0,0.0,0.0,1982364265698.76,134933.08915675862,31017249.990796283,3.951229793812531e-63,0.0,0.0,0.0,0.0,649494863324.1144,110412675202.24673,1416085399914.0012,62589821.10579344,0.0,0.0,0.0,0.0,-2059422635765729.0,0.0,0.0,0.0,-3195.134172290703,0.0,0.0,0.0,-905528806009.3473,0.0,0.0,0.0,1964585779107.4065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180336010913.17056,0.0,0.0,0.0,-1239392987206.363,0.0,0.0,0.0,-1.262177448353619e-18,-46481.078867752025,-1.2621774483536189e-26,-0.0004648107886775202,8.86053884914447e+23,1.1040585615852607e+23,1.4160283954380617e+24,0.0,1374686767550.482,110405856158.52605,1416028395438.0613,0.0,0.0,0.0,0.0,0.0,1964585779107.4065,0.0,0.0,0.0,649493975649.4374,110405856158.52585,1416028395438.0598,0.0,0.0,0.0,0.0,0.0,-1239392987206.363,0.0,0.0,0.0
0.62,-1,-1,1,-46462.89396076795,0.0,-0.00046462893960767945,0.0,8.853223176831008e+23,1.1040585598993116e+23,1.4160283912560032e+24,0.0,1373551762321.5366,110405855989.93114,1416028391256.003,0.0,905516228800.3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493972767.7399,110405855989.93095,1416028391256.0015,0.0,-181458439246.55045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907513458427.0148,16289509.276213603,831391.4103986964,1.059098868355853e-64,0.0,0.0,0.0,0.0,1982364301135.5833,134929.1336243525,31017263.934499018,3.9512315697637066e-63,0.0,0.0,0.0,0.0,649494863324.1139,110412675202.24661,1416085399914.0015,62589821.105793454,0.0,0.0,0.0,0.0,-1931808962684654.5,0.0,0.0,0.0,-2997.1452793691346,0.0,0.0,0.0,-905516228800.3444,0.0,0.0,0.0,1964569735470.3281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181458439246.55045,0.0,0.0,0.0,-1240511948913.678,0.0,0.0,0.0,-1.262177448353619e-18,-46462.89396076617,-1.2621774483536189e-26,-0.0004646289396076616,8.853223157512905e+23,1.1040585598993116e+23,1.4160283912560032e+24,0.0,1373551759324.3894,110405855989.93114,1416028391256.003,0.0,0.0,0.0,0.0,0.0,1964569735470.3281,0.0,0.0,0.0,649493972767.7399,110405855989.93095,1416028391256.0015,0.0,0.0,0.0,0.0,0.0,-1240511948913.678,0.0,0.0,0.0
0.64,-1,-1,1,-46444.20842014098,0.0,-0.00046444208420140976,0.0,8.845706081620983e+23,1.1040585581834948e+23,1.416028386960769e+24,0.0,1372385506917.4834,110405855818.34946,1416028386960.7688,0.0,905503307093.5543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493969795.8328,110405855818.34927,1416028386960.7666,0.0,-182611769971.90466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907513339706.7379,16289524.870756797,831389.0672329804,1.0590958840496649e-64,0.0,0.0,0.0,0.0,1982364337011.5032,134925.11441657637,31017278.25342589,3.951233393506457e-63,0.0,0.0,0.0,0.0,649494863324.114,110412675202.24643,1416085399914.0015,62589821.105793424,0.0,0.0,0.0,0.0,-1805485942708833.2,0.0,0.0,0.0,-2801.158797108472,0.0,0.0,0.0,-905503307093.5543,0.0,0.0,0.0,1964553249620.3242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182611769971.90466,0.0,0.0,0.0,-1241661715299.8328,0.0,0.0,0.0,-1.262177448353619e-18,-46444.208420139345,-1.2621774483536189e-26,-0.0004644420842013934,8.845706063566128e+23,1.1040585581834948e+23,1.416028386960769e+24,0.0,1372385504116.3252,110405855818.34946,1416028386960.7688,0.0,0.0,0.0,0.0,0.0,1964553249620.3242,0.0,0.0,0.0,649493969795.8328,110405855818.34927,1416028386960.7666,0.0,0.0,0.0,0.0,0.0,-1241661715299.8328,0.0,0.0,0.0
0.66,-1,-1,1,-46424.976931303056,0.0,-0.0004642497693130305,0.0,8.8379693542929e+23,1.1040585564353451e+23,1.4160283825421435e+24,0.0,1371185176230.7002,110405855643.53448,1416028382542.143,0.0,905490009661.9745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493966725.428,110405855643.5343,1416028382542.1409,0.0,-183798800156.70395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907513219355.5319,16289540.72841186,831386.6571201995,1.059092814476584e-64,0.0,0.0,0.0,0.0,1982364373380.0366,134921.02532958702,31017292.981461853,3.9512352693567607e-63,0.0,0.0,0.0,0.0,649494863324.1155,110412675202.24677,1416085399914.0012,62589821.10579342,0.0,0.0,0.0,0.0,-1680414262817871.0,0.0,0.0,0.0,-2607.1137325038326,0.0,0.0,0.0,-905490009661.9745,0.0,0.0,0.0,1964536281544.3203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183798800156.70395,0.0,0.0,0.0,-1242845074646.162,0.0,0.0,0.0,-1.8932661725304287e-18,-46424.97693130128,-1.8932661725304283e-26,-0.00046424976931301273,8.837969337488755e+23,1.1040585564353451e+23,1.4160283825421435e+24,0.0,1371185173623.5864,110405855643.53448,1416028382542.143,0.0,0.0,0.0,0.0,0.0,1964536281544.3203,0.0,0.0,0.0,649493966725.428,110405855643.5343,1416028382542.1409,0.0,0.0,0.0,0.0,0.0,-1242845074646.162,0.0,0.0,0.0
0.68,-1,-1,1,-46405.14680062793,0.0,-0.00046405146800627923,0.0,8.829991796475161e+23,1.1040585546519643e+23,1.416028377988245e+24,0.0,1369947481395.6426,110405855465.19641,1416028377988.2446,0.0,905476300193.1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493963546.8711,110405855465.19627,1416028377988.2434,0.0,-185022782344.41058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907513097167.087,16289556.876878284,831384.1736103948,1.0590896514215232e-64,0.0,0.0,0.0,0.0,1982364410303.5107,134916.85918103217,31017308.15802211,3.9512372023349333e-63,0.0,0.0,0.0,0.0,649494863324.1135,110412675202.24649,1416085399914.001,62589821.10579343,0.0,0.0,0.0,0.0,-1556582581881705.0,0.0,0.0,0.0,-2414.9924901226004,0.0,0.0,0.0,-905476300193.1805,0.0,0.0,0.0,1964518784713.5808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185022782344.41058,0.0,0.0,0.0,-1244065269279.8,0.0,0.0,0.0,-6.310887241768095e-19,-46405.14680062649,-6.3108872417680944e-27,-0.0004640514680062648,8.829991780909328e+23,1.1040585546519643e+23,1.416028377988245e+24,0.0,1369947478980.649,110405855465.19641,1416028377988.2446,0.0,0.0,0.0,0.0,0.0,1964518784713.5808,0.0,0.0,0.0,649493963546.8711,110405855465.19627,1416028377988.2434,0.0,0.0,0.0,0.0,0.0,-1244065269279.8,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-46384.65614140596,0.0,-0.0004638465614140595,0.0,8.821748511466456e+23,1.1040585528299434e+23,1.4160283732851145e+24,0.0,1368668559761.6938,110405855282.99431,1416028373285.1143,0.0,905462136036.7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493960248.7976,110405855282.99417,1416028373285.112,0.0,-186287536523.86127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907512972896.244,16289573.348738613,831381.6091249797,1.0590863852319763e-64,0.0,0.0,0.0,0.0,1982364447855.9858,134912.60753389407,31017323.829418812,3.95123919833975e-63,0.0,0.0,0.0,0.0,649494863324.1138,110412675202.24644,1416085399914.0012,62589821.105793454,0.0,0.0,0.0,0.0,-1433971097688445.8,0.0,0.0,0.0,-2224.764347410407,0.0,0.0,0.0,-905462136036.7576,0.0,0.0,0.0,1964500704482.6792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186287536523.86127,0.0,0.0,0.0,-1245326107194.5457,0.0,0.0,0.0,-1.262177448353619e-18,-46384.656141404375,-1.2621774483536189e-26,-0.0004638465614140437,8.821748497126745e+23,1.1040585528299434e+23,1.4160283732851145e+24,0.0,1368668557536.9294,110405855282.99431,1416028373285.1143,0.0,0.0,0.0,0.0,0.0,1964500704482.6792,0.0,0.0,0.0,649493960248.7976,110405855282.99417,1416028373285.112,0.0,0.0,0.0,0.0,0.0,-1245326107194.5457,0.0,0.0,0.0
0.72,-1,-1,1,-46363.43143847512,0.0,-0.00046363431438475113,0.0,8.81320992449981e+23,1.1040585509651642e+23,1.416028368416155e+24,0.0,1367343822889.9897,110405855096.51639,1416028368416.1545,0.0,905447466521.2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493956817.67,110405855096.51627,1416028368416.1519,0.0,-187597600448.8961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907512846244.6014,16289590.183030725,831378.9546558469,1.0590830044349166e-64,0.0,0.0,0.0,0.0,1982364486127.6309,134908.2603021819,31017340.05069987,3.951241264382488e-63,0.0,0.0,0.0,0.0,649494863324.1158,110412675202.24698,1416085399914.0012,62589821.10579342,0.0,0.0,0.0,0.0,-1312558357836887.8,0.0,0.0,0.0,-2036.3960215922757,0.0,0.0,0.0,-905447466521.2162,0.0,0.0,0.0,1964481975940.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187597600448.8961,0.0,0.0,0.0,-1246632111904.6055,0.0,0.0,0.0,-1.262177448353619e-18,-46363.43143847349,-1.2621774483536189e-26,-0.0004636343143847348,8.813209911374223e+23,1.1040585509651642e+23,1.416028368416155e+24,0.0,1367343820853.5933,110405855096.51639,1416028368416.1545,0.0,0.0,0.0,0.0,0.0,1964481975940.5295,0.0,0.0,0.0,649493956817.67,110405855096.51627,1416028368416.1519,0.0,0.0,0.0,0.0,0.0,-1246632111904.6055,0.0,0.0,0.0
0.74,-1,-1,1,-46341.384209573676,0.0,-0.0004634138420957367,0.0,8.804340439622181e+23,1.1040585490525386e+23,1.416028363361374e+24,0.0,1365967748172.204,110405854905.25383,1416028363361.3738,0.0,905432230643.9496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493953237.1257,110405854905.25363,1416028363361.3716,0.0,-188958435708.87228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907512716838.0281,16289607.427602844,831376.199351876,1.059079495210226e-64,0.0,0.0,0.0,0.0,1982364525231.4746,134903.80516583595,31017356.88817586,3.9512434089087857e-63,0.0,0.0,0.0,0.0,649494863324.1132,110412675202.24638,1416085399914.001,62589821.10579342,0.0,0.0,0.0,0.0,-1192311830022318.0,0.0,0.0,0.0,-1849.837039745996,0.0,0.0,0.0,-905432230643.9496,0.0,0.0,0.0,1964462520965.1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188958435708.87228,0.0,0.0,0.0,-1247988727879.8723,0.0,0.0,0.0,-1.262177448353619e-18,-46341.38420957199,-1.2621774483536189e-26,-0.0004634138420957198,8.804340427699057e+23,1.1040585490525386e+23,1.416028363361374e+24,0.0,1365967746322.3662,110405854905.25383,1416028363361.3738,0.0,0.0,0.0,0.0,0.0,1964462520965.1118,0.0,0.0,0.0,649493953237.1257,110405854905.25363,1416028363361.3716,0.0,0.0,0.0,0.0,0.0,-1247988727879.8723,0.0,0.0,0.0
0.76,-1,-1,1,-46318.406319745096,0.0,-0.0004631840631974509,0.0,8.795096554703958e+23,1.1040585470856672e+23,1.4160283580963143e+24,0.0,1364533586379.7678,110405854708.5667,1416028358096.314,0.0,905416353823.9025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493949487.0894,110405854708.56654,1416028358096.3115,0.0,-190376716931.22488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907512584189.7373,16289625.142809767,831373.3299366286,1.0590758406492437e-64,0.0,0.0,0.0,0.0,1982364565314.595,134899.22666149953,31017374.4229779,3.9512456422517057e-63,0.0,0.0,0.0,0.0,649494863324.1139,110412675202.24667,1416085399914.0007,62589821.10579342,0.0,0.0,0.0,0.0,-1073228983275489.4,0.0,0.0,0.0,-1665.0834751465773,0.0,0.0,0.0,-905416353823.9025,0.0,0.0,0.0,1964442244091.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190376716931.22488,0.0,0.0,0.0,-1249402608864.0305,0.0,0.0,0.0,-1.8932661725304287e-18,-46318.40631974338,-1.8932661725304283e-26,-0.0004631840631974337,8.79509654397167e+23,1.1040585470856672e+23,1.4160283580963143e+24,0.0,1364533584714.6846,110405854708.5667,1416028358096.314,0.0,0.0,0.0,0.0,0.0,1964442244091.628,0.0,0.0,0.0,649493949487.0894,110405854708.56654,1416028358096.3115,0.0,0.0,0.0,0.0,0.0,-1249402608864.0305,0.0,0.0,0.0
0.78,-1,-1,1,-46294.363232153,0.0,-0.00046294363232152994,0.0,8.785424146277679e+23,1.1040585450561237e+23,1.4160283525904935e+24,0.0,1363032940414.5134,110405854505.61235,1416028352590.4932,0.0,905399743213.6827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493945542.4193,110405854505.61218,1416028352590.492,0.0,-191860748341.59015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907512447636.589,16289643.407601751,831370.3298655236,1.0590720196815153e-64,0.0,0.0,0.0,0.0,1982364606577.4153,134894.50470122867,31017392.756209683,3.951247977287644e-63,0.0,0.0,0.0,0.0,649494863324.1154,110412675202.24683,1416085399914.0012,62589821.10579343,0.0,0.0,0.0,0.0,-955270473323745.6,0.0,0.0,0.0,-1482.074286302164,0.0,0.0,0.0,-905399743213.6827,0.0,0.0,0.0,1964421026564.0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191860748341.59015,0.0,0.0,0.0,-1250882033174.0684,0.0,0.0,0.0,-1.262177448353619e-18,-46294.363232151445,-1.2621774483536189e-26,-0.0004629436323215144,8.785424136724973e+23,1.1040585450561237e+23,1.4160283525904935e+24,0.0,1363032938932.439,110405854505.61235,1416028352590.4932,0.0,0.0,0.0,0.0,0.0,1964421026564.0881,0.0,0.0,0.0,649493945542.4193,110405854505.61218,1416028352590.492,0.0,0.0,0.0,0.0,0.0,-1250882033174.0684,0.0,0.0,0.0
0.8,-1,-1,1,-46269.08400774801,0.0,-0.00046269084007748,0.0,8.775254446456318e+23,1.1040585429523699e+23,1.4160283468050858e+24,0.0,1361455141139.2769,110405854295.23697,1416028346805.0854,0.0,905382280733.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493941370.9055,110405854295.2368,1416028346805.0823,0.0,-193421080964.69965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907512306224.0597,16289662.330046562,831367.1780693845,1.05906800547483e-64,0.0,0.0,0.0,0.0,1982364649308.3115,134889.6120409065,31017412.01662215,3.951250430414066e-63,0.0,0.0,0.0,0.0,649494863324.113,110412675202.24643,1416085399914.0007,62589821.10579343,0.0,0.0,0.0,0.0,-838507109358074.2,0.0,0.0,0.0,-1300.9193316079723,0.0,0.0,0.0,-905382280733.0701,0.0,0.0,0.0,1964398717527.4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193421080964.69965,0.0,0.0,0.0,-1252437519059.995,0.0,0.0,0.0,-1.262177448353619e-18,-46269.08400774652,-1.2621774483536189e-26,-0.00046269084007746514,8.775254438071248e+23,1.1040585429523699e+23,1.4160283468050858e+24,0.0,1361455139838.3577,110405854295.23697,1416028346805.0854,0.0,0.0,0.0,0.0,0.0,1964398717527.4468,0.0,0.0,0.0,649493941370.9055,110405854295.2368,1416028346805.0823,0.0,0.0,0.0,0.0,0.0,-1252437519059.995,0.0,0.0,0.0
