sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf
0.5,-1,-1,1,-54298.12270859698,0.0,-0.0005429812270859697,0.0,1.4340191068659295e+24,1.41602844677728e+24,1.4567436925271556e+23,0.0,1827319752950.4253,1416028446777.2795,145674369252.7155,0.0,1395760667774.2908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697056781.6151,1416028446777.2783,145674369252.7152,0.0,-162137971605.4807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405704319080.3635,4089563.001721278,5666083.596488806,5.2096173321045936e-64,0.0,0.0,0.0,0.0,2308753531808.504,36398999.04046694,1763560.1393713367,4.636803697272073e-63,0.0,0.0,0.0,0.0,593698451725.8894,1416085399913.997,145682734079.8425,62589821.10579341,0.0,0.0,0.0,0.0,-1691642440974589.0,0.0,0.0,0.0,-2155.6000422323123,0.0,0.0,0.0,-1395760667774.2908,0.0,0.0,0.0,2296461066652.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162137971605.4807,0.0,0.0,0.0,-1062838372639.5227,0.0,0.0,0.0,-1.262177448353619e-18,-54298.12270859537,-1.2621774483536189e-26,-0.0005429812270859537,1.4340191051742882e+24,1.41602844677728e+24,1.4567436925271556e+23,0.0,1827319750794.8267,1416028446777.2795,145674369252.7155,0.0,0.0,0.0,0.0,0.0,2296461066652.732,0.0,0.0,0.0,593697056781.6151,1416028446777.2783,145674369252.7152,0.0,0.0,0.0,0.0,0.0,-1062838372639.5227,0.0,0.0,0.0
0.52,-1,-1,1,-54278.662887133956,0.0,-0.0005427866288713395,0.0,1.433065957717875e+24,1.4160284395764667e+24,1.4567435391300241e+23,0.0,1826105188752.9126,1416028439576.4663,145674353913.00238,0.0,1395568017405.5815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697050725.8683,1416028439576.4644,145674353913.00204,0.0,-163159879378.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405574347620.412,4089516.427196196,5720607.261222836,5.209558017983593e-64,0.0,0.0,0.0,0.0,2309056379541.1865,36399076.6628052,1665982.1752637052,4.636813582959379e-63,0.0,0.0,0.0,0.0,593698451725.8884,1416085399913.9966,145682734079.84225,62589821.10579342,0.0,0.0,0.0,0.0,-1635262530674513.5,0.0,0.0,0.0,-2083.757119590882,0.0,0.0,0.0,-1395568017405.5815,0.0,0.0,0.0,2296746415561.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163159879378.538,0.0,0.0,0.0,-1064338279618.0887,0.0,0.0,0.0,-1.262177448353619e-18,-54278.66288713207,-1.2621774483536189e-26,-0.0005427866288713206,1.4330659560826128e+24,1.4160284395764667e+24,1.4567435391300241e+23,0.0,1826105186669.1562,1416028439576.4663,145674353913.00238,0.0,0.0,0.0,0.0,0.0,2296746415561.375,0.0,0.0,0.0,593697050725.8683,1416028439576.4644,145674353913.00204,0.0,0.0,0.0,0.0,0.0,-1064338279618.0887,0.0,0.0,0.0
0.54,-1,-1,1,-54258.73287900949,0.0,-0.0005425873287900948,0.0,1.4320897783585127e+24,1.4160284322362277e+24,1.4567433854905917e+23,0.0,1824861277972.8926,1416028432236.2273,145674338549.05914,0.0,1395373351164.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697044540.9978,1416028432236.224,145674338549.05887,0.0,-164209117732.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405444038125.8005,4089468.977336803,5775077.108281915,5.20949758908651e-64,0.0,0.0,0.0,0.0,2309358469506.513,36399155.74399859,1569574.5121546257,4.6368236544427025e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9956,145682734079.84195,62589821.10579342,0.0,0.0,0.0,0.0,-1574679419202472.2,0.0,0.0,0.0,-2006.5582065791823,0.0,0.0,0.0,-1395373351164.154,0.0,0.0,0.0,2297030679990.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164209117732.259,0.0,0.0,0.0,-1065866448564.9828,0.0,0.0,0.0,-1.262177448353619e-18,-54258.73287900764,-1.2621774483536189e-26,-0.0005425873287900763,1.432089776783834e+24,1.4160284322362277e+24,1.4567433854905917e+23,0.0,1824861275966.3357,1416028432236.2273,145674338549.05914,0.0,0.0,0.0,0.0,0.0,2297030679990.32,0.0,0.0,0.0,593697044540.9978,1416028432236.224,145674338549.05887,0.0,0.0,0.0,0.0,0.0,-1065866448564.9828,0.0,0.0,0.0
0.56,-1,-1,1,-54238.310321568504,0.0,-0.0005423831032156849,0.0,1.431089473445406e+24,1.4160284247494206e+24,1.4567432315733726e+23,0.0,1823586624854.2966,1416028424749.4202,145674323157.33722,0.0,1395176560214.2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697038220.2997,1416028424749.4175,145674323157.33698,0.0,-165286973580.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405313361051.0537,4089420.6075878805,5829204.559218578,5.209435988669377e-64,0.0,0.0,0.0,0.0,2309659869478.7134,36399236.35830432,1474997.5392340894,4.636833921179376e-63,0.0,0.0,0.0,0.0,593698451725.8875,1416085399913.9956,145682734079.84174,62589821.105793394,0.0,0.0,0.0,0.0,-1510521078290882.5,0.0,0.0,0.0,-1924.8035053322092,0.0,0.0,0.0,-1395176560214.2158,0.0,0.0,0.0,2297313911582.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165286973580.2214,0.0,0.0,0.0,-1067424326872.9861,0.0,0.0,0.0,-2.524354896707238e-18,-54238.31032156664,-2.5243548967072378e-26,-0.0005423831032156664,1.4310894719348832e+24,1.4160284247494206e+24,1.4567432315733726e+23,0.0,1823586622929.491,1416028424749.4202,145674323157.33722,0.0,0.0,0.0,0.0,0.0,2297313911582.177,0.0,0.0,0.0,593697038220.2997,1416028424749.4175,145674323157.33698,0.0,0.0,0.0,0.0,0.0,-1067424326872.9861,0.0,0.0,0.0
0.58,-1,-1,1,-54217.37073363972,0.0,-0.0005421737073363971,0.0,1.430063843869252e+24,1.416028417108227e+24,1.4567430773389987e+23,0.0,1822279701414.6138,1416028417108.2268,145674307733.89984,0.0,1394977524933.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697031756.4418,1416028417108.225,145674307733.8996,0.0,-166394855275.28122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405182283492.3489,4089371.2691739737,5882727.841683258,5.20937315461284e-64,0.0,0.0,0.0,0.0,2309960653566.2046,36399318.587012544,1382837.8935280065,4.636844393522627e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9956,145682734079.84183,62589821.105793424,0.0,0.0,0.0,0.0,-1443385160046851.2,0.0,0.0,0.0,-1839.25458276039,0.0,0.0,0.0,-1394977524933.451,0.0,0.0,0.0,2297596166651.7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166394855275.28122,0.0,0.0,0.0,-1069013498832.8561,0.0,0.0,0.0,-1.262177448353619e-18,-54217.370733637814,-1.2621774483536189e-26,-0.000542173707336378,1.4300638424258668e+24,1.416028417108227e+24,1.4567430773389987e+23,0.0,1822279699575.3591,1416028417108.2268,145674307733.89984,0.0,0.0,0.0,0.0,0.0,2297596166651.7725,0.0,0.0,0.0,593697031756.4418,1416028417108.225,145674307733.8996,0.0,0.0,0.0,0.0,0.0,-1069013498832.8561,0.0,0.0,0.0
0.6,-1,-1,1,-54195.88713668556,0.0,-0.0005419588713668556,0.0,1.4290115681975057e+24,1.4160284093040474e+24,1.4567429227450053e+23,0.0,1820938823799.1587,1416028409304.047,145674292274.5005,0.0,1394776114187.5056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697025141.3568,1416028409304.0452,145674292274.50024,0.0,-167534315529.70526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405050769864.343,4089320.9084211523,5935416.67300765,5.209309018558925e-64,0.0,0.0,0.0,0.0,2310260900490.528,36399402.519578256,1293599.3651705428,4.6368550828654565e-63,0.0,0.0,0.0,0.0,593698451725.8887,1416085399913.9963,145682734079.8424,62589821.105793424,0.0,0.0,0.0,0.0,-1373831071159214.5,0.0,0.0,0.0,-1750.6242709923536,0.0,0.0,0.0,-1394776114187.5056,0.0,0.0,0.0,2297877504204.6494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167534315529.70526,0.0,0.0,0.0,-1070635707297.4728,0.0,0.0,0.0,-1.8932661725304287e-18,-54195.8871366836,-1.8932661725304283e-26,-0.0005419588713668359,1.4290115668236754e+24,1.4160284093040474e+24,1.4567429227450053e+23,0.0,1820938822048.5354,1416028409304.047,145674292274.5005,0.0,0.0,0.0,0.0,0.0,2297877504204.6494,0.0,0.0,0.0,593697025141.3568,1416028409304.0452,145674292274.50024,0.0,0.0,0.0,0.0,0.0,-1070635707297.4728,0.0,0.0,0.0
0.62,-1,-1,1,-54173.82961559521,0.0,-0.000541738296155952,0.0,1.4279311811613484e+24,1.4160284013273673e+24,1.4567427677465344e+23,0.0,1819562124867.778,1416028401327.367,145674276774.6534,0.0,1394572184335.3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697018366.1329,1416028401327.364,145674276774.65314,0.0,-168707077833.70984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404918782524.402,4089269.4659589757,5987075.202643396,5.209243504894302e-64,0.0,0.0,0.0,0.0,2310560692032.9653,36399488.25494924,1207698.0367416928,4.6368660018100765e-63,0.0,0.0,0.0,0.0,593698451725.8881,1416085399913.9956,145682734079.84195,62589821.10579341,0.0,0.0,0.0,0.0,-1302392088806160.8,0.0,0.0,0.0,-1659.592106246855,0.0,0.0,0.0,-1394572184335.3542,0.0,0.0,0.0,2298157984082.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168707077833.70984,0.0,0.0,0.0,-1072292879240.2335,0.0,0.0,0.0,-1.8932661725304287e-18,-54173.82961559342,-1.8932661725304283e-26,-0.0005417382961559341,1.427931179858956e+24,1.4160284013273673e+24,1.4567427677465344e+23,0.0,1819562123208.1855,1416028401327.367,145674276774.6534,0.0,0.0,0.0,0.0,0.0,2298157984082.285,0.0,0.0,0.0,593697018366.1329,1416028401327.364,145674276774.65314,0.0,0.0,0.0,0.0,0.0,-1072292879240.2335,0.0,0.0,0.0
0.64,-1,-1,1,-54151.16480292233,0.0,-0.0005415116480292232,0.0,1.42682104839316e+24,1.416028393167615e+24,1.4567426122969897e+23,0.0,1818147522003.7048,1416028393167.6145,145674261229.69894,0.0,1394365577892.3323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697011420.8745,1416028393167.6106,145674261229.69867,0.0,-169915067309.5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404786282328.434,4089216.875769601,6037543.288220134,5.2091765295387395e-64,0.0,0.0,0.0,0.0,2310860111679.798,36399575.90315276,1125461.350983646,4.6368771643698697e-63,0.0,0.0,0.0,0.0,593698451725.887,1416085399913.995,145682734079.8416,62589821.10579338,0.0,0.0,0.0,0.0,-1229545755969779.8,0.0,0.0,0.0,-1566.7666046307422,0.0,0.0,0.0,-1394365577892.3323,0.0,0.0,0.0,2298437665252.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169915067309.5021,0.0,0.0,0.0,-1073987156236.7448,0.0,0.0,0.0,-1.262177448353619e-18,-54151.16480292059,-1.2621774483536189e-26,-0.0005415116480292059,1.4268210471636142e+24,1.416028393167615e+24,1.4567426122969897e+23,0.0,1818147520436.938,1416028393167.6145,145674261229.69894,0.0,0.0,0.0,0.0,0.0,2298437665252.808,0.0,0.0,0.0,593697011420.8745,1416028393167.6106,145674261229.69867,0.0,0.0,0.0,0.0,0.0,-1073987156236.7448,0.0,0.0,0.0
0.66,-1,-1,1,-54127.85526416921,0.0,-0.0005412785526416919,0.0,1.4256793363170093e+24,1.4160283848129764e+24,1.4567424563485224e+23,0.0,1816692678746.078,1416028384812.976,145674245634.8522,0.0,1394156121761.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697004294.5332,1416028384812.9734,145674245634.85193,0.0,-171160447309.47345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404653229108.703,4089163.06404066,6086696.279738112,5.209107998484733e-64,0.0,0.0,0.0,0.0,2311159243480.813,36399665.587206624,1047130.5865867276,4.636888586212738e-63,0.0,0.0,0.0,0.0,593698451725.888,1416085399913.9956,145682734079.84192,62589821.1057934,0.0,0.0,0.0,0.0,-1155725033935582.8,0.0,0.0,0.0,-1472.6994733740576,0.0,0.0,0.0,-1394156121761.0166,0.0,0.0,0.0,2298716604245.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171160447309.47345,0.0,0.0,0.0,-1075720931266.1716,0.0,0.0,0.0,-1.262177448353619e-18,-54127.85526416736,-1.2621774483536189e-26,-0.0005412785526416736,1.4256793351612832e+24,1.4160283848129764e+24,1.4567424563485224e+23,0.0,1816692677273.3772,1416028384812.976,145674245634.8522,0.0,0.0,0.0,0.0,0.0,2298716604245.0146,0.0,0.0,0.0,593697004294.5332,1416028384812.9734,145674245634.85193,0.0,0.0,0.0,0.0,0.0,-1075720931266.1716,0.0,0.0,0.0
0.68,-1,-1,1,-54103.858753250584,0.0,-0.0005410385875325058,0.0,1.424503975680553e+24,1.4160283762501619e+24,1.4567422998524229e+23,0.0,1815194958319.9314,1416028376250.1614,145674229985.24225,0.0,1393943624914.6023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696996974.6953,1416028376250.1587,145674229985.24197,0.0,-172445663569.36838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404519582069.1575,4089107.947762925,6134443.555310201,5.209037806010672e-64,0.0,0.0,0.0,0.0,2311458171124.766,36399757.445455946,972866.0856693437,4.6369002849589737e-63,0.0,0.0,0.0,0.0,593698451725.8882,1416085399913.9963,145682734079.84207,62589821.10579337,0.0,0.0,0.0,0.0,-1081340007083850.9,0.0,0.0,0.0,-1377.913268476841,0.0,0.0,0.0,-1393943624914.6023,0.0,0.0,0.0,2298994853706.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172445663569.36838,0.0,0.0,0.0,-1077496893739.3468,0.0,0.0,0.0,-1.8932661725304287e-18,-54103.85875324895,-1.8932661725304283e-26,-0.0005410385875324893,1.424503974599213e+24,1.4160283762501619e+24,1.4567422998524229e+23,0.0,1815194956942.0183,1416028376250.1614,145674229985.24225,0.0,0.0,0.0,0.0,0.0,2298994853706.667,0.0,0.0,0.0,593696996974.6953,1416028376250.1587,145674229985.24197,0.0,0.0,0.0,0.0,0.0,-1077496893739.3468,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-54079.12729495806,0.0,-0.0005407912729495806,0.0,1.4232926166130334e+24,1.4160283674641443e+24,1.456742142759427e+23,0.0,1813651366368.1956,1416028367464.144,145674214275.94266,0.0,1393727875376.2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696989447.3362,1416028367464.1423,145674214275.94244,0.0,-173773498455.3778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404385300097.3518,4089051.432988452,6180726.088736255,5.208965832462805e-64,0.0,0.0,0.0,0.0,2311756977226.396,36399851.63447722,902754.5177156797,4.636912280550852e-63,0.0,0.0,0.0,0.0,593698451725.8887,1416085399913.9968,145682734079.84213,62589821.105793454,0.0,0.0,0.0,0.0,-1006745589010685.0,0.0,0.0,0.0,-1282.8602437630761,0.0,0.0,0.0,-1393727875376.2373,0.0,0.0,0.0,2299272461050.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173773498455.3778,0.0,0.0,0.0,-1079318085412.0956,0.0,0.0,0.0,-1.262177448353619e-18,-54079.127294955986,-1.2621774483536189e-26,-0.0005407912729495598,1.423292615606288e+24,1.4160283674641443e+24,1.456742142759427e+23,0.0,1813651365085.3354,1416028367464.144,145674214275.94266,0.0,0.0,0.0,0.0,0.0,2299272461050.098,0.0,0.0,0.0,593696989447.3362,1416028367464.1423,145674214275.94244,0.0,0.0,0.0,0.0,0.0,-1079318085412.0956,0.0,0.0,0.0
0.72,-1,-1,1,-54053.60603249999,0.0,-0.0005405360603249999,0.0,1.4220425721767597e+24,1.4160283584377965e+24,1.4567419850198587e+23,0.0,1812058479021.3447,1416028358437.7961,145674198501.98584,0.0,1393508636274.1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696981696.4862,1416028358437.7937,145674198501.9856,0.0,-175147138949.27264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404250341996.1758,4088993.412629243,6225513.336753087,5.2088919414509e-64,0.0,0.0,0.0,0.0,2312055742810.9717,36399948.33274563,836817.4733498485,4.636924595720097e-63,0.0,0.0,0.0,0.0,593698451725.8875,1416085399913.9958,145682734079.84195,62589821.10579342,0.0,0.0,0.0,0.0,-932290308209709.6,0.0,0.0,0.0,-1187.9845167468302,0.0,0.0,0.0,-1393508636274.1313,0.0,0.0,0.0,2299549467126.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175147138949.27264,0.0,0.0,0.0,-1081187970989.3315,0.0,0.0,0.0,-1.262177448353619e-18,-54053.60603249813,-1.2621774483536189e-26,-0.0005405360603249812,1.4220425712444686e+24,1.4160283584377965e+24,1.4567419850198587e+23,0.0,1812058477833.3594,1416028358437.7961,145674198501.98584,0.0,0.0,0.0,0.0,0.0,2299549467126.206,0.0,0.0,0.0,593696981696.4862,1416028358437.7937,145674198501.9856,0.0,0.0,0.0,0.0,0.0,-1081187970989.3315,0.0,0.0,0.0
0.74,-1,-1,1,-54027.231749062616,0.0,-0.0005402723174906261,0.0,1.42075074595151e+24,1.4160283491514437e+24,1.4567418265836616e+23,0.0,1810412350620.7708,1416028349151.4434,145674182658.36612,0.0,1393285640648.8188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696973703.8258,1416028349151.442,145674182658.36588,0.0,-176570263731.87552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404114666640.577,4088933.7636156026,6268799.717873614,5.208815976229786e-64,0.0,0.0,0.0,0.0,2312354546978.529,36400047.74537262,775020.7419494955,4.636937256590883e-63,0.0,0.0,0.0,0.0,593698451725.8873,1416085399913.9954,145682734079.84183,62589821.1057934,0.0,0.0,0.0,0.0,-858291118898593.6,0.0,0.0,0.0,-1093.6899709607242,0.0,0.0,0.0,-1393285640648.8188,0.0,0.0,0.0,2299825904843.4844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176570263731.87552,0.0,0.0,0.0,-1083110529020.2279,0.0,0.0,0.0,-1.262177448353619e-18,-54027.231749060964,-1.2621774483536189e-26,-0.0005402723174906095,1.4207507450932183e+24,1.4160283491514437e+24,1.4567418265836616e+23,0.0,1810412349527.0798,1416028349151.4434,145674182658.36612,0.0,0.0,0.0,0.0,0.0,2299825904843.4844,0.0,0.0,0.0,593696973703.8258,1416028349151.442,145674182658.36588,0.0,0.0,0.0,0.0,0.0,-1083110529020.2279,0.0,0.0,0.0
0.76,-1,-1,1,-53999.93092576035,0.0,-0.0005399993092576035,0.0,1.419413536910979e+24,1.416028339582273e+24,1.4567416674002421e+23,0.0,1808708392506.2053,1416028339582.2725,145674166740.02417,0.0,1393058584518.8682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696965448.1245,1416028339582.27,145674166740.02386,0.0,-178047157460.78613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403978233062.2725,4088872.343140402,6310600.9226469,5.2087377549159926e-64,0.0,0.0,0.0,0.0,2312653466734.984,36400150.11036459,717283.7220351329,4.636950293477131e-63,0.0,0.0,0.0,0.0,593698451725.8887,1416085399913.9958,145682734079.8422,62589821.10579339,0.0,0.0,0.0,0.0,-784974897161233.2,0.0,0.0,0.0,-1000.2657065622043,0.0,0.0,0.0,-1393058584518.8682,0.0,0.0,0.0,2300101797620.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178047157460.78613,0.0,0.0,0.0,-1085090371562.4073,0.0,0.0,0.0,-1.8932661725304287e-18,-53999.930925758636,-1.8932661725304283e-26,-0.0005399993092575862,1.419413536126005e+24,1.416028339582273e+24,1.4567416674002421e+23,0.0,1808708391505.9404,1416028339582.2725,145674166740.02417,0.0,0.0,0.0,0.0,0.0,2300101797620.224,0.0,0.0,0.0,593696965448.1245,1416028339582.27,145674166740.02386,0.0,0.0,0.0,0.0,0.0,-1085090371562.4073,0.0,0.0,0.0
0.78,-1,-1,1,-53971.61712103611,0.0,-0.0005397161712103611,0.0,1.418026711063238e+24,1.4160283297034973e+24,1.4567415074180655e+23,0.0,1806941209451.7073,1416028329703.4968,145674150741.80652,0.0,1392827117425.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696956904.4912,1416028329703.495,145674150741.8063,0.0,-179582864878.46872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403841000458.7112,4088808.9835532727,6350950.253750293,5.208657063986586e-64,0.0,0.0,0.0,0.0,2312952576992.662,36400255.70713191,663488.5262138986,4.6369637419660037e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9956,145682734079.84186,62589821.105793394,0.0,0.0,0.0,0.0,-712595547104718.0,0.0,0.0,0.0,-908.035264561302,0.0,0.0,0.0,-1392827117425.683,0.0,0.0,0.0,2300377157518.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179582864878.46872,0.0,0.0,0.0,-1087132905879.0511,0.0,0.0,0.0,-1.262177448353619e-18,-53971.6171210344,-1.2621774483536189e-26,-0.000539716171210344,1.4180267103506425e+24,1.4160283297034973e+24,1.4567415074180655e+23,0.0,1806941208543.672,1416028329703.4968,145674150741.80652,0.0,0.0,0.0,0.0,0.0,2300377157518.23,0.0,0.0,0.0,593696956904.4912,1416028329703.495,145674150741.8063,0.0,0.0,0.0,0.0,0.0,-1087132905879.0511,0.0,0.0,0.0
0.8,-1,-1,1,-53942.18732267732,0.0,-0.0005394218732267731,0.0,1.4165852227686824e+24,1.416028319483247e+24,1.4567413465839146e+23,0.0,1805104371977.4531,1416028319483.2466,145674134658.39142,0.0,1392590829187.0994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696948043.3348,1416028319483.2446,145674134658.39117,0.0,-181183405252.98245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403702928114.3276,4088743.4851828874,6389895.148912854,5.208573649138704e-64,0.0,0.0,0.0,0.0,2313251950760.1016,36400364.868451886,613488.4597599346,4.636977644441309e-63,0.0,0.0,0.0,0.0,593698451725.8892,1416085399913.997,145682734079.8423,62589821.10579341,0.0,0.0,0.0,0.0,-641336478619884.1,0.0,0.0,0.0,-817.2323576852796,0.0,0.0,0.0,-1392590829187.0994,0.0,0.0,0.0,2300651982827.5967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181183405252.98245,0.0,0.0,0.0,-1089244559710.7133,0.0,0.0,0.0,-1.8932661725304287e-18,-53942.187322675534,-1.8932661725304283e-26,-0.0005394218732267553,1.4165852221273472e+24,1.416028319483247e+24,1.4567413465839146e+23,0.0,1805104371160.2224,1416028319483.2466,145674134658.39142,0.0,0.0,0.0,0.0,0.0,2300651982827.5967,0.0,0.0,0.0,593696948043.3348,1416028319483.2446,145674134658.39117,0.0,0.0,0.0,0.0,0.0,-1089244559710.7133,0.0,0.0,0.0
