sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.5,-1,-1,1,-47039.298402271015,0.0,-0.0004703929840227101,0.0,9.085102101685936e+23,1.1040583755088443e+23,1.4160294100543815e+24,0.0,1409527101417.6099,110405837550.88441,1416029410054.381,0.0,970238893507.1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494270075.509,110405837550.88425,1416029410054.3782,0.0,-210206062165.04987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972412058914.6346,17538184.810037572,828435.6181745711,1.0553336922994324e-64,0.0,0.0,0.0,0.0,1743223763896.7092,121463.10486801241,27589526.044317137,3.51457973597944e-63,0.0,0.0,0.0,0.0,649494863324.1145,110412675202.2466,1416085399914.0012,62589821.10579345,0.0,0.0,0.0,0.0,-3604492937011972.5,0.0,0.0,0.0,-5592.265694673825,0.0,0.0,0.0,-970238893507.1497,0.0,0.0,0.0,1727609417382.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210206062165.04987,0.0,0.0,0.0,-967576591632.3402,0.0,0.0,0.0,-1.262177448353619e-18,-47039.29840226942,-1.2621774483536189e-26,-0.0004703929840226942,9.085102065641009e+23,1.1040583755088443e+23,1.4160294100543815e+24,0.0,1409527095825.3445,110405837550.88441,1416029410054.381,0.0,0.0,0.0,0.0,0.0,1727609417382.177,0.0,0.0,0.0,649494270075.509,110405837550.88425,1416029410054.3782,0.0,0.0,0.0,0.0,0.0,-967576591632.3402,0.0,0.0,0.0
0.52,-1,-1,1,-47021.951036158105,0.0,-0.00047021951036158103,0.0,9.078123346280426e+23,1.1040583736096326e+23,1.4160294061957722e+24,0.0,1408444367864.5764,110405837360.96324,1416029406195.7717,0.0,970227647595.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494267793.269,110405837360.96309,1416029406195.7686,0.0,-211277547524.48676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411983910.1708,17538198.160090007,828432.4205346901,1.0553296196931136e-64,0.0,0.0,0.0,0.0,1743223782076.4915,121460.21890643085,27589542.032041594,3.514581772282687e-63,0.0,0.0,0.0,0.0,649494863324.1138,110412675202.24644,1416085399914.001,62589821.105793454,0.0,0.0,0.0,0.0,-3421450539976084.5,0.0,0.0,0.0,-5308.280752685503,0.0,0.0,0.0,-970227647595.7936,0.0,0.0,0.0,1727592210083.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211277547524.48676,0.0,0.0,0.0,-968642115320.0774,0.0,0.0,0.0,-6.310887241768095e-19,-47021.95103615672,-6.3108872417680944e-27,-0.00047021951036156715,9.078123312065917e+23,1.1040583736096326e+23,1.4160294061957722e+24,0.0,1408444362556.295,110405837360.96324,1416029406195.7717,0.0,0.0,0.0,0.0,0.0,1727592210083.105,0.0,0.0,0.0,649494267793.269,110405837360.96309,1416029406195.7686,0.0,0.0,0.0,0.0,0.0,-968642115320.0774,0.0,0.0,0.0
0.54,-1,-1,1,-47004.24725610438,0.0,-0.0004700424725610438,0.0,9.071001207396438e+23,1.1040583716821302e+23,1.416029402259156e+24,0.0,1407339388782.9236,110405837168.21298,1416029402259.1555,0.0,970216171155.8867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494265455.0143,110405837168.2128,1416029402259.153,0.0,-212371047827.97827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411907896.832,17538211.705907993,828429.1589346238,1.0553254656264692e-64,0.0,0.0,0.0,0.0,1743223800500.7031,121457.2902270722,27589558.339557666,3.5145838493161023e-63,0.0,0.0,0.0,0.0,649494863324.1134,110412675202.24657,1416085399914.0005,62589821.105793424,0.0,0.0,0.0,0.0,-3240663836717441.5,0.0,0.0,0.0,-5027.79545382275,0.0,0.0,0.0,-970216171155.8867,0.0,0.0,0.0,1727574649120.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212371047827.97827,0.0,0.0,0.0,-969729530820.7302,0.0,0.0,0.0,-1.262177448353619e-18,-47004.24725610286,-1.2621774483536189e-26,-0.00047004247256102855,9.071001174989799e+23,1.1040583716821302e+23,1.416029402259156e+24,0.0,1407339383755.128,110405837168.21298,1416029402259.1555,0.0,0.0,0.0,0.0,0.0,1727574649120.844,0.0,0.0,0.0,649494265455.0143,110405837168.2128,1416029402259.153,0.0,0.0,0.0,0.0,0.0,-969729530820.7302,0.0,0.0,0.0
0.56,-1,-1,1,-46986.16304693397,0.0,-0.0004698616304693397,0.0,9.063726023852868e+23,1.1040583697246335e+23,1.4160293982393087e+24,0.0,1406210665268.573,110405836972.46333,1416029398239.3083,0.0,970204448659.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494263056.9163,110405836972.46318,1416029398239.3062,0.0,-213488046447.88202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411830811.8201,17538225.459599614,828425.8290884428,1.0553212246404522e-64,0.0,0.0,0.0,0.0,1743223819184.5552,121454.31618633786,27589574.988294028,3.5145859698091995e-63,0.0,0.0,0.0,0.0,649494863324.1127,110412675202.24635,1416085399913.9995,62589821.105793424,0.0,0.0,0.0,0.0,-3062147615765195.0,0.0,0.0,0.0,-4750.832742057351,0.0,0.0,0.0,-970204448659.538,0.0,0.0,0.0,1727556710664.3252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213488046447.88202,0.0,0.0,0.0,-970840313203.5012,0.0,0.0,0.0,-6.310887241768095e-19,-46986.163046932474,-6.3108872417680944e-27,-0.0004698616304693246,9.063725993231385e+23,1.1040583697246335e+23,1.4160293982393087e+24,0.0,1406210660517.7393,110405836972.46333,1416029398239.3083,0.0,0.0,0.0,0.0,0.0,1727556710664.3252,0.0,0.0,0.0,649494263056.9163,110405836972.46318,1416029398239.3062,0.0,0.0,0.0,0.0,0.0,-970840313203.5012,0.0,0.0,0.0
0.58,-1,-1,1,-46967.67151145108,0.0,-0.0004696767151145107,0.0,9.056286975046744e+23,1.1040583677352632e+23,1.416029394130389e+24,0.0,1405056518536.5232,110405836773.5263,1416029394130.3887,0.0,970192462715.1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494260594.687,110405836773.52612,1416029394130.3865,0.0,-214630204773.3512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411752584.6069,17538239.434695646,828422.4261957281,1.0553168906206092e-64,0.0,0.0,0.0,0.0,1743223838145.1406,121451.29383122736,27589592.00225236,3.514588136819216e-63,0.0,0.0,0.0,0.0,649494863324.1156,110412675202.2468,1416085399914.0017,62589821.10579345,0.0,0.0,0.0,0.0,-2885916816496017.5,0.0,0.0,0.0,-4477.415795396624,0.0,0.0,0.0,-970192462715.1869,0.0,0.0,0.0,1727538368022.6152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214630204773.3512,0.0,0.0,0.0,-971976114558.1962,0.0,0.0,0.0,-1.262177448353619e-18,-46967.67151144962,-1.2621774483536189e-26,-0.00046967671511449614,9.056286946187585e+23,1.1040583677352632e+23,1.416029394130389e+24,0.0,1405056514059.109,110405836773.5263,1416029394130.3887,0.0,0.0,0.0,0.0,0.0,1727538368022.6152,0.0,0.0,0.0,649494260594.687,110405836773.52612,1416029394130.3865,0.0,0.0,0.0,0.0,0.0,-971976114558.1962,0.0,0.0,0.0
0.6,-1,-1,1,-46948.74235708593,0.0,-0.00046948742357085925,0.0,9.048671874433519e+23,1.1040583657118837e+23,1.4160293899258047e+24,0.0,1403875057879.9202,110405836571.18834,1416029389925.8044,0.0,970180193735.4698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494258063.4803,110405836571.18814,1416029389925.801,0.0,-215799393919.03027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411673135.3796,17538253.646412164,828418.9448499846,1.0553124566804855e-64,0.0,0.0,0.0,0.0,1743223857401.7751,121448.2198428392,27589609.408463974,3.514590353789376e-63,0.0,0.0,0.0,0.0,649494863324.1155,110412675202.24693,1416085399914.0012,62589821.10579344,0.0,0.0,0.0,0.0,-2711998506661002.0,0.0,0.0,0.0,-4207.586608667168,0.0,0.0,0.0,-970180193735.4698,0.0,0.0,0.0,1727519591135.5076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215799393919.03027,0.0,0.0,0.0,-973138795526.6537,0.0,0.0,0.0,-1.262177448353619e-18,-46948.74235708431,-1.2621774483536189e-26,-0.00046948742357084305,9.048671847313542e+23,1.1040583657118837e+23,1.4160293899258047e+24,0.0,1403875053672.335,110405836571.18834,1416029389925.8044,0.0,0.0,0.0,0.0,0.0,1727519591135.5076,0.0,0.0,0.0,649494258063.4803,110405836571.18814,1416029389925.801,0.0,0.0,0.0,0.0,0.0,-973138795526.6537,0.0,0.0,0.0
0.62,-1,-1,1,-46929.34125773046,0.0,-0.00046929341257730454,0.0,9.040866912797126e+23,1.1040583636520848e+23,1.4160293856180894e+24,0.0,1402664140839.1553,110405836365.20845,1416029385618.089,0.0,970167619524.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494255457.8046,110405836365.20825,1416029385618.0867,0.0,-216997734142.85303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411592372.9835,17538268.111981627,828415.3789239327,1.0553079150155237e-64,0.0,0.0,0.0,0.0,1743223876976.5708,121445.09046533554,27589627.23756477,3.5145926246219544e-63,0.0,0.0,0.0,0.0,649494863324.113,110412675202.24641,1416085399914.0005,62589821.10579344,0.0,0.0,0.0,0.0,-2540374444121924.5,0.0,0.0,0.0,-3941.316879723418,0.0,0.0,0.0,-970167619524.204,0.0,0.0,0.0,1727500345940.4146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216997734142.85303,0.0,0.0,0.0,-974330464500.3783,0.0,0.0,0.0,-1.262177448353619e-18,-46929.34125772881,-1.2621774483536189e-26,-0.00046929341257728806,9.04086688739339e+23,1.1040583636520848e+23,1.4160293856180894e+24,0.0,1402664136897.8398,110405836365.20845,1416029385618.089,0.0,0.0,0.0,0.0,0.0,1727500345940.4146,0.0,0.0,0.0,649494255457.8046,110405836365.20825,1416029385618.0867,0.0,0.0,0.0,0.0,0.0,-974330464500.3783,0.0,0.0,0.0
0.64,-1,-1,1,-46909.42905121364,0.0,-0.00046909429051213635,0.0,9.0328563353985e+23,1.1040583615531417e+23,1.416029381198737e+24,0.0,1401421323112.399,110405836155.31415,1416029381198.7366,0.0,970154714756.9281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494252771.3899,110405836155.31398,1416029381198.734,0.0,-218227644415.92004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411510192.2567,17538282.851076856,828411.7214259687,1.0553032567202994e-64,0.0,0.0,0.0,0.0,1743223896894.981,121441.90141521285,27589645.52451143,3.514594953769664e-63,0.0,0.0,0.0,0.0,649494863324.1155,110412675202.24678,1416085399914.002,62589821.10579345,0.0,0.0,0.0,0.0,-2371078062343887.0,0.0,0.0,0.0,-3678.6584796116526,0.0,0.0,0.0,-970154714756.9281,0.0,0.0,0.0,1727480593576.0334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218227644415.92004,0.0,0.0,0.0,-975553526913.6823,0.0,0.0,0.0,-1.262177448353619e-18,-46909.429051211926,-1.2621774483536189e-26,-0.00046909429051211917,9.032856311687723e+23,1.1040583615531417e+23,1.416029381198737e+24,0.0,1401421319433.741,110405836155.31415,1416029381198.7366,0.0,0.0,0.0,0.0,0.0,1727480593576.0334,0.0,0.0,0.0,649494252771.3899,110405836155.31398,1416029381198.734,0.0,0.0,0.0,0.0,0.0,-975553526913.6823,0.0,0.0,0.0
0.66,-1,-1,1,-46888.960716980626,0.0,-0.0004688896071698062,0.0,9.024622030700827e+23,1.1040583594118802e+23,1.416029376657944e+24,0.0,1400143794747.5227,110405835941.18799,1416029376657.9436,0.0,970141450318.9329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494249997.0021,110405835941.18785,1416029376657.9417,0.0,-219491905568.4122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411426470.4031,17538297.886363998,828407.964316565,1.055298471554574e-64,0.0,0.0,0.0,0.0,1743223917186.7773,121438.64776347653,27589664.30950049,3.514597346352634e-63,0.0,0.0,0.0,0.0,649494863324.1144,110412675202.24652,1416085399914.001,62589821.105793424,0.0,0.0,0.0,0.0,-2204104328678521.8,0.0,0.0,0.0,-3419.603600324668,0.0,0.0,0.0,-970141450318.9329,0.0,0.0,0.0,1727460289368.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219491905568.4122,0.0,0.0,0.0,-976810748037.2775,0.0,0.0,0.0,-1.262177448353619e-18,-46888.96071697908,-1.2621774483536189e-26,-0.0004688896071697908,9.024622008659793e+23,1.1040583594118802e+23,1.416029376657944e+24,0.0,1400143791327.9207,110405835941.18799,1416029376657.9436,0.0,0.0,0.0,0.0,0.0,1727460289368.195,0.0,0.0,0.0,649494249997.0021,110405835941.18785,1416029376657.9417,0.0,0.0,0.0,0.0,0.0,-976810748037.2775,0.0,0.0,0.0
0.68,-1,-1,1,-46867.8840547486,0.0,-0.00046867884054748593,0.0,9.01614299879973e+23,1.1040583572246436e+23,1.4160293719843605e+24,0.0,1398828297670.5925,110405835722.46434,1416029371984.36,0.0,970127792449.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494247126.2462,110405835722.46414,1416029371984.3582,0.0,-220793741905.01996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411341061.98,17538313.244242013,828404.0982708138,1.0552935476410901e-64,0.0,0.0,0.0,0.0,1743223937887.1946,121435.32377886534,27589683.63915529,3.514599808309483e-63,0.0,0.0,0.0,0.0,649494863324.1144,110412675202.24657,1416085399914.001,62589821.105793454,0.0,0.0,0.0,0.0,-2039469964336419.8,0.0,0.0,0.0,-3164.178184333151,0.0,0.0,0.0,-970127792449.365,0.0,0.0,0.0,1727439381518.9426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220793741905.01996,0.0,0.0,0.0,-978105334138.7748,0.0,0.0,0.0,-1.262177448353619e-18,-46867.88405474696,-1.2621774483536189e-26,-0.00046867884054746956,9.016142978405027e+23,1.1040583572246436e+23,1.4160293719843605e+24,0.0,1398828294506.4138,110405835722.46434,1416029371984.36,0.0,0.0,0.0,0.0,0.0,1727439381518.9426,0.0,0.0,0.0,649494247126.2462,110405835722.46414,1416029371984.3582,0.0,0.0,0.0,0.0,0.0,-978105334138.7748,0.0,0.0,0.0
0.7000000000000001,-1,-1,1,-46846.13794844288,0.0,-0.0004684613794844288,0.0,9.007394653014109e+23,1.1040583549871014e+23,1.416029367164677e+24,0.0,1397471017329.7236,110405835498.71011,1416029367164.6768,0.0,970113701616.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494244149.2596,110405835498.70996,1416029367164.6748,0.0,-222136928435.5927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411253791.6794,17538328.95585854,828400.112365547,1.0552884710669673e-64,0.0,0.0,0.0,0.0,1743223959038.6912,121431.92271385255,27589703.568089724,3.5146023465966493e-63,0.0,0.0,0.0,0.0,649494863324.1129,110412675202.24638,1416085399914.0005,62589821.10579345,0.0,0.0,0.0,0.0,-1877174247152100.0,0.0,0.0,0.0,-2912.381111218414,0.0,0.0,0.0,-970113701616.0552,0.0,0.0,0.0,1727417809384.4353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222136928435.5927,0.0,0.0,0.0,-979441039116.3541,0.0,0.0,0.0,-1.8932661725304287e-18,-46846.13794844117,-1.8932661725304283e-26,-0.0004684613794844116,9.007394634242372e+23,1.1040583549871014e+23,1.416029367164677e+24,0.0,1397471014417.3433,110405835498.71011,1416029367164.6768,0.0,0.0,0.0,0.0,0.0,1727417809384.4353,0.0,0.0,0.0,649494244149.2596,110405835498.70996,1416029367164.6748,0.0,0.0,0.0,0.0,0.0,-979441039116.3541,0.0,0.0,0.0
0.72,-1,-1,1,-46823.65004245154,0.0,-0.0004682365004245154,0.0,8.998347885055152e+23,1.104058352694095e+23,1.4160293621831402e+24,0.0,1396067437658.7786,110405835269.40947,1416029362183.14,0.0,970099131008.3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494241054.3385,110405835269.40935,1416029362183.1367,0.0,-223525934403.87503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411164443.4982,17538345.05855208,828395.993659914,1.0552832253499525e-64,0.0,0.0,0.0,0.0,1743223980693.6272,121428.43650318417,27589724.16100621,3.5146049694552725e-63,0.0,0.0,0.0,0.0,649494863324.115,110412675202.24669,1416085399914.002,62589821.10579343,0.0,0.0,0.0,0.0,-1717225572472208.5,0.0,0.0,0.0,-2664.2254061159933,0.0,0.0,0.0,-970099131008.3137,0.0,0.0,0.0,1727395501170.1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223525934403.87503,0.0,0.0,0.0,-980822307229.9799,0.0,0.0,0.0,-1.8932661725304287e-18,-46823.65004245006,-1.8932661725304283e-26,-0.0004682365004245006,8.998347867882897e+23,1.104058352694095e+23,1.4160293621831402e+24,0.0,1396067434994.5532,110405835269.40947,1416029362183.14,0.0,0.0,0.0,0.0,0.0,1727395501170.1936,0.0,0.0,0.0,649494241054.3385,110405835269.40935,1416029362183.1367,0.0,0.0,0.0,0.0,0.0,-980822307229.9799,0.0,0.0,0.0
0.74,-1,-1,1,-46800.333564978806,0.0,-0.000468003335649788,0.0,8.988967787077548e+23,1.1040583503393087e+23,1.4160293570208214e+24,0.0,1394612142807.339,110405835033.93085,1416029357020.821,0.0,970084024474.3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494237827.3744,110405835033.93066,1416029357020.819,0.0,-224966119494.40213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972411072743.7561,17538361.597985975,828391.726619548,1.055277790704936e-64,0.0,0.0,0.0,0.0,1743224002918.3057,121424.85532253131,27589745.49557429,3.5146076867778985e-63,0.0,0.0,0.0,0.0,649494863324.1146,110412675202.24666,1416085399914.0012,62589821.10579343,0.0,0.0,0.0,0.0,-1559624346405058.2,0.0,0.0,0.0,-2419.7116990910954,0.0,0.0,0.0,-970084024474.3668,0.0,0.0,0.0,1727372370780.8218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224966119494.40213,0.0,0.0,0.0,-982254468220.5677,0.0,0.0,0.0,-1.262177448353619e-18,-46800.333564977445,-1.2621774483536189e-26,-0.00046800333564977434,8.988967771481318e+23,1.1040583503393087e+23,1.4160293570208214e+24,0.0,1394612140387.6294,110405835033.93085,1416029357020.821,0.0,0.0,0.0,0.0,0.0,1727372370780.8218,0.0,0.0,0.0,649494237827.3744,110405835033.93066,1416029357020.819,0.0,0.0,0.0,0.0,0.0,-982254468220.5677,0.0,0.0,0.0
0.76,-1,-1,1,-46776.08288083812,0.0,-0.00046776082880838115,0.0,8.979211862592237e+23,1.1040583479148604e+23,1.416029351654663e+24,0.0,1393098539569.0356,110405834791.48602,1416029351654.6626,0.0,970068313629.5548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494234451.105,110405834791.48589,1416029351654.6614,0.0,-226464008511.6248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972410978332.9961,17538378.631448407,828387.2923070244,1.0552721430134949e-64,0.0,0.0,0.0,0.0,1743224025799.8665,121421.16691371631,27589767.666478533,3.5146105106237386e-63,0.0,0.0,0.0,0.0,649494863324.1149,110412675202.24667,1416085399914.0012,62589821.105793454,0.0,0.0,0.0,0.0,-1404384790451353.5,0.0,0.0,0.0,-2178.8620543874035,0.0,0.0,0.0,-970068313629.5548,0.0,0.0,0.0,1727348313410.8906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226464008511.6248,0.0,0.0,0.0,-983744010471.8202,0.0,0.0,0.0,-6.310887241768095e-19,-46776.082880836446,-6.3108872417680944e-27,-0.0004677608288083644,8.979211848548391e+23,1.1040583479148604e+23,1.416029351654663e+24,0.0,1393098537390.1738,110405834791.48602,1416029351654.6626,0.0,0.0,0.0,0.0,0.0,1727348313410.8906,0.0,0.0,0.0,649494234451.105,110405834791.48589,1416029351654.6614,0.0,0.0,0.0,0.0,0.0,-983744010471.8202,0.0,0.0,0.0
0.78,-1,-1,1,-46750.76709776045,0.0,-0.0004675076709776044,0.0,8.969027454316792e+23,1.1040583454105677e+23,1.4160293460560308e+24,0.0,1391518458320.034,110405834541.05675,1416029346056.0305,0.0,970051913690.5348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494230903.9812,110405834541.0566,1416029346056.0276,0.0,-228027686274.48175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972410880717.2081,17538396.233211726,828382.667210896,1.0552662523328667e-64,0.0,0.0,0.0,0.0,1743224049458.0332,121417.35550340988,27589790.791272335,3.514613455964182e-63,0.0,0.0,0.0,0.0,649494863324.1147,110412675202.24678,1416085399914.0015,62589821.105793424,0.0,0.0,0.0,0.0,-1251517575791044.8,0.0,0.0,0.0,-1941.6930280294682,0.0,0.0,0.0,-970051913690.5348,0.0,0.0,0.0,1727323199207.8472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228027686274.48175,0.0,0.0,0.0,-985298973733.4868,0.0,0.0,0.0,-6.310887241768095e-19,-46750.76709775897,-6.3108872417680944e-27,-0.00046750767097758966,8.969027441801624e+23,1.1040583454105677e+23,1.4160293460560308e+24,0.0,1391518456378.342,110405834541.05675,1416029346056.0305,0.0,0.0,0.0,0.0,0.0,1727323199207.8472,0.0,0.0,0.0,649494230903.9812,110405834541.0566,1416029346056.0276,0.0,0.0,0.0,0.0,0.0,-985298973733.4868,0.0,0.0,0.0
0.8,-1,-1,1,-46724.22060233598,0.0,-0.00046724220602335976,0.0,8.958347936834898e+23,1.104058342812718e+23,1.416029340188585e+24,0.0,1389861562321.2537,110405834281.27176,1416029340188.5847,0.0,970034717292.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494227158.4575,110405834281.27155,1416029340188.5833,0.0,-229667382129.84238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972410779179.1077,17538414.50367159,828377.8214996111,1.055260080672747e-64,0.0,0.0,0.0,0.0,1743224074066.6716,121413.39998458844,27589815.01910913,3.514616541794372e-63,0.0,0.0,0.0,0.0,649494863324.113,110412675202.24643,1416085399914.001,62589821.10579344,0.0,0.0,0.0,0.0,-1101098737660227.0,0.0,0.0,0.0,-1708.3225864691126,0.0,0.0,0.0,-970034717292.6375,0.0,0.0,0.0,1727296863895.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229667382129.84238,0.0,0.0,0.0,-986929530441.371,0.0,0.0,0.0,-1.262177448353619e-18,-46724.22060233447,-1.2621774483536189e-26,-0.0004672422060233446,8.958347925823912e+23,1.104058342812718e+23,1.416029340188585e+24,0.0,1389861560612.9312,110405834281.27176,1416029340188.5847,0.0,0.0,0.0,0.0,0.0,1727296863895.843,0.0,0.0,0.0,649494227158.4575,110405834281.27155,1416029340188.5833,0.0,0.0,0.0,0.0,0.0,-986929530441.371,0.0,0.0,0.0
